global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
986.9348484698434	n/a	974040.3951241928	n/a	1443.2442265985296	n/a	2082953.897609988	n/a	939.8385478085692	n/a	883296.4959469201	n/a	1107.581108592381	977.2106197058856	n/a	n/a	n/a	n/a	-0.0121842112	-0.0030887725	-0.0215967058	0.0010190996	-0.0397195672	0.0355300908	-0.0910280493	0.0394014234	-0.0154834826	0.0287542057	-0.0470855092	0.0748342146	-0.0292025433	0.0944218646	-0.0502032535	-0.0333703581	-0.0128189919	0.0175627185	-0.0230140385	0.0217696066	-0.046432572	0.0020749841	-0.0299962399	0.0009205582	-0.0523839294	0.0115945376	-0.0072985312	0.0204666875	-0.0173669195	0.0386884137	-0.0115016426	0.0188731096	-0.0308580608	0.0259175305	-0.0288693146	0.0579927632	-0.0045691232	0.00657575	-0.0310002712	0.0308434926	-0.0119062044	0.0030787498	-0.0396151047	0.0870858338	-0.1141931254	0.1234912	0.153366806	0.1532882396	0.0246250568470145	n/a	0.0006063934247186	n/a	0.1177136053222938	n/a	n/a	0.0138564928779727	-0.263437668055829	n/a	n/a	0.0693994049506931	-0.0001501566500456	n/a	n/a	2.2547019552916793e-08	0.0017331673542522	n/a	n/a	3.0038690778455707e-06	-0.0021283750074435	n/a	n/a	4.529980172310118e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.5341211234776	-1.400727346365784	971277.5038986254	1.962037098856931	1445.8837499408469	2.6395233423172613	2090579.8183430051	6.967083474637686	939.1818947462166	-0.656653062352575	882062.6314190935	0.4311932442970148	1109.3103325389256	966.2920953430074	0.583825	28.69986	0.1109492053994077	0.0622626395122975	-0.0213279015	-0.0060516385	-0.0283500319	0.0280507665	-0.0110431896	0.0443249377	-0.0117012151	0.0373330921	-0.0081764303	0.0346359098	-0.0664035938	0.0951046634	0.0914094904	0.1648797758	-0.0643406125	-0.0195060122	-0.0348499189	0.0076449949	-0.0193515137	0.0411060814	-0.0640023897	-0.0442004862	-0.0263225971	-0.0102100916	-0.0552850284	-0.0055548776	0.0053390467	0.0444284338	-0.0021131717	0.0675962743	-0.0030812042	0.0238315838	-0.034810883	0.0379018609	-0.0287894737	0.0789890865	-0.0276289895	0.0214693257	-0.0340120582	0.0717740608	-0.0381645853	0.0299203601	-0.0140732097	0.0853926826	-0.1161045168	0.0649757456	0.1531573254	0.1524510324	0.0173436571384257	-0.0072813997085888	0.0003008024429352	5.3018781716237056e-05	0.1092818744543819	-0.0084317308679119	7.109408542889849e-05	0.0119425280842632	-0.277083054549486	-0.0136453864936569	0.0001861965725612	0.0767750191184734	0.0007782359044151	0.0009283925544607	8.61912735178064e-07	6.056511229207888e-07	0.0017319475768595	-1.2197773926999123e-06	1.4878568877417965e-12	2.999642408989494e-06	-0.0014261735727119	0.0007022014347315	4.930868549391172e-07	2.033971059501825e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.4198274040388	-1.1142937194388196	969082.3965861974	1.2416504931807988	1438.1869384832844	-7.6968114575624895	2068381.6700239223	59.24090661326522	935.8473280420844	-3.3345667041321576	875810.2214035088	11.1193351043068	1106.3410075535285	958.4165375276334	0.530095	26.058598	0.1726769445546944	0.0875846553345937	-0.0228527733	0.0062901076	-0.0157510555	0.0056623004	0.0419692669	0.0096901264	-0.0553507332	0.0228452312	0.0241036433	0.034221521	0.0232730055	-0.0540927046	-0.0282695327	0.2094302072	-0.0924323855	0.0060335709	-0.0224789886	0.0314457256	0.0143430476	0.0208814293	-0.0134028644	-0.0167384747	-0.0239788774	-0.007363818	-0.0506553588	0.002840375	0.0079286296	0.0106384539	0.0017803191	0.0700935039	-0.0105755194	0.0100753029	-0.0408910173	0.0247784746	-0.0339638284	0.0394909631	-0.0587473414	0.0206634236	-0.0312025799	0.0705570463	0.0049218462	0.0010311856	0.0183907927	0.0540283189	-0.0526654115	0.0286053389	0.1527386503	0.1507811905	0.0203047386636257	0.0029610815251999	0.0004122824121981	8.768003798880752e-06	0.1028776178323198	-0.006404256622062	4.1014502881226174e-05	0.0105838042508528	-0.2184573768631637	0.0586256776863223	0.0034369700841805	0.0477236255059343	0.0010502025916681	0.0002719666872529	7.39658789753711e-08	1.102925483546394e-06	0.0006478652468679	-0.0010840823299916	1.1752344982000166e-06	4.19729378099205e-07	-0.0021638431298895	-0.0007376695571776	5.441563755865966e-07	4.682217090769988e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.5037125676106	2.083885163571836	973189.5749096788	4.342577374954816	1447.6257118191488	9.438773335864424	2095620.2015198967	89.09044208582526	937.9146122002752	2.0672841581907733	879683.8197787927	4.273663790706534	1105.7223162784755	950.9887019139954	0.630215	30.98032	0.2414611481881832	0.1143100569992681	-0.0239263056	-0.0084340276	-0.038470885	0.0072745326	0.0146219646	0.0678205708	-0.0470398606	-0.0387600082	-0.0169256322	0.0460626211	0.0181170895	0.0298670047	-0.0935750779	0.0625211288	-0.1359046103	0.005905571	-0.0357169154	0.0160617322	-0.0097304288	0.0175759429	0.0215980379	0.0232164928	-0.0187004825	0.0012407806	-0.0529688202	0.0047310152	-0.0041058468	-0.0169058442	-0.0215864756	0.0661023016	0.0001219049	0.009897046	-0.0245319468	0.0032087484	-0.0402130578	0.0117225413	-0.0308390389	0.0416480652	-0.0495907531	0.0880283218	0.0237763922	-0.0077522276	-0.0146914919	0.0460204607	0.0580399957	0.0393816783	0.1521113526	0.148287834	0.0500532464223368	0.0297485077587111	0.0025053274774151	0.00088497371387	0.1462473549035365	0.0433697370712166	0.0018809340936264	0.0213882888162809	-0.2436823561105541	-0.0252249792473904	0.0006362995780312	0.0593810906795909	0.000381085697292	-0.0006691168943761	4.4771741833951706e-07	1.4522630868052984e-07	-0.0010788248541278	-0.0017266901009957	2.9814587048765405e-06	1.163863065883869e-06	-0.001697291643044	0.0004665514868455	2.1767028987774682e-07	2.8807989215470014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.8463573032956	2.342644735684985	977817.1183519968	5.487984357632572	1450.1045199826951	2.4788081635463186	2102803.1188742425	6.1444899116638725	942.189470015232	4.2748578149568175	887720.9974075838	18.27440933809737	1104.5832181556202	956.2967381977202	0.68349	33.599205	0.3488238920780703	0.1960937503403113	-0.0174818073	-0.0194928921	-0.0490527862	0.0197625062	-0.0276423453	0.0670805607	-0.0476879819	0.0262379939	-0.1566747892	-0.0082600333	0.0343010263	-0.047146752	0.0265355056	-0.1843798791	-0.0127465685	-0.0199382147	-0.0132271065	-0.0047896132	-0.0410505866	0.0739094985	0.0112911037	0.0925572603	-0.0316725249	0.0066758961	-0.0757829131	0.0092274756	-0.0549863824	-0.0537819014	-0.033423887	0.0616907148	-0.0061587023	0.0401247626	-0.0191265331	0.0326211019	-0.055331628	0.0560976777	0.0019269904	-0.0057757563	-0.0183781711	0.0433701284	-0.0684030854	0.0960813459	-0.0774043532	0.0429716709	0.0145705866	0.016251275	0.151276289	0.1449845808	0.0260915474020038	-0.023961699020333	0.000680768845831	0.000574163019941	0.1443432562830793	-0.0019040986204571	3.625591556426931e-06	0.0208349756344027	-0.4186099560822143	-0.1749275999716601	0.0305996652318451	0.1752342953311534	-0.0002916875770162	-0.0006727732743082	4.526238786233766e-07	8.508164258558162e-08	-0.0023381084099438	-0.001259283555816	1.5857950739485883e-06	5.466750936649925e-06	-0.0027258447022322	-0.0010285530591882	1.0579213955654052e-06	7.430229340687352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.5251373573288	-6.321219945966732	965355.645539038	39.95782160528765	1434.9319011671428	-15.172618815552369	2059029.5609871508	230.20836172205372	937.7039338117876	-4.48553620344444	879288.6674861013	20.12003503241076	1099.087943959459	906.0685065613808	1.298046	63.809772	1.2918786398049065	0.7662656028740724	-0.0540564163	0.0293122014	-0.018694452	-0.0066637949	0.0505652355	0.0317362697	0.0423820841	-0.021670951	-0.0128076968	-0.2125746986	-0.0157156322	-0.1981365337	0.0231967225	-0.1750691061	-0.0354616681	0.0318413617	0.0233986023	0.0503883979	0.026372906	0.0788635792	0.0051390632	0.0394944269	-0.0934192751	0.0882426343	-0.2152097032	-0.0988846889	0.0353210757	0.2000042782	-0.0587072675	0.020276795	0.0757516528	0.0803722451	-0.0360573363	0.0267604895	0.0977198966	0.1177586034	0.0935852667	-0.099123195	0.0555184934	-0.1305522648	0.0920921189	-0.337954785	0.1437428001	0.1280622359	0.0668344736	0.4329613667	0.1502346003	0.1408894722	0.0263713826939522	0.0002798352919483	0.0006954498251908	7.830779061984547e-08	0.2121962176679943	0.0678529613849149	0.0046040243687027	0.0450272347926028	-0.151384520544596	0.2672254355376183	0.0714094333982697	0.0229172730605172	0.0134376600368425	0.0137293476138587	0.0001884949859021	0.0001805707072657	0.0025060481067062	0.00484415651665	2.3465852357802665e-05	6.28027711312573e-06	-0.0021689406809324	0.0005569040212998	3.1014208893988814e-07	4.704303677403503e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.2718311002724	-25.253306257056465	916369.3586180684	637.7294769126872	1408.5743812863525	-26.35751988079028	1984081.7876162308	694.7188542662548	927.1939048047336	-10.51002900705396	859688.5371070495	110.46070972911562	1078.0538883209229	489.4493039790882	2.632928	129.430283	7.763712916941327	4.106541064211624	-0.3771223656	0.0945548261	-0.0930946645	-0.059627745	0.1575649033	0.2823589576	0.1220998962	-0.2311845402	0.0101118663	-0.3437530598	-0.013865133	0.0740280619	0.0817536259	0.2611954597	0.2784296892	0.1782178042	-0.091705414	0.0352878982	-0.3524115975	0.0630836157	0.2855538294	-0.1122306024	-0.4134064411	0.2629314893	0.008282327	-0.1167176642	0.0406212911	0.1380127476	0.2482173698	-0.2667535712	0.050751089	-0.1474453125	0.3172959203	-0.1098188287	0.1067418589	-0.1405920457	0.1366134622	0.1111501708	0.0813250122	-0.0670308806	-0.0616561598	-0.1292022357	-0.1407577181	0.2961612375	0.1606067389	-0.3353226163	0.1489877092	0.136024874	-0.2643238669187582	-0.2906952496127104	0.0698671066228854	0.084503728147396	1.835597369540011	1.6234011518720166	2.6354312998993903	3.3694177030622074	0.9436878247825148	1.0950723453271107	1.199183441500219	0.8905467106427544	0.0895358112058713	0.0760981511690288	0.0057909286113443	0.0080166614882934	0.0158197160714617	0.0133136679647554	0.0001772537546757	0.0002502634165816	-0.0078480049497379	-0.0056790642688055	3.2251770969223345e-05	6.159118169111058e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.5993604288002	19.327529328527817	953746.3107899416	373.5533899451029	1408.2759121798208	-0.2984691065316838	1983241.0448259064	0.0890838075538216	933.5976957884974	6.40379098376377	871604.6575815917	41.00853896373415	1081.4950838178115	966.7406307639376	2.964643	145.736847	8.952769471432294	4.78475024800804	-0.01921893	0.0229752449	0.6159142162	-0.1672773979	0.0598028031	0.0110223252	-0.0810728278	-0.1984440655	-0.1814003456	-0.1519644123	-0.2164985976	0.1159148553	-0.274799878	-0.0384129038	0.0151259437	-0.0150167111	0.1971789945	-0.0427971438	-0.3756913865	-0.0553383279	-0.0448194086	0.2695331585	-0.0537239849	0.0626885702	-0.0870584255	0.0491773729	-0.0351869399	-0.0856641088	-0.0394261078	0.0385429257	-0.004990912	-0.0397412637	0.0274791207	0.0904109229	-0.0899884688	0.1463858899	0.0752701262	-0.0802109565	0.0656517319	-0.0131225219	-0.1868322055	-0.0280861277	-0.2695093712	-0.1110988853	-0.0092535835	0.1525246048	0.1475373187	0.1304173552	0.0315545342866698	0.295878401205428	0.0009956886340486	0.0875440282998802	0.005638336859647	-1.829959032680364	3.348750061288453	3.179084254285399e-05	-0.5387354421727082	-1.482423266955223	2.1975787424101965	0.2902358766530234	0.0016440576140828	-0.0878917535917885	0.0077249603494396	2.702925438423629e-06	-0.0014570506511113	-0.017276766722573	0.0002984866683862	2.1229965999038632e-06	-0.0061263498522738	0.0017216550974641	2.96409627462412e-06	3.7532162512455206e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.658081825358	15.058721396557758	983385.7512495484	226.7650900991464	1440.207089798041	31.93117761822009	2074196.4615045425	1019.6001040863196	940.975760213984	7.378064425486627	885435.3813102852	54.43583466663132	1111.661796355916	1003.4681583093526	1.626995	79.98034699999998	0.4688066157835029	0.2421813860709928	0.0086711388	0.0316399262	-0.0674611417	-0.0034968115	-0.0015499652	0.0696377951	-0.0504699059	0.0709146536	-0.1671934403	-0.0498405138	-0.0632702522	-0.0402461598	-0.0613536585	0.0986173235	-0.0352269622	0.0383934077	-0.0710705074	0.0197818404	-0.0204601159	0.0778038935	-0.0893556542	0.032552337	-0.0300140725	0.0026934463	-0.0568680409	0.0260138809	-0.0497095389	-0.0643230075	0.0078871103	0.0805214228	-0.0344982228	0.0434008671	-0.0227625092	0.068010588	-0.0595659264	0.1230090253	-0.0545539102	0.0169781802	-0.0091427966	0.0988333696	-0.0522007922	0.1293490516	0.0095197767	0.0362776498	-0.0606858057	-0.0843796223	0.1458854101	0.124097542	0.00796716079806	-0.0235873734886098	6.347565118214404e-05	0.0005563641880911	0.0769832033977877	0.0713448665381407	0.0050900899813451	0.0059264136053851	-0.4638632325816658	0.0748722095910424	0.0056058477690449	0.2151690985411125	-0.0019600441072726	-0.0036041017213554	1.2989549217876958e-05	3.841772902454043e-06	-0.0012971719143874	0.0001598787367239	2.5561210456430133e-08	1.682654975475472e-06	-0.0039102869870389	0.0022160628652348	4.910934622673114e-06	1.529034432100576e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.2381213269962	-8.419960498361775	966757.2032306409	70.89573479397266	1437.9839839179083	-2.223105880132607	2067797.9380044192	4.942199754280174	939.2938758322276	-1.6818843817563902	882272.9851759282	2.828735073596075	1111.007227960034	988.9156909948974	0.68734	33.78849	0.2424981550638617	0.1237168683698097	0.0013407626	0.0087705713	-0.017119071	0.0245019202	0.0344521865	0.0897824406	-0.0423810482	0.0181540802	-0.1640597878	0.0666014286	-0.0763357369	0.0012509501	0.0028844434	-0.1068340362	-0.0961395617	0.0026942586	-0.0577227129	0.0170838299	-0.0583393757	0.0854606214	-0.0918578397	0.0934836884	-0.027916135	-0.0024084672	-0.0443705376	0.0201811244	-0.0563162525	-0.0708098489	0.012066718	0.0947234371	-0.0417872886	0.0493697219	-0.0327924282	0.0417407166	-0.0524379201	0.0932336731	-0.0795326696	0.0294877751	-0.0305737874	0.0785361651	-0.0077440152	0.1251623233	0.0249392217	0.0518491403	-0.1110233229	-0.0878366939	0.1440342395	0.1170999511	-0.0136122387523727	-0.0215793995504327	0.0001852930438515	0.0004656704849572	0.0887580749504763	0.0117748715526885	0.0001386476000823	0.0078779958689143	-0.4118210614677053	0.0520421711139604	0.0027083875742547	0.1695965866683875	-0.0033767337918295	-0.0014166896845569	2.0070096623299288e-06	1.1402331100883232e-05	0.0001561441443047	0.001453316058692	2.1121275664523392e-06	2.438099380064698e-08	-0.0036382584733523	0.0002720285136865	7.399951225854066e-08	1.323692471891981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.1728840705484	-1.0652372564477446	964663.574203459	1.134730412524318	1443.840047290147	5.856063372238623	2084674.0821588135	34.29347821967479	940.1671679994596	0.8732921672319662	883914.3037841241	0.7626392093487044	1110.812050507447	963.8032785064964	0.7539249999999998	37.061684	0.9115549197663808	0.5035305255606894	-0.0105657426	-0.0179296519	-0.0121475924	-0.0223437083	0.0085131914	0.0700390097	-0.001245751	0.0516776892	-0.0066298402	0.1595574252	0.0137074177	-0.036034658	0.0535079874	-0.0520348365	-0.0428585065	0.0059973778	-0.0456689579	0.0473871252	0.013905578	0.0606661505	-0.0531674364	-0.0150476602	-0.0027046202	-0.0055149673	-0.0144537784	0.0013963184	-0.0385646206	-0.1198775784	-0.0003331553	0.0222625511	-0.0693220998	0.0066017453	-0.0228922523	-0.0135810957	0.0199881886	-0.1002352835	-0.0524647142	0.0091123158	0.0552662574	0.0196886856	0.1192814241	0.0651208313	0.1184839443	-0.0344141046	0.0458889636	-0.0697376341	0.1419863355	0.1094628008	0.0088312847264262	0.0224435234787989	7.799158991920869e-05	0.0005037117461433	-0.0314972226875767	-0.120255297638053	0.0144613366100167	0.0009920750370307	-0.0187220905472713	0.393098970920434	0.1545268009387042	0.0003505166744602	-0.0076825080799777	-0.0043057742881482	1.8539692220478136e-05	5.9020930398922646e-05	-0.0019228951815248	-0.0020790393258295	4.322404518345582e-06	3.697525879131293e-06	-0.0025079295327481	0.0011303289406042	1.2776435139674135e-06	6.289710541230103e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
