global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
999.8316549092016	n/a	999663.3381584728	n/a	1605.2004031752008	n/a	2576668.334353827	n/a	1003.227447276807	n/a	1006465.3109695384	n/a	1176.305286154713	1102.9824893631824	n/a	n/a	n/a	n/a	-0.1846569145	0.1028222997	-0.0941051609	-0.0171513218	-0.0429379017	0.1198443304	0.0242695605	-0.1981513432	0.0499596212	-0.194335062	0.0580999074	-0.0227391701	0.030093923	-0.0679153488	0.1495326285	0.0497445246	-0.0189334486	0.0474480047	-0.2606832962	-0.0032236363	0.1298808133	-0.0770436368	0.0101864689	-0.0312810639	0.2058265984	-0.1223981609	0.0185485542	-0.146306026	0.0538397798	-0.0700481748	0.1406786341	-0.1128858796	-0.2102775091	0.1551042647	-0.2169371171	-0.062738139	0.1696177771	-0.0547711871	-0.1347702564	0.0196541426	-0.0433504793	0.2393024528	-0.1190755382	0.0149036871	-0.113069589	0.0191427518	-0.0828630545	0.12979828	-0.1038720013	0.0463169977	-0.007608864	0.0423598127	-0.0541424251	0.2714308186	-0.0485490717	0.0202976048	-0.0983908143	-0.1675765963	0.1997197898	-0.2177286075	-0.1108257663	0.1813623267	-0.1111713291	0.163293695	-0.02591034	0.1121329682	-0.0367974174	0.0114108967	-0.0601777066	0.0482946647	0.1091910352	-0.1946601923	0.0183928509	-0.025378106	0.1503432864	-0.0464129291	0.0955529721	-0.013659869	0.069125554	-0.1645078574	0.0951446149	-0.0347683957	0.2406187749	-0.1679364173	0.153366806	0.1532882396	3.442904674955116e-05	n/a	1.1853592600827792e-09	n/a	-0.0114015062581955	n/a	0.0001299943449556	n/a	-0.0477892534292436	n/a	n/a	0.0022838127433244	2.600000661351521e-05	n/a	6.760003439028346e-10	n/a	-6.62843113730105e-10	n/a	n/a	4.39360993419421e-19	-5.1000001367301705e-05	n/a	2.601000139464776e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999.356583434775	-0.4750714744266133	998713.5808544264	0.2256929058138763	1601.0299359057324	-4.170467269468418	2563296.8556663133	17.39279724570736	1002.0994514290612	-1.1279958477457512	1004203.3105544256	1.272374632531656	1175.3972904932486	1082.9092760545047	1.227614	24.230625	0.0541916229253469	0.0291739461325035	0.003907318	-0.1045585604	-0.0012564554	0.0401643487	-0.0531551776	-0.0108276047	-0.0743062771	-0.0159047023	0.2586721277	-0.0699558291	-0.0944403144	0.0126829182	-0.1545383642	-0.0706608968	0.0130898502	0.1464371007	-0.2291793657	-0.011256907	-0.1159316556	0.0580371466	0.0658587689	-0.046661749	0.0492140465	0.1110868458	-0.0073692645	-0.0854036099	0.0072660585	-0.251861585	-0.0873047983	0.181105378	0.1342149687	-0.069383694	0.0565453112	-0.021276943	0.0205654272	-0.0485826843	0.0818488978	0.0985904432	-0.0635916193	-0.1416260048	-0.1323925966	0.0888174652	0.107400064	0.1104773907	-0.16767038	0.0543102243	0.0631333874	0.2330284681	-0.0065246194	-0.104899681	-0.2123424269	-0.1438104048	0.021860979	0.2144694556	0.1248673425	0.0295025122	-0.0393922056	-0.0209997137	0.003724533	-0.0930196	-0.0057612169	0.0921095233	-0.1503377041	-0.0237171104	0.0338860613	-0.061526746	-0.0911071456	-0.0708008443	0.1117165391	0.0841199008	-0.1627398986	-0.1749051765	0.1433948241	-0.1323680248	0.0982057042	-0.1179146841	0.0354940884	0.004521959	0.1754583625	-0.1845088	-0.0156337494	-0.0196180156	-0.0370704221	-0.0132072956	0.1531573254	0.1524510324	-0.0121111930482697	-0.0121456220950192	0.0001466809970524	0.000147516136075	-0.0091210682926856	0.0022804379655099	8.319388679983459e-05	5.200397314538936e-06	-0.0217737463806315	0.0260155070486121	0.0006768066069963	0.000474096031448	0.0002500004470293	0.0002240004404157	6.250022351484982e-08	5.0176197306465545e-08	1.1950440637065185e-12	6.640381577938115e-10	4.40946675006199e-19	1.4281303142001894e-24	1.0502870112245184e-11	5.100001187017182e-05	1.1031028059469318e-22	2.6010012107576662e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.0565890356772	3.700005600902273	1006122.5208078875	13.69004144670819	1607.7034963584808	6.673560452748461	2584710.532203284	44.53640911648824	1005.16580922367	3.0663577946087344	1010358.3040322752	9.402550124557742	1176.6187325729386	1102.8153416196717	1.099409	21.700117	0.0762008381637465	0.0502315378228094	0.0103934954	-0.0876383281	0.1454854714	-0.0367988278	-0.0333576799	-0.0014202244	-0.1893378178	0.1361485456	0.0053584929	-0.0185516068	0.1688654049	-0.0348288128	-0.15235925	-0.0896395199	-0.1180738804	0.0991852166	-0.1222913246	0.0290656769	-0.0459380199	0.0327448098	-0.0168951886	0.2524017158	-0.0285935862	0.0855467749	-0.1563793008	-0.0931912029	-0.002257984	-0.2219092779	0.0532978594	-0.0137357828	0.1297006559	0.123120502	-0.0031354124	-0.1999267321	0.0176166616	-0.0023653481	0.0224312067	-0.2061685936	0.0125523299	-0.0815737911	-0.1931816939	-0.0690901946	-0.0425114641	0.1963783126	0.0949427207	-0.1095739177	0.1053853527	0.1437893678	0.0832878286	-0.0925797691	-0.0863808183	0.0709090123	0.2625551683	0.1718736815	0.1343294713	-0.0131514232	0.0112303873	-0.0378717742	-0.0478617579	0.0994177532	0.0296253566	0.1092747371	-0.1076289638	-0.01559538	0.0274716842	-0.0861210914	-0.1628688741	0.0538193919	0.034327497	0.1952106073	-0.1822649616	-0.143692892	0.1672537774	-0.083658913	-0.0178075079	-0.177183181	0.116224616	0.1356961781	0.0282820572	0.0026554173	0.0483103128	-0.0532311205	0.0384901484	-0.105112981	0.1527386503	0.1507811905	-0.0207150151377817	-0.0086038220895119	0.0004291118521585	7.402575454797462e-05	-0.0069175520278719	0.0022035162648136	4.785252605831464e-05	4.855483929298518e-06	-0.0680651562837653	-0.0462914099031338	0.0021428946308199	0.0046328654999333	0.0004399996480484	0.0001899992010191	1.9359969028271585e-07	3.6099696387896384e-08	0.0001920003233948	0.0001920003221997	3.68641237248101e-08	3.6864124183707786e-08	-4.2264404014996345e-08	-4.2274906885108596e-08	1.786279846742839e-15	1.787167752144602e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.2318199554728	-1.824769080204419	1002465.1572913484	3.3297821960700813	1600.8412090745796	-6.862287283901196	2562692.576671362	47.09098676679206	1006.7855850491512	1.6197758254812695	1013617.2142627618	2.623673724813529	1180.049859127624	1099.6178509785318	1.37484	27.136566	0.0509101917680649	0.0266667903766435	0.0100107162	0.1343091539	-0.1434475976	-0.2996749179	-0.0328931304	-0.0015637057	0.1862628832	0.0583443689	-0.1459546997	-0.1790805969	-0.0940914353	-0.146515224	0.021072309	0.0092674407	-0.0673539333	0.0555117551	0.2329167088	-0.1444707816	-0.1670953344	-0.0401837921	-0.1388872138	0.0331691496	-0.0083193065	-0.012805429	-0.0202499274	0.0285986093	-0.0057515898	-0.1461488361	0.091128067	-0.0887966411	-0.0709959549	-0.1211447399	0.0074735619	-0.2287329991	0.0442230352	0.0902285499	-0.0489634417	0.0495928106	0.066890451	0.0705093238	0.1510498511	0.1562771275	-0.1994316144	0.1495708127	0.0404060518	-0.0113070155	0.1048783256	-0.1079188947	-0.0975589203	0.0877293989	-0.0747700359	0.0321484544	0.1528876673	0.0062395582	0.1126586681	-0.087284924	0.1133670843	0.0047435373	-0.0128871488	0.0814673073	0.0700700197	0.045932003	-0.005022121	0.183791614	0.0784068872	0.1329111886	-0.0470544857	0.0534442008	-0.2222241832	0.0974996495	-0.0251046813	-0.0379243627	0.0772946029	-0.1070747775	0.0688127084	-0.1263917962	-0.0050449133	-0.0173314308	-0.0345631239	-0.0136013849	-0.1656744453	-0.0386514785	-0.0087032183	0.1113400946	0.1521113526	0.148287834	-0.0207345897690771	-1.957463129539927e-05	0.0004299232128919	3.831661903508245e-10	0.0012595493404177	0.0081771013682896	1.5864645409466634e-06	6.686498678728364e-05	-0.0477512420381742	0.0203139142455911	0.0004126551119772	0.0022801811161882	0.0003180054234108	-0.0001219942246375	1.011274493186822e-07	1.4882590844929204e-08	5.896935100890843e-05	-0.0001330309723858	1.7697239613935852e-08	3.4773843584118503e-09	-0.0001930090978383	-0.0001929668334342	3.725251184835446e-08	3.723619880565509e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.442549376756	-3.7892705787168097	994891.6393072024	14.358571518728828	1607.9590250651042	7.117815990524605	2585532.2262883205	50.66330447496776	1005.732780631262	-1.052804417889206	1011498.4260362902	1.1083971423270298	1180.3110657049367	1093.7143890190464	1.380676	27.251759	0.1236491132792759	0.0749211261969389	-0.0358458194	-0.1125667553	-0.1822683173	0.1066501815	-0.1583409801	0.0378186371	0.11511689	-0.0147706228	0.1435695602	0.0968481874	0.1721380555	-0.1653435664	0.0545617675	0.0358601283	0.0019575103	-0.0487642787	-0.0691863933	-0.1229272254	0.0176504574	-0.0152929888	-0.184079012	0.0185416468	-0.0245630173	0.1311816138	-0.0806206627	-0.0307127011	-0.0339268087	0.1375002312	-0.0571394066	0.0575494489	-0.0910395087	0.0732215523	-0.1866651801	0.0092885353	-0.0117115454	-0.163464427	0.1725783398	-0.0643566724	-0.0794095785	-0.1607897386	0.1881956897	0.0484416713	0.1124849077	0.100712043	0.0011957137	-0.0675259032	-0.0702723868	0.1143726915	-0.0257879501	-0.1740762912	0.0369209958	0.0266366723	-0.0996599633	-0.0178280344	-0.0614767089	0.0748213726	0.2290518574	-0.0064904104	0.054992064	0.0688380374	-0.0439941543	-0.047269229	-0.133557966	-0.0821279762	0.1157001945	0.0368409702	0.0066872782	-0.1712942072	-0.0769687513	0.0276580219	-0.1017798315	-0.046987357	-0.0085595914	-0.1007635382	-0.0479681519	-0.0129595689	-0.0983867337	0.0112917651	-0.0081153494	-0.0209498198	0.0339090858	0.1051784483	-0.0170916991	0.1477570157	0.151276289	0.1449845808	-0.0206169904541582	0.0001175993149188	0.0004250602953868	1.3829598869394493e-08	0.0027484573194413	0.0014889079790235	7.554017636790456e-06	2.2168469700001406e-06	0.0227841672309097	0.0705354092690839	0.0049752439607571	0.000519118276406	0.0006741070290285	0.0003561016056177	4.54420286585631e-07	1.2680835352350396e-07	0.0004948546015752	0.0004358852505662	1.899959516612388e-07	2.4488107670015e-07	-0.0004311661759793	-0.000238157078141	1.859042713086127e-07	5.6718793868658383e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.682283131674	1.2397337549180063	997366.3026410931	1.5369397830831	1601.4979605923695	-6.4610644727347335	2564795.7177815186	41.74535412083496	1005.4719019300156	-0.2608787012463835	1010973.745570763	0.0680576967639998	1177.92694592646	1099.313577743775	1.175387	23.199762	0.0545711734224457	0.0370632386654552	0.1153128019	-0.0865573272	-0.0109047761	0.0852170897	-0.0116336441	-0.1521749313	0.0282440939	0.1148073844	0.0725211682	0.0934349352	0.1304876817	0.0938587391	-0.1893193625	-0.1005773244	0.1490744499	0.0841328701	-0.0538713446	0.0597693468	0.0348479489	0.0942163625	-0.08271723	-0.0436213635	0.0057340464	-0.1122210126	0.1128443621	-0.1137490791	-0.1427731445	0.1364153233	-0.0003872026	-0.0145054788	0.0293420052	0.1074354235	0.0157964637	0.0237369496	-0.1270248231	0.0548340611	-0.1363307117	0.1668978219	0.1185674882	-0.0391935318	-0.0327923803	-0.0896089521	0.0788384263	0.0916071321	0.0551700102	-0.0393913684	-0.0568525066	0.1026137636	-0.0216304923	0.1693430153	-0.0072411564	0.0157664421	0.0218496844	0.0089449653	-0.2348238052	-0.0207851532	-0.002373612	0.0333227271	0.018531045	-0.0597805935	0.1089957745	-0.0260143494	-0.0383251149	-0.1005083283	0.0679371423	-0.0419210018	-0.0357642176	-0.0845986638	0.0122008283	0.0688989701	-0.0044213649	0.070125081	-0.0374408963	-0.0153447057	-0.1033341505	-0.2128043979	0.0635771551	0.0586887653	-0.1187532733	-0.0310700324	-0.0473456343	0.1485918693	0.0354950451	-0.1019909522	0.1502346003	0.1408894722	-0.0229506717034979	-0.0023336812493397	0.0005267333316417	5.446068173519714e-06	-0.0010173572645584	-0.0037658145839997	1.03501580374975e-06	1.4181359481064831e-05	-0.0124061210121766	-0.0351902882430863	0.0012383563866314	0.0001539118385687	0.0006746690612959	5.620322673999733e-07	4.551783422698909e-07	3.158802695987552e-13	0.000723842498171	0.0002289878965958	5.243545678736881e-08	5.239479621584342e-07	-0.0004672440340365	-3.607785805719997e-05	2.1831698734270197e-07	1.301611841995469e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.2432582858912	2.5609751542172035	1002488.062262948	6.558593740517829	1601.6229669655183	0.1250063731488353	2565196.1283114296	0.0156265933278258	1004.4338872778508	-1.0380146521648612	1008887.4339120942	1.0774744181089375	1177.4528330765004	1098.4406793767755	1.211232	23.907261	0.0626982080030118	0.0330928563369541	0.1218052212	0.0983335663	0.0882377642	-0.0551759632	0.1363424574	-0.0465462837	0.0446565386	0.2041470861	-0.0272728059	0.0885140865	0.0597757112	0.0189917193	0.0857039029	0.1322557231	0.1305889094	-0.0597056154	0.204450398	0.0061294312	0.0804174044	0.068385249	0.0446936824	-0.0425111273	0.0252805089	-0.0853378176	0.0435585507	-0.2139086228	0.0633245119	0.0546040706	-0.0121901971	0.2151504677	-0.0301407787	0.0631672066	-0.0310235571	-0.1330916	-0.0879512614	0.0014600642	-0.1205798031	-0.0650473283	0.1009993518	0.1859649491	0.0383491096	-0.1237098248	0.0219808722	0.0567776987	0.0858929193	0.0101925847	0.0411506236	0.0228898986	0.0400955118	-0.050449473	0.0278291065	-0.1268486447	-0.0553019454	0.0090103358	-0.2990800937	0.060514756	0.0273011156	-0.2066418747	0.0301810607	0.1309563512	0.1347934922	-0.0561749698	0.1117758997	0.068749481	0.0991581652	-0.0015952431	0.0276691993	0.1175544503	0.0145868178	0.0126428532	0.0613808892	0.0392998875	0.1180264093	-0.176628355	-0.1957067407	-0.0028819455	0.0365100754	-0.0184716228	-0.0713582338	0.0665774702	0.1484742362	0.1243145299	0.0723009855	0.013622386	0.1489877092	0.136024874	-0.0206139923758996	0.0023366793275983	0.0004249366816736	5.460070280025245e-06	0.0129094937065161	0.0139268509710745	0.0001666550277585	0.0001939571779705	-0.0186368474691107	-0.006230726456934	3.882195218113855e-05	0.0003473320835868	0.0010590756153748	0.0003844065540788	1.1216411590815114e-06	1.4776839881881425e-07	0.0003042526492822	-0.0004195898488888	1.7605564129052605e-07	9.256967459523743e-08	-0.0004671614120561	8.26219803999541e-08	2.182397849142493e-07	6.826391645210399e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.4712642474252	-2.771994038466005	996944.8655278516	7.683950949291071	1606.8228012146242	5.199834249105834	2581879.514503212	27.03827621817403	1006.2562519879136	1.8223647100628568	1012551.6446647636	3.32101313648248	1180.4062535774938	1088.3781540440575	1.334497	26.340271	0.0972571563023467	0.0557953534852915	-0.1568531135	-0.0256330467	-0.1428776641	0.0569975002	-0.0757973623	0.1611872799	0.0810342714	-0.1731933124	-0.2361731347	0.0951664751	-0.0228648168	0.0651503902	0.044383863	0.1273999523	-0.0288523349	-0.1805301736	-0.1199947085	-0.0455795208	-0.0403513325	-0.0247802364	-0.1018800605	-0.0520212639	-0.0029145181	0.0962476316	-0.1382406222	0.0105165584	-0.100984967	-0.1373872822	0.1148376329	-0.0068413552	-0.0386767523	0.0362028404	-0.0441328799	0.0902674874	0.150184148	0.0429380975	-0.1383227935	0.0202209473	-0.1730123548	-0.0124526468	0.1406333174	-0.0126431287	0.0467237081	-0.0532390178	0.0481076182	-0.0348051473	-0.0504603181	-0.2394887346	-0.1152543772	-0.0925075994	0.0095649735	-0.1095784381	0.0891646217	0.0945960229	0.0346578791	-0.0137676837	-0.0358300819	0.1970725491	-0.1152415275	-0.0420908045	-0.1460547599	-0.0515830194	-0.0406172848	-0.0073186008	0.1576946551	0.0403705476	0.0292480145	-0.1089842872	-0.0726947809	-0.1140775215	0.1277970097	-0.0110557688	0.0174167545	-0.1117618274	-0.1200109143	0.1016911428	-0.0127857757	-0.0215929646	-0.0552366688	0.1307118791	0.011924998	0.0572817667	0.0485205132	0.0122105131	0.1475373187	0.1304173552	-0.0153169209210659	0.0052970714548337	0.0002346080665021	2.8058965997614017e-05	9.640578640812691e-05	-0.0128130879201079	9.294075652969389e-09	0.0001641752220484	0.0251067074373594	0.0437435549064701	0.0019134985958553	0.0006303467583451	0.0006746467754043	-0.0003844288399705	4.5514827156342003e-07	1.477855330010643e-07	0.0006278422605978	0.0003235896113156	1.047102365513811e-07	3.94185904192556e-07	-0.0004672118011887	-5.038913259997752e-08	2.1828686716998934e-07	2.539064684178117e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.651040184308	0.1797759368828337	997303.9000612004	0.0323193874821006	1602.6490905026355	-4.173710711988633	2568484.107288925	17.419861107368664	1005.8738300818524	-0.3824219060612677	1011782.1620435352	0.146246514235533	1179.486502240071	1103.20594514925	1.376495	27.169216	0.0870177216905583	0.0453185760860145	0.1251160996	-0.0937991154	-0.0434289367	0.1291729191	-0.0294375875	-0.1485145966	0.0283791259	-0.0107741328	0.0266176754	0.0095072528	-0.044860478	0.1961750841	-0.2177312177	0.0279074338	-0.089811862	-0.0319315474	0.0554818966	0.0459655095	0.1949009822	0.0984612267	0.0147082133	0.0877248282	-0.1739023968	-0.0753841901	-0.1308560285	0.0306718878	-0.0169630422	-0.06913497	0.063121237	-0.1973800425	-0.0709350795	-0.1644522525	0.1518589505	0.0240255125	-0.0574530923	-0.1063576183	-0.043761312	0.0766033639	0.1078841231	-0.0492630561	0.0477047771	-0.1427478899	0.0399962093	-0.1216900968	0.0478957936	-0.1690703542	-0.0465751927	0.0350914943	-0.1480767013	0.1272897689	-0.071583209	0.1938870474	0.0676289904	0.0782996783	-0.0901852107	-0.0898027999	-0.0329690745	0.0746760694	-0.2137941806	0.0219627399	0.0619530571	-0.0124918293	0.0625881035	-0.1348435248	0.0747132125	-0.1499008506	0.1256094468	-0.1525113735	-0.0205922015	0.040126239	0.1569784522	0.1125875574	0.0103058236	-0.0562817938	-0.1103532268	-0.1092478583	0.1393522639	0.0284630565	-0.0524174339	-0.0980370632	-0.0622193106	0.1640730423	-0.1444507477	-0.0166147569	0.1458854101	0.124097542	-0.0228478333131647	-0.0075309123920988	0.0005220234871061	5.671464145746728e-05	-0.0320704484200149	-0.032166854206423	0.0010285136618608	0.0010347065095372	0.0344718345272809	0.0093651270899214	8.770560541038151e-05	0.0011883073756762	0.0009240278979201	0.0002493811225158	8.538275561346388e-07	6.219094426724047e-08	0.0001182839613407	-0.0005095582992571	2.596496603417883e-07	1.3991095510448213e-08	-0.0004670546629193	1.5713826939997696e-07	2.1814005815466098e-07	2.4692435710019736e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.223119539787	2.5720793554789907	1002447.7351009828	6.61559221088122	1594.812040888162	-7.837049614473472	2543425.4457618645	61.41934665971879	1004.8492941043456	-1.02453597750673	1009722.1038620016	1.049673969205671	1177.227709724512	1079.1850699868432	1.419257	28.013252	0.1533639002158191	0.0886585911272269	0.1012276562	0.0981111398	0.1906278772	-0.0593585191	0.2423128431	-0.0179570731	-0.0290259251	0.1144955167	0.0022762939	-0.1022037994	0.0318791279	0.097089529	0.1234614629	0.073288512	-0.0473210689	-0.0239649526	0.1809102324	0.0180800056	0.0266237975	0.0057988345	0.0829673389	-0.0122429556	0.0146717783	0.0279095306	0.0116721503	-0.1512699999	0.1511191813	-0.0391316481	0.2314814981	0.0413686116	-0.1702342468	-0.1115693284	0.0318312385	-0.0320671997	-0.0607432404	0.0771092817	-0.0339392818	-0.0221744177	0.1099265259	0.2023008538	-0.0780563066	-0.0081084433	-0.0624346323	-0.0685720071	0.0376353531	-0.0152555902	0.115384041	-0.0901270739	0.0312876086	-0.1261195302	-0.0241255379	-0.0447337587	0.0184340949	-0.0247079743	-0.1609315417	-0.15506452	0.1298853181	-0.1789513647	-0.1234012227	0.162413329	0.0922115463	0.032011133	0.1537977342	0.0496982602	-0.0561692206	-0.0791214647	0.0744298602	0.0977886882	-0.0275537851	-0.139166529	0.0278044005	0.0020416353	0.0739007194	-0.1248191299	-0.1676300232	-0.0220540724	0.0461011201	-0.0892080627	0.012805015	0.1264251257	0.2419443738	-0.0079478774	0.0632756108	-0.1441468136	0.1440342395	0.1170999511	-0.0208861383371186	0.0019616949760461	0.0004362307746372	3.848247179044515e-06	0.0270976968490401	0.059168145269055	0.0007342851745224	0.0035008694145799	-0.0281085984894815	-0.0625804330167624	0.0039163105965654	0.0007900933090428	0.0009510125008908	2.6984602970699925e-05	9.044247768505738e-07	7.281687974863071e-10	0.0003004602950846	0.0001821763337439	3.318821657636883e-08	9.02763889223249e-08	-8.314306055478735e-05	0.0003839116023645	6.912768518417037e-09	1.473881184300877e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
