global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1421.8518716704289	n/a	n/a	2021662.7449727017	1969.938718077957	n/a	n/a	3880658.5529826246	1377.8814642798557	n/a	1898557.3296059992	n/a	1526.5035675689055	1471.1267818158642	n/a	n/a	n/a	n/a	-0.0706689987	0.118701698	-0.1937222629	-0.0787438535	0.1085322607	-0.1379132329	0.1121940168	-0.1380866349	0.0697239361	-0.1506629796	0.2388005835	-0.1614306876	0.0920518264	-0.1049028087	-0.20960533	0.219552452	-0.1761426662	0.0342104357	-0.2736639214	0.0227747922	-0.1200746786	0.1600160118	-0.027034049	0.1608740658	-0.0967482609	0.0820141352	-0.1660244275	0.0587709543	-0.0355022874	0.0333054578	0.1533662761	-0.0608681037	0.1166919432	-0.0401613705	-0.0623712899	-0.1765857783	0.1052802957	0.0078221608	-0.1046953478	0.1309280459	-0.1168487242	0.1747478539	-0.2048381665	0.1708646789	-0.2100271904	-0.0878965159	0.1903682196	-0.0944403626	0.1320602377	-0.121223261	0.1380828259	-0.1430537975	0.0627742323	-0.2108216741	0.1027070997	-0.2795936193	0.0412699178	0.1393481092	-0.09165053	0.0781940605	0.0478280293	-0.1598756365	-0.2274939839	0.1133185057	-0.1532650054	0.127851451	-0.1140604018	0.2066556967	-0.082863284	0.1940881523	-0.1388587021	0.0619660873	-0.2390765953	0.2181154181	-0.1555244686	0.1352965269	-0.00624165	0.1907546358	-0.1689629844	0.0710447243	-0.1673650478	0.2528709771	-0.0438444234	0.0086104811	-0.0610735517	0.153366806	0.1532882396	-0.0184649433949033	n/a	n/a	0.0003409541345769	-0.0866972524980411	n/a	n/a	0.007516413590709	-0.0238628617316578	n/a	n/a	0.0005694361700242	-0.0036076158575677	n/a	n/a	1.301489217577393e-05	0.0006218976406966	n/a	3.867566755039974e-07	n/a	0.0003356232310041	n/a	n/a	1.1264295318963149e-07
1416.59447922576	-5.257392444668767	27.640175317260237	2006739.9185729024	1972.964139712754	3.0254216347971123	9.153176068298432	3892587.496592488	1376.3955196670972	-1.4859446127584306	1894464.626559659	2.208031392185802	1527.506678334483	1451.4607576171636	1.242444	24.992949	0.1179352958608346	0.0810862790675943	-0.110363736	0.1231805956	-0.1747105465	0.2968169005	0.0579253193	-0.0724021494	0.2507469971	-0.2049720761	-0.1388323433	-0.0342438222	0.04068841	-0.1134040987	-0.1983081535	-0.1120557067	-0.2380456422	0.096010612	-0.0503023118	0.0106986595	-0.1185704046	-0.022975693	-0.117393074	-0.1160130798	0.0716565726	-0.0107043218	-0.149354694	0.1984721869	-0.1225997689	-0.024469062	0.0551898128	-0.1396219963	-0.1007978087	-0.0063609508	0.065508325	0.0545081004	0.0511793519	0.0293231261	-0.1771583432	0.0673069678	-0.0305712935	0.0489890533	-0.1755104387	0.1761704204	-0.0542950495	0.0035273396	-0.3425746165	-0.0803508264	0.0661612712	0.0974622837	-0.0170102021	0.2183526758	0.0479047205	-0.0052918397	0.0508040341	0.261274053	-0.1765070849	0.0618385376	-0.0921648797	-0.095788753	-0.0285531022	0.1491805881	0.0339064056	-0.1334110533	-0.1244136559	-0.0742462544	-0.1910908806	0.038486721	-0.1322875368	0.0725225019	-0.0373801977	0.1526227616	0.0390171701	-0.1196075951	-0.0488523171	0.2821532799	0.0526051238	-0.0606196222	-0.225860331	-0.0745286299	-0.0916343379	-0.1867698577	0.0308447629	-0.0416685616	0.0712213921	-0.118141943	-0.0151044299	0.1531573254	0.1524510324	-0.0142025784645767	0.0042623649303265	1.8167754799278063e-05	0.0002017132350424	-0.0584128825443173	0.0282843699537237	0.0008000055836791	0.0034120648471362	-0.0298484823084521	-0.0059856205767943	3.582765368934333e-05	0.0008909318961179	-0.0021931619927692	0.0014144538647984	2.0006797356434126e-06	4.809959526527369e-06	0.0006219427872802	4.514658360002533e-08	3.868128306498641e-07	2.038214010754076e-15	0.0005091830276218	0.0001735597966176	3.012300300197738e-08	2.592673556181028e-07
1414.4655841328547	-2.128895092905396	4.532194316596672	2000712.8886962975	1951.1637021956903	-21.80043751706376	475.2590759354009	3807039.7927659927	1377.4402038093626	1.044684142265396	1897341.5150703783	1.0913649571007864	1525.156090725274	1430.7004790989963	1.170276	23.541224	0.0386137778537586	0.018918856669575	-0.134234158	-0.0010582335	0.0827295742	-0.0592199322	0.0433395261	-0.1085708001	-0.0256819885	0.1220386618	0.0575168254	-0.0808109823	0.1615905411	-0.1132269565	-0.3106535122	-0.0965857452	-0.1070902532	-0.0479775272	-0.0785850372	-0.0540969434	-0.035243945	-0.0226548353	0.1045144432	-0.0160328717	-0.0637231325	0.1099014466	-0.0709615836	-0.048473787	0.0474900154	0.1538409612	-0.1544607651	-0.0970886309	-0.1265572008	0.0546386692	0.1312376796	-0.0168471389	0.1751760598	0.1811986204	-0.1928559074	-0.0841015505	-0.1091919606	0.0666458499	-0.1663397441	-0.0088459441	0.0545841043	0.0703811645	-0.2153539826	-0.0568615634	-0.0972552276	0.0758167659	0.0245313057	0.0370090081	0.103597947	-0.0318031494	0.0116921841	0.0453544119	-0.0231867615	0.1394642807	0.0555812404	-0.2397972587	0.0081246974	-0.1502122682	-0.1153081421	-0.1021491016	-0.0789882154	-0.137784629	-0.065477018	0.0492756227	-0.0471356673	0.0868405234	0.1149815935	0.0972021935	0.0641189944	-0.1444346403	0.0295564152	0.2543037619	0.0982290523	-0.0102824772	0.0398095631	0.0528775102	0.1051924067	-0.0762834489	0.0728594687	-0.0043782834	0.1099547818	0.0739747462	-0.144068515	0.1527386503	0.1507811905	-0.0187144313421754	-0.0045118528775986	2.035681638909566e-05	0.0003502299404609	-0.0496061498658377	0.0088067326784795	7.75585404702004e-05	0.0024607701045119	-0.0218118356956367	0.0080366466128154	6.458768877927725e-05	0.0004757561764134	-0.0021257473466795	6.741464608969999e-05	4.544734507399501e-09	4.518801781914935e-06	0.000621164757349	-7.780299311999864e-07	3.858456557724421e-07	6.053305738430558e-13	0.0007861612652982	0.0002769782376764	7.671694414632435e-08	6.180495350552668e-07
1418.8999791991137	4.434395066258958	19.663859603661788	2013277.1509712453	1956.218734413065	5.055032217374674	25.55335071869591	3826791.736868654	1378.556910717581	1.1167069082184753	1900419.1560872009	1.2470343188628663	1523.9833910392992	1436.2136937124556	1.083128	21.788147	0.1014887928114497	0.0583586550795454	-0.0585530393	0.0198593345	-0.0146346155	-0.143076914	-0.1218713389	-0.1197523055	-0.0923032499	0.0231682587	0.1555092087	-0.0186062568	0.0757643676	-0.1437406446	-0.0742282665	-0.1858399884	-0.0933915717	-0.0004092045	0.0899529941	0.1203198992	-0.0813195675	0.0008431338	0.0149724586	0.1339688389	-0.0135090268	-0.0631338844	-0.0180269416	0.0599693639	0.1003399512	-0.1072901162	0.0031614587	-0.0935543768	-0.0912841861	-0.1813751193	0.0757074791	-0.0639742622	-0.2158929443	0.0428686065	0.0971412804	0.0812931968	-0.0797465855	0.0234826327	-0.1298565551	-0.0485328092	-0.0702827097	0.252145672	-0.01618001	0.0545146363	-0.0187926883	-0.0287158676	0.0324513596	0.2549804422	-0.0239443317	-0.076998206	0.1054442455	-0.0919067436	-0.158079932	-0.1211139941	0.0441403517	0.1676960522	0.1604518276	-0.1719668895	-0.0803320093	-0.0799488712	-0.130746967	-0.0141508256	0.0122117616	0.1419363391	-0.0060669616	0.0717440675	0.1252157822	0.0482006586	-0.1077454693	-0.0494463365	-0.0228201441	-0.1512815671	-0.0061403419	0.0886566718	0.2564682896	-0.0941163994	0.1452581605	-0.0815177037	0.0312141241	0.1048037131	-0.0306681148	0.1907745489	0.1234764483	0.1521113526	0.148287834	-0.0075964340679774	0.0111179972741979	0.000123609863389	5.770581054912767e-05	-0.0207236664631835	0.0288824834026542	0.0008341978475045	0.0004294703516772	-0.0698499315924792	-0.0480380958968424	0.0023076586573942	0.004879012943474	-0.0020652471368795	6.050020980000008e-05	3.6602753858440254e-09	4.265245736388972e-06	0.0005395571857136	-8.160757163540007e-05	2.911219566551802e-07	6.659795748226955e-09	0.0009130578086179	0.0001268965433196	1.6102732706488482e-08	8.336745618781216e-07
1422.1026823932552	3.202703194141577	10.25730774976466	2022376.039270092	1957.4503055695563	1.2315711564913272	1.5167675135013852	3831611.698774349	1378.7929629828986	0.2360522653175394	1901070.034771161	0.055720671961542	1528.1250720257526	1458.1052569780932	1.075958	21.643919	0.0726640261269147	0.035766224804996	0.05625506	0.0507660925	-0.15804064	0.0171205894	0.015928601	0.0172686003	0.0397056879	-0.0944338019	0.1675834298	0.1518850435	-0.0075712655	-0.077921579	0.1691162042	0.1975430705	-0.0465064718	-0.053746045	-0.0599039876	-0.0521520453	0.0201867143	0.1024819623	-0.1576030166	0.2691770969	0.0089304895	0.0938263504	0.3063189857	0.008337007	0.1405791248	0.0070055719	-0.0014911956	0.1140863819	-0.0729249204	-0.0837828862	-0.0888034733	-0.0786796271	0.0558210635	-0.1582739941	-0.0420520117	0.107652595	0.0072392815	-0.0059807314	0.0837660923	0.0813412746	-0.1216665287	0.0822946513	0.2268629623	-0.1680433426	0.0381166873	0.0655451169	-0.0915082556	-0.0895964146	-0.2445158374	-0.1021363211	0.1462848076	-0.2700433945	0.0079102838	0.1577205269	0.0326732328	0.01202986	-0.0713666404	-0.1498086309	0.0614467928	-0.0689510572	-0.1526563276	0.1687197397	-0.0703891289	0.1037935964	-0.0234268995	0.0212275572	0.0939058815	0.0082510265	-0.1520701002	0.1194170901	-0.0822904784	-0.3234405674	-0.1194291786	-0.0110001876	-0.1381339046	-0.0165345273	0.111199452	-0.0228228484	0.0843490478	-0.0979843704	-0.0150458265	0.1025593188	0.0136808979	0.151276289	0.1449845808	0.0055638044119632	0.0131602384799405	0.0001731918768489	3.0955919534581167e-05	-0.0408422266683885	-0.020118560205205	0.0004047564647304	0.001668087479232	-0.0928310028595333	-0.0229810712670541	0.0005281296365814	0.0086175950919066	-0.0018187855182693	0.0002464616186102	6.074332944795972e-08	3.307980761466126e-06	0.0006211707166539	8.161353094029999e-05	3.858530592283197e-07	6.660768432543304e-09	0.0009130657825617	7.973943800068141e-09	6.358377972664514e-17	8.336891232850096e-07
1421.0116128461768	-1.0910695470784049	1.1904327565618755	2019274.0038436928	1961.4584266088343	4.008121039277967	16.06503426550269	3847319.159314804	1380.747351298495	1.9543883155963613	1906463.2481178096	3.8196336881395823	1531.27169865606	1447.0744225402711	1.011788	20.353069	0.0684722664132642	0.0357524305370029	0.1137627355	0.0966666634	-0.1876264346	0.0345175179	0.1959502191	0.0356294163	0.0476970693	-0.1927561367	0.1881578981	-0.0312124877	-0.2725816901	0.0965458982	-0.1379398771	0.0560123096	-0.109552688	0.0250281124	-0.1150516005	-0.1489454358	0.100264088	0.0872238523	-0.1772136851	-0.0623766598	-0.0442766803	-0.1961452939	0.0819306437	0.1347073665	0.055426233	0.1195800537	-0.0196618651	-0.0177623697	0.0625706629	0.0247522276	-0.0463893903	-0.0277403599	0.1081534248	0.0714793503	0.124226594	0.019403545	0.0487376918	0.0543672072	0.0094267945	0.1322603954	-0.1921468341	-0.0333936676	0.2050092569	-0.1818756288	0.1669821282	0.0713625307	0.0442927187	0.0374153893	-0.0724742277	0.1305700195	0.0680519978	0.191546378	0.1405064235	-0.005340266	0.0011472457	-0.1080010301	0.0364866855	0.0205494856	-0.0210251843	-0.0790290408	-0.1037315959	0.1004801588	-0.0707439165	0.0183265646	-0.1322133989	-0.0253448617	0.0145304733	-0.0336395061	-0.130861208	0.1116350119	-0.0834610947	-0.2224563736	-0.0754776056	-0.0351668458	-0.1329455403	0.0262364495	-0.0059579845	-0.0366444761	0.0192968932	-0.1532045982	0.0127438359	-0.1057156862	0.061500574	0.1502346003	0.1408894722	0.0051947792465654	-0.0003690251653977	1.3617957269687357e-07	2.6985731420546583e-05	-0.050615244456452	-0.0097730177880634	9.551187668580556e-05	0.0025619029713863	-0.0692039692966304	0.0236270335629028	0.0005582367149825	0.0047891893664089	-0.001600069991854	0.0002187155264153	4.78364814951218e-08	2.5602239788316597e-06	0.0001467702912187	-0.0004744004254351	2.1541518384422013e-08	2.250557636530987e-07	0.0009121179364742	-9.47846087500032e-07	8.984122055891183e-13	8.319591300379527e-07
1417.5513907355062	-3.4602221106706565	11.973137055174094	2009451.945376168	1961.532523698704	0.0740970898696105	0.0054903787271451	3847609.841527807	1381.126657400857	0.3793061023620794	1907510.8437832645	0.1438731192891122	1532.775009510956	1440.8435718783696	0.985565	19.825573	0.0542977532153053	0.0331515108437103	0.1581645958	0.0849714895	-0.1005968695	0.0942760621	0.1509910807	0.1134063281	0.1823938789	-0.0647397364	0.0300938001	-0.0259468083	-0.2279644415	0.0248769442	-0.248932643	0.0558175639	-0.018322481	0.145519649	-0.0865965177	-0.1080601114	-0.0014540642	-0.006492643	-0.1459277311	-0.0342707945	0.0358449496	-0.1352114951	-0.0441073285	-0.0596427638	0.0566269465	-0.0445337526	0.0525576382	-0.0206834414	-0.0267086097	-0.0146109734	0.0612284917	-0.1349797282	0.0888837863	0.0055863789	-0.0083650635	-0.025456823	0.1055367581	0.0595926713	0.0595635117	0.2142992572	-0.0061208705	-0.1413814118	-0.037910245	-0.1078517336	0.1492871622	0.0406929815	0.008328335	0.0647227237	-0.1522158144	0.0146154156	-0.0656593646	0.0364411696	0.1432428039	0.0860011628	0.0005366887	-0.0415142319	-0.0435786435	-0.0485049577	-0.2102059991	-0.0407065671	-0.0846107079	0.1094839609	-0.0285374112	0.0733495839	-0.1256712189	-0.0229500501	0.0632812713	0.0298585315	-0.124622791	0.0973947	0.093096201	-0.1334802787	-0.0778204389	-0.161925903	-0.0694081094	0.0951366465	0.1394212554	-0.0358791406	0.1937533222	-0.1943964348	-0.1859287833	-0.0901394202	0.0567532647	0.1489877092	0.136024874	0.0055690477645953	0.0003742685180298	1.400769235882975e-07	3.101429300434391e-05	-0.0425951258088019	0.0080201186476501	6.432230312238487e-05	0.0018143447426676	-0.0809969077673358	-0.0117929384707053	0.0001390733977738	0.0065604990678703	-0.0014958333318258	0.0001042366600282	1.0865281293834552e-08	2.2375173566010737e-06	0.0007238176989177	0.000577047407699	5.239120612665143e-07	3.32983710732136e-07	0.0009130424203254	9.244838512000118e-07	8.546703911296056e-13	8.336464613136644e-07
1414.3031132569108	-3.248277478595355	10.5513065779498	2000253.2961681904	1962.2828303511424	0.7503066524384394	0.5629600726933771	3850553.90629089	1378.4131993571605	-2.713458043696619	1900022.948162043	7.362854554901882	1526.5821736297962	1433.993206586257	1.080105	21.727333	0.1065408106199324	0.0472372388055112	0.0503457971	-0.051909194	0.0807929987	0.0165072574	0.0161109094	0.1197500775	0.0388227034	0.0280273646	-0.1327527478	-0.0112750691	-0.057663797	0.1347621017	0.0172181826	-0.0602965631	-0.017746459	-0.0106873584	0.0604674893	-0.0380530171	-0.0486975235	-0.1164796517	0.0950077494	0.0834989297	0.1719899943	0.0760349915	-0.0561980867	0.0513498446	0.154912095	0.081298427	-0.0725808051	-0.0042476681	-0.1911581251	0.0735998912	0.0281453175	0.1257985231	-0.2351327061	0.0609477436	0.0248990326	0.1676982814	0.0782723461	-0.0114640407	-0.0583143849	-0.0562077084	0.0755863258	-0.103546683	-0.0316004215	-0.0074642541	-0.0633453739	-0.0877001886	-0.199189472	0.1122961786	-0.0630322031	-0.0584454803	0.1709941149	-0.0405562714	0.2569434673	0.0161992509	-0.0285574787	-0.0413169858	0.0775578167	-0.0726920657	0.1071364599	-0.0367357032	0.0044938815	-0.1271734174	0.044812085	0.0484025092	-0.0996289628	-0.0806418618	0.0900055562	-0.0171638394	0.0652311907	0.0516379175	0.2824037018	0.0203318089	0.0434139926	-0.1253386036	0.1213314534	-0.0118112867	0.1543884236	-0.0533063486	0.1045839723	-0.0539116536	-0.0259212628	-0.0751129316	-0.1068967538	0.1475373187	0.1304173552	-0.0037822417551325	-0.0093512895197278	8.744661568177098e-05	1.4305352694267774e-05	-0.012169440655839	0.0304256851529629	0.0009257223170272	0.0001480952858759	-0.0626153935557241	0.0183815142116117	0.0003378800647116	0.0039206875101382	-0.0010082465995505	0.0004875867322753	2.377408214909051e-07	1.0165612055051462e-06	0.0004399413532125	-0.0002838763457052	1.935483942664457e-07	8.058577965093825e-08	0.0011092257770575	0.0001961833567321	3.848790945867444e-08	1.230381824488815e-06
1415.833712822886	1.5305995659750806	2.342735031363105	2004585.102365838	1962.923926978983	0.6410966278406249	0.4110048862286207	3853070.343106592	1379.8101060121392	1.396906654978693	1903875.928653231	1.9513482027237612	1528.8565767906207	1433.5368932188144	0.902156	18.147726	0.0643389813017565	0.0318108272231776	0.0296206361	-0.0501891998	0.0881149765	-0.0285722536	-0.0684127065	0.0204049058	-0.0137500608	0.0410374174	-0.0580036603	-0.0300746492	-0.1172669642	-0.0430410924	0.0732686068	-0.1116344782	-0.0288048914	-0.0536999545	0.0015143558	-0.0023743018	0.11584535	-0.1698055739	0.0358425225	-0.1783999614	0.2294055979	-0.109601843	0.0753085166	-0.1050825744	0.0342230275	-0.0241182027	-0.1694076418	0.0498206753	0.1433731217	-0.1625566594	0.0727722591	0.1452448073	-0.0861006985	-0.0974668508	-0.0885050481	-0.014917565	0.0712153755	-0.0122434914	-0.0823402369	-0.0706526743	-0.0169810077	-0.1477530193	-0.010168014	0.1208782126	-0.034457664	-0.1025501867	-0.2014800746	0.0045803434	-0.1460183973	0.1701748005	0.0457749082	-0.0097924326	-0.143312808	0.0407044121	0.1853437089	-0.0126238882	-0.0724405449	-0.0238535818	0.0522054193	-0.0576500661	0.0211421066	-0.1447932289	0.085229818	-0.0139487264	-0.0976502281	-0.0802398548	0.0156980896	-0.090751647	0.1224760448	0.0336568399	0.2502037033	0.0402017561	0.0128279741	-0.0258103884	0.0910502047	0.0614550043	0.077399125	0.1532668037	0.0114176207	-0.0714710779	-0.0987590694	-0.1256789223	-0.0323899668	0.1458854101	0.124097542	0.0054949784056077	0.0092772201607402	8.606681391084441e-05	3.0194787678094945e-05	-0.0248791415831846	-0.0127097009273455	0.0001615364976625	0.0006189716859161	-0.0361998268022034	0.0264155667535207	0.0006977821669097	0.0013104274605095	-0.0008862014532062	0.0001220451463442	1.4895017746201592e-08	7.853530156647806e-07	0.0004400960202977	1.5466708519999838e-07	1.936845070818736e-07	2.392190724426355e-14	0.000912695721284	-0.0001965300557735	3.8624062822335044e-08	8.330134796501211e-07
1417.4322207069729	1.5985078840869846	2.555227455488249	2009114.1002983009	1963.748843777564	0.8249167985809436	0.680487724581033	3856309.521437719	1378.0665017275674	-1.743604284571802	1899067.2831836557	3.0401559011771457	1527.753784357529	1435.477683241569	0.858174	17.262983	0.0629059614225922	0.029255775572399	0.0179089199	-0.0752495186	0.0383781253	-0.0115510538	-0.1124456943	0.0363163369	-0.0415275559	0.0083232584	-0.0919305492	-0.10213195	-0.057719685	0.0289590041	0.1519712977	-0.0944373764	-0.0795100253	-0.1248974565	0.0415323635	-0.008259231	-0.039044873	0.0110446581	0.0036201376	0.1095782535	-0.0061051962	0.1107599803	0.086899262	-0.1080131876	-0.1182569676	-0.0365248103	0.1712545439	-0.0167817176	-0.1794977621	0.2212717273	0.1729468495	0.0272437142	0.0244188265	0.102544975	0.0717958138	-0.1681563818	0.0813957784	-0.0316670502	-0.1091121474	-0.100072595	-0.0004269129	-0.0372578763	-0.0274522529	0.0507988503	-0.1392711042	0.1018658547	-0.0281066548	-0.071730272	-0.0588121958	-0.0767651043	0.0202468864	-0.1482084374	0.0429786221	0.0304484925	-0.1422009987	-0.2375973508	0.1358369572	0.0603078988	-0.0839127553	-0.0874327698	0.022668079	-0.1407186692	0.1153038912	-0.0002083505	-0.0727672573	-0.0694985435	0.0191979028	-0.0484039209	0.1471291808	0.017647469	0.1733938531	0.0138703356	-0.0530290108	0.0581583621	0.0682829956	0.0427886259	-0.0157860108	0.1153225467	-0.0762752023	0.0037659337	-0.0891973183	-0.0385299263	-0.0096404991	0.1440342395	0.1170999511	0.0085049261153784	0.0030099477097707	9.059785215553884e-06	7.233376822804554e-05	-0.0372138950357623	-0.0123347534525777	0.0001521461427358	0.0013848739837327	-0.0196936222613146	0.0165062045408888	0.0002724547883456	0.0003878387577713	-0.0011286369549339	-0.0002424355017277	5.8774972497961696e-08	1.2738213760424664e-06	0.0002498794612415	-0.0001902165590561	6.243974515034231e-08	3.6182339339180816e-08	0.0011011447748872	0.0001884490536032	3.551304580394176e-08	1.2125198152613823e-06
