global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4782.253000941226	n/a	n/a	22869943.76501136	6365.63812577097	n/a	40521348.74826895	n/a	4935.689182015352	n/a	24361027.70146338	n/a	5149.640696545742	4430.701152608481	n/a	n/a	n/a	n/a	-0.1294460189	0.2041636967	-0.0280858068	-0.2365255013	0.0238725926	0.2164444928	0.2399045071	0.0812954738	-0.014449183	0.1189442495	-0.2061751861	0.0555375811	-0.0005664624	0.0049526819	-0.1191315596	0.0316462362	-0.0329030189	-0.1689597678	0.2392620069	-0.0936947167	0.0799382731	-0.1097976932	0.1651039275	-0.0123426139	0.0043236773	-0.016458854	0.0969088513	-0.2050335039	0.0851249151	-0.1367823462	0.0502726671	-0.0268270502	-0.0154008523	-0.1614766166	0.1020805419	-0.103149995	-0.0342361778	-0.3179316985	0.0594021251	-0.097112796	0.1053019595	-0.118369324	0.0159624327	0.0186634789	-0.1505535567	0.0836849873	-0.1566096322	0.0856923596	-0.1487855933	0.0484295941	-0.0180918453	0.043827562	-0.0050981968	-0.0818142541	0.1365875403	-0.035350689	0.1632904106	-0.1409115818	0.0202937598	-0.1197776571	0.0772125447	-0.1063414097	0.0227009486	-0.023180985	0.0605099327	-0.2435725398	0.082714864	-0.1148638299	0.1539380504	-0.1535060052	0.0186670361	-0.0590939147	0.1137610952	-0.0462764917	0.1671216364	-0.1124294893	0.0022027396	0.1832666454	-0.1216610202	0.0280784106	0.2434449317	0.153366806	0.1532882396	-0.0174679557874242	n/a	n/a	0.0003051294793914	0.0253755747104946	n/a	0.0006439197918878	n/a	0.0444442876024595	n/a	0.0019752947004901	n/a	-3.000000437981008e-05	n/a	9.00000262788624e-10	n/a	-1.7763568394002505e-15	n/a	n/a	3.1554436208840472e-30	-9.292564683233488e-15	n/a	8.635175839207831e-29	n/a
4772.263165008892	-9.989835932333335	99.79682195493824	22774495.716100693	6324.57362446032	-41.064501310649575	40000231.53121916	1686.2932678923407	4930.9805198492	-4.708662166151953	24314568.88713229	22.171499394950803	5130.75268480929	4350.101910988681	1.231102	22.544296	0.0649881587572463	0.0304090501443078	-0.1672631371	-0.0255304052	-0.0939267894	0.0272561529	-0.0575014144	-0.036604553	0.2345446937	0.0545791074	-0.0850970686	-0.1393916406	0.1686983977	0.141380122	0.0220468692	0.0296636657	-0.1072700289	0.0499257422	-0.1460962623	-0.0004921353	-0.0410169475	-0.1197197332	0.0656820404	-0.1953561752	0.0246327926	0.0405250719	0.0526297415	-0.019474761	0.0830452072	0.0387129886	-0.1544162623	-0.2034810276	-0.0156709245	0.0762747335	0.0442167871	-0.099252761	-0.0960034639	-0.06974099	-0.2106587037	-0.1764109197	0.0270304617	-0.1102902181	-0.0369797701	0.0547127402	-0.1683475153	0.0190391175	0.1195314778	0.0784483864	-0.0508070955	-0.1316093732	-0.1782436135	0.0529308814	-0.1026134863	-0.0296258535	-0.0798461315	-0.0839806886	0.1682166078	0.1808034512	0.0409516287	-0.1610124205	-0.0542753379	-0.093904342	-0.1018794469	0.0371999693	0.1960269674	0.1111850637	-0.1433708956	-0.1191303528	0.1141746867	-0.1418385704	-0.0550923274	0.0306322514	-0.1624760787	-0.0705273615	0.1481347756	-0.213330121	-0.0214305393	0.1445717001	-0.1112433339	0.1185507869	0.0695565903	0.0039384742	-0.0227303691	0.1531573254	0.1524510324	-0.0104715050592574	0.0069964507281667	4.895032279166573e-05	0.000109652418206	0.0381354484032954	0.0127598736928008	0.0014543124249204	0.0001628143766562	0.0614762749943622	0.0170319873919027	0.0037793323871824	0.0002900885945179	-0.0003120090859834	-0.0002820090816035	9.73496697361967e-08	7.952912210690026e-08	-0.0001009720331712	-0.0001009720331694	1.0195351482367189e-08	1.0195351482725912e-08	-0.0001810158241238	-0.0001810158241145	3.276672858321849e-08	3.2766728579854295e-08
4777.374406761989	5.111241753096692	26.124792258598948	22823306.222384468	6288.790901585629	-35.78272287469099	39548891.0038662	1280.4032563269338	4926.642777553824	-4.337742295376302	24271809.05762326	18.816008221096467	5126.903445148756	4368.54510093597	1.072805	19.645508	0.0763779771537978	0.0408712138802793	-0.130311077	-0.059374341	-0.0690887728	0.0791995683	-0.0800531705	-0.162466919	0.062687963	0.217873654	-0.0065220607	-0.0068401153	-0.124614268	0.2326034608	0.0292160356	0.1996209849	-0.1237812562	0.1022906723	-0.1514668353	0.0457244398	-0.0717972912	-0.0100075015	0.0613682813	-0.1651507653	-0.2431650603	0.1376227103	-0.0676229318	0.1048028797	-0.053405587	-0.1344644841	0.0198740163	-0.0985623467	0.0793274872	-0.2303054363	0.1032936797	0.1296036993	-0.2044119292	-0.1589838172	-0.1970570117	-0.0207120541	0.1316910205	-0.0244594096	-0.1456886025	-0.1150015363	0.0928207874	0.0450134285	0.1420973274	-0.1688186668	-0.1382476358	-0.1491380208	-0.0631970857	-0.3227659015	0.031502586	-0.0149519937	0.0741192141	0.0335893464	0.0714900374	0.1004750858	-0.0856460483	-0.1833821716	-0.02621952	0.0836562669	0.011508762	0.1986470737	0.1178845318	0.0067861531	-0.0353630824	-0.0765052718	0.0143087895	-0.3064449062	0.1132824288	-0.090802399	0.1044454925	0.0636736611	-0.0046525412	-0.1135941113	-0.170517621	-0.1125421214	0.199151175	-0.0004633818	-0.1793797301	-0.2216647611	-0.0625938773	0.1527386503	0.1507811905	-2.255897480551993e-05	0.0104489460844518	0.0001091804742757	5.08907344276083e-10	0.0164779057502499	-0.0216575426530454	0.0002715213779141	0.0004690491537684	0.0567553460048628	-0.0047209289894993	0.0032211693001316	2.228717052389581e-05	0.0001650025729045	0.0004770116588879	2.7225849065104835e-08	2.275401227149863e-07	-5.4992838355971685e-05	4.597919481522831e-05	2.1140863558567172e-09	3.02421227044603e-09	8.700451070909251e-05	0.0002680203348328	7.569784883728593e-09	7.183489988393584e-08
4781.087483714275	3.713076952285519	13.786940453593918	22858797.526929293	6343.984233655428	55.193332069799	40246135.956868656	3046.3039049671024	4934.508927456168	7.86614990234375	24349378.35514462	61.87631428614259	5126.926414097904	4390.664649319936	1.056029	19.338316	0.0594625680539959	0.0290441575537994	-0.0849775924	-0.0645338771	-0.0531471995	-0.0284064575	-0.1076488129	-0.0730567016	0.0810938884	0.1134301667	-0.0164780317	0.0560645486	-0.0857678537	-0.0793608935	0.0755647007	-0.0089230886	0.0045509074	0.10808435	-0.1412702253	-0.190736681	-0.0425490175	-0.0002690188	0.0707941219	0.2330102546	-0.019816756	-0.1126156759	-0.2374429651	0.0369188118	0.0641418903	-0.1155761107	-0.2659722123	-0.0617654728	0.0833761327	-0.042632999	0.0892073752	0.2240738382	0.0476310049	0.223623001	-0.1424776056	0.0054624894	0.1045830374	0.043227042	0.1046468149	-0.0217534905	-0.0176127101	0.1214170641	-0.0273503368	-0.0144469138	0.1892552535	0.0489482119	-0.0421655041	0.0661435791	0.0907407242	0.176736942	-0.0979707183	0.1570673017	0.1229853213	-0.1506964179	-0.3285465239	-0.1455022211	0.0233908771	-0.064624424	-0.1141493629	0.0959237391	0.0032038185	0.116659631	0.177274938	-0.1059293897	-0.0706244428	-0.2713097304	-0.0451881928	-0.0721082301	-0.057052595	-0.0641907581	-0.2882540316	0.0515900089	-0.0742364342	-0.1055041456	0.0199347192	0.0036262969	0.0324443442	-0.0875483135	0.09203531	0.1521113526	0.148287834	-0.0160720788922077	-0.0160495199174021	0.000257587089579	0.0002583117199173	0.0057979300007815	-0.0106799757494684	3.361599229396216e-05	0.0001140618820092	0.0394713147627641	-0.0172840312420987	0.0015579846891011	0.0002987377359778	0.0001899999410379	2.4997368133400003e-05	3.6099977594405485e-08	6.248684135967218e-10	-1.3496594730710854e-08	5.4979341761240974e-05	3.0227280204993357e-09	1.8215806932505198e-16	-0.0001419996022968	-0.0002290041130058	2.0163887052449367e-08	5.244288377361559e-08
4780.93992727751	-0.1475564367647166	0.0217729020306998	22857386.588236284	6321.922968814248	-22.061264841180677	39966710.02362115	486.69940639271454	4934.798733733421	0.2898062772528647	24352238.542456973	0.0839876783351642	5122.201604468585	4360.770327501412	1.006263	18.426987	0.0797685936013381	0.0453953119501533	-0.0746150193	-0.0986942102	-0.0988725217	0.0257975381	0.0559746502	-0.133549306	0.0256651216	0.1374624454	0.0124523591	0.0389679489	-0.0371775061	-0.0375477417	-0.0113791339	0.1944716402	-0.015426537	0.0880638486	-0.1039818069	-0.1608491212	-0.1156590001	-0.1498369854	-0.0287499113	-0.0175664238	0.0290684541	-0.0284089185	0.1493962755	0.1726830472	0.1058480468	0.001211139	-0.0389700469	0.0726166649	-0.0326725244	0.0741192118	0.0749572856	-0.1828908587	-0.0813056675	-0.082104857	-0.170580352	0.0370456558	0.1454457817	0.0629688399	-0.0040076215	0.0123210289	-0.1097891697	0.1062757939	-0.0902516169	0.0665805637	0.0450065323	-0.0445285688	-0.2043064107	0.0062913885	0.0278778948	0.19228243	-0.0088930903	-0.0725870822	0.0121209772	-0.1104959014	0.027431498	-0.1219905643	-0.071860892	0.1139930369	-0.1085031839	0.1066791151	0.0377645108	0.1324213463	0.0988548413	-0.1052493728	-0.0185626569	-0.0832406702	0.0062205156	-0.0683477756	0.1840129941	0.1086530424	0.0410051521	0.0285609733	0.1340765	0.0248740039	-0.2589644405	-0.1332288227	-0.1299662295	-0.0140811861	-0.1683500881	0.151276289	0.1449845808	-0.0123459876241582	0.0037260912680495	1.3883756137834733e-05	0.0001524234104158	0.0472176646939033	0.0414197346931218	0.0022295078591458	0.0017155944220485	0.0403914283175481	0.0009201135547839	0.0016314674815316	8.46608953697243e-07	0.0005839998145009	0.000393999873463	3.410557833370856e-07	1.5523590028886e-07	4.0297291725721613e-08	5.379388645643247e-08	2.893782220087548e-15	1.6238717204279109e-15	0.0001379998120614	0.0002799994143582	1.904394812898172e-08	7.839967204093497e-08
4781.843304592265	0.9033773147548344	0.8160905728136554	22866025.38967387	6359.017584549753	37.09461573550561	40437104.64061298	1376.0105165648206	4934.844397966252	0.0456642328308589	24352689.23213889	0.0020852221600308	5121.635634500094	4334.200933102527	1.091835	19.994005	0.0966247024945323	0.0521136441805123	-0.0412529143	-0.1610526316	0.0550946111	-0.1034239344	0.0471038739	-0.0462659435	0.0254358428	0.0954223026	-0.0664816331	0.0900210999	-0.0273541287	-0.0855026558	0.1138931121	-0.18229309	-0.1227534024	0.1238581556	-0.0498020627	-0.0316032974	-0.1074412754	-0.0065714787	-0.2040267795	0.1215949564	0.0914432248	0.0886561378	-0.0821668152	-0.2042063314	-0.0136817791	0.0182509611	0.0667673597	-0.0024827668	0.1844888001	0.0172419151	0.099373213	-0.0994039908	-0.0012634439	0.1562422941	-0.0395802334	0.0704025109	0.1367655428	-0.0942062775	0.2203920247	-0.015612894	0.0819736249	0.0072942181	-0.0667493819	-0.1082915341	0.1827710246	-0.0051183772	-0.0261261593	0.1184208951	-0.0085607917	0.0308055084	-0.0647935621	-0.0638933106	0.0087628036	0.2123128119	0.0812574405	-0.0978460122	-0.0091477454	-0.0870236907	0.0682121209	0.0306736555	-0.1770626213	0.0792339524	-0.1001889755	-0.0478825516	0.1204515439	0.0055856536	-0.0450937281	-0.0404037663	0.1918921971	0.2189862557	-0.0534759682	-0.0614640026	0.0706089043	0.1352360255	0.0057336728	-0.0310852654	-0.0024321226	0.0036725584	-0.2338436559	0.1502346003	0.1408894722	-0.0103095059309339	0.0020364816932243	4.147257686837714e-06	0.0001062859125399	0.0004719974171223	-0.046745667276781	2.227815617701225e-07	0.0021851574091515	0.0526806346816641	0.0122892063641159	0.0027752492704629	0.0001510245930598	0.0002359997822117	-0.0003480000322891	5.569589720396984e-08	1.211040224732842e-07	-2.65479755956477e-08	-6.68452673213693e-08	4.468289763265323e-15	7.047950082271059e-16	-0.0002250002535903	-0.0003630000656517	5.062511411569932e-08	1.3176904766313858e-07
4788.16909918012	6.325794587854944	40.01567716773489	22926563.32234336	6298.611489546926	-60.40609500282699	39672506.69625255	3648.89631349056	4946.939409122911	12.095011156658984	24472209.51753333	146.2892948797053	5118.174882318318	4341.445031260295	1.153639	21.125761	0.1509659097692441	0.1034648770239546	0.0806741861	-0.1175404568	0.2272300973	0.1466782426	-0.0638070059	0.0062896338	-0.2062866732	0.0030845809	-0.3332294831	-0.0678061323	-0.0816227767	-0.0102260632	-0.0776905482	-0.024603077	-0.116465904	-0.0003119901	0.1220978449	-0.0349314443	-0.0300423995	-0.0591843783	-0.2684021204	0.0269913124	-0.0201714315	0.0044825016	0.0992965078	0.0281644771	-0.2607863616	0.0063192842	0.0816805616	0.0906120367	-0.1147463113	0.0339314531	-0.0123839666	-0.1399116229	0.0215236979	0.0712669617	0.1090662299	0.1296646879	0.0776279273	-0.1537834268	0.1136439004	0.1306443114	-0.0933257277	0.1056831071	0.1232463428	0.0361127251	-0.0319126573	-0.0089060956	0.0394246837	-0.1612809215	-0.1442934802	-0.0841863257	-0.0970415473	-0.0698180557	-0.1528783892	-0.2239321582	0.2364897691	0.0356943307	-0.1495060463	-0.0787616261	-0.0508652543	-0.0682012023	-0.1167252809	0.0864296911	-0.0341209609	0.008927131	-0.0251998248	-0.0595834706	-0.1980361831	0.1376925417	0.1502039768	0.0832754858	-0.2048847579	0.0292422405	0.0218020557	0.0644042316	0.0709266821	-0.0026323982	0.1734065116	0.0176178216	-0.0310830455	0.1489877092	0.136024874	-0.0161904552923033	-0.0058809493613694	3.458556539099115e-05	0.000262130842572	0.0253851053167863	0.024913107899664	0.0006444035719443	0.0006206629452203	-0.0450908621751011	-0.0977714968567652	0.0020331858516939	0.0095592655976124	0.0002609927287248	2.4992946513099988e-05	6.811720444721705e-08	6.246473754066767e-10	-0.0002530074426672	-0.0002529808946916	6.399933307896461e-08	6.40127660449965e-08	-5.496698176609483e-05	0.0001700332718242	3.0213690844742004e-09	2.8911313527244046e-08
4799.156720253153	10.987621073033552	120.72781684457098	23031905.225551	6355.431926526521	56.82043697959489	40391514.972712606	3228.562058552114	4939.61895042242	-7.320458700490235	24399835.37537229	53.58911558558318	5136.100986814931	4443.526637359987	1.241695	22.738276	0.0468009541366329	0.0248496803971818	0.0158752992	0.1676100606	0.0621604183	0.1035996706	0.1638547238	0.1418193999	-0.1288834116	0.0231096421	0.0307425893	-0.1850085456	-0.0088829775	-0.0029354506	0.0777823239	0.0579427834	-0.0758631024	-0.1298944277	0.0519942546	-0.0435971686	-0.0721980586	0.0767708675	-0.0183865611	-0.0535098069	-0.0739186922	-0.1384236443	-0.0532419313	0.0057409341	0.038813004	0.12646577	-0.1457124122	-0.0808530597	-0.0021298995	0.0438730968	-0.0820703716	-0.0204122163	0.0101466346	0.0250199276	0.1952652332	-0.0398677279	0.0238558822	-0.0319348912	-0.1130510602	-0.0567463234	-0.0883575566	0.1808914028	0.0843814108	0.0353752448	0.0240327894	-0.1325514912	0.0310774836	0.0295185015	0.0628353412	0.0043571462	-0.0014652969	0.0446341763	0.0629529047	-0.0624203001	-0.0437123319	0.0689137762	-0.1428938528	0.064643826	0.0779990131	-0.0859989025	0.0730031369	-0.0934630698	0.1024543803	-0.1003894065	-0.1522273668	0.0002664368	-0.0082086322	0.045123524	0.2190911913	-0.0704454738	0.0851025145	-0.0271154125	-0.0089420707	-0.02669952	0.1607628482	-0.0791478275	0.163227957	-0.030105863	-0.0117066773	0.1475373187	0.1304173552	3.655811030967016e-05	0.0162270134026129	0.0002633159639685	1.3364954294140116e-09	0.0241010017495852	-0.0012841035672011	0.0005808582853335	1.6489219712985907e-06	-0.0583779798147503	-0.0132871176396491	0.0034079885272513	0.0001765474951698	0.000440988885179	0.0001799961564542	1.9447119685141726e-07	3.239861633828484e-08	-0.0003930120559652	-0.000140004613298	1.9601291744722522e-08	1.5445847613399354e-07	-5.491336097490196e-05	5.3620791192866375e-08	3.0154772135598853e-09	2.875189248148976e-15
4796.638935732141	-2.5177845210118903	6.339238894247074	23007745.07978157	6356.32215961657	0.8902330900491506	40402831.39683266	0.7925149546184591	4938.580846032431	-1.0381043899897122	24389580.7727984	1.0776607245159124	5132.606452319557	4428.766468314665	1.089112	19.944136	0.0626952125201261	0.0410714823151648	0.015361227	-0.020951969	-0.1068326591	0.0540573996	-0.1511143109	-0.1591893096	0.0267407059	-0.1218343211	0.0825019528	-0.0759289934	-0.0029493491	-0.081620989	0.0890491442	-0.0309840366	-0.0359848242	-0.0320583928	-0.0398199954	0.0307729213	-0.0587169225	0.0973044303	-0.0794487761	-0.0032900186	-0.080804339	-0.0058684634	0.0622357188	-0.2373870548	0.0317930319	-0.0874128398	0.0327758589	-0.0086007691	-0.1071462395	0.0499569423	-0.2339954059	-0.1458755087	0.1139868186	-0.1037885806	-0.0621583685	0.0852829918	-0.0760194975	-0.0559499023	-0.1474786846	-0.0337414852	0.0961870204	0.081150835	0.0010281826	-0.0634455968	0.0647035233	-0.0811316579	0.2146491815	0.1108869124	0.0083079241	-0.1531638322	0.0418723361	-0.0486077141	0.1055180231	-0.0720011869	0.2015765065	0.0222664587	-0.051394022	0.0084921795	0.08726483	0.1947454158	0.0565544437	-0.1454747946	-0.0565845343	0.0481378251	0.0572391039	0.0887364341	-0.0142613307	0.0506330481	0.0702531747	-0.1017666341	0.0093920868	-0.0183928959	0.0760713884	-0.0829162251	0.187666538	0.0309635089	-0.00817577	0.2686113479	0.0987030561	0.1458854101	0.124097542	5.577849432825133e-05	1.9220384018581165e-05	3.6942316182173023e-10	3.111240429526765e-09	0.0157839459710089	-0.0083170557785763	0.0002491329504157	6.917341682394944e-05	-0.0450759061550485	0.0133020736597017	0.0020318373156987	0.0001769451636481	-0.000269013622101	-0.00071000250728	7.236832887589966e-08	5.041035603438866e-07	-0.0005039923862575	-0.0001109803302923	1.2316633711788005e-08	2.540083254055291e-07	-5.50677773591909e-05	-1.544163842889381e-07	3.0324601032814173e-09	2.3844419736869e-14
4796.345663000056	-0.2932727320849153	0.0860088953845505	23004931.71897945	6319.572834215666	-36.74932540090413	39937000.80695663	1350.5129174215372	4936.463986418968	-2.1168596134630207	24368676.689211443	4.481094623110809	5111.362833167131	4381.711168404085	1.14048	20.884804	0.0356934379547447	0.0249614327026491	0.0819447775	-0.1337282491	0.0991211783	-0.0760976892	-0.0368988813	-0.0579287849	-0.1057648615	-0.0821255099	-0.2191136958	0.0006430557	0.132934394	0.0040507573	-0.0447943487	-0.1569917839	-0.0926699457	-0.097454325	0.0327421096	0.0233673124	-0.0922044935	0.0239671798	0.0679157645	-0.0931352451	0.0237533897	0.1643022514	-0.1358215821	-0.1007671623	0.0188750681	0.0162354443	-0.0359591739	0.2564013109	-0.006128856	0.21871185	-0.0041458967	0.054145303	0.0300704064	0.130968025	0.0403101706	0.1559211415	0.0093768515	-0.143077111	0.1361719331	0.0231145148	-0.1046367402	-0.0687278999	0.0435504034	-0.0494595201	-0.1279360592	0.0164914642	0.2675313466	0.1018690516	-0.0596217877	0.0721583602	-0.1627717355	-0.074625153	0.115262544	-0.0385278328	-0.113794411	0.0578510197	-0.0530559983	-0.1708370885	-0.0831328096	-0.0230431936	-0.2703945916	-0.0442042132	0.0086092235	0.0482251558	-0.0481175168	-0.0112076637	-0.0183464404	-0.0922956616	-0.0055935868	-0.0551080077	0.0823138364	0.0857500695	0.0998986986	0.0008946391	0.1522666714	0.1463779199	0.0703231706	0.0133771419	-0.1633122001	0.1440342395	0.1170999511	5.328686481220757e-05	-2.4916295160437585e-06	6.208217645220454e-12	2.839489961514485e-09	0.011595069918016	-0.0041888760529928	0.0001344456464036	1.7546682587337372e-05	-0.0604235215475625	-0.015347615392514	0.0036510019562087	0.0002355492982365	5.198606064809339e-05	0.000320999682749	2.702550501707244e-09	1.0304079632501863e-07	-0.0005060008430357	-2.008456778199966e-06	4.033898629897387e-12	2.560368531528392e-07	-5.498681929204776e-05	8.095806714314283e-08	3.0235502958563153e-09	6.5542086355536225e-15
