global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1013.8763437342078	n/a	n/a	1027945.2403838456	1516.3933566653675	n/a	n/a	2299448.8121388606	998.7582746696067	n/a	997518.0912210096	n/a	1112.12278864812	926.604554743246	n/a	n/a	n/a	n/a	-0.0050510551	-0.035624286	0.1274061209	-0.0717039422	-0.0328270342	-0.0555291059	-0.0289812344	0.1466463114	-0.0153691342	0.0139925588	-0.0594695071	-0.0586039461	0.0095507879	-0.0182533442	0.1264191528	-0.0929768002	0.1439290044	-0.0043381153	0.0352100276	-0.0826995012	0.0847470895	-0.0789495506	0.0632675031	-0.0344551858	0.0143277274	-0.0911892824	0.0623349673	-0.0174173675	0.2148268876	-0.0043324854	-0.1548075133	-0.01202579	-0.0518624002	-0.0054390508	0.0733489819	-0.02613923	0.0195473642	-0.1552149998	0.1517910573	-0.1352474629	-0.0614085902	0.0575569366	-0.0254474249	0.0298788078	-0.000330158	0.0629505525	-0.1351038864	-0.0599991507	-0.1033369058	-0.0118195613	0.0858638832	-0.0300756552	0.1721619271	-0.1271906551	0.0253166595	-0.1620346167	0.0228499744	-0.0004696933	0.0070470521	-0.0147207385	0.071432477	-0.0045112982	0.0465285495	-0.0511081321	0.0034314075	-0.0574365785	0.1320555895	-0.0579499927	0.1926766862	-0.0546196876	0.2085812079	0.153366806	0.1532882396	0.0121431093006663	n/a	0.0001474551034879	n/a	-0.0919695450171929	n/a	n/a	0.0084583972106694	0.065873209638589	n/a	n/a	0.0043392797480894	-0.0006508621687795	n/a	n/a	4.236215627483544e-07	0.0004507000688911	n/a	n/a	2.031305520984423e-07	-0.0006138535914773	n/a	3.7681623176957993e-07	n/a	0.0	0.0	0.0	0.0	0.0
1014.2886109476152	0.4122672134074037	0.1699642552507057	1028781.3862980428	1503.355973316415	-13.037383348952517	169.97336458754435	2260079.182506145	1004.1936633845044	5.435388714897613	1008404.9135815912	29.543450482036324	1115.950569636106	918.1605719660556	1.263188	32.294468	0.4187670734020612	0.2547020603870116	0.0418825711	-0.0685838555	-0.0913704555	0.0280906912	-0.0905344344	0.0711696732	-0.0042546763	-0.0516836948	0.0197646852	-0.0808264014	-0.0114131431	0.1264277386	-0.0768964193	0.0643772102	-0.0735983134	0.1965767183	0.0057647604	0.1754829962	-0.1057059471	0.2424808949	0.1657785644	-0.1187153507	-0.000877884	-0.0475495871	-0.2728011483	-0.2066435318	0.2142292946	-0.0822317626	-0.0883725336	-0.1649430522	-0.3450240034	0.14778081	0.0069829362	0.0365592459	-0.1668287731	-0.0010750551	-0.1024155461	-0.0692932618	-0.0602316216	-0.0392880074	-0.1142345182	-0.1483655139	-0.1873154567	0.0436597069	-0.3871118369	-0.2191133337	-0.3441103632	0.0875545907	0.0722735294	-0.1119965664	-0.1063987216	-0.1367520453	0.0547945098	-0.038012369	0.0033804781	-0.2624222524	0.0992538843	0.1884674066	0.3226111227	0.3581677728	-0.1068276611	-0.383718866	-0.3527800169	-0.0467149333	0.2576577639	0.0535535171	0.0518136555	-0.017861283	0.0922412327	-0.2600103899	-0.0138946656	0.1531573254	0.1524510324	0.0004566472090488	-0.0116864620916175	2.085266735320585e-07	0.0001365733962188	-0.0096299948103535	0.0823395502068394	0.0067798015282646	9.273680004743537e-05	-0.1799056128950553	-0.2457788225336443	0.0604072296060246	0.0323660295511454	-0.0017502309472731	-0.0010993687784936	1.20861171112651e-06	3.0633083687924927e-06	0.0005273906408762	7.669057198509994e-05	5.881443831401795e-09	2.781408880838089e-07	-0.0010170390123978	-0.0004031854209205	1.0343683527390923e-06	1.6255848364284078e-07	0.0	0.0	0.0	0.0	0.0
1016.6939347002252	2.405323752610002	5.785582354869862	1033666.5568562258	1528.0488077343311	24.69283441791617	609.7360715906256	2334933.158818311	1002.6052435937708	-1.5884197907336102	1005217.2744817244	2.523077431594206	1112.6576897610262	942.6542999207252	1.317834	33.691544	0.344257140819514	0.2157400107715874	-0.0347392265	0.0869795962	0.0518474928	0.0161911032	0.0797102117	-0.0511487445	-0.0429879256	0.0196388979	-0.0439855698	0.0723794475	-0.1047245117	-0.0093154189	-0.0709887487	-0.0032699351	0.1595537047	0.0730007254	0.0848404885	0.0431465859	-0.0806592811	0.0696313288	0.0589138313	-0.2144906592	-0.1767180363	-0.1847844151	0.0254151915	0.0022964064	-0.0433332996	-0.165776814	0.0105675471	-0.1550873197	0.1296801691	-0.045459501	0.0081263032	-0.1162617179	0.0627291834	-0.0179419063	0.0369113115	-0.1782614495	-0.0578812991	0.0337003496	-0.1242309229	0.0834317842	-0.0086077528	0.0634115351	-0.2418024931	-0.0404256023	0.0035072924	-0.0128243509	-0.1025006684	-0.0190906481	0.0802695795	-0.0375141848	0.043818773	-0.1530387568	-0.0312633929	-0.1540941747	-0.086781654	0.1061133444	-0.0405146413	-0.0042827246	0.1459678004	0.023764844	0.053529985	-0.0430994063	-0.0492016915	0.0574059207	0.0345882747	-0.076777249	-0.0222439204	0.0118699978	0.0858791144	0.1527386503	0.1507811905	-5.5560625725092905e-05	-0.0005122078347738	3.0869831309638554e-09	2.623568660037596e-07	-0.1154829039236489	-0.1058529091132954	0.0112048383677475	0.0133363010986387	0.0081040298700756	0.1880096427651309	0.0353476257726721	6.567530013507755e-05	-0.0014639790293105	0.0002862519179626	8.194016053726707e-08	2.1432345982609137e-06	5.2071649173424106e-05	-0.0004753189917027	2.259281438733435e-07	2.7114566476401594e-09	-0.0007809622999369	0.0002360767124608	6.099021139227326e-07	5.573221416634643e-08	0.0	0.0	0.0	0.0	0.0
1013.8331138279846	-2.860820872240652	8.184296063047762	1027857.5826941472	1515.744690694082	-12.30411704024914	151.39129614014922	2297481.9673672984	1001.014214582504	-1.591029011266755	1002029.4577962272	2.5313733146924693	1112.2037036456052	933.431808277474	1.064087	27.204288	0.1014162517633974	0.0586800078949611	0.0146150252	-0.1077999831	0.0978008469	-0.0301752068	-0.043338007	-0.0195353642	-0.0128310147	0.1485990689	0.1115565122	-0.038533995	0.0913039552	-0.0223095444	0.0351194977	0.0382145848	0.109621394	0.1664861961	0.060679117	0.0574970052	0.0905685537	-0.0933397364	-0.0162283871	0.0189206769	-0.0109778193	0.1972728342	0.1644161103	-0.0493376559	0.072169997	-0.180589181	-0.0071122159	0.0282719728	0.0020351619	0.0024090609	-0.0813542225	-0.001114936	0.0196241343	-0.0925728697	-0.0759715146	-0.1794909201	0.0109113767	0.0525967017	0.0394108429	-0.1008249953	-0.1227208172	-0.0030051559	0.0751566562	-0.0483566369	-0.1448423245	-0.015123532	-0.0167162396	-0.0326831266	0.0760352645	-0.095313505	0.0835166197	-0.0756129157	-0.0255882483	-0.0651875799	0.017756957	-0.1686574472	0.042604974	-0.0554521624	0.0353358108	-0.0587433574	0.017233041	-0.10804894	-0.0230613961	-0.0308826386	0.1274546863	-0.0917066091	-0.0953573421	0.0616761879	0.1390567204	0.1521113526	0.148287834	0.0044244363438963	0.0044799969696213	1.9575636961190452e-05	2.0070372847816863e-05	-0.0750182036014166	0.0404647003222323	0.001637391972168	0.0056277308715835	-0.0321107346426146	-0.0402147645126902	0.0016172272848111	0.0010310992792884	-0.0015099979612101	-4.601893189959991e-05	2.1177420931800133e-09	2.2800938428586584e-06	9.175208488532148e-07	-5.115412832457089e-05	2.616744844646666e-09	8.41844508080324e-13	-0.000552999560984	0.0002279627389529	3.058085144484968e-07	5.196701035090804e-08	0.0	0.0	0.0	0.0	0.0
1011.3517087210446	-2.481405106939974	6.157371304747783	1022832.2787329766	1515.5025007307795	-0.2421899633025077	0.05865597832447	2296747.8297212464	999.7463238305094	-1.267890751994628	999492.7120126176	1.607546958993503	1112.5385565515123	916.8101904619504	1.123301	28.718128	0.1061532658406552	0.0544908423360012	0.056367039	0.0401113518	-0.1745388346	-0.0261465175	-0.0266147205	0.0171184314	-0.0240782234	-0.1593485645	0.0522627843	0.0180400592	0.2085173129	0.0111390541	-0.0368587435	0.1006464851	0.0488518149	0.0387261167	0.031473248	-0.1266248695	-0.042797921	0.0539645712	-0.1677689337	0.0382973571	0.014690434	0.0057765412	0.1261683666	-0.1187154498	-0.0261147867	0.2052612074	-0.1011702945	0.0050668911	0.0372892038	0.014155267	-0.01063504	-0.0151009938	-0.1011672398	-0.1754852917	0.0501022488	0.0746483824	-0.0305479165	0.1133087574	-0.1088563245	-0.0795444378	0.070988332	-0.0752785137	0.0532661471	0.1081141034	-0.1184057816	-0.0026632982	0.011485069	-0.1090998286	-0.010780833	-0.0591288295	-0.1218133612	0.014669396	0.0165927023	0.1062417614	-0.0375024125	-0.0835790812	-0.026296492	0.1495152052	0.092489767	-0.0591634877	0.0420706033	-0.1788393392	-0.0049461773	-0.0213031389	0.0842094505	-0.0443932303	0.0516581085	0.1568943062	0.0394057225	0.151276289	0.1449845808	0.0041552345061148	-0.0002692018377814	1.7265973800807107e-05	7.246962946493689e-08	-0.0444032004183299	0.0306150031830867	0.0009372784199004	0.0019716442073903	-0.0219083907554349	0.0102023438871797	0.0001040878207922	0.0004799775854928	-0.0007578589388477	0.0007521390223623	5.657131089602667e-07	5.743501711913619e-07	0.0004042651044191	0.0004033475835702	1.626892731719572e-07	1.6343027465098586e-07	-0.0006988472937035	-0.0001458477327195	4.88387539916706e-07	2.127156113941872e-08	0.0	0.0	0.0	0.0	0.0
1013.980882229229	2.629173508184408	6.912553336138708	1028157.2295263656	1514.9935712600502	-0.5089294707292993	0.2590092061768047	2295205.520959281	1000.5738016116392	0.8274777811298009	1001147.932471568	0.6847194782634987	1109.0234612517393	917.0647513622636	0.991837	25.357143	0.0912312936763847	0.0506494481637134	0.0175052427	0.1467443885	0.0551610912	-0.1007902066	0.0091257654	-0.0531702972	0.1274095958	-0.0187476209	-0.144139055	0.0692667097	0.0619736313	-0.0163289773	-0.0638222305	0.0250770332	0.0361160068	-0.0338005322	-0.0945529141	0.161620638	-0.0373291045	0.1089229431	0.0173418512	0.1435793545	-0.0404984121	0.0281175776	-0.0725796951	-0.0733363895	-0.0625588204	-0.0606099991	0.0328346541	0.0404307663	0.1155331462	-0.0412014286	0.0517723386	-0.0161476025	-0.0449877792	0.0706360091	0.1698439424	0.0339418491	-0.1261751024	-0.0755666902	-0.0272341925	-0.093891585	-0.0657876747	-0.0689679251	0.0170223613	-0.0721989913	0.0094934946	-0.0049403605	-0.0517615082	-0.0851346725	-0.0858163769	0.0030284941	-0.1764311748	-0.0139544038	-0.0137166128	-0.0825296241	-0.071134732	0.0380091161	-0.0205129873	-0.0071882096	-0.02856809	-0.0248579692	0.0069317367	-0.1244645182	-0.0631930132	-0.0106819466	0.0501620959	-0.0021149579	-0.0811155067	0.1837702379	-0.0521724907	0.1502346003	0.1408894722	4.3465290929134426e-05	-0.0041117692151856	1.8892315155542953e-09	1.6906646078948544e-05	-0.0870542619106515	-0.0426510614923216	0.0018191130464217	0.0075784445168083	-0.0210648465062632	0.0008435442491716	7.115669003106451e-07	0.0004437277583324	-0.0010229978211195	-0.0002651388822717	7.029862689233938e-08	1.0465245420152444e-06	7.531931471849163e-07	-0.0004035119112719	1.628218625383139e-07	5.67299916966319e-13	-0.0004949997128531	0.0002038475808504	2.450247157246515e-07	4.155383621856039e-08	0.0	0.0	0.0	0.0	0.0
1016.1689676528612	2.188085423632174	4.78771782111159	1032599.3708206816	1513.4917690123143	-1.5018022477358954	2.255409991304588	2290657.3348680246	1000.2933823247372	-0.2804192869019744	1000586.8507226628	0.0786349764666118	1108.2093907214646	929.0963303518048	0.955645	24.431871	0.115134613582033	0.0758908893189629	-0.0149004701	-0.0328112932	0.1104070588	-0.1270187398	0.0259868042	0.0057128749	0.1980152509	0.1283366367	-0.0586420268	0.0846025928	-0.1058043428	-0.0817517365	-0.1229308601	-0.0374911543	0.1610853772	-0.1128774422	-0.0397860893	0.1111480793	0.0938750231	-0.0200059455	0.0859415464	-0.0143193204	0.0861819796	-0.0231449897	-0.0077766002	0.0305260513	-0.0256209956	0.0298327498	-0.1297150698	0.0225059841	0.0162361844	-0.104949895	0.1082230222	0.001072496	0.1170511617	-0.0287228982	0.0921829471	-0.0963101448	-0.0714226062	-0.1675489175	0.0898669065	0.0135041711	-0.0228165627	-0.0457480313	-0.0476979979	0.0707048209	0.0468652127	-0.0353411013	-0.1297656089	-0.0573385738	-0.0437559014	0.0557532865	0.0051146653	-0.1399581123	-0.0549751515	-0.0620400725	0.0302540554	0.0299524596	-0.0549443858	-0.031724531	-0.0223043143	0.0762202962	0.0661505585	-0.198292822	-0.0563386946	-0.0117137098	-0.0322547022	-0.0568279808	0.0731055567	0.0437627093	-0.0303512552	0.1489877092	0.136024874	0.0001821147190668	0.0001386494281376	3.316577090077949e-08	1.922366392290169e-08	-0.0977120979029564	-0.0106578359923048	0.0001135894680388	0.0095476540765969	0.0553441869756596	0.0764090334819228	0.0058383403976415	0.0030629790319967	-0.0005669999762767	0.0004559978448427	2.0793403450127829e-07	3.214889730977784e-07	1.692660920316058e-07	-5.839270551533104e-07	3.409708057400173e-13	2.8651009911652044e-14	-0.0005969998345485	-0.0001020001216954	3.564088024509364e-07	1.040402482587642e-08	0.0	0.0	0.0	0.0	0.0
1017.1058081959922	0.936840543130984	0.8776702032539568	1034504.2250660224	1523.4918277210184	10.000058708704046	100.00117417752764	2321027.349132729	1003.7592194834584	3.4658371587212287	1007532.5706980416	12.01202721077284	1116.053454913083	917.4924578790648	1.092915	27.941284	0.3030727952760145	0.1894678652671643	-0.0089076915	-0.108197161	-0.1677280716	-0.0361443042	0.0059904445	0.0648693249	-0.0482265812	0.0033078783	0.1644581943	-0.0130698232	-0.0985144451	0.0543111043	-0.2025141709	0.1925913911	-0.0449753543	0.046231014	-0.0144752231	-0.0352514124	0.0092107745	-0.0205760134	-0.1171449594	-0.0446570276	0.032386619	-0.0873503501	-0.001828737	0.0332125225	0.0776281172	-0.0824659578	0.0079689728	0.1288509355	0.0426094574	0.0374386353	0.0084594012	-0.0010418226	-0.1232478028	-0.2075438306	-0.0772541483	-0.0076787895	-0.0853418447	0.0149652119	0.0112727964	0.1372286857	-0.0224263978	-0.0363364704	0.0207274493	0.0017684799	0.0838160475	0.032942197	0.0530310837	-0.1820345795	-0.0092524067	-0.0893716561	-0.0012253314	-0.0292654212	0.0006199645	0.1635205443	0.0220472571	-0.0504580245	-0.0262185442	0.0704978484	0.050231097	0.0010588059	0.0239091953	0.0650423598	0.0464028196	0.0267031365	-0.046763171	0.1266002099	-0.0427273558	0.0086213818	-0.0987860482	0.1475373187	0.1304173552	-0.0162937827208935	-0.0164758974399603	0.0002654873553556	0.000271455196452	0.0079438672819662	0.1056559651849226	0.0111631829791575	6.310502739349307e-05	-0.0941412337953124	-0.149485420770972	0.0223458910230745	0.0088625719005036	-0.0001460002161382	0.0004209997601385	1.7724079803667454e-07	2.131606311240112e-08	5.875717223879919e-08	-1.1050891979280662e-07	1.2212221353772967e-14	3.452405289499913e-15	-0.0008049998030934	-0.0002079999685448	6.480246829804127e-07	4.3263986914679366e-08	0.0	0.0	0.0	0.0	0.0
1015.745407362266	-1.360400833726203	1.850690428402948	1031738.7325775356	1524.908042599802	1.4162148787836486	2.0056645828881847	2325344.53838556	1001.4887461409194	-2.2704733425390486	1002979.7086469108	5.15504919918044	1112.027636138821	928.3441839953642	1.063713	27.194704	0.1491468311896589	0.0766829716185457	-0.0435893534	0.1234214139	-0.0772552375	-0.0778208148	0.1104340769	0.0141125575	-0.0562949132	-0.1525275696	-0.0180423899	0.1853250134	-0.0820721866	-0.0293889932	-0.1181576501	-0.0173612041	0.0348295501	-0.0846886416	-0.0309341159	0.0874683595	-0.0287295803	0.0099759119	-0.0435515547	0.0802857311	-0.1041593307	-0.0424220001	0.1531658182	-0.0093003782	0.0555215856	0.0385065362	-0.0198737658	0.0240099398	0.0930549448	-0.0757856058	0.0708379539	-0.1348513652	-0.0618314497	0.0150067962	0.1245146546	0.0532431345	-0.0672161442	0.0887001458	-0.0030442385	0.0669918715	-0.119340456	-0.0394478889	-0.0354814989	-0.1262789689	0.0057881714	-0.0057526105	-0.0535629214	-0.1072004857	-0.1028645281	0.0373876753	-0.1463847482	-0.030937104	0.0287208015	0.0155800794	0.0065611402	0.1030268471	-0.0683415253	-0.010511178	-0.0326746961	0.0308039753	0.0863664592	0.0162888768	-0.0336646633	0.0290917117	0.0404520955	-0.0712709724	-0.063554852	0.1062150852	-0.0970327835	0.1458854101	0.124097542	9.891145209905972e-05	0.0163926941729925	9.783475356344584e-09	0.0002687204222492	-0.0402769261140605	-0.0482207933960267	0.0023252449157422	0.0016222307771974	-0.0443748191015558	0.0497664146937566	0.0024766960314709	0.0019691245702958	-0.0003953222209213	-0.0002493220047831	6.216146206906413e-08	1.5627965835414913e-07	0.0004351611774833	0.000435102420311	1.893141161605434e-07	1.8936525038865213e-07	-0.0008159139565369	-1.0914153443499984e-05	6.657155844716983e-07	1.1911874538826252e-10	0.0	0.0	0.0	0.0	0.0
1014.8340399692336	-0.9113673930323783	0.8305905250826338	1029888.128680276	1520.848935593404	-4.059107006398108	16.476349689390208	2312981.4848955898	1000.3492172467988	-1.1395288941205308	1000698.5564462832	1.29852610053556	1111.330226878387	936.318945040116	1.067523	27.292112	0.2323180459978622	0.1529560146196462	0.0087124794	0.0142476476	0.1598512066	-0.1038772314	0.0227401785	-0.0815888283	0.0813602357	0.1441917459	0.0105148995	0.0942467843	-0.1519827253	-0.069320798	0.001732206	-0.0114390466	0.1475236664	-0.1407479132	0.0707190976	0.0691372191	0.1343918813	-0.0808707044	0.0828241319	-0.0294648834	-0.0399437077	0.014578801	0.0647311296	0.0225832756	-0.0255907312	0.0005873503	-0.0720621525	-0.1417183197	-0.02004407	-0.0476635032	-0.0120737707	-0.0115109631	0.1277262529	-0.0134024376	0.0949085328	-0.1319510526	0.101757852	-0.1147859327	0.0181886986	0.0916005355	-0.0527059152	-0.0655618531	0.007668065	0.0737760876	0.0621150377	-0.0392090326	-0.1325312536	-0.0233708533	0.0466623266	0.0588543699	0.0485501879	-0.1601411862	-0.0147354417	-0.0682703958	0.0147772041	0.0041523723	-0.1055562856	-0.0784190078	0.0062116617	0.1146926424	0.1085966007	-0.0939279912	-0.0060533874	-0.0297570728	0.0247620742	-0.0542525377	0.0880003616	-0.0085796283	-0.0001362048	0.1440342395	0.1170999511	-0.0078533081805147	-0.0079522196326137	6.167444937813912e-05	6.323779708532772e-05	-0.0994959077883095	-0.0592189816742489	0.003506887790535	0.0098994356666197	0.0961262470877386	0.1405010661892944	0.0197405496003284	0.0092402553791729	-0.0003149273990112	8.03948219101e-05	6.4633273899566954e-09	9.917926664795957e-08	0.000245593269351	-0.0001895679081323	3.5935991793656146e-08	6.031605395051283e-08	-0.0005929611165452	0.0002229528399917	3.516028857345302e-07	4.9707968860364585e-08	0.0	0.0	0.0	0.0	0.0
