global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
1839.8926127204213	n/a	3385204.8263431783	n/a	2749.5526899857955	n/a	7560039.995008124	n/a	1744.476244083788	n/a	3043197.36617268	n/a	2133.754712338655	1516.5208329544068	n/a	n/a	n/a	n/a	-0.0302423446	0.0439695793	0.0207186564	-0.0059800563	0.088310278	-0.0286068672	0.014482115	-0.0446239388	0.015599158	-0.0188857898	-0.0167019615	0.0103903081	-0.1138531966	0.0066017847	-0.0358962822	0.0277710167	-0.0250117654	0.0453788189	-0.0501495631	0.1406588195	-0.0253092598	0.0978041254	-0.0495549734	0.0371840661	-0.1819729514	0.0995585518	-0.000358268	0.0148930511	0.0742282649	-0.0488877189	0.0220257599	-0.0446791024	0.0181011468	-0.004691525	0.0165856535	-0.0174584856	-0.0414762807	0.0460262299	0.0129169992	-0.0145054948	0.0440129245	-0.0077951556	0.0568611911	-0.0755274949	0.0294261208	-0.0535156807	0.0194045503	-0.0001876198	0.0326529595	-0.0068858424	0.0329592816	-0.0063774794	0.0201923795	-0.0037404784	0.0299270342	-0.0562603131	0.0422218632	-0.0487904426	0.0352864233	-0.0250321939	0.153366806	0.1532882396	0.0227277303047515	n/a	0.0005165497248055	n/a	0.10114491708525	n/a	0.010230294252182	n/a	0.2120930961470577	n/a	n/a	0.044983481433245	0.0081058729861097	n/a	6.570517686694298e-05	n/a	0.0013078858988011	n/a	n/a	1.7105655242827608e-06	0.00033620550194	n/a	1.1303413953472735e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1837.6986915219268	-2.193921198494536	3377136.480821402	4.813290225203701	2737.02158425071	-12.531105735085475	7491287.152654267	157.0286109438921	1745.1673997344164	0.6911556506283887	3045609.2530957847	0.4776961333955513	2134.690241168478	1504.3461192150116	0.749251	24.271431	0.0726950243501299	0.0450392568488105	-0.0232430217	0.0302186549	0.0300636693	0.1220975687	-0.0004373132	-0.001462468	0.0272381879	-0.0126277902	-0.0679712064	-0.0744733382	-0.0272283362	0.0258836109	-0.0221984394	-0.0721632732	-0.1669397669	-0.1834394726	0.0073125982	0.1147812476	0.0954959617	-0.1095314769	0.0127922141	-0.0358741264	0.1107373476	-0.1427126729	0.1253495325	-0.0057093681	0.0066881313	0.0232396987	0.0473132237	-0.0596441322	0.0235657362	-0.0151962688	0.0538218883	0.0027441985	-0.0521110864	0.0734574034	-0.0426945943	0.0413635221	0.0085105637	-0.0196292979	0.031922293	-0.0035065294	0.0319082119	-0.0908848371	0.0044852342	-0.0270365328	-0.0104079571	-0.0390410634	0.0395399961	0.0704489712	0.1055430191	-0.0288227945	-0.072935821	-0.057509694	-0.0213037479	-0.0230145075	-0.0171069609	-0.037405369	0.055912457	0.0343186967	0.1531573254	0.1524510324	0.019764953132892	-0.0029627771718594	0.0003906533723454	8.778048570091769e-06	0.1059865265583823	0.0048416094731322	0.0112331438119106	2.344118229032437e-05	0.1743865232111545	-0.0377065729359032	0.0014217856425705	0.0304106594776745	0.0080369329406604	-6.894004544929881e-05	6.459229109267223e-05	4.7527298665513864e-09	0.0008619808848315	-0.0004459050139695	1.988312814832291e-07	7.430110458148956e-07	0.0003650417379058	2.8836235965800037e-05	1.332554704132868e-07	8.315285046752993e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1841.683340979404	3.9846494574771896	3391797.5284410594	15.877431298973262	2745.869327614524	8.847743363814061	7539798.364334239	78.28256263191575	1745.7457049334491	0.578305199032684	3047628.066293585	0.3344369032282322	2128.233997325068	1511.423311906815	0.790864	25.619465	0.0757827440705191	0.0418404507945949	-0.0415212324	0.0540732609	0.0088166454	-0.0601837199	0.1902152978	-0.0040289211	0.0141658788	0.0049662427	0.0206762902	-0.075647696	0.0264316565	0.0567899313	-0.1177122567	0.0294905222	0.0005571799	-0.1385020108	0.0293113311	0.0333876939	-0.1178525854	-0.0438084869	-0.0685223791	-0.0060083243	-0.1131851239	0.1026324238	0.0116716416	-0.0695480267	-0.0437148013	-0.0017339754	0.105045688	0.020811524	-0.0086508424	-0.0541597888	0.005078799	0.0329476626	-0.0146560978	0.0291006438	-0.0462415503	0.0443446261	0.0109760217	-0.026087285	0.0503842582	-0.0052662979	0.056451785	-0.0717102218	0.0660461934	-0.0452420273	0.0313283149	0.0186119452	0.0342604708	-0.0741188632	-0.0372184348	0.0341263628	0.0437347275	0.0203119163	0.0697386027	-0.1179757086	0.1293114622	-0.047298244	0.0408008746	-0.0189304677	0.1527386503	0.1507811905	0.0178340287844633	-0.0019309243484286	0.000318052582685	3.728468839354798e-06	0.0934113962469922	-0.01257513031139	0.0087256889488125	0.0001581339023484	0.2046331208553198	0.0302465976441652	0.000914856669048	0.0418747141509879	0.0076603590492853	-0.0003765738913751	5.868110076396719e-05	1.4180789566538584e-07	0.0010580974594363	0.0001961165746048	3.8461710834720097e-08	1.1195702336655525e-06	0.0004129531072566	4.791136935079998e-05	1.70530268792881e-07	2.2954993130687758e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1840.941472644693	-0.7418683347109436	3389065.505703211	0.5503686260467886	2749.9398681640623	4.0705405495382365	7562169.27851818	16.569300365435048	1745.6516468512318	-0.094058082217316	3047299.6721544177	0.0088469228303993	2133.8929296875	1526.388505832672	0.819617	26.550888	0.0834574607721118	0.0475243058581759	-0.021452166	0.028195923	0.0370860907	0.1354563441	-0.1095836049	0.0090404766	-0.0216691622	-0.018206025	-0.0189160539	-0.0598683018	-0.0407997211	0.0546626086	-0.1170751179	-0.0018076109	-0.035062986	-0.0343531426	0.0018008793	0.0300973973	0.2142461215	0.1438885685	-0.0793711152	-0.1429454853	0.0197679167	0.0365038401	-0.077459485	-0.0917765797	-0.0202048984	-0.0197598875	0.0622957422	-0.0388618323	0.0238311784	-0.057449962	0.0045415396	-0.0008913206	0.1042043119	0.0019385712	-0.0363515977	0.0531546351	0.0121818307	-0.0358796774	0.0831004269	-0.0194449226	-0.0065741799	-0.1127460394	0.0014413245	-0.0226107212	-0.0347564993	-0.0270491445	0.0336385888	0.0572474291	0.1021140217	0.0213273766	0.0025624768	-0.0066878817	-0.0042705156	0.0404104975	0.0489067644	-0.0240092087	0.0409500924	0.0688599543	0.1521113526	0.148287834	0.0242200454561185	0.0063860166716551	0.0005866106018964	4.0781208930658135e-05	0.0877106816995763	-0.0057007145474159	0.0076931636842043	3.2498146351119265e-05	0.2513691253193855	0.0467360044640657	0.0021842541132651	0.0631864371638329	0.0078754368424006	0.0002150777931153	6.202250545864073e-05	4.625845709134785e-08	0.0008613213927906	-0.0001967760666457	3.872082040455296e-08	7.418745416787391e-07	0.0003321124652381	-8.084064201849999e-05	1.102986895665282e-07	6.535209401963266e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1840.302872666736	-0.6385999779570284	3386714.6631454406	0.4078099318467171	2748.012314120206	-1.927554043856162	7551571.67855629	3.715464591986243	1750.0325947110616	4.380947859829803	3062614.082551131	19.19270415054733	2148.1110030995246	1501.3172401046752	0.878098	28.445349	0.1597212548820669	0.1217763721499617	-0.0199169756	0.0336765314	0.0164089897	-0.1743102153	-0.090327954	0.0170529307	-0.0224625506	-0.010521976	-0.1317377539	-0.0076030757	-0.0376910202	0.0740691723	-0.0390841261	-0.0698389308	-0.1020127149	0.0512744061	-0.0597586705	0.0854079905	0.041434192	0.0705927817	-0.061127047	0.0606764442	0.0150187653	0.0298889682	0.1314622601	-0.0350182998	0.0251554032	-0.00881283	-0.0467734522	-0.045336296	0.0620693305	-0.0800432891	0.0909190992	-0.1450251334	0.0945107127	-0.0058162902	-0.0335027434	0.0288673167	0.0055169051	-0.0157412597	0.0113277417	-0.0154770269	0.0747148752	-0.0880882549	0.0108030929	0.0023027064	0.027501141	-0.0102281639	-0.0273092353	0.0034769578	-0.0164735195	0.031100162	-0.0416341333	0.1489599707	0.0290159341	0.0631024147	0.1389058585	-0.0078673885	0.0601837139	-0.0725840227	0.151276289	0.1449845808	0.0268387818017288	0.0026187363456103	0.0007203202086008	6.857780047820393e-06	0.0913038805011297	0.0035931988015533	0.0083363985945645	1.2911077627484782e-05	0.1464765590148573	-0.1048925663045282	0.0110024504659498	0.0214553823408329	0.0087250168128821	0.0008495799704815	7.612591838507532e-05	7.217861262433469e-07	0.000860930137698	-3.912550926000146e-07	1.5308054748544594e-13	7.412007019966973e-07	0.0002097486222047	-0.0001223638430334	4.3994484516769976e-08	1.4972910081902556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1840.7553064827064	0.4524338159703802	3388380.098344242	0.2046963578335199	2750.3993607954544	2.387046675248257	7564696.643864044	5.697991829813758	1745.7453038452795	-4.287290865782097	3047626.665897847	18.380862967818604	2133.819757982337	1504.9149664611816	0.825084	26.727991	0.1167980387245666	0.0714039547355918	-0.0254733206	0.0479371707	-0.0031008073	0.1054217648	0.0243755981	-0.0289056496	0.0049547244	-0.0042128081	0.0385674159	-0.0670587585	-0.0265917473	0.0629907294	-0.0089215699	-0.0761255123	-0.1246431244	-0.1190527113	-0.0509683601	0.0489498996	-0.0158923453	-0.0643177943	0.017054371	-0.1364244361	0.0596010372	0.0276355595	-0.0145572341	-0.0104969367	-0.0003711721	0.0009061388	0.0768228968	-0.029318861	0.0501821819	-0.0397007037	0.0544830391	-0.0129950103	-0.0623984184	0.0576146627	-0.0353239053	0.0297639267	-0.0093306172	-0.0100473077	0.0072729955	0.0079581414	0.0405054949	-0.063881699	0.0349771789	-0.028491441	0.0020460218	-0.0349335518	0.0779680689	0.0440101036	0.1794554686	-0.0997570707	-0.0556804592	-0.0034708364	-0.0322093624	-0.0526969406	-0.0252728966	0.0176986492	0.059073565	-0.0083142861	0.1502346003	0.1408894722	0.0150742919792321	-0.0117644898224967	0.0002272342786751	0.0001384032207836	0.1565618392764634	0.0652579587753336	0.0245116095176291	0.0042586011835231	0.129813748957531	-0.0166628100573262	0.0002776492390065	0.0168516094184088	0.0085929955555836	-0.0001320212572984	7.383957261827952e-05	1.742961237867667e-08	0.0011768639009952	0.0003159337632972	9.981414279113127e-08	1.3850086414656402e-06	0.0001954480414122	-1.43005807925e-05	3.8199936891865055e-08	2.0450661100281987e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1843.2075600371804	2.452253554474055	3397414.1093782163	6.013547495430637	2761.781924715909	11.382563920454686	7627439.399687512	129.56276140323675	1749.3905817263972	3.645277881117636	3060367.4074330223	13.28805083056548	2139.248917077106	1507.4521314888	0.768764	24.903559	0.1090294120518747	0.0787443328597835	-0.0446088627	0.0515410965	0.0030458994	-0.1275127801	0.1494446716	-0.0176951614	-0.0171455147	0.01946003	0.0516729775	0.0307166868	-0.032022614	0.1166432343	-0.0179882914	-0.040774214	-0.058143627	-0.028267171	0.0051192029	0.0554163157	-0.0669246785	0.0946008316	-0.0258298889	0.0895926464	-0.029329125	-0.0144435281	-0.1619269881	-0.092361856	0.0047514898	-0.0126582017	0.0633377884	-0.0055558339	0.0566038657	-0.0826362139	0.0001498207	-0.013466867	0.0112876734	-0.07306232	-0.0426296712	0.0263099082	-9.23818e-05	-0.0129895392	0.0188563285	0.0134667378	0.0723078117	-0.0679250812	0.0899904318	0.0016985347	0.0519336436	0.0107186315	0.0029321469	-0.0791926428	-0.0629157811	-0.0189162233	-0.0076254442	0.0783380044	0.0233595091	-0.1004631153	0.0866556609	-0.0172807094	0.0036136198	0.0264437658	0.1489877092	0.136024874	-0.000887669546671	-0.0159619615259031	7.879572240870987e-07	0.0002547842157544	0.1429728494899365	-0.0135889897865268	0.020441235691272	0.0001846606434183	0.1297556047161663	-5.8144241364715965e-05	3.380752803878347e-09	0.0168365169552579	0.007105457055586	-0.0014875384999976	5.048751996877687e-05	2.212770788975112e-06	0.0010787193459407	-9.814455505450008e-05	9.632353686845797e-09	1.1636354273067316e-06	0.0001981713163217	2.723274909499998e-06	3.927187061267528e-08	7.416226232712219e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1840.19995852702	-3.0076015101603844	3386335.887362846	9.045666843919024	2753.627956875888	-8.153967840021323	7582466.924888476	66.487191536102	1750.4699274295222	1.079345703125	3064144.9668351165	1.1649871468544006	2139.984386888587	1511.1981435899734	0.878897	28.47122	0.1684900614232188	0.0957583802618353	-0.007679996	0.009813725	-0.0090840986	0.202913042	0.0215500087	-0.0088833951	-0.003238175	-0.0001063965	0.0661415594	0.0200570061	-0.0697316484	0.0337034019	0.012129187	-0.0397953196	-0.0459140863	0.0549816992	-0.0154769448	0.0734251975	-0.0578737629	-0.0158929832	-0.0633303781	0.0857074804	0.071874727	-0.0025543599	-0.0473325546	0.1382181959	0.018072082	-0.0098113018	0.0090808814	-0.0440672734	0.0531433762	0.0063806776	-0.0159601304	-0.0021047816	0.0562867927	0.015123986	-0.0215038737	0.0135172703	-0.00509699	-0.0067740904	-0.0111380401	0.0038517253	0.015732291	-0.0563009665	0.0169804036	-0.0517968546	-0.0613802905	0.0162053287	0.0843235052	0.0615335506	0.0691671652	-0.0427728005	-0.0880288354	-0.0679375795	-0.0132225337	-0.0111630136	-0.1122736448	-0.0023937302	-0.0317656769	0.0083035504	0.1475373187	0.1304173552	-0.0169264284437673	-0.0160387588970963	0.0002865039798619	0.0002572417869591	0.1747960863999935	0.031823236910057	0.0305536718207539	0.0010127184074336	0.1162632921476358	-0.0134923125685304	0.0001820424984469	0.0135171531010065	0.0087480503854478	0.0016425933298618	7.652838554633341e-05	2.698112847306478e-06	0.0005808896353762	-0.0004978297105645	2.478344207207339e-07	3.374327684874946e-07	0.0002004633368461	2.292020524400008e-06	4.018554941947296e-08	5.253358084270886e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1840.3809650309208	0.1810065039007895	3387002.0964481435	0.0327633544543865	2741.5146057128904	-12.113351162997333	7515902.333337105	146.73327639808883	1745.5500966228506	-4.919830806671598	3046945.139820043	24.204735166274908	2133.1716497537363	1515.8926011047365	0.945295	30.622147	0.258200407257415	0.1223961414842523	-0.0113754733	0.0468243199	0.0278349865	-0.162451077	-0.1233097425	0.0119854607	-0.0091660089	-0.0158888261	0.0148504325	-0.0843600212	0.011505613	0.0024609574	0.0167194634	-0.035737145	0.0646802715	-0.0457212856	-0.1047046936	0.1508397592	0.0134008055	0.0199671393	-0.0086115599	-0.0857878782	-0.1199421236	0.0117075143	0.1764695886	0.1122855892	-0.0243897055	-0.0322436223	0.0338601018	0.0126764943	-0.0404134146	0.0487374126	-0.015496015	-0.063205479	0.0306857746	0.0409491663	-0.0270234704	0.0366894582	0.0046335315	-0.0090275332	0.0124684173	-0.0312119188	0.0570107663	0.0724026379	-0.0955612212	-0.0278790791	-0.0814398761	0.0467147194	-0.0211197451	-0.0440093813	-0.2096614619	0.0356738635	0.1032567792	0.0661558394	-0.1024540525	0.0713353093	-0.0283709198	0.1242419623	-0.0161744554	-0.083952799	0.1458854101	0.124097542	-0.0153890522948927	0.0015373761488746	0.0002368229305349	2.363525423128497e-06	0.1193102671479806	-0.0554858192520129	0.0142349398469224	0.003078676138067	0.1853928815734633	0.0691295894258274	0.0047789001341834	0.0343705205381121	0.0078754916206866	-0.0008725587647612	6.202336826750484e-05	7.613587979615934e-07	-0.0007439662330637	-0.0013248558684399	1.7552430721396418e-06	5.534857559389917e-07	-0.0002430744785668	-0.0004435378154129	5.908520213052172e-08	1.9672579370124773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1841.6854211571567	1.3044561262358911	3391805.1905028136	1.7016057852743471	2755.069849742543	13.555244029652386	7590409.876960398	183.74464070342663	1745.6790803778108	0.1289837549602452	3047395.4516687198	0.0166368090436445	2135.6031818953807	1532.3613743286132	0.7829009999999998	25.361515	0.082474226253643	0.0491361384353564	-0.0280094183	0.0476133349	0.0068105961	0.0254514624	0.1244221353	-0.0161987541	0.0009724733	-0.0612263564	0.0274511343	-0.0273268554	-0.0345726432	-0.0147356405	-0.0617215538	0.0061296349	0.0839262215	-0.0033025357	-0.0819110591	-0.0580005075	0.024168574	-0.0997246304	-0.0505873284	-0.0076421662	-0.176281583	-0.0638850964	0.0046664283	-0.0103169703	-0.0005715164	-0.0099589525	0.0633058233	-0.0446961591	0.0057795247	-0.0325861458	0.0264812229	0.0030366752	-0.0116122261	0.0371230064	-0.0349880798	0.0359655607	0.0080029022	-0.0144118992	0.0357717371	-0.0361615038	0.0386192458	0.0604635921	-0.0625746397	-0.0652261457	-0.0944660869	0.0159647244	0.1210231231	-0.0839342437	-0.1257015543	0.0481785208	0.1437619313	-0.0928260842	-0.012862621	-0.0301739155	-0.0621550146	0.0568956042	-0.0985255735	-0.0513463831	0.1440342395	0.1170999511	-0.0155652944584687	-0.000176242163576	0.0002422783915788	3.106130022194955e-08	0.1324248974032684	0.0131146302552878	0.0175363534522661	0.0001719935267329	0.2154980559948143	0.030105174421351	0.0009063215269399	0.0464394121375441	0.007338037252938	-0.0005374543677485	5.384679072550587e-05	2.888571974120469e-07	-0.0006548324141395	8.913381892420007e-05	7.944837676012087e-09	4.288054906077656e-07	-8.809907697103492e-05	0.0001549754015957	7.761447363148336e-09	2.4017375099768672e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
