global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1825.190054643081	n/a	3331318.735568013	n/a	2723.369232310999	n/a	7416739.9754982	n/a	1750.735896941154	n/a	3065076.1808383465	n/a	2128.267341839334	1492.1959778645123	n/a	n/a	n/a	n/a	-0.1759010903	-0.1933814439	0.048171266	-0.0836855073	0.0556706997	-0.044599603	0.0222049556	-0.0677241455	0.0191071392	-0.1320410275	0.0029021032	-0.0325313791	0.0595937548	-0.0110921618	0.0438003805	0.2055820506	-0.0396787163	0.1126249612	-0.010703234	0.0333557906	-0.1137767154	0.0523862614	-0.1100782722	0.0421914836	-0.0492701001	0.0145476039	-0.1511158486	0.0712070241	-0.025298725	0.0505687207	-0.0480932574	0.0459752474	-0.1703222557	-0.1389982513	-0.1133675382	0.0446693724	-0.0042825169	0.0037897694	-0.0722256131	0.0123427911	-0.1023795176	-0.0261438255	0.0465398709	-0.0055295707	0.0196533003	-0.1061541541	0.1428345936	-0.1797312226	0.0706494804	-0.0468518633	0.0088645807	-0.0643757136	0.1096375827	-0.092144334	0.03811358	-0.112860156	0.0517626883	-0.0406937406	0.0683738947	-0.0169335452	0.0145722796	-0.002647566	0.1344164078	-0.033940861	0.1084515097	-0.084899034	0.0764643347	-0.0764831701	0.0057854664	-0.1522784447	-0.0834088013	0.153366806	0.1532882396	-0.0144807479781547	n/a	0.0002096920620068	n/a	-0.0303254051074048	n/a	0.0009196301949282	n/a	0.4793069655825803	n/a	n/a	0.2297351672559808	0.0015119977810032	n/a	2.2861372897586007e-06	n/a	-0.0001600289255982	n/a	n/a	2.5609257028114228e-08	-3.737904044706208e-05	n/a	1.3971926647431027e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1823.7794164746444	-1.4106381684366625	3326171.359956594	1.9899000422503417	2729.5750130066185	6.205780695619524	7450579.751630082	38.51171404212394	1752.6383542296708	1.902457288516871	3071741.200716889	3.6193437346309647	2137.412499575408	1464.3418045803844	0.97302	28.556107	0.0817642607497356	0.037489462199259	-0.1619753834	-0.0450947588	-0.1452620958	0.1470579294	-0.0048805072	0.0677369877	-0.1330057904	-0.0683058017	-0.0013769027	-0.1558428099	-0.0265928831	-0.026699127	-0.095663308	-0.0169754654	0.0910029556	0.1317928926	-0.0778326192	0.0409284711	0.053633994	0.0529116767	-0.1284311744	0.0333859192	0.0191770494	0.000577203	-0.0309015159	-0.0718766054	0.1813877035	-0.100678678	0.0096771686	0.0370267704	0.13269102	0.1073327344	-0.1171657473	-0.1286432646	-0.0776494634	0.0576419968	0.0210891539	0.0251549965	0.0452201104	0.0522586457	-0.1365789495	0.0009340272	0.0480886532	0.1095142315	-0.0238499891	-0.124598263	-0.0404772822	-0.1751749989	0.0579213487	-0.0663399054	0.0310569344	-0.1017975216	0.093645342	-0.0948402806	0.1213094849	-0.0209859146	0.0139531823	-0.1317204298	0.045976959	0.0375460888	0.1032546587	-0.018404607	0.1011961907	-0.0103428083	-0.0024539346	0.0056137497	-0.0314937074	-0.1267620315	0.0301806142	0.0143765101	-0.0509021548	0.1531573254	0.1524510324	2.19031587249674e-05	0.0145026511368796	4.797483621311155e-10	0.000210326889998	-0.0225209332857048	0.0078044718217	0.0005071924360591	6.090978041570932e-05	0.4538237605178068	-0.0254832050647734	0.0006493937403732	0.2059560056105236	0.0010800025291539	-0.0004319952518493	1.1664054629788206e-06	1.8661989762034013e-07	-4.4948689228885286e-05	0.0001150802363693	1.3243460802817344e-08	2.020384663394908e-09	9.50241258619738e-05	0.000132403166309	9.029584495832238e-09	1.7530598448658216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1822.3740273597173	-1.4053891149271749	3321047.0955952755	1.975118564355788	2739.324902663585	9.749889656966388	7503900.922352859	95.06034832302016	1749.8428725375925	-2.7954816920782832	3061950.078570613	7.814717890744862	2130.7574802564536	1472.4656417968265	0.9584180000000002	28.127565	0.1173164737286178	0.0613498803040211	-0.1830030629	-0.093843047	0.0663330557	-0.0846697389	-0.085858195	0.0062962336	-0.0127636645	-0.0868015134	-0.0185761057	-0.1023466444	0.0379373052	-0.0001266634	0.0596003739	0.120656125	0.0109432678	0.2070436736	-0.050094392	0.1051118501	-0.0262932478	-0.0217276843	-0.0900571974	0.0124814213	-0.2207249182	-0.0301290995	-0.043228828	0.0974780243	-0.0102642315	0.1243357213	0.0673275763	-0.1159346604	-0.1221464236	-0.2543191666	0.1706208526	-0.1496866426	-0.1289063083	0.0337761638	0.0147702089	0.0396288268	-0.046921985	0.0661788437	-0.0234716908	0.0466651208	0.1279864931	0.0238302227	-0.0807258999	-0.0778257534	0.0578229596	-0.175047637	0.065511897	-0.0531164433	0.00254011	-0.0511859747	0.1104986551	-0.0723657932	0.020552275	-0.1234253898	0.0332688652	0.0296707733	0.0654073859	-0.1236486115	-0.0232525042	-0.032111852	0.1318075393	-0.076906963	0.118041602	0.0128036734	0.0342975552	-0.1040666142	0.0610033836	-0.1622128555	-0.0714940439	0.1527386503	0.1507811905	-0.02341611405852	-0.0234380172172449	0.0005483143976016	0.0005493406510758	-0.0224017830129099	0.0001191502727948	0.0005018398821574	1.4196787507099011e-08	0.4672700153564904	0.0134462548386835	0.0001808017691868	0.2183412672512547	0.0013492952440647	0.0002692927149108	1.8205976556556184e-06	7.251856630402943e-08	-0.0007238804774267	-0.0006789317881978	4.609483730254824e-07	5.240029455995072e-07	-0.0005630123990273	-0.0006580365248892	3.169829614584757e-07	4.330120680883519e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1822.036217266342	-0.3378100933753103	3319815.9770302405	0.1141156591862358	2728.834520098424	-10.490382565160871	7446537.838080796	110.04812636343118	1754.037341374223	4.194468836630449	3076646.994935152	17.593568821463993	2138.584045091712	1451.4411837475234	0.981276	28.798393	0.1399338972353181	0.0814436583854893	-0.1402183945	-0.0282995779	-0.1535640643	0.0988272946	0.0662623406	0.0762678454	0.0176090423	-0.0619580599	-0.0304792243	-0.1534001007	-0.1229129137	0.0947062448	-0.034793885	-0.0423316801	0.0791893253	0.1355206636	-0.0100202095	0.075168535	0.0180850221	0.1201929477	-0.1499627468	-0.0363942077	0.1470543032	-0.0520877246	-0.0515583976	0.1644921904	0.1040737088	-0.1281789511	0.1676110916	0.0032288438	-0.0324010439	-0.1917918345	-0.0575009223	-0.114899398	-0.0822707051	0.0791200161	0.0588323122	0.0066705096	-0.0511038576	0.0466126151	-0.0737099817	-0.0655534558	0.0135635358	0.072133351	-0.0071498884	-0.0859175521	-0.0345284711	-0.165714045	0.0419329747	-0.0705628817	0.0310460527	-0.050856759	0.095207759	-0.0561868938	0.0615504257	0.0222849779	0.0419587735	-0.0913977783	0.0443711893	-0.0386992411	0.1126379592	-0.0763614634	0.091114013	-0.0236589398	0.0227631564	0.2076384052	-0.0024994818	-0.1227043507	0.1575683539	0.0517496985	-0.0370623497	0.1521113526	0.148287834	-0.0123944420717947	0.0110216719867252	0.000153622194271	0.0001214772533829	-0.0262645957723464	-0.0038628127594365	0.0006898289910847	1.4921322414465428e-05	0.396793696324579	-0.0704763190319113	0.0049669115442877	0.1574452374429222	0.0015769830281856	0.0002276877841209	2.4868754711854248e-06	5.184172703788557e-08	-0.0001362261811266	0.0005876542963001	3.453375719599658e-07	1.855757242433723e-08	-0.0002868926103034	0.0002761197887239	8.230736984669855e-08	7.62421377249312e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1823.3348437519087	1.2986264855667289	3324549.952439797	1.686430749015393	2732.0880617366606	3.253541638236584	7464305.177083983	10.585533191739191	1753.0127694734963	-1.0245719007266416	3073053.7699371376	1.049747579758603	2136.869941300102	1449.3226356886298	1.006561	29.540451	0.0860295671181223	0.0584220196654835	-0.1778534527	0.0178767704	0.0135747723	-0.1209639099	-0.156036443	0.1026298731	0.079605436	-0.0776215792	-0.0062565652	-0.110714336	0.0355975588	0.0067522961	-0.0006982401	-0.0055098454	0.0740745566	0.1582100403	-0.0960942852	0.1389445012	0.0510586223	0.0091733184	0.0108325408	0.0500860448	0.02033578	-0.0756192583	0.1096056365	-0.1763098249	0.170176424	-0.1536467395	0.1279091557	0.012104953	0.0607653226	0.0165947931	-0.0122969068	-0.1023800707	-0.0801994105	0.0341781755	0.0578840997	0.0362198091	-0.000878038	-0.0068380155	-0.1041879293	-0.0531610303	0.0620147491	0.0751541446	-0.0078571425	-0.0083357794	0.0895200754	-0.1730611909	0.0410500838	-0.0977267445	0.0305312953	-0.0592648382	0.1022862682	-0.0598815886	0.0516932104	-0.0784120965	-0.0075349983	0.0131258618	0.1089639344	-0.039018938	0.0016358151	0.0114231905	0.0437322428	0.0447808029	0.084205449	0.0106283192	-0.0712275125	-0.0646029403	-0.0291782127	0.0896353485	0.0615190295	0.151276289	0.1449845808	-0.0157601477505835	-0.0033657056787887	0.0002483822571202	1.1327974716231176e-05	-0.0285694502401554	-0.0023048544678089	0.0008162134870247	5.312354117779101e-06	0.415966433383403	0.0191727370588239	0.0003675938463268	0.173028073701709	0.0005950095640643	-0.0009819734641213	3.540363813279883e-07	9.642718842383863e-07	5.940088964551116e-05	0.0001956270707721	3.8269950818876595e-08	3.528465690678194e-09	-0.000333017473664	-4.6124863360600006e-05	1.1090063776555297e-07	2.127503020034021e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1823.922047701831	0.587203949922241	3326691.63609284	0.3448084788042817	2741.94235136207	9.854289625409365	7518247.858192957	97.10702402145064	1757.8623706448464	4.849601171350059	3090080.114129119	23.518631521159868	2140.907902301291	1458.9365166762911	1.349938	39.61787	0.2483052918783652	0.140203041459837	-0.0385734957	0.0304536948	-0.2425812558	-0.1865860893	0.1378448642	-0.0006965071	-0.0323435426	-0.1151834644	0.0022074451	-0.0516132157	0.0194745406	0.1711229609	-0.0315644235	0.0021213902	0.1238104604	0.0298990424	0.0395207197	-0.0039846648	0.0251971736	-0.0284586442	-0.3133902786	-0.0721559699	-0.0607410538	-0.1245746676	0.0742493215	-0.160643358	-0.2225495094	-0.030738208	-0.0739860464	-0.0031928062	-0.1692335118	-0.0438492669	0.0209818242	-0.0385354457	-0.0840021294	0.0087010203	0.0126371179	-0.0035602231	-0.0226817372	-0.0420717469	-0.0118033886	-0.2554364752	0.0278122348	0.034762958	0.1147689835	-0.0340323245	-0.1426829813	-0.0920930017	0.070892036	-0.0923741554	0.1673721983	-0.0599332337	0.1010937078	0.1251219491	0.0192299552	-0.017380173	-0.0237368989	-0.2087104849	-0.0890812424	0.1351200233	-0.0498840411	-0.2862773996	0.0281145691	0.1172681135	-0.0902935512	-0.1544352034	-0.3987288425	0.0778070574	0.0646628081	-0.1478594899	0.28237722	0.1502346003	0.1408894722	0.0002615836866795	0.016021731437263	6.842602513683884e-08	0.0002566958782477	0.0079991372971903	0.0365685875373456	6.398619749930094e-05	0.0013372615944765	0.3996953769749609	-0.0162710564084421	0.0002647472766467	0.1597563943751561	0.0030932362852174	0.0024982267211531	9.56811071618554e-06	6.241136750283369e-06	0.0004398870725124	0.0003804861828668	1.447697353526156e-07	1.935006365635295e-07	-0.0010431828995503	-0.0007101654258863	1.0882305619141711e-06	5.043349321242699e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1827.8199611212228	3.897913419391898	3340925.8102731886	15.19372902507544	2722.896653354428	-19.04569800764193	7414166.184848744	362.73861259829584	1761.8824830414146	4.0201123965682655	3104229.8840481807	16.161303681041844	2145.2764729110054	1455.7437381212455	1.696029	49.774899	1.5388389910181548	1.0177735574869955	0.2279638085	-0.157186967	-0.0292887966	0.1206335919	0.0388813617	0.1373040894	0.0960434499	0.086665589	0.0941461427	-0.1171372736	0.0934345712	0.0122174348	0.1001051012	-0.0420945369	-0.018358766	0.0848768264	0.1726473385	-0.0767311283	-0.062545845	0.0220576058	0.2090535968	-0.0894536432	0.0653409711	-0.114458631	0.0622587958	0.0552454723	-0.1004715629	-0.0598657296	-0.0470293644	0.0841956111	0.0080853056	0.0192598087	0.0375459024	0.0996969485	-0.1148664535	0.130962326	-0.0348378073	-0.0155292099	-0.0415388929	-0.1170399705	-0.0385500684	0.1336232272	0.1136578092	0.0138919535	-0.0318282001	0.1022139015	0.053527103	0.1916126976	0.1947695382	0.0048065908	-0.2133596211	0.0246637809	-0.1666098149	0.1269665716	-0.0647501827	0.1478138007	0.0200682411	-0.1131679067	0.0219749658	0.1205624037	-0.0485275033	-0.0208409846	-0.156661227	-0.1403678486	0.059442367	0.0546776818	-0.0798451391	0.0694241158	0.0326017926	-0.0961259414	0.1092002201	0.1489877092	0.136024874	0.0293718411631118	0.0291102574764323	0.000862705053311	0.0008474070903441	0.3140346217787026	0.3060354844815123	0.0986177436756928	0.0936577177618339	0.3052300754792156	-0.0944653014957452	0.008923693186682	0.0931653989770476	0.0219498845781363	0.0188566482929188	0.0004817974329935	0.0003555731848428	-0.0022289584678929	-0.0026688455404053	7.1227365185412576e-06	4.968255851591463e-06	-0.0017022480175154	-0.000659065117965	2.897648313135109e-06	4.34366829718351e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1825.9084112520447	-1.9115498691780888	3333941.526280966	3.654022902354768	2728.0667607336586	5.170107379230558	7442348.251019837	26.73001031277427	1754.455023652764	-7.427459388650504	3078112.4300204213	55.16715297005253	2135.0511616847825	1477.965924525166	1.039611	30.510426	0.185452173700346	0.0904684117720608	0.1779586158	-0.1835923975	0.1372581458	-0.0082648242	-0.1585633695	-0.0602535839	0.0886627618	0.0653249282	0.0965223669	-0.0159336875	0.1371419814	-0.1022008691	0.097722653	0.0872591102	-0.0964091893	0.0034358304	0.1222963275	-0.0271249963	0.2092336967	-0.0427836981	0.1311533189	0.0824516732	0.1730518669	0.0097500247	0.1267131911	0.0549715213	0.0995304772	0.0631266236	0.0050882872	-0.023508162	0.0280554052	-0.026874344	-0.0952810309	0.0621277181	-0.051900539	0.0196737553	-0.1077622628	-0.0689609808	0.0345234634	-0.0427072704	0.0336683211	0.1655370393	0.19296581	-0.0041815263	-0.0679349558	0.0975311944	0.1309684087	0.180196704	0.1716948664	0.0209596284	-0.2268607525	0.1033894998	-0.0994893914	0.1099131406	0.0390760403	0.1675420177	-0.1038390126	0.1175368898	0.1386557098	0.0930660736	0.0135374884	0.0411070119	0.0370245405	-0.0733928474	0.1533027483	0.0060047577	-0.0417899245	0.077407852	0.012223337	-0.0580408311	-0.1175886368	0.1475373187	0.1304173552	0.0358424112219353	0.0064705700588235	0.0012846784422023	4.186827688614315e-05	0.2854426394378748	-0.0285919823408278	0.0814775004092605	0.0008175014541782	0.2536930872890508	-0.0515369881901647	0.0026560611517131	0.0643601825382499	0.0203085585825298	-0.0016413259956064	0.0004124375517	2.693951023853665e-06	-0.0020389759032188	0.0001899825646741	3.609337488014859e-08	4.15742273390692e-06	-0.0018479921194454	-0.00014574410193	3.4150748735323017e-06	2.1241343247382287e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1825.0720528609147	-0.8363583911300339	3330887.9981339537	0.6994953584136187	2743.104539629674	15.037778896015425	7524622.515336926	226.1347941254469	1755.211859590264	0.7568359375	3080768.672046313	0.5728006362915039	2139.837686608356	1455.289036420237	0.938179	27.533596	0.4279876293444673	0.2415079946558528	0.1503323701	-0.0795643116	-0.0050413012	0.1720158168	-0.1401628962	0.044897739	0.0103881492	-0.0092940325	0.0563738185	0.0154221746	-0.0330208448	-0.0170221513	-0.041931661	-0.0607371272	-0.0650162101	0.0509785846	0.1396855746	-0.0773130623	0.3052986864	-0.066285803	0.1600456924	-0.0470625464	0.0532744569	-0.0334222668	0.1231704422	-0.0205257073	0.1055478716	0.0231106083	0.0023131484	-0.063728541	-0.0835564413	-0.0004031072	0.0537750282	-0.0088355339	-0.0006142954	0.0691832222	-0.060917682	-0.1358483441	0.0657968988	-0.0733745662	0.0470490807	0.1032106393	0.0552695673	0.0754711278	-0.0739086165	0.1951345884	0.0101073924	0.1324498191	0.1351224994	0.0795679231	-0.1477551047	0.0398108238	-0.0922072905	0.1079024803	0.0903952745	0.1474265597	-0.0939407136	0.0144591862	0.0372458207	0.07775569	0.1256668669	-0.0223520036	0.0629486728	0.0363999079	0.0612444874	0.0479702502	-0.0645645786	0.1053888317	0.0095844563	0.1398028108	-0.1552098723	0.1458854101	0.124097542	0.0304523485625338	-0.0053900626594015	0.000927345532974	2.905277547227437e-05	0.2024730668363332	-0.0829695726015415	0.0409953427941102	0.0068839499776824	0.289109121430215	0.0354160341411641	0.0012542954742881	0.0835840840941508	0.0161437061449265	-0.0041648524376033	0.0002606192480937	1.7345995827010158e-05	-0.0010177317563462	0.0010212441468725	1.042939607521544e-06	1.0357779278755212e-06	-0.0009498495050741	0.0008981426143713	9.022140822895126e-07	8.06660155749714e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1814.19554139196	-10.876511468954732	3291305.4624064667	118.2985017343038	2748.558649721104	5.454110091429811	7554574.650956698	29.747316889436505	1753.5737967542425	-1.6380628360216178	3075021.060663089	2.6832498547551857	2144.354736115829	1421.3723753818954	1.511375	44.355701	0.7853888773606923	0.4721658235898715	-0.0018620871	-0.1207122609	0.181426571	0.0417516285	0.0926068164	0.1416764086	-0.0118906054	-0.0813916038	-0.1197256789	-0.0400454925	0.0558011303	0.118232114	0.0312599405	-0.0333777942	-0.086318324	0.2222579489	0.051324285	-0.1292048122	0.0336479821	0.024898589	0.050743019	0.0677190254	0.0588491352	0.1292917363	-0.165445578	-0.0713542993	-0.064194973	0.150487463	-0.0685847205	0.0937463865	0.0132413656	0.2425335847	-0.3015014317	-0.1301102477	-0.0886570694	0.0647302462	0.0879307546	-0.0497763753	-0.0827888856	-0.185183265	0.3561670508	0.1649583358	-0.2459515608	-0.0042605549	-0.0189358171	0.0750694764	-0.0838745429	-0.0129175483	0.1496893621	0.1772509621	-0.1783600985	0.0146487237	-0.2467566968	-0.1326299469	0.098310407	-0.0308444567	0.0538482628	0.1973730205	-0.3459842858	-0.4162640754	0.1248752834	-0.3763544823	0.0924013111	-0.120485657	-0.0726924713	-0.1418386549	0.1415620829	0.150887261	-0.1007355399	0.0690705856	0.1413960891	0.1440342395	0.1170999511	0.0031509768581514	-0.0273013717043824	9.928655160605669e-06	0.0007453648969408	0.0810110273672961	-0.1214620394690371	0.0065627865551047	0.0147530270319779	0.5923232747760778	0.3032141533458628	0.0919388227892484	0.3508468618414569	0.0104282442458992	-0.0057154618990272	0.0001087482780521	3.266650471923273e-05	-0.0018660452639718	-0.0008483135076255	7.196358072200486e-07	3.4821249271915844e-06	-0.0010543003552494	-0.0001044508501753	1.111549239079011e-06	1.0909980102342973e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
