global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1275.7165852794294	n/a	1627452.8059570077	n/a	1609.7957078290908	n/a	2591442.2209449634	n/a	1258.8094104817708	n/a	n/a	1584601.1319174634	1344.805831337727	1201.0481930990068	n/a	n/a	n/a	n/a	-0.1151064526	-0.021384727	0.2237006815	-0.0797250446	-0.0240785435	0.1190616801	-0.1929499987	0.1452149486	-0.2526735299	0.070063867	-0.0853119526	0.0871140724	-0.0220920143	0.1073840329	-0.0015712198	0.2737381596	-0.0753318596	0.0485514536	-0.0484627255	0.0717238345	-0.1635279998	0.0007391599	-0.0199947182	0.0193872791	0.0901722234	-0.0543696735	-0.0112615928	0.0831652231	0.0515609349	-0.0609492416	-0.0361473834	0.1524483735	-0.1028895385	-0.0163383796	0.2761441227	-0.0403797368	0.0589619669	-0.0276634899	0.0425972997	-0.0560889617	0.0886533236	-0.0148650041	0.1290889821	-0.0529797523	0.0997099787	-0.1273789483	0.1177503702	-0.0293451193	0.1151806391	-0.0484880171	0.1140088825	0.001370353	-0.0679765311	-0.004417702	-0.2422742276	0.0748788298	0.0061918928	-0.0703233129	0.1545122671	-0.0099304574	0.0479962695	-0.0243344544	0.1834970076	0.2208915355	-0.0130897164	0.0433052363	-0.060702285	0.0212167881	-0.0235937325	0.2199367054	-0.0159413439	0.3626947016	-0.0653613126	0.102567986	-0.0191610715	0.0959588449	-0.1618662569	0.1918645394	0.153366806	0.1532882396	0.0174713739545779	n/a	n/a	0.0003052489078607	0.0830269779720112	n/a	0.0068934790711648	n/a	-0.0252533573234927	n/a	n/a	0.000637732056108	0.0014999993596671	n/a	2.24999807900171e-06	n/a	3.2999975056791087e-05	n/a	n/a	1.0889983537488338e-09	-2.47293665959266e-08	n/a	n/a	6.115415722357303e-16
1276.0303911125109	0.3138058330814601	1628253.5590427474	0.0984741008759492	1632.9034227402828	23.107714911192037	2666373.587996931	533.9664884169266	1260.8407924804687	2.0313819986979524	4.126512824634088	1589719.5039827763	1348.340994174471	1201.8362224215552	1.16571	24.296965	0.0647452872909785	0.0304508982694955	0.0603572003	0.1731788088	0.237964534	0.2074322085	-0.0302293855	0.1707117775	0.0326272193	0.1376448907	-0.2544993909	-0.02867328	-0.0252411852	0.0093666211	-0.063958702	0.079319404	-0.1619222327	-0.0358241112	0.0849510073	0.1167330384	0.0456519971	0.011352768	0.0153764158	0.0697818133	0.0690599906	0.0911836344	0.1017556451	-0.0901970282	0.0151720886	0.0489946506	-0.2032355081	0.1353281715	0.1675814033	0.0789148356	0.1140764305	-0.0967870364	0.1524326094	-0.1600875889	0.0952720095	0.022996999	0.1174872951	-0.1451696241	0.0162564523	0.0974172226	0.0237935698	0.0477256226	-0.1585766427	-0.0994016792	0.0598692296	0.0827965884	-0.0241988549	0.1342666219	0.0403955878	0.0630676749	0.1674988643	0.0614174591	-0.2668345303	-0.0962073295	-0.0106421666	0.0660473571	-0.0141947198	0.1111941502	0.0462196324	0.0283314483	0.2567456137	-7.94871e-05	0.0723012871	0.1965491368	0.0561281812	0.1002649803	-0.0582800126	-0.0331123538	0.0801031044	0.0331392891	0.0340945002	0.117767274	0.2773379388	-0.0424820162	0.2864164376	-0.137553834	0.1531573254	0.1524510324	0.0163889222377946	-0.0010824517167833	1.1717017191671155e-06	0.0002685967721164	0.0997563934237888	0.0167294154517776	0.0099513380289217	0.0002798733413581	-0.0053496367006857	0.019903720622807	0.0003961580946307	2.8618612829323383e-05	0.0016590248733564	0.0001590255136893	2.752363530415219e-06	2.5289114004145745e-08	0.0002628748242625	0.0002298748492057	5.2842446297347416e-08	6.910317323104028e-08	-0.0001517183564638	-0.0001516936270972	2.3010956501905607e-08	2.3018459688076685e-08
1274.4182061294105	-1.6121849831004056	1624141.7641141044	2.599140419734455	1616.1570041719722	-16.746418568310673	2611963.462134124	280.4425348650605	1260.0973291015623	-0.7434633789064264	0.5527377957749606	1587845.278808891	1347.9177890732474	1198.4481167462136	1.25124	26.07967	0.0846451123258704	0.0422116356198362	-0.054853527	-0.1376271747	0.2064263747	-0.075014493	-0.0308408957	0.2225767981	0.006574191	0.0358887884	-0.2482314579	0.095164705	0.078318195	0.0679942637	-0.0963267603	0.0185620442	0.0981758421	0.1240616198	0.1550737238	0.0788915692	0.0496979453	0.0636705704	-0.0094807615	0.0407843864	0.1764676763	-0.1890034664	-0.0399264669	0.0291485604	-0.0412618962	0.0412917421	-0.1277554496	-0.0918285458	-0.0008286312	-0.1226021831	-0.1068586506	0.0071285142	0.1911975019	-0.1495669084	0.0089015474	-0.059537191	-0.0177990212	-0.1718423227	-0.0001746443	0.0267742266	0.0351430962	-0.1635111834	0.0590941292	-0.0333256564	0.0094518647	-0.1469586432	0.0144087623	0.1243625321	0.1663122633	-0.0056331339	-0.0122261733	0.0986604806	-0.2290050126	0.13334691	0.1257193492	-0.1207908656	-0.0109653952	0.0136361471	0.1189415382	0.0646821214	0.1856313991	-0.0018162951	0.0173849768	0.0239805794	0.0869095654	0.0259655986	0.1618906785	0.1436134181	0.0617636025	0.0839733895	0.1667024788	-0.1064503627	-0.0886123801	0.0128888402	-0.0446400595	0.0165067693	0.1527386503	0.1507811905	0.0170079044726492	0.0006189822348545	3.831390070655929e-07	0.0002892688145507	0.0698558605837007	-0.029900532840088	0.0048798412578894	0.0008940418641211	0.0098124256297609	0.0151620623304466	0.0002298881341123	9.628369673958858e-05	0.0022129977875201	0.0005539729141636	4.897359207568857e-06	3.06885989627022e-07	0.0002280430540362	-3.483177022630001e-05	1.2132522170977598e-09	5.2003634494157244e-08	3.8747657555822726e-05	0.0001904660140196	3.627730249652312e-08	1.501380966063306e-09
1275.442846830991	1.024640701580438	1626754.4555323424	1.049888567335252	1630.8313944273891	14.674390255416938	2659611.037049982	215.3377293682756	1259.6035766601562	-0.493752441406059	0.2437914733944437	1586601.170335058	1347.0313830582447	1189.8908548128038	1.230178	25.640678	0.0626717481423496	0.0338059893864895	0.0470904647	0.1718043328	0.1531109552	0.2003449537	-0.0378409151	0.0921413269	-0.0927938154	0.0113342	-0.226986718	-0.0502929711	0.0190719436	0.0565993489	-0.0142209411	-0.0130649214	-0.0886192328	-0.0192739109	0.1072518902	0.0282725308	0.2267419731	0.0191931426	-0.0200047607	0.0066767851	-0.0704791036	0.2103800994	-0.1563324639	-0.0227738121	0.0702359646	-0.0887025255	-0.0163164271	-0.2066458895	0.0694283537	0.0181227113	0.1093760928	-0.1219405638	0.1957489739	-0.1210695205	0.0035167417	0.1015843127	0.0542108237	-0.0370835146	0.0174204069	0.0861782619	-0.0267349905	-0.0455350713	-0.2276016081	-0.0708194372	0.1685863544	-0.0829398878	-0.0427985064	-0.0405671683	-0.0710576551	0.0393336881	0.1936029417	0.0228798003	-0.2420528058	-0.1031082868	0.076779479	0.0959843353	0.0760590768	0.007183855	0.1081900862	-0.0111779295	0.2152999648	-0.1147518414	0.0635255712	0.0675008193	-0.0114278799	-0.0232918541	-0.0889451687	-0.0094888715	-0.2319663007	0.1469003742	-0.0059499415	-0.0540008237	-0.0552678034	-0.1471260121	0.0878467974	-0.0382251955	0.1521113526	0.148287834	0.021513448540233	0.0045055440675838	2.0299927344939605e-05	0.0004628284680932	0.0648556472588381	-0.0050002133248625	0.0042062549813628	2.500213329413348e-05	0.033399605841673	0.0235871802119121	0.0005563550703492	0.0011155336703791	0.0019020135167143	-0.0003109842708057	3.6176554177638976e-06	9.67112166886151e-08	0.0001518429442299	-7.62001098063e-05	5.806456734492177e-09	2.305627971240453e-08	-0.0001656441725919	-0.0002043918301477	4.1776020231135534e-08	2.743799191365516e-08
1274.183630958106	-1.2592158728848517	1623543.925401583	1.585624614525159	1612.907345092099	-17.924049335290192	2601470.103852043	321.2715445739168	1260.2813126627605	0.6777360026042061	0.4593260892259284	1588308.9870469703	1347.1662511437073	1194.3367152441117	1.265369	26.374172	0.1311201181254324	0.072691103107911	-0.1269455322	-0.0483720261	0.0914672392	-0.1018928457	-0.0651917159	0.1829535476	-0.081467343	-0.015820047	-0.1926019984	0.0723137469	0.0662373063	0.0197321793	0.1126605626	-0.0151053525	-0.1740867633	-0.030443481	-0.0403420094	-0.1320254388	-0.1079457153	-0.0115109168	0.1873971185	-0.1159984297	-0.0750941102	-0.0346485064	-0.2122119961	-0.0786780035	-0.2396236029	0.1953551088	0.0421267688	0.0252703287	0.0476475492	0.0362943333	-0.1026645891	-0.0583823623	0.1303272816	-0.0813319055	-0.012109561	0.0272586036	0.0016047592	-0.0430062016	0.1055805936	-0.0450040723	0.0962194658	0.1586701228	-0.0345839522	0.2491982749	-0.0188272565	0.0208297261	-0.0550874814	0.0376045812	-0.1394686758	0.1784107754	-0.2473049381	-0.1385974654	-0.1543913356	0.1129352847	-0.0441439125	-0.0446306765	0.0823330793	0.0419751048	0.0326436511	0.077789395	-0.2644305945	-0.2038272956	0.3080275441	-0.1814017083	0.0778655809	-0.2051077027	-0.0708464012	-0.0150138956	-0.1474958284	-0.0818401807	0.3602183945	0.0560110444	0.094819277	-0.0332185304	0.1213096653	0.1015589681	0.151276289	0.1449845808	0.0175267608624807	-0.0039866876777523	1.5893678639942038e-05	0.0003071873463305	0.0953943272977966	0.0305386800389584	0.0091000776805991	0.0009326109785218	0.0073711887838996	-0.0260284170577734	0.0006774784945333	5.4334424087887256e-05	0.0028739957555114	0.000971982238797	8.259851602697542e-06	9.447494725370224e-07	-0.0001850912894874	-0.0003369342337173	1.1352467785066416e-07	3.425878544410851e-08	-6.32339780873353e-05	0.0001024101945045	1.0487847938462776e-08	3.9985359847496e-09
1274.2364433544924	0.0528123963863436	1623678.5135727066	0.0027891492120682	1614.53219317863	1.624848086531074	2606714.202810197	2.6401313043036923	1259.40373445638	-0.877578206380349	0.7701435083137504	1586097.7663626764	1346.1252481407937	1198.8922139122374	1.210836	25.237522	0.1377643905641744	0.0789587108683688	0.1133799539	-0.0722267869	0.1454147749	0.0205653077	0.0859615365	0.0511752781	0.0577042853	0.2130428086	-0.0867300715	-0.0417616109	0.009434825	0.0053137341	-0.1455315486	0.0264786391	-0.0433104625	0.0781788271	-0.0670337689	-0.0703264609	0.043519171	-0.0635014082	0.1128879994	-0.0496361916	0.0635078093	0.1701743632	0.1534194285	-0.0855051887	0.0079266493	-0.0811425897	-0.0002304554	0.129653635	0.0043683198	-0.0109187921	0.023688145	0.0887157988	0.1176530782	-0.137124729	-0.017823757	0.0764226269	-0.0232658802	-0.0260757623	0.0585284519	0.0321859397	0.0184950194	-0.031442942	0.0282289114	-0.0286243714	-0.1309614223	-0.0166942932	0.0149068242	0.0341337405	-0.1201840183	-0.1035327393	0.0676536355	-0.159545501	-0.2064994926	-0.0025835079	0.1573648085	-0.0916299375	-0.0825044433	0.0020772996	0.1403651705	-0.0252096965	-0.0090795301	-0.0538452688	0.077709592	-0.0576519269	-0.3057457368	-0.0408291419	-0.0386541624	-0.1862113754	-0.1480901829	-0.1569471154	0.0969007931	-0.3289667308	-0.1794155989	-0.0421419334	-0.2358527329	-0.2171633369	0.1502346003	0.1408894722	0.0194142947156166	0.0018875338531358	3.562784046734053e-06	0.0003769148393048	0.0571639396388263	-0.0382303876589702	0.0032677159950313	0.0014615625405551	0.0286407622151614	0.0212695734312618	0.0004523947539478	0.0008202932602654	0.0018240077595378	-0.0010499879959735	3.3270043068541046e-06	1.1024747916886564e-06	0.0002659672062481	0.0004510584957355	2.034537665751721e-07	7.073855479941939e-08	-3.6742557380305954e-05	2.649142070702934e-05	7.017953710768228e-10	1.3500155228450755e-09
1275.5424017730277	1.3059584185352833	1627008.418720904	1.705527390943178	1628.676279731877	14.144086553247009	2652586.4241612675	200.0551844257428	1261.0273418782551	1.6236074218750218	2.636101060367655	1590189.9569645375	1347.0856248051043	1187.2497806397696	1.226461	25.5632	0.1688768890663559	0.0921176947915965	0.0434514918	0.119628806	0.0930395732	0.1371077134	-0.0071256781	0.0662702506	-0.0277384322	0.0375023149	-0.117156985	-0.0767959846	0.0557820405	0.0702784594	0.0663499686	0.1149194785	-0.1463878096	-0.216460308	0.0308398461	0.0613227455	-0.1703588379	-0.220714145	-0.103171642	-0.0212531963	0.0687293728	-0.0408357978	0.0183591858	0.2245109625	0.0447778851	0.0095929725	-0.0178092279	-0.1130677643	-0.0572833412	0.0941687408	0.1047399408	-0.0704208262	0.065768213	-0.0627263493	-0.0039271183	0.024979537	0.1856698547	-0.0434054403	-0.1105794504	-0.0738347365	-0.0131936176	0.132781847	-0.1328148433	0.18034408	0.1923211372	0.2027985433	0.0455880185	-0.1401284366	-0.1588335365	-0.0811242073	-0.08851428	0.0421323679	-0.1317724503	-0.0788355198	-0.0620722745	0.0916471181	0.0133085175	0.1391872947	-0.2238861199	-0.0513865748	-0.1677478538	-0.3950071647	0.0134547061	-0.0116077286	0.1423595743	0.3122956171	-0.0917800347	-0.3984701254	0.1644307505	0.1899462788	-0.1999587576	0.0631017992	-0.0369231058	-0.0591512169	-0.0440376717	0.0539505407	0.1489877092	0.136024874	0.0284725544909179	0.0090582597753013	8.205207015684158e-05	0.0008106863592382	0.0967904519607998	0.0396265123219735	0.0093683915907758	0.0015702604788035	-0.01529905422192	-0.0439398164370814	0.0019307074685244	0.0002340610600852	0.002917045929603	0.0010930381700652	8.509156955413431e-06	1.1947324412194815e-06	0.0006128238010048	0.0003468565947567	1.203094973262136e-07	3.755530110779707e-07	-0.0001218938031984	-8.515124581809404e-05	7.250734664373478e-09	1.4858099258170269e-08
1275.7609546479605	0.2185528749328114	1627566.0134042755	0.047765359141397	1606.0307070905992	-22.645572641277795	2579334.63211793	512.8219602513893	1263.410714436849	2.383372558593919	5.680464753058525	1596206.6333538294	1348.2924610493844	1202.70721041967	1.297374	27.04125	0.2402039825482373	0.1406529794816219	-0.1322681641	-0.0913422739	0.0740935192	-0.1339385466	-0.053471272	0.0922495763	-0.0366125649	0.0048131777	0.0217236114	0.0612717225	0.1731009961	0.0383476171	0.1011182476	-0.0321936242	0.2125677334	-0.0480305857	-0.1469442258	0.0319275503	-0.1193226285	-0.0179255468	-0.0295421144	0.1542559022	-0.032392188	-0.173038676	0.17841024	0.1410032882	-0.0655693674	-0.1332454239	0.1017536594	0.1000784736	0.0655064855	0.0440003349	-0.1614226905	-0.0355255002	0.0023165999	-0.0052926308	-0.1355699181	-0.1142650936	0.0932911518	0.1052031733	-0.0782201991	-0.1688897532	-0.0084792404	-0.0317399642	0.2227720273	0.0010810536	-0.1020861522	-0.0010717688	-0.0273280598	0.082824943	0.0242863172	-0.1042465548	-0.183759287	0.0184569438	0.0925603917	0.1445395001	0.083371338	0.0174598825	0.0362225089	0.1154544578	-0.2326881453	0.0771561016	-0.0559146498	0.0999510682	0.0051223953	-0.1346510045	-0.0316693964	-0.2239805035	-0.018104507	-0.0169626655	0.1496156642	0.1693423382	-0.1159083436	-0.1681303285	-0.0960566001	0.0446246127	-0.1310969766	0.2735937434	0.1475373187	0.1304173552	0.0262137180851596	-0.0022588364057583	5.102341907979085e-06	0.0006871590158482	0.0147801270921377	-0.0820103248686621	0.0002184521568597	0.0067256933850634	0.0285795922715976	0.0438786464935175	0.001925335618103	0.0008167930944107	0.0011960022005605	-0.0017210437290425	1.4304212637455582e-06	2.961991517276515e-06	0.0002220050815342	-0.0003908187194706	1.5273927148863952e-07	4.928625622700679e-08	7.367243894487274e-06	0.0001292610470928	1.6708418295549622e-08	5.4276282600860014e-11
1277.730199858171	1.9692452102106015	1632594.4636296018	3.877926697937397	1626.8518499722138	20.821142881614605	2646646.9417580143	433.5199908966106	1261.9875983886718	-1.423116048177235	2.02525928657959	1592612.6984868075	1350.260980733904	1196.0129968855117	1.298955	27.074192	0.0990487397425803	0.0722017874915152	0.0963848995	0.1345928587	0.1113915482	0.1956141292	0.0217283163	0.0984556883	-0.0738591282	-0.0883953902	0.1104309769	-0.2508141551	-0.0341588773	-0.0444776173	0.004366091	0.04009906	0.1915874716	0.054189014	0.0206570306	0.1661803285	0.0503190586	0.0320645499	0.0726486601	-0.0030638093	0.0936368339	-0.0167535804	0.1877180981	0.17652961	-0.1519021766	-0.065050146	-0.0295698988	0.0715158611	0.0225697351	0.0560824865	0.1734845571	-0.0075026119	-0.0309213958	0.1284179106	-0.085445337	-0.2013950704	0.0777151176	0.0165965534	-0.1468220248	0.1115157004	-0.0603655635	-0.1546200104	0.0263696676	-0.0559615873	-0.2530047495	0.0770024222	-0.1372115646	-0.0605542027	0.0091302612	0.0211708415	-0.0789285923	-0.1251324806	0.0943519886	-0.1982129158	0.035992363	0.0036320693	0.0740157488	0.1610029482	-0.2423862943	0.048969723	0.0728564552	0.1283507276	-0.0654378418	0.0698532248	-0.0902892503	-0.1455499947	-0.0625371458	-0.1019510738	0.0186627188	-0.1627414439	-0.1031512645	-0.0328535552	-0.1103592189	0.0278581651	0.0299356387	0.0347088286	0.1458854101	0.124097542	0.0207394425074483	-0.0054742755777113	2.9967693100726385e-05	0.0004301244755197	0.0169441677719532	0.0021640406798154	0.000287104821484	4.683072063896323e-06	0.0554221487667305	0.0268425564951329	0.0007205228391944	0.0030716145739216	2.900980382580025e-05	-0.0011669923967346	8.415687180114147e-10	1.3618712540365988e-06	0.0002649989350054	4.29938534712e-05	1.8484714363030167e-09	7.02244355539962e-08	-7.400384569802607e-05	-8.137108959251334e-05	6.621254221472834e-09	5.4765691780972525e-09
1273.5590886664102	-4.171111191760929	1621952.7523248172	17.398168574033274	1624.7892306838903	-2.0626192883235035	2639940.0441463483	4.2543983285641565	1262.0886643066406	0.1010659179687536	0.0102143197748668	1592867.7965713202	1349.453595586268	1197.1197865047152	1.371356	28.583261	0.1506168280194474	0.0962450360833286	-0.123161541	0.0338947826	-0.0702577553	-0.0349445646	-0.2100294259	0.0876319048	0.1482670289	-0.1523385256	0.121423981	0.0637077659	0.0218272309	-0.001760466	0.1212158022	-0.1285927512	0.0496693153	0.0152855232	-0.20642005	0.0303501089	-0.0024299621	0.1625231538	-0.0242077855	0.3085797219	-0.0011798276	0.0396287444	0.0712557307	-0.0859094494	-0.1811465963	0.0408822905	-0.0237595436	0.0768059226	-0.1439339099	-0.1395846806	-0.0630715709	-0.1068923587	-0.1364610546	0.0470357322	-0.077225538	-0.1386836157	0.0300827363	0.0673761633	0.0305053165	-0.0405293744	0.1318054826	0.1455533605	-0.0978719037	-0.0922342203	-0.1105286106	-0.1242649056	-0.1138887223	-0.0680697	0.1715457977	-0.0087532924	-0.0347967981	-0.2212052978	0.1024658432	0.1452622317	-0.0308375971	0.0893075519	-0.0317413162	0.0928996897	-0.1083320168	0.1023403478	-0.0752475489	0.0113940285	0.0797258846	-0.0036645077	-0.040978863	-0.0674016923	-0.02870579	0.2153871829	0.1040996805	-0.2867154086	-0.0828205015	-0.1106412306	0.0855409958	-0.1485882109	0.0254764808	-0.0919587443	0.1440342395	0.1170999511	0.0251806343621296	0.0044411918546813	1.9724185090087543e-05	0.0006340643468792	0.0187636258895906	0.0018194581176374	0.0003520736565245	3.310427841836641e-06	0.0051696007754102	-0.0502525479913203	0.0025253185796199	2.6724772177121744e-05	0.0013150054869567	0.0012859956831308	1.7292394307262276e-06	1.6537848970313096e-06	-0.0001849524818604	-0.0004499514168658	2.024562775395409e-07	3.420742054632159e-08	7.212165542144397e-05	0.0001461255011194	2.135266207741624e-08	5.201533180729499e-09
