global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
1002.9772958651972	n/a	1005963.4560210634	n/a	1381.3487540197589	n/a	n/a	1908124.38023194	978.060465944406	n/a	n/a	956602.2750433886	1049.482927864514	1105.0311470154793	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.360436214132733e-05	n/a	5.571659120989269e-10	n/a	-0.0061421042991725	n/a	n/a	3.772544522191331e-05	0.0264262669045933	n/a	0.0006983475825128	n/a	0.0001529999256075	n/a	n/a	2.3408977235900536e-08	5.7999994116819664e-05	n/a	3.3639993175511155e-09	n/a	-4.4376583295351315e-09	n/a	1.9692811449692535e-17	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002.3115863074372	-0.6657095577600103	1004628.5160461311	0.4431692152930285	1379.1589729516215	-2.189781068137336	4.795141126372691	1902079.4726729717	978.3932060115244	0.3327400671183795	0.1107159522659437	957253.2655695092	1049.706932917983	1095.4804290709958	1.205291	21.428276	0.0954556192655674	0.0705147354708679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-6.931537195953297e-05	-9.29197341008603e-05	4.804620789888409e-09	8.634076985374581e-09	4.18258418193318e-05	0.0061839301409918	3.8240991988667255e-05	1.7494010438957647e-09	-0.040803894226002	-0.0672301611305953	0.0016649577840067	0.0045198945656458	0.000204987914064	5.19879884565e-05	2.702750943753177e-09	4.2020044912309855e-08	-0.0002200111931913	-0.0002780111873081	4.840492512945953e-08	7.729022026847039e-08	-0.0001089774270913	-0.0001089729894329	1.1876079615439606e-08	1.1875112425958292e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.5657024433536	1.2541161359164334	1007144.1191206218	1.5728072823659662	1379.163747554451	0.0047746028294568	2.2796832179057387e-05	1902092.6425684371	978.8386900394222	0.4454840278978054	0.1984560191120526	958125.181118092	1049.659539760341	1092.7390323700442	1.261002	22.418722	0.0539511834099867	0.0286315040830636	-0.0080792148	-0.0913460382	0.1381337636	-0.0046882018	0.085312132	-0.0143675213	0.1734140629	0.1610275459	-0.1815930021	0.0327099032	-0.0729612969	0.1318796875	-0.0108349924	0.2167692174	-0.0217787933	0.0929490812	0.0513324525	-0.194709473	0.0882535332	-0.1328905924	0.0882062805	-0.0536228041	0.148712714	-0.1514857515	0.068626096	-0.0206644719	0.1072190831	-0.0051488658	-0.08938306	0.0082859766	0.0266956217	0.0031396214	-0.2762418875	0.0967204149	0.0590247905	0.2064110055	-0.0786010372	0.2015268109	0.0029117955	-0.0558031547	0.0152414422	-0.0842614599	0.1898871197	-0.1987704978	-0.0189492858	0.011172899	-0.2303960061	0.0193380264	-0.1174581313	0.0069343457	-0.0679251099	0.0396536174	-0.3144849465	0.0708207566	-0.1546179078	0.0417526201	-0.0705431087	-0.132353962	0.1103431833	-0.1623924109	-0.0038609789	-0.0694712602	0.0768567378	0.2915344954	0.1761850018	-0.154261909	0.1621606402	-0.0538274115	0.0715349669	-0.2184433229	0.1851614663	-0.0425423552	0.183092986	-0.0432596517	0.1579654527	-0.1340052142	0.0059506071	-0.320494915	0.0821594382	-0.0232994673	0.102175287	-0.0433843048	0.1167386942	-0.3344032311	0.0647406056	-0.059716681	-0.0488769779	0.1098193165	0.1552023069	0.1551189223	0.0	0.0	-5.07200895896176e-05	1.8595282369915367e-05	2.5725274879788357e-09	3.457845264168853e-10	-0.0244930614185534	-0.0245348872603727	0.0006019606928792	0.000599910057653	-0.0366050224347276	0.0041988717912744	0.0013399276674469	1.763052431955989e-05	1.719232999563857e-12	-0.0002049879123447	4.2020044207465887e-08	2.955762106789336e-24	-2.9999956832060803e-05	0.0001900112363592	8.999974099255116e-10	3.610426994276666e-08	5.724087710641735e-12	0.0001089774328153	3.276518011911974e-23	1.187608086303234e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.8418083388806	0.2761058955269391	1007698.376169074	0.076234465544733	1381.4883800351242	2.324632480673245	5.403916170201043	1908510.144172072	977.8812274967988	-0.9574625426233752	0.9167345205268184	956251.695090646	1049.1973471060692	1086.087023931934	1.22251	21.734392	0.0242764398915851	0.0149314040912374	0.1531956203	-0.0367492651	0.1405032781	-0.0074329915	0.1351441249	-0.128156503	0.1580727036	0.0981490147	0.0185725148	0.15752553	0.0355804561	0.1586171802	0.1429924062	0.2259111783	-0.0985292944	-0.1173426406	-0.1265222977	0.1047036525	0.0558525715	-0.0361570335	0.055218545	0.0388769112	0.1899700474	-0.0338342784	0.1485058789	0.0459271162	0.091931925	0.129932374	-0.1304024554	0.0507334564	0.0704614829	-0.0490921344	0.1272279021	-0.0230738911	0.0470312993	0.0457097418	-0.0462584325	0.0387274221	0.0096342732	-0.1614083084	0.0643809085	-0.0673852594	0.2127669056	0.1046523656	0.0994204471	0.0268657997	-0.1888243529	0.07163743	-0.0733672341	-0.1140974507	0.1002370483	-0.0599778342	-0.1610530489	-0.0176097287	-0.0421576587	0.0333841886	-0.0750236437	0.1145912354	-0.2457285048	-0.1425421192	0.1920624022	0.0264523353	-0.0068646702	0.1481982065	0.2620574715	-0.0635294471	-0.0415131983	0.1061526045	0.2472450938	-0.2340092709	0.1578793444	0.0595226596	0.1240098077	-0.0776905569	0.0567475388	0.0882196147	-0.0523683185	-0.0907196191	0.1403983224	0.0010347303	0.0232307105	-0.116134681	0.0797098879	0.1545371275	-0.0795628564	0.1300980724	0.0137670928	-0.0099178238	0.1549799811	0.1542304152	0.0	0.0	-3.286095875409956e-05	1.7859130835518038e-05	1.0798426102386324e-09	3.189485542001512e-10	-0.0140866792518181	0.0104063821667353	0.0001082927898001	0.0001984345323436	-0.0377567540958949	-0.0011517316611672	0.0014255724798578	1.3264858193351828e-06	-0.0001629998168159	-0.0001629998185351	2.6568940842486288e-08	2.656894028201696e-08	-0.0001209996415483	-9.09996847162392e-05	1.4640913254817086e-08	8.280942618454937e-09	-9.829681481225552e-09	-9.835405568936194e-09	9.662263802234855e-17	9.673520270546107e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.7691708913004	0.9273625524198224	1009561.0867735912	0.8600013036306078	1380.9091223462135	-0.5792576889107295	0.3355394701621995	1906910.0041789897	979.4023475717224	1.5211200749236014	2.3138062823355825	959228.958429001	1050.3767956885897	1092.39089893218	1.119683	19.906284	0.0788697049917136	0.0509651226766059	0.2025561496	0.0159024905	0.1092577315	0.1086526845	0.1752956757	-0.1994120202	0.073334013	0.0211643714	-0.2013977468	0.1059358186	-0.0141361765	0.0540789259	0.2105453438	0.2615489726	-0.0700366947	-0.0994747233	-0.1224417398	-0.0537601944	-0.0076726259	0.0025135516	0.0814695676	0.1306973632	0.0403876725	0.1622420335	0.0919289317	0.0966352297	0.0217528859	0.0290418402	0.0028291832	-0.0585469596	0.0172246755	0.1361786102	-0.2060642309	0.0152865466	0.0029716099	0.0190923048	-0.0293061638	-0.1062702243	0.1278311025	-0.2190021142	0.0755404178	-0.0118521547	0.2352772213	0.0305758722	-0.0466919219	-0.0962194463	-0.0786894717	0.1164715488	-0.0846777088	0.0169539678	-0.0375735333	-0.0139459439	-0.0312617781	-0.2401183582	-0.0342520833	0.1040882728	0.0987600137	0.0114873683	0.0174962155	-0.0093927349	-0.1791021892	0.0753117815	-0.1996367717	-0.0510073998	0.2826878545	-0.0095981471	0.0917055288	-0.0358358405	0.1268074246	-0.122876248	0.0345168819	-0.0350777673	0.0701226944	-0.074664308	0.0788735102	0.1335563482	0.1370075333	0.0157163857	0.0786775232	-0.0062377155	-0.0512471578	0.0095308446	0.0321449724	0.1588085455	-0.0298800969	-0.1020320573	-0.0446695297	-0.1046845334	0.154535648	0.1524584902	0.0	0.0	-1.922639438589613e-05	1.3634564368203436e-05	3.696542410820182e-10	1.8590134551068272e-10	0.0060986113118559	0.020185290563674	0.0004074459551399	3.719305993309674e-05	-0.0836269995522087	-0.0458702454563138	0.0069934750541051	0.0021040794182224	4.100001839587439e-05	0.0002039998352117	4.161593276643111e-08	1.6810015084620382e-09	-6.900002825815932e-05	5.199961329014068e-05	4.761003899626784e-09	2.703959782324175e-09	1.4099637562703315e-09	1.1239645237495885e-08	1.987997793995943e-18	1.263296250647639e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.5351841017052	1.7660132104048216	1013113.0768346536	3.118802659324345	1381.0541337302368	0.1450113840232916	0.0210283014963505	1907310.5202933748	979.2892539233352	-0.1130936483872346	0.0127901733055354	959007.4428497225	1050.8767319518065	1090.7740846695438	0.947592	16.846767	0.0237715203329174	0.0215627880875375	0.2032924388	0.0209854691	0.048622414	0.1204878273	0.1506442224	-0.2336653963	-0.0170955518	-0.0197172558	-0.1106305612	0.0791580928	0.090598503	0.0729212688	0.1980948035	0.2806127501	-0.07535757	-0.0221362251	-0.0524908765	-0.1396116751	-0.1516920201	0.0634965818	0.1563523851	0.1304832878	-0.0024083028	0.0400992611	-0.0942110775	-0.1054459538	-0.0629146334	0.1399432002	-0.0266004623	0.1389096338	-0.0309411628	0.0086126535	0.1962382805	-0.1608027072	0.1128794509	-0.1397313964	-0.1510420465	-0.0388935733	0.0170434894	-0.2314358511	-0.0126844252	0.0731378732	0.2220540515	0.1212562976	-0.0012165696	-0.0439102009	-0.0782105336	0.1698198973	-0.0736946699	-0.0572356728	-0.2554019608	-0.0559451606	0.0667897604	-0.1123106479	-0.0113777388	0.0196762793	0.0494268771	0.0260165019	-0.0555423775	0.192698532	0.104798247	0.0018025553	0.0347990443	-0.0735718868	0.2750589628	0.0599144208	-0.01051496	0.0402746597	0.1077069561	-0.1060131797	0.0238458406	-0.0260487265	0.0181585003	0.0364928633	-0.0044711393	0.3020219864	0.0210978233	0.1968236488	0.0366144313	0.0484668915	-0.2023676285	-0.103259932	-0.1288822875	0.1403080171	0.0311955203	0.0589732346	0.0637679093	0.1105238149	0.153869944	0.1498132968	0.0	0.0	-7.731227782414862e-07	1.845327160765464e-05	5.977188302358343e-13	3.405232330258729e-10	0.0063418849918548	0.0002432736799988	5.9182083380207034e-08	4.021950524991315e-05	-0.0622672732563529	0.0213597262958558	0.0038772133187813	0.0004562379074338	3.9999998705295205e-06	-3.700001852534487e-05	1.3690013708758635e-09	1.599999896423618e-11	-6.299998963976705e-05	6.000038618392267e-06	3.9689986946107564e-09	3.600046342219859e-11	1.2539839238570724e-10	-1.2845653638846243e-09	1.57247568129198e-20	1.6501081740920374e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.5268109567156	2.991626855010395	1019144.3820404364	8.949831239619387	1381.5918530252725	0.5377192950356857	0.2891420402536748	1908796.048345806	980.738365552702	1.4491116293668256	2.099924514366176	961847.7416669852	1051.8195720236745	1093.8753938305765	1.258726	22.378265	0.0650532184736061	0.0376394915580515	0.1058580024	0.03663798	-0.0748858393	0.03795453	0.1535799539	-0.1833135303	-0.131353037	0.0550343801	-0.2227266097	-0.1122011661	0.1079244584	-0.27415178	0.0465142756	0.0712132493	0.1077669868	0.0472832168	0.1009899972	0.1000679992	-0.1967542354	0.0714727717	0.0025944283	-0.001434985	-0.0097357177	-0.1801027246	-0.1603396889	0.0217632299	-0.0558377674	0.0349980326	-0.024522678	-0.1896099117	-0.1001417598	-0.0161816705	-0.1502425831	-0.1306847231	-0.0745697881	0.1382095403	0.0277936292	-0.1025348626	0.0090358365	-0.1263473757	-0.141730065	0.0725050046	0.0567070585	-0.1081772594	-0.2344223056	-0.0533573428	0.1836104124	0.1404282407	0.1260471585	0.0905658993	-0.0813110957	0.0556994429	0.0587051038	0.1873330646	0.1100662826	-0.0584813421	-0.0851834894	0.004480673	0.0488224475	0.0982736642	-0.1204139339	-0.1274668221	0.0226147722	-0.0565443175	0.1076438302	-0.0710121889	0.046615741	-0.1367028303	-0.1344658242	-0.0569834596	-0.0490803674	-0.0189673194	-0.1686023558	-0.0904218863	0.1840349828	-0.0502475417	0.0892676617	0.1716634679	0.046148684	0.0262926962	0.0137091319	-0.0364277154	0.0763284587	-0.1281959991	-0.0846414391	-0.0876426618	-0.0110578099	-0.2554524467	0.1529838229	0.1463099864	0.0	0.0	0.003225678203222	0.0032264513260002	1.0404999870741511e-05	1.0409988159048716e-05	0.0089339013098594	0.0025920163180046	6.718548592802124e-06	7.98145926143075e-05	-0.0916511693910706	-0.0293838961347176	0.0083999368507507	0.0008634133520558	-0.0004520044528883	-0.0004560044527588	2.079400609358796e-07	2.043080254308514e-07	-0.0001299831572862	-6.698316764643296e-05	1.689562117808901e-08	4.4867447479501435e-09	-7.402934809401662e-05	-7.4029473492409e-05	5.480344379225082e-09	5.480362945563286e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.3703146975196	2.8435037408039534	1024893.6540807548	8.085513523966076	1392.7807109021494	11.18885787687691	125.19054058895046	1939838.1086610963	981.6553504339678	0.916984881265762	0.8408612724699835	963647.227035636	1052.5310446475337	1106.944401076532	1.347576	23.957891	0.081562391233359	0.0515882494767004	0.0573059495	-0.0234717885	-0.1775230675	-0.0591428776	-0.0161038544	-0.0851311896	-0.1744567004	-0.0016939073	0.1428771344	-0.0690482153	0.3354659878	-0.0106857892	-0.0823623975	-0.0343067342	0.0238312688	-0.1591898846	-0.0534224302	0.0844008484	-0.245899161	0.1420426945	-0.1390462965	-0.0426737375	0.010731141	-0.0547234405	-0.0720836078	0.1656677662	0.1413071388	0.0442378974	-0.1086743285	-0.0651554582	0.0888893253	-0.0853626605	-0.0408978188	0.050639553	-0.0636901306	-0.0487871562	-0.0899738672	-0.0094254628	-0.0386305624	-0.0416504156	-0.1589974121	0.0949166006	-0.0687780539	0.2289301922	-0.1401359581	0.0705588751	-0.0451471071	0.1962858054	0.0911871203	0.0283527428	0.0671370041	-0.0542940135	0.0964084465	0.111374581	0.0418923565	0.077328836	-0.3573084833	0.0995876726	0.0580422119	-0.2018859998	0.0219497229	0.1140654332	-0.028558597	-0.0786465574	0.0684081794	0.0351228661	-0.1729720942	0.1006162885	-0.1138549664	-0.1144054973	0.0049190157	0.0407941776	-0.1451961981	-0.0969749885	-0.0017131997	-0.0388774204	-0.137344658	0.2300453858	-0.0310555369	0.0651124662	0.0986363284	0.0418589507	-0.0226641503	-0.1739628262	-0.1529614873	0.0819726459	-0.031010469	0.0615353227	0.1518785538	0.1419686256	0.0	0.0	0.0067909033815425	0.0035652251783205	4.611636873744536e-05	1.271083057213044e-05	0.0055417807627122	-0.0033921205471471	1.1506481806378214e-05	3.071133402196702e-05	-0.0646938689183116	0.026957300472759	0.0041852966756196	0.0007266960487786	-0.0012850007037248	-0.0008329962508364	6.938827539076651e-07	1.651226808573231e-06	-8.39998589834412e-05	4.598329830275881e-05	7.055976309238007e-09	2.1144637228005012e-09	-5.3996530628816666e-08	7.39753515633878e-05	2.9156253199487363e-15	5.472352638926822e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.471623710288	-0.8986909872315891	1023074.8455711264	0.8076454905312883	1395.0802751428942	2.2995642407447576	5.287995697312014	1946248.9740927727	981.711848418796	0.0564979848281836	0.0031920222896456	963758.153325849	1054.0007509514337	1117.1384812570386	1.168042	20.766041	0.1015297480662929	0.0549641675831399	0.022326406	-0.0582736692	-0.0488144896	-0.0790794484	-0.1322628318	0.005088388	0.056780533	-0.0142991705	0.1802271194	-0.0844022737	-0.0052546259	0.1064684291	-0.1120094025	-0.0289831316	0.0555432237	-0.1261137216	-0.0311287111	0.1282993284	-0.1111117492	0.1044228522	-0.072047104	-0.1650522168	-0.0874108034	0.0243753193	-0.0274399525	0.1058074601	-0.0891691044	0.0815788563	0.2020791771	0.0992140734	-0.1802723972	0.1630112322	0.0063190001	-0.094820018	-0.0829799573	0.0639579833	-0.0404774404	0.1255552855	0.1620746977	-0.0312023911	-0.0247336955	-0.0819184043	-0.1233940967	0.0908220587	-0.125127558	-0.0137747946	-0.1060914227	-0.0691241967	-0.0214591459	0.2111287114	0.1161127607	0.0917926418	0.3541528328	-0.0222566387	-0.1839400787	-0.0389557483	-0.0958531769	-0.0311857693	-0.0512785712	-0.0561976273	-0.0172193622	-0.1205742763	0.0278844208	0.0704321133	0.0964978345	0.0310492986	0.0301414238	-0.0213486432	-0.1626968925	0.0055135542	-0.0747138669	-0.0248599124	-0.0205469596	-0.1450527589	0.1103717295	-0.0538431789	-0.0355648892	0.1554293251	-0.1046425763	-0.1898347302	0.1007361313	0.1276511319	-0.1766296406	-0.04250707	-0.1227617982	-0.1235346599	-0.0718066501	0.0049230374	0.1505557202	0.1368140814	0.0	0.0	-8.366293357653376e-06	-0.0067992696749001	6.9994864546315e-11	4.623006811201684e-05	0.0216926630287588	0.0161508822660466	0.0002608509979716	0.0004705716292792	-0.0967733638633632	-0.0320794949450516	0.0093650839534308	0.0010290939959295	-0.0004940001841681	0.0007910005195566	6.256818219389692e-07	2.440361819581168e-07	-0.0002230002523477	-0.0001390003933642	4.9729112547137886e-08	1.932110935541868e-08	-5.510721556211068e-08	-1.110684933294016e-09	3.036805207008934e-15	1.233621021046333e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.0047925317518	-1.466831178536154	1020109.6809371072	2.151593706325762	1389.892005160923	-5.188269981971189	26.91814540582332	1931799.7860102511	978.6831363797407	-3.028712039055222	9.17309661551804	957820.6814340862	1051.8976312912896	1111.426092713879	1.083352	19.26038	0.1274147155202833	0.0640418240469156	0.0424677225	-0.0689374156	0.0382532876	-0.0160445901	-0.0636745844	-0.0440380764	0.1499566643	0.0166671263	0.0636020688	-0.1160834908	-0.0877293942	0.0921272881	-0.0661288315	0.1044104415	0.0674770865	0.0448491033	-0.0239821837	-0.1197484297	-0.0180873881	-0.069007283	0.0276271653	0.053067006	-0.0763136221	-0.220409052	-0.214630513	0.1173367359	0.0187652769	-0.1043325072	0.1298711957	-0.067271383	0.1262883805	-0.0388643075	-0.0450938293	0.1302307022	-0.0462563508	-0.0991662144	0.0341142008	-0.144528477	0.0070773364	-0.1061628451	0.0357072957	-0.0825698284	-0.0491296266	-0.123837332	0.0206624116	-0.1553237527	-0.1167155629	0.0122951751	-0.0384774092	0.2609789193	0.0380218966	0.0017463746	0.0215122139	0.1025103617	-0.0191894633	0.0133589436	0.0631898852	0.0932940357	0.2517914329	0.0065159735	0.0415224163	0.0779132887	0.2447847528	-0.0323011681	0.0288361134	-0.1835806422	0.024606856	-0.07932481	-0.0967219677	0.0216011364	0.0049767262	-0.1049499315	-0.0876412985	-0.0081956753	0.0227383356	-0.1326720666	0.0124443942	-0.1340695865	-0.2126615306	0.0006586867	0.0938292558	0.1162824874	0.0041438616	0.1187203211	0.1969078534	-0.10912311	-0.0960686166	-0.0174565648	0.149017217	0.1308758785	0.0	0.0	0.0063338103089023	0.0063421766022599	4.011715302915705e-05	4.022320405425361e-05	-0.0022024010059737	-0.0238950640347325	0.0005709740852239	4.8505701911139655e-06	-0.0516440747081645	0.0451292891551987	0.0026671104524624	0.0020366527396535	-0.0011799981987604	-0.0006859980145923	4.705932760245776e-07	1.392395749077789e-06	-1.0083902603819084e-05	0.0002129163497438	1.016850917233093e-10	4.533337198825863e-08	0.0001419942430101	0.0001420493502256	2.016236504801133e-08	2.0178017899532813e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
