global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
854.3629424285149	n/a	729936.0373951099	n/a	1187.573388314462	n/a	n/a	1410330.5526326918	832.0464778837837	n/a	n/a	692301.3413588098	892.5879241744084	943.0930247276306	n/a	n/a	n/a	n/a	-0.1538044841	0.0593622068	-0.0213873211	0.1633825774	-0.1133683786	0.0443890591	-0.0227281969	0.0847888546	-0.0093132636	0.1460817035	-0.0755250503	-0.2358888113	0.1256891953	-0.0515036183	0.0801256378	-0.0297039813	0.0132449196	-0.1441259069	0.2811414016	-0.0229636987	0.0474259105	-0.0218800625	0.0098254457	-0.1330535505	0.2736004272	-0.1540248906	0.0477590447	-0.2503062507	0.0096346088	0.0543475907	-0.0072913336	-0.0312534022	-0.1105956507	0.0704898863	0.0747592538	-0.0633380792	-0.1830360531	-0.1434784708	-0.0105016199	0.0062309502	-0.2299076316	0.0480090431	-0.1170426825	0.1194579029	0.0524623718	-0.0221669966	0.1250819306	-0.010521777	0.1655274285	-0.0768323823	0.139719443	-0.2216773459	0.0418930419	-0.2109104784	0.0682521973	0.1356455125	-0.1585298522	0.1378340867	-0.111320747	-0.0851867745	-0.0092496061	0.257701706	-0.2120546716	0.0402398028	-0.0376852828	0.0706503719	-0.1887973061	0.0408206714	-0.0769071332	0.0654835807	-0.192869465	-0.1905966059	0.2674593312	-0.1059848216	0.0698964489	-0.1434420021	0.0570874278	-0.0847631102	0.0817203093	-0.1394771065	0.0222718921	-0.2663351313	0.0761352781	0.0074175798	0.0940404293	0.153366806	0.1532882396	-0.0185703016696976	n/a	0.0003448561041035	n/a	0.0559345579167143	n/a	n/a	0.0031286747693382	0.1012292142597317	n/a	0.0102473538196426	n/a	0.000938754182547	n/a	n/a	8.812594152494861e-07	0.0020096852370607	n/a	4.038834752059721e-06	n/a	-0.0017439509494394	n/a	3.041364914050584e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.3848327562432	0.0218903277283288	729973.4424439137	0.0004791864480536	1185.8012082898938	-1.7721800245681152	3.140622039478245	1406124.5055817722	832.5200083433175	0.4735304595337766	0.2242310961062696	693089.5642919574	892.6435872120644	929.6524741722106	1.5122	28.616699	0.0316460872639993	0.0222685128111382	-0.0648432265	-0.1828112897	-0.0682833905	-0.067807135	-0.0705012961	-0.1506917375	-0.1485584516	0.0071629945	-0.0799960233	0.104752589	0.0249950156	-0.2012617336	-0.0711369142	0.0531137551	0.1512549277	0.0947046907	0.0370615043	-0.1010273539	-0.0508776679	0.1361599386	0.036252411	-0.1539771354	0.0342903874	-0.1039369946	0.0043234604	-0.0096619844	0.1142961227	-0.2086321239	-0.0359734478	0.1575444949	-0.0489321302	0.1100988901	-0.0386304326	-0.0330790373	0.024725746	0.148633483	0.1284665392	-0.0653223742	0.1490905948	-0.1343685736	-0.1526349225	0.1417620142	-0.0761233573	0.0930055897	0.0341658928	0.001313347	-0.0364366601	0.0178738699	0.2510704772	-0.0248075176	0.1198935655	0.0232233125	-0.2615073451	0.0387707977	0.0014883911	-0.100786573	0.1967197887	0.0272442523	0.0049176336	-0.127739054	0.1099046923	0.3045968795	-0.1065666796	-0.0665002082	0.0448370878	-0.0688705189	-0.1575891935	0.0368049704	-0.0896496478	-0.0362472071	-0.0226232115	-0.1308857664	0.0433474617	-0.0692219933	0.1085578208	0.1770665663	0.170144553	-0.1252468192	0.1187191313	-0.0723793307	-0.1261483287	0.0051484835	-0.000209246	-0.0379128637	0.0640451845	0.1531573254	0.1524510324	-0.0187294604766918	-0.0001591588069942	0.0003507926897479	2.5331525843817057e-08	0.055326302911439	-0.0006082550052752	3.699741514424505e-07	0.0030609997938483	0.0916393917163418	-0.0095898225433899	0.0083977781141411	9.196469641370912e-05	0.001317722193993	0.000378968011446	1.436167536993356e-07	1.7363917805417257e-06	0.0020173767788456	7.691541784900138e-06	4.069809067825448e-06	5.91598150288648e-11	-0.0017048334845035	3.911746493589986e-05	2.9064572098843457e-06	1.5301760630113552e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0
855.2450546889925	0.8602219327492548	731444.1035699777	0.7399817735828635	1181.0261312261357	-4.77507706375809	22.801360964828586	1394822.7226389735	833.5342183467914	1.0142100034738633	1.0286219311464535	694779.2931549965	893.6300312583127	912.9173160842896	1.185168	22.427971	0.0498225081507377	0.0292441036653495	0.0821037629	-0.1283669782	0.1029531029	-0.0239160877	0.1429621583	-0.0747282545	-0.1937016412	-0.0649966071	-0.0686649909	-0.0042174506	-0.1593760812	-0.1219186575	-0.090440655	0.1983905868	0.1824414569	0.0873239997	0.0887828867	-0.1189303839	0.0956337408	0.0987131507	0.1352790751	0.0008586247	0.0263436143	-0.020950166	-0.2128113618	0.3021030889	0.0300673201	0.0139529619	-0.0992025664	-0.0914819285	0.2176431133	-0.063171575	0.1716663362	-0.0205732445	-0.1536334802	-0.0170043917	0.0760144484	0.0819000177	0.1040416406	-0.1974717394	-0.0961385916	0.0654507008	-0.0850832083	0.3125492607	-0.0161072336	-0.0045393509	-0.2456407138	-0.0385973932	-0.0663018414	-0.1491571395	0.0920248851	0.0266177542	0.0428518358	0.121611962	-0.1604260656	0.1004701602	0.1592561648	-0.1204866703	-0.0307126168	0.0095008098	-0.0148753515	0.2534878751	0.0002553288	0.0384398766	0.0419923004	-0.1706255521	-0.1386797612	0.0162609758	-0.1115401335	-0.1060322195	0.0199729276	-0.1795834701	0.183234732	0.0654817183	-0.0510290868	-0.0776601394	0.1653984101	0.0402412012	0.0314843088	0.0099104535	-0.0238957302	0.0203067271	-0.1287913198	0.1535668504	-0.1005285157	0.1527386503	0.1507811905	-0.0185560276265732	0.0001734328501186	0.0003443261612781	3.0078953500261354e-08	0.0513740162132165	-0.0039522866982225	1.562057014494651e-05	0.0026392895418758	0.0669984709587652	-0.0246409207575766	0.0044887951108125	0.0006071749757811	0.0009837265067066	-0.0003339956872864	1.115531191259147e-07	9.677178399971705e-07	0.0020676875050593	5.031072621369988e-05	4.275331618578352e-06	2.531169172149868e-09	-0.0016680225411072	3.681094339630007e-05	2.7822991976417206e-06	1.3550455537256072e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.0673244743697	1.822269785377216	734564.3986816545	3.320667170698725	1188.2373462024036	7.211214976267911	52.00162143395061	1411907.9909101308	834.1895903710229	0.6553720242314967	0.4295124901452894	695872.2726833749	893.5442020928682	917.3264371582032	1.052341	19.914385	0.0660804450444235	0.0360232438245094	0.1433418968	-0.0728320269	0.1585540504	0.036839618	0.2389780479	0.0230627023	-0.0741383408	-0.0918383008	0.052275412	0.1017171281	-0.0361071492	-0.1446918679	-0.1432711221	0.0053574514	0.1197035144	0.0636114339	-0.0428999943	0.038825305	0.0320011879	-0.0061628797	0.0794965329	0.0092679446	-0.0197826461	-0.2560543057	-0.0736216699	-0.0975700764	-0.0722749846	0.2476359919	-0.2020877002	-0.0754645912	0.0180604389	0.0528856898	0.0246872026	-0.1938800639	-0.0592653889	-0.0858773424	0.0911418065	0.1370118094	0.0024521139	-0.1961536688	-0.1191205278	0.0211666682	-0.0221637037	0.0498715409	-0.1327341519	0.1995991489	0.0570917755	0.0036542076	-0.0504867494	-0.1933798079	0.1714525885	-0.0753949685	0.1024013862	0.0713234158	-0.232957219	-0.0261492147	-0.0574919375	0.0341356472	-0.0684129047	0.1760589328	-0.1138542129	0.2038468584	0.029716611	0.0701777996	-0.0789810797	-0.1355839715	-0.1541187616	-0.1537613136	0.0908636749	0.0072341413	-0.0365409436	0.1038967885	-0.0452156635	-0.1230015349	-0.085894965	-0.0931756768	0.006133563	0.066710328	-0.111507588	-0.0620227677	0.301361922	0.1393089139	0.0230211378	-0.1461170979	0.1790922161	0.1521113526	0.148287834	-0.0189980835844636	-0.0004420559578904	0.0003609271798822	1.9541346990640145e-07	0.0552203378856859	0.0038463216724693	1.4794190408107798e-05	0.0030492857162093	0.0944100026162289	0.0274115316574636	0.0089132485939963	0.0007513920678081	0.000982647613697	-1.0788930095999207e-06	1.1640101261635746e-12	9.655963327044086e-07	0.0017053418031502	-0.000362345701909	2.908190665571576e-06	1.3129440769199826e-07	-0.0013438364208939	0.0003241861202133	1.805896326120927e-06	1.050966405389522e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.0451115131958	-0.0222129611738637	734526.3231686662	0.0004934156441115	1195.3361147631397	7.098768560736062	50.39251507889474	1428828.4272570375	833.4755885960186	-0.7140017750042489	0.5097985347092181	694681.5567854797	893.4365756191424	937.7156071777345	1.232877	23.330818	0.0613353587676398	0.0401503823375693	0.1673155472	0.0877136235	0.040000168	0.0833560886	0.1588576136	0.1009660903	0.0643649008	-0.0661680987	0.0618254591	-0.007733962	0.0784120101	-0.1278755775	-0.1264820836	0.0444422805	0.1523407375	0.0099558129	-0.0359170329	0.0913992907	0.117526366	0.0295276296	-0.0455792511	-0.0697813782	-0.006534704	-0.0148830771	0.1974800528	-0.0909012904	-0.1468600284	0.1171564771	0.1084558397	-0.2130446036	0.0636216352	0.0261324666	-0.0976369399	-0.1331217878	0.065794889	-0.1034143045	-0.0275067468	0.1198273334	-0.0799636685	-0.058704597	-0.1439410872	0.0694092563	0.0605171539	0.072004292	-0.1667405991	-0.0024724231	0.1079598449	0.041330826	0.0498681362	-0.024905555	0.0311370391	-0.1185343877	-0.0887212721	-0.029832357	-0.0537527119	0.0663063732	-0.3297995553	0.0833489992	0.0468015256	0.129494384	-0.0415913677	0.176924016	0.0918803213	0.0909446724	-0.0806310777	0.074087986	-0.0698740586	-0.1442944205	0.04955994	0.0816418343	-0.0305486814	-0.0181449294	-0.0953847445	-0.0916644538	0.0706501157	0.0100808929	-0.0157666316	-0.1124129957	-0.0938783965	0.1094164018	0.0052413914	0.0228134188	-0.1247467595	-0.0678326233	-0.0265855788	0.151276289	0.1449845808	-0.0187952945796467	0.0002027890048169	0.0003532630983356	4.1123380474629584e-08	0.0375067084854094	-0.0177136294002765	0.0003137726665303	0.0014067531814094	0.0941023403632925	-0.0003076622529363	0.0088552504618489	9.465606188189785e-08	0.0002360594744424	-0.0007465881392546	5.57393849675646e-07	5.5724075474022094e-08	0.0016468469763162	-5.8494826834e-05	2.7121049634018106e-06	3.421644766339647e-09	-0.0012866938247903	5.71425961035999e-05	1.6555809987534917e-06	3.2652762894591504e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.275801518202	0.2306900050061813	734921.7998686756	0.0532178784097519	1193.6052151241818	-1.730899638957908	2.996013560144616	1424693.4095716442	834.8046707734871	1.3290821774685355	1.7664594344645037	696898.8383452302	894.1688045245498	938.4023351989746	1.185024	22.425262	0.0529512863101072	0.0304629256280064	0.0435367873	0.1494033242	0.0390241154	-0.110459921	-0.0202072974	0.1548612814	0.025760019	0.0033125869	0.0229787556	-0.1130145468	0.0737869645	-0.0988188324	-0.0807020259	0.1377809027	0.0440021392	-0.1226084032	-0.0992871478	0.0633921039	0.0966358011	-0.202837203	0.2188623602	0.0122939934	0.0632028764	-0.0785177548	-0.1175288639	-0.0478928092	-0.2272033656	-0.0088833675	0.1139692106	0.2314054639	-0.1647229216	0.1327391046	0.0515575721	0.0812769295	-0.0123526329	-0.0868984603	0.1675897964	0.0091588184	-0.1530378825	-0.0642089605	-0.086391516	0.1137391044	0.1180939791	0.1436486233	0.0456284639	-0.057770465	0.1620722344	-0.0385888021	-0.1499663449	-0.1351328494	-0.0468255748	-0.1078342143	0.0500338767	0.0748406928	0.0812849037	0.0398844329	-0.0311337676	-0.0816629495	0.1175988659	-0.1260417129	0.2036689578	0.109514077	0.053907537	0.2246891475	0.0941456713	0.0209987743	-0.110424953	-0.0647803323	0.0830834028	-0.0641043578	0.2040138503	0.2647371467	-0.1989651518	0.0359455683	0.0878418962	-0.0006703897	-0.1358405772	0.0171824271	-0.0835087312	0.0641736381	0.0391079954	0.0302191986	-0.2777910119	-0.0493286532	-0.0727045936	0.1502346003	0.1408894722	-0.0187150186283702	8.027595127649972e-05	0.0003502519222602	6.444228353346958e-09	0.0390549894358969	0.0015482809504875	2.397173901642477e-06	0.001525292199838	0.0745464480390296	-0.0195558923242629	0.0055571729152357	0.0003824329245981	-1.8153002384106395e-05	-0.0002542124768265	6.462398337426708e-08	3.2953149555737243e-10	0.0012910145912097	-0.0003558323851065	1.6667186747163487e-06	1.2661668629058053e-07	-0.0013119857045389	-2.529187974859991e-05	1.7213064889144337e-06	6.396791812176382e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.6820951696847	0.406293651482656	735618.57637466	0.1650745312351099	1200.1623130317207	6.557097907538946	42.99553296905162	1440389.57762165	833.645441349535	-1.1592294239521834	1.343812857356511	694964.721882861	895.115648098846	938.15643622818	1.1716	22.171213	0.071781899344137	0.0329645419007474	-0.0866952787	0.1117575219	0.0272930541	-0.0975884974	-0.0989409102	0.0887881498	0.0533628532	-0.0433048512	-0.0866825321	-0.0211487177	-0.0858433674	-0.1704944363	0.0453481947	-0.0845893458	0.0054578895	-0.0193346165	0.1400634576	-0.025011615	-0.082866421	-0.3659926795	0.0978705685	0.0058261849	-0.1489124821	0.0459280275	-0.2976411931	-0.0441109191	0.0843818523	0.0247421266	0.0873329046	-0.1168225518	0.0098883396	0.0122367192	0.0481382536	0.0654567132	0.0455685065	0.0610386582	0.0186424471	-0.0842210755	-0.0905620441	-0.0257953424	-0.1830143037	-0.1515539387	-0.0584998486	0.033830961	0.098044731	0.0524274438	0.1984968402	-0.0912618768	-0.1493336436	0.0464753428	-0.1609596737	-0.1048094439	-0.0909037958	0.1019407114	0.0856572276	-0.1788557839	0.1525013287	-0.0933270238	0.0786300352	-0.1367758303	-0.0772472346	-0.0283819993	-0.126962434	0.1575294413	-0.1512223455	-0.024303386	-0.0205805205	-0.0850202681	0.0875932217	0.0650752588	0.2072731547	0.202832191	-0.1091392257	0.0560738829	-0.0328751785	0.046694925	-0.056278344	-0.1395630132	-0.0300217655	-0.0635077153	0.1292732967	0.1023177086	0.1367818488	0.1524763115	0.0695380635	0.1489877092	0.136024874	-0.0190099924478204	-0.0002949738194501	0.0003613798128661	8.700955416103869e-08	0.02816975438283	-0.0108852350530669	0.0001184883421605	0.0007935350619889	0.0912534125286299	0.0167069644896002	0.0083271852981203	0.0002791226624567	-0.0001900501172673	-0.0001718971148831	2.9548618105165863e-08	3.6119047073314486e-08	0.0009430909053746	-0.000347923685835	8.894204558002828e-07	1.2105089116508134e-07	-0.0009539119856168	0.0003580737189221	9.09948076303386e-07	1.282167881827031e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.3679976659524	0.6859024962677722	736795.6194170566	0.4704622343863613	1193.6443988009617	-6.517914230759061	42.48320591953148	1424786.950788909	833.1042634441286	-0.5411779054063572	0.2928735253000121	694062.7137687841	893.8044735780403	938.9454455993651	1.038664	19.655558	0.0527363264614805	0.0281625433626672	-0.1096815269	0.0932746309	0.0764298963	-0.1398673575	-0.1282212243	0.1230283676	-0.0799402248	0.001769366	0.0023809834	-0.0518442458	0.0915983515	-0.1912862614	0.0094705487	-0.1200208971	0.0788805364	-0.0680087483	0.0303664145	-0.0652023914	-0.0533447821	-0.1104474575	-0.1481448357	-0.008329523	-0.105366912	0.2704851886	0.0897198285	0.127549787	-0.0253715372	-0.089954699	0.1100205513	0.0346559647	-0.0085827515	0.2412451286	0.0657274756	-0.0684023781	-0.1238991889	0.1065150903	-0.1804698149	-0.1127800969	-0.0961026339	-0.1044324197	-0.1226620278	0.0101880319	-0.0511602282	-0.075117985	0.0630873717	-0.0401532289	0.199984138	-0.1470619049	0.0600638896	0.0554091082	-0.1430879939	0.2746739097	-0.1656706226	-0.0203072973	0.1344200652	-0.156181873	-0.0026031284	-0.1993277319	-0.0837341774	0.1522467636	-0.0296439349	0.0762785623	-0.0636688176	0.0432468874	-0.0396456806	0.1987473823	0.0491215125	-0.1713343485	0.0962544033	0.0118412597	0.1727525057	0.0436435894	-0.0799868436	0.0937684178	-0.0395763777	0.080364111	-0.1679135	-0.1371983852	0.0612351838	-0.0220006842	-0.087024863	0.0173040294	0.2358181889	-0.0934239429	-0.1059515756	0.1475373187	0.1304173552	-0.0084251544814009	0.0105848379664194	7.098322803546968e-05	0.0001120387947753	0.0057061740021282	-0.0224635803807018	0.0005046124435202	3.256042174256376e-05	0.0849409945816006	-0.0063124179470292	0.0072149725605115	3.984662033797746e-05	-0.0001900580137805	-7.896513199996246e-09	6.235492071771495e-17	3.612204860218872e-08	0.001078078815285	0.0001349879099104	1.162253931966309e-06	1.8221735821978263e-08	-0.0008213979886938	0.000132513996923	6.746946558302199e-07	1.7559959380508852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.4319303114169	0.0639326454644333	736905.3789781852	0.0040873831560809	1193.8089897911827	0.164590990221086	0.0270901940619576	1425179.9041062442	835.0132603584747	1.908996914346062	3.6442692189827866	697247.1449744898	895.3565070024177	934.2729333072664	0.941393	17.814814	0.087967751578422	0.0437131607785192	-0.118296196	0.0985602097	0.0761018395	-0.1035086107	-0.1230405389	0.1006263523	-0.0601850991	-0.0494679912	-0.0089628169	-0.0459456252	0.019954574	-0.0504621024	-0.0785599867	0.1617802768	-0.0216749823	-0.0827087123	-0.0684508519	-0.0682801047	-0.0937833168	-0.0039277507	-0.1518617005	-0.0570226756	0.0494993497	0.2598449187	0.0076240452	-0.0853822449	0.0072567807	-0.0130360632	0.0558567577	0.1193613431	0.0463283356	-0.0688506705	-0.1891796977	0.0934625382	-0.1357115177	-0.2175195824	-0.2129099387	-0.1276003506	-0.0727603593	-0.0688772127	-0.0158251474	0.0681097081	0.1787320317	0.0334504733	0.040310703	0.0057981577	0.0625219083	0.0151224561	-0.1194566479	0.0548143146	-0.0563944081	0.1671662647	-0.0527724563	0.0644210584	0.1722553667	-0.1393553338	-0.0598072752	0.1299537934	-0.1268179887	0.0599629319	0.1116720475	0.0519764691	-0.0875546278	0.1231914157	0.1103782652	0.0614460554	0.0680341057	0.0092913568	-0.0480724131	-0.0149088852	0.1803592021	-0.0798639029	-0.1571101196	-0.0121548952	-0.143047702	-0.0228409492	-0.1652345968	0.0202251912	0.098508165	0.0882008828	-0.0760580994	-0.0264979293	0.0265705507	0.143351127	-0.1976931635	0.1458854101	0.124097542	0.005259463546281	0.0136846180276819	2.7661956794658715e-05	0.0001872687705635	0.0231445726057728	0.0174383986036446	0.0003040977458595	0.0005356712411038	0.0586517063054401	-0.0262892882761605	0.0034400226525396	0.000691126678067	0.0003604681195729	0.0005505261333534	3.030790235050456e-07	1.2993726522842254e-07	0.0011378549047551	5.977608947010005e-05	1.2947137842752375e-06	3.5731808723374062e-09	-0.000822204699289	-8.067105951999835e-07	6.760205675329148e-07	6.507819844079115e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.3720159211027	-0.0599143903141339	736802.5177164578	0.0035897341667143	1199.2306218190236	5.421632027840815	29.394093845309307	1438154.084308442	834.8745378608496	-0.1387224976250536	0.019243931347333	697015.4939683672	896.0190040246764	950.2356284606932	1.246779	23.593908	0.1200254060385894	0.0907601758642565	-0.153721953	-0.0366789158	0.0334780738	0.2752286155	-0.1470584583	-0.0890590063	0.1027746672	-0.2240520785	-0.0889494448	0.1818698374	-0.1001506691	-0.004029689	0.1327227894	0.1334412366	-0.0940535818	-0.0504753312	0.1569861652	0.0732331202	0.0854479239	0.0278735137	-0.1205309439	0.0106485778	0.1396793691	0.1528554059	0.0067258846	0.038628873	-0.0088998252	0.0417383038	-0.0463587238	0.0630869521	-0.0208640402	-0.0325445032	0.1482666822	-0.0546480884	0.1977115742	0.0727039375	0.1192741903	-0.1602655157	0.1075930205	0.0833071298	0.0098343654	-0.1314221972	0.0907521118	0.1635197269	-0.0787419584	0.0008620662	-0.1440434439	-0.0622479871	-0.0156687717	0.2215278641	-0.0382565311	0.0850546364	0.1306479048	0.1103671365	0.1184928502	-0.0658659937	0.0160517346	0.0360899936	0.1846357167	0.1026889503	0.1058291287	-0.0402548448	-0.1857393184	-0.0236568365	0.1068238574	-0.1492517198	0.0938554479	0.0730242179	-0.0994420859	0.1059894573	-0.0962751225	0.048439506	-0.0353470215	-0.0440038426	0.1663316098	-0.0430455837	-0.1185461581	0.1568169312	0.0970732881	0.1828411958	-0.0252398491	0.1229254443	0.1570510697	0.244622324	0.0319096941	0.1440342395	0.1170999511	-0.0030760324564624	-0.0083354960027434	9.461975673210106e-06	6.948049361175121e-05	0.0326529932487744	0.0095084206430016	9.041006312425904e-05	0.0010662179681045	-0.0298490785677643	-0.0885007848732044	0.0008909674913445	0.0078323889231732	0.0002668940415891	-9.35740779838e-05	8.756108070518283e-09	7.123242943576426e-08	0.0009578912165768	-0.0001799636881783	9.17555582794982e-07	3.238692906273641e-08	-0.0008221283750583	7.63242306999097e-08	6.758950650760008e-07	5.825388191933039e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
