global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1132.7442719808923	n/a	1283109.5857055215	n/a	1590.125093894781	n/a	n/a	2528497.814233886	1102.2184870448682	n/a	n/a	1214885.5931834783	1183.9796828358294	1255.940894945424	n/a	n/a	n/a	n/a	-0.2439357228	-0.1403427672	0.0588837381	-0.0115021748	0.0924307182	-0.259816373	0.0550447842	0.0278331724	-0.0085898098	0.0923346394	-0.0765748832	0.156792223	-0.0052074269	-0.1845266482	0.0965152157	-0.1140954081	0.0781217733	0.0341203742	-0.066643056	0.3430626481	-0.0290758052	0.0655064128	-0.0823897262	0.1450625133	-0.0736535348	0.000881003	0.0157251369	-0.0927666783	0.1372491159	-0.0639536866	-0.1155736873	0.2154255522	-0.05394019	-0.1090968557	0.0015063617	0.1069535158	-0.0407838069	-0.0098676257	-0.277090152	-0.0366618908	0.1369690519	-0.0281507479	0.0657705073	-0.0983827749	0.0183893903	-0.078440084	-0.1286136232	0.0388358612	-0.166825099	0.0893980935	-0.1102310052	0.2522788251	-0.0322887576	0.0769986322	-0.0380663278	0.016444342	-0.0488622128	-0.0390488164	0.2114226401	0.0236232888	-0.0102749248	-0.1356891952	-0.1687547856	-0.0543009746	0.2146361148	-0.0258124459	0.0279961763	-0.0211866228	0.0988441439	-0.1968903135	0.0847450146	-0.0912688131	0.0541739288	0.0056012877	-0.0366305294	0.0081800963	-0.0009089011	0.3673630457	-0.1532053109	0.0198801315	-0.277755927	0.1024333332	-0.1127467507	0.040298235	0.0747179717	-0.0296996697	0.153366806	0.1532882396	-0.0176616845505748	n/a	0.000311935101164	n/a	0.04368120788412	n/a	n/a	0.0019080479222157	-0.0306302211135829	n/a	0.0009382104454669	n/a	0.0058849742644437	n/a	n/a	3.4632922093164665e-05	0.0007857229021235	n/a	6.173604789213752e-07	n/a	-0.0011168229688974	n/a	1.247293543856803e-06	n/a
1133.113902192987	0.3696302120947621	1283947.1153430184	0.1366264936932188	1591.6824748194497	1.5573809246686778	2.425435344521866	2533453.100647368	1103.3517274629085	1.133240418040259	1.2842338450800612	1217385.0344953842	1185.5103777360823	1252.896554077689	0.8769749999999998	15.944528	0.034645565707569	0.0207150040222632	-0.2202687219	-0.1529951109	-0.0231811656	0.007060468	0.0496011082	-0.2902166116	0.1167303077	0.0009748593	-0.0565690505	0.0520010117	-0.0209627305	0.0676594226	0.0641063341	-0.1468156723	0.0663058107	-0.1183105897	-0.1004264337	0.0406201587	-0.0636182115	0.0736614084	-0.1196487362	0.132153149	-0.084609949	0.0507466539	-0.0731755244	-0.0651872829	0.0124862641	-0.0522620612	0.0728320243	-0.2282975186	-0.066510709	-0.0709622348	0.2926917774	0.0325824757	0.1732703205	0.0185136678	-0.0213050979	-0.0982358466	-0.2849451885	-0.0729431633	0.0980667396	-0.0205462823	0.0500138789	-0.0586107824	-0.046187429	-0.0464290751	-0.0220129865	0.0335130539	0.0259729572	0.1413727221	0.0324892575	0.0695139173	-0.1174089509	-0.0060620533	0.1127509264	0.0475845312	-0.1954236379	0.1232777704	0.0706853743	-0.0884473954	0.004497163	0.0730899472	-0.1769779577	-0.0428180274	0.2005231136	-0.0359205605	0.0193621787	0.0103084734	0.0629741088	-0.1640336057	0.0472501112	-0.0726197631	0.070026059	0.0361891373	-0.010960032	0.091671028	-0.0649281907	0.3131377702	-0.1912260266	0.0463425496	-0.1190502022	-0.0369326303	-0.0911021703	-0.0321729567	0.058763179	0.0329335842	0.1531573254	0.1524510324	-0.0244416525416539	-0.006779967991079	0.0005973943789669	4.596796596005715e-05	0.0439304569084981	0.0002492490243781	6.212507615343653e-08	0.0019298850441894	-0.0363157552543498	-0.0056855341407669	0.0013188340796938	3.232529846582605e-05	0.0057762864789843	-0.0001086877854593	1.1813034708068445e-08	3.3365485487296845e-05	0.0004577846994979	-0.0003279382026256	2.0956683109438261e-07	1.0754346474130909e-07	-0.0011148326659555	1.9903029418999723e-06	1.2428518730814475e-06	3.961305800535685e-12
1133.8373861752386	0.7234839822515369	1285587.2182886973	0.5234290725745421	1588.968815222452	-2.713659596997786	7.363948408378187	2524821.8957494423	1102.2356970550818	-1.1160304078266563	1.2455238711937329	1214923.531862502	1182.948070807358	1257.4320908514198	1.090396	19.824787	0.1353214937241989	0.073175447800333	-0.124933382	-0.1737883244	-0.0627985771	-0.0132635151	0.0627496103	-0.2667987149	0.0683717889	0.0499370359	-0.101688027	-0.0136088521	-0.0124036445	-0.0178689302	0.0357294952	-0.1031924969	-0.0520158372	-0.1683526615	-0.058745577	-0.0454959043	0.0002088724	0.114887729	-0.0427516443	0.034075176	-0.0489459645	-0.0639664066	-0.105282849	-0.0162031179	0.0222749649	-0.2650126667	0.0140773962	0.1635253278	-0.010243452	-0.2554095909	-0.0640027216	0.1794253665	-0.2247361121	0.1078758138	0.0966109808	-0.0087812575	-0.2526988304	-0.0595718373	0.0912811101	0.1452408289	-0.0278144834	-0.0002181005	-0.0624793721	0.0878184281	-0.1236773609	0.1250790518	0.1012898847	0.1762791815	-0.0946666366	0.03168446	-0.0242149621	0.0897129953	0.1138223992	0.0496863278	0.0661907154	-0.2397179908	-0.0119789944	0.1904398024	0.0174133396	0.3539972205	-0.1016049801	0.1041991216	0.1621006065	0.0346678584	-0.0628443809	-0.0015981403	-0.0204153305	-0.1499457113	-0.2515537828	0.0510425174	0.1338213832	0.038634822	0.0440113891	-0.2490412737	0.2202794756	0.0959004739	0.0070625973	-0.0218419511	0.2330873586	0.1110760114	0.0320571681	0.1119961629	-0.0610590987	-0.166728231	0.1527386503	0.1507811905	-0.016912926326043	0.0075287262156109	0.0002860470769101	5.6681718429626826e-05	0.0139626190951673	-0.0299678378133308	0.000898071303206	0.0001949547319967	0.0195544501472824	0.0558702054016322	0.0003823765205625	0.0031214798516205	0.0051278824834961	-0.0006484039954882	4.20427741365062e-07	2.6295178764546133e-05	0.0006476450300501	0.0001898603305521	4.194440849485949e-07	3.604694511739063e-08	-0.0011156628257876	-8.301598321000872e-07	1.2447035408443729e-06	6.89165346832445e-13
1136.349533141902	2.5121469666632947	1291290.2614718184	6.310882382115593	1599.0487523278523	10.079937105400404	101.60513204882788	2556956.912321261	1104.489974331637	2.254277276555285	5.081766039593515	1219898.1033991002	1185.7469758320397	1258.31620392976	1.228252	22.331182	0.0647922173774262	0.0406755184772921	-0.0258912389	-0.1148939769	-0.0413716792	-0.1158746835	-0.1039387259	-0.0595701835	0.0236133707	0.211061228	0.0011073901	-0.1672512133	0.2216624208	-0.0283350057	0.0419472012	-0.0758929978	-0.061683851	-0.0506802321	0.0136694626	0.1324374459	0.1263010187	-0.1669480119	-0.1744634171	0.0250752339	0.2185421581	-0.0221939556	-0.0483878829	-0.0195258101	-0.1036969376	-0.0280726594	-0.0463464201	0.0173613136	0.1916374377	-0.1203749475	0.072630493	-0.095585442	0.1110964555	-0.0968611198	-0.1475718833	0.1297085908	-0.0892583994	0.0256123817	0.0690434659	0.1347850764	0.0860660155	0.0016030468	0.2258500426	-0.0578826371	0.1067729295	-0.0515139582	0.0447021352	0.128163725	0.0384772505	-0.3934306131	-0.1043676927	-0.0529813157	-0.0799623472	-0.304792126	0.0547292392	-0.0789985005	0.0693768668	0.0403382209	-0.0326621462	0.0122479985	-0.1134827625	0.0415657087	0.0872259601	-0.0321949602	0.075964574	0.1081048493	0.0182422052	-0.0020437696	-0.2338140538	-0.0863598946	0.1809133215	0.1173479347	0.2718783827	0.0506862233	-0.0208171925	-0.0317985663	0.1062992299	-0.1956541507	0.0948910432	-0.1014640559	0.3542791091	-0.1015202369	-0.0238039836	-0.1353369072	0.1521113526	0.148287834	-0.0181509063442462	-0.0012379800182031	0.0003294554011175	1.5325945254703929e-06	0.0300199995190126	0.0160573804238453	0.000257839466076	0.0009012003711215	-0.0153976022510704	-0.0349520523983528	0.0002370861550821	0.0012216459668571	0.0051882808319098	6.03983484136995e-05	3.6479604911026365e-09	2.6918257990762643e-05	0.0004581127576657	-0.0001895322723844	2.0986729873607238e-07	3.592248227519439e-08	-0.0011146973558452	9.654699424000053e-07	1.2425501951282806e-06	9.321322096778696e-13
1135.8556449842422	-0.4938881576597396	1290168.0462425689	0.2439255122765317	1595.5907181140988	-3.458034213753536	11.958000623490031	2545909.739731865	1105.3688190985165	0.8788447668794106	0.7723681242713255	1221840.2262352488	1186.452495279294	1270.4890453320195	1.20615	21.929344	0.0607574934038431	0.0333407584012209	0.0889810603	-0.0790137107	0.0756144646	-0.0901942296	-0.1845712508	0.0684727106	0.0853679983	0.1104090445	0.1003143954	-0.0437099426	0.0606642906	0.0113562642	-0.0788336961	-0.1424368663	-0.0220743245	-0.0474814565	0.0764021204	0.0628024923	0.1080927767	-0.0173484239	-0.0584402479	-0.0359241222	-0.0935906351	-0.1229932382	-0.1101139605	0.1338369483	-0.0574015792	0.1146508186	0.0265242983	0.2120066067	-0.0021836492	0.1723248422	0.1542573888	-0.1587356019	-0.0453146009	-0.0381433784	0.1945544272	0.1197958086	-0.0417033188	0.1594936233	0.0600673726	4.75911e-05	0.097633616	0.1002948831	0.0442909195	-0.0352180936	0.1695159621	-0.1085543141	-0.0239503642	0.0508821895	-0.0189298595	-0.0723424868	-0.0153487531	0.2595044598	0.163978071	-0.0033294217	0.1145836229	0.2041521473	-0.0545018224	0.1287499686	0.0676453096	-0.0475565467	-0.1767568959	0.0582606362	0.0307890174	-0.0408563597	0.0484586007	0.0408383062	0.1357916181	0.1050101561	-0.1247325641	0.0503553275	0.1138105756	0.070115449	0.143168805	0.0552763134	-0.1316654826	0.0135620065	-0.0826195805	-0.0067609184	-0.1107717743	-0.0271134887	0.0394496735	0.022872409	-0.1288614703	-0.0524041655	0.151276289	0.1449845808	-0.0171921683323148	0.0009587380119313	0.0002955706519666	9.191785755221684e-07	0.0394849066202169	0.0094649071012043	8.958446643442758e-05	0.0015590578508072	-0.0366336307688328	-0.0212360285177624	0.0013420229033071	0.0004509689072072	0.0056412604274601	0.0004529795955503	2.0519051398491345e-07	3.182381921042731e-05	0.0004632093488945	5.096591228800028e-06	2.1456290090326667e-07	2.597524215348138e-11	-0.0009908171471654	0.0001238802086798	9.81718619116982e-07	1.5346306102550807e-08
1134.037567100367	-1.818077883875276	1286041.2035949193	3.3054071918364007	1598.8577474194904	3.2670293053915884	10.673480482287443	2556346.096483327	1104.6803081547448	-0.6885109437716892	0.4740473196933821	1220318.583224862	1186.7277718239336	1281.8040551018216	1.263163	22.965908	0.0222619368526857	0.0111814275271006	0.1239969186	-0.0524814165	0.2364593521	-0.0263756085	-0.1626365221	0.0976476866	0.1731532417	0.1177079312	0.2872835023	-0.0445813291	-0.0556106213	0.1014418454	-0.2627716781	-0.1821415655	-0.0649922752	-0.0860004556	0.1361999455	0.0770121481	0.0484962144	-0.0197488578	0.1784086582	0.0221204636	-0.0582197281	-0.0969968984	-0.1310694461	-0.0473047308	0.0603935185	-0.1296714057	-0.023205828	0.0340136996	0.0884636989	-0.1004470739	-0.0295590863	-0.0514540387	0.1734091264	-0.1418561426	0.0832679629	0.030983775	-0.0924920992	0.2477047578	-0.0213739141	-0.0291086385	0.1573997997	0.1716452136	0.0058976335	-0.0200676636	0.056952977	-0.0461177089	-0.0580719287	0.0984852532	-0.159107029	0.0344725834	-0.0241249464	-0.0262022304	0.0827077019	-0.0671167408	-0.0740555179	0.2058713798	-0.0126224155	0.0530721452	-0.1101691425	-0.0119191592	-0.1895525329	0.1079215962	0.017599816	-0.0351726763	0.0308046756	8.16482e-05	0.0657187695	0.1287097795	-0.0314802471	0.2203313663	0.0761870388	0.0477692551	0.0303952343	-0.0347395359	-0.1120675486	-0.074610907	-0.1487721058	0.034057472	0.0132321154	0.0547397516	-0.2207828183	0.1300878617	-0.0391961178	-0.0204207022	0.1502346003	0.1408894722	-0.0238597129093278	-0.0066675445770129	0.0005692859001155	4.445615068645543e-05	0.0372921531448895	-0.0021927534753274	4.808167803560396e-06	0.0013907046861818	-0.0285856861376174	0.0080479446312154	0.0008171414519583	6.476941278710885e-05	0.0056172957103245	-2.3964717135599615e-05	5.74307667389302e-10	3.155401109723003e-05	0.0005231569691108	5.994762021629995e-05	2.736932143291985e-07	3.593717169597734e-09	-0.0010139786931961	-2.316154603069988e-05	1.0281527902556706e-06	5.364572145322294e-10
1132.6616368768532	-1.3759302235137056	1282922.3836525525	1.893183979978476	1596.4613761369571	-2.396371282533209	5.74259532374986	2548688.9254971067	1103.2269148240396	-1.4533933307052394	2.1123521737384694	1217109.625592169	1185.4248823227188	1265.8538897970448	1.257543	22.863722	0.0697468219381524	0.0320243341983491	0.111538774	-0.1205923515	0.1841616094	0.0095156177	-0.0639117472	0.0818569439	0.1929489045	0.0808184316	0.0657573588	0.0131943939	0.0136885208	0.0137806335	-0.1471184947	-0.1864131513	-0.0802931303	-0.0519980645	-0.0605513558	-0.0419016348	-0.0418073809	-0.0708828683	0.0496938834	-0.0991935574	0.1489494142	-0.1407527212	0.143733194	-0.0319308368	-0.0141332142	-0.008623025	-0.1326450995	0.0108995622	0.0082077775	-0.0030546129	0.0161198335	0.1492434862	0.0542763486	0.0176834846	0.1354943257	0.1717541504	-0.0717819951	0.2313972565	0.0350480271	-0.0173142326	0.0663158445	0.0661116368	-0.0820055516	0.1552882352	-0.0055460437	0.0217044432	0.0245745814	-0.1202443547	-0.0134972065	-0.1069257015	0.0187789808	0.0011804043	-0.014236927	-0.0736229631	-0.0582238846	0.0847334981	-0.1959939193	-0.080484794	-0.096700456	-0.0925531571	-0.1726298492	0.1299934274	0.0194198195	0.0036460724	0.0171791981	-0.0236876369	-0.0281143817	0.1278119177	0.0580750731	0.2120956547	-0.0486149154	-0.0691091553	0.0669585259	-0.1101521703	0.0201798616	-0.2271645749	0.0936578545	0.0574749903	0.0836268965	-0.0037444564	-0.2207165281	0.0028937953	-0.0885219732	-0.040014909	0.1489877092	0.136024874	-0.0239138927959601	-5.417988663230025e-05	0.0005718742686566	2.9354601154889075e-09	0.0243633770413111	-0.0129287761035783	0.0001671532515364	0.000593574140857	-0.0403831277681092	-0.0117974416304918	0.0016307970083354	0.0001391796290248	0.0051662582616438	-0.0004510374486806	2.03434780112395e-07	2.6690224426002823e-05	0.0006621852565065	0.0001390282873957	4.384893139345792e-07	1.932886469618137e-08	-0.0007047159429235	0.0003092627502725	4.966245602105577e-07	9.564344870617252e-08
1132.5381392283332	-0.1234976485200149	1282642.6368067754	0.0152516691899731	1590.3488639654115	-6.112512171545632	37.36280504729349	2529209.509116075	1103.1622522756595	-0.0646625483800562	0.0041812451630031	1216966.9548459058	1184.6417117488406	1254.7384190336709	1.007431	18.31637	0.0548246179083459	0.0258341406417745	0.1107499311	-0.0572262524	0.1143148701	-0.028778164	0.0298857094	0.1168513454	0.0693456832	-0.0102429299	-0.1338243851	-0.0079651466	0.0620532271	0.049189738	-0.0136918849	-0.1743064193	-0.1173538974	-0.0251059154	-0.0176781364	-0.0275101599	-0.0570687666	0.0612445575	0.097953674	-0.0731639303	0.1037676966	-0.0171259181	0.0711382238	-0.0247291007	0.095186703	0.4194849363	0.0389114496	-0.0340526032	0.061907464	0.051313808	-0.1149067392	-0.0341809667	-0.1449468528	0.0557563156	-0.1776878315	-0.0290913928	0.0148267414	0.2148163841	0.1083316904	-0.0246967633	0.0172158833	-0.0345336441	0.1067216953	0.1141248518	-0.067649763	-0.0004895404	0.042078341	-0.3324358214	0.0308047999	-0.0365065538	0.0246415555	0.0792496013	-0.0975256675	0.2179682621	0.1205219956	-0.0476954672	0.0205724536	-0.1152048313	-0.0083851854	-0.1501510291	-0.1953647524	0.047939782	-0.0159097029	-0.0214593508	0.1120097144	0.0250125198	-0.0506993812	0.1390260898	0.1479555063	0.0836977381	-0.1192170555	-0.0780936313	0.0482421952	0.0731550541	-0.0390813308	-0.1367292846	0.1357203137	0.0391730107	0.1049020864	0.0188145732	-0.0287537659	0.016090766	0.1068901524	0.0719286525	0.1475373187	0.1304173552	-0.0175450365444191	0.0063688562515409	0.000307828307345	4.056232995279287e-05	0.0411484158935593	0.0167850388522481	0.0002817375292714	0.0016931921305493	-0.052362898026331	-0.0119797702582217	0.0027418730897159	0.0001435148954397	0.0054542985413527	0.0002880402797088	8.296720273478133e-08	2.9749372578202196e-05	0.0007670828139914	0.0001048975574849	5.884160435209648e-07	1.1003497566297898e-08	-0.0007055971566564	-8.812137328999704e-07	4.978673474815962e-07	7.765376430515003e-13
1132.11376161591	-0.4243776124230862	1281681.5692401258	0.1800963579259192	1589.6273236651753	-0.7215403002362564	0.520620404865027	2526915.028142908	1102.8772053289852	-0.2850469466743561	0.0812517618083732	1216338.1300342726	1184.8119004651594	1251.1572945267685	0.8675129999999999	15.772497	0.0499715893842014	0.0302983132151356	0.1261619747	-0.0436574982	0.076820108	-0.0039961431	0.0306082869	0.1041838611	0.0468350981	-0.0351793826	-0.0950823491	0.0358635618	0.1775282251	0.0881503934	-0.049656202	-0.1338138117	-0.0370866846	0.005686481	0.093108053	0.0305611708	-0.013513117	0.0211996282	-0.0460977526	-0.0274364962	0.1284915539	0.0013014993	0.0628333739	0.2428592551	-0.1871091377	0.2596865423	-0.0337596235	-0.2080899656	0.0300055285	-0.0506162679	-0.1843546561	0.1801036235	-0.1001208503	-0.0069972558	-0.0930203685	-0.130712894	0.0384734606	0.2049957634	0.114046214	-0.0449529986	-0.0179678106	-0.1077406695	0.1205261743	0.0155016958	0.0496027614	0.0204416729	0.0262249737	-0.2274595238	-0.0142893395	-0.0448590959	-0.0498145476	-0.0765040589	-0.1087031158	0.113674259	0.2277870617	-0.054323044	0.0346781175	-0.063634405	0.0585710101	-0.0016759641	-0.1904036275	0.0091646792	-0.0534650094	-0.0718292492	0.1173684627	0.0434145376	0.0201621408	0.1180460003	0.209263165	-0.0175108532	-0.1541713708	-0.1290892256	0.0183893726	0.1428241359	-0.1229444742	-0.1424857793	0.024602614	-0.1198517154	0.0508200003	-0.081333329	-0.0145722679	-0.1048485192	-0.0026704261	0.1952859882	0.1458854101	0.124097542	-0.0176303443985261	-8.530785410700015e-05	0.0003108290436106	7.277429972341222e-09	0.0461881498133607	0.0050397339198014	2.5398917982396847e-05	0.0021333451831814	-0.070022965963659	-0.017660067937328	0.0049032157623477	0.000311877999551	0.004984767443912	-0.0004695310974407	2.204594514638682e-07	2.4847906469884974e-05	0.0006937486764568	-7.333413753460001e-05	4.812872260855617e-07	5.37789572794363e-09	-0.0007047327981724	8.643584839999148e-07	4.966483168199008e-07	7.471155888626309e-13
1132.866137059734	0.7523754438238939	1283385.684496644	0.5660688084692013	1591.697415870844	2.070092205668743	4.285281739970483	2533500.6636899225	1103.7223976625214	0.8451923335362608	0.7143500806684698	1218203.1311019051	1185.2201061140613	1241.1132805128605	0.992692	18.048395	0.0318955769119722	0.02147836740034	0.0976777367	-0.0289169004	-0.0375995178	0.0193976578	0.0766590788	0.0650230613	0.0092227729	-0.0423434091	-0.1600513131	0.0525573468	0.2154869408	0.0194657652	-0.1240002513	-0.1369937216	0.005798985	0.0644787106	-0.0266436789	-0.1061112572	-0.0694595882	-0.0761555791	0.0186624147	-0.0277235671	0.0454659322	-0.139010603	0.2225819535	-0.1300302818	-0.048976148	0.0033555876	0.0609878762	0.0421059108	0.1560933006	-0.0087494732	-0.1201553624	-0.0333370324	0.0168804392	0.0843751104	-0.0537340384	-0.0093658682	0.0632695694	0.1085360236	0.1535293997	0.0259436114	-0.0578663551	-0.1126786514	-0.0910290168	0.0695460216	0.0477906814	0.1058434933	0.0641981319	-0.196291405	0.0598511341	-0.0862591033	0.0063979408	0.0221090213	0.0595931092	0.0475375965	-0.1059871318	-0.1221276349	-0.1328498179	0.0734967012	-0.033337259	0.0978698835	-0.1532314164	0.0607637164	-0.0668435992	0.0330552966	0.0002018303	-0.0537720352	0.0345620848	0.0862043143	0.199051697	-0.0208419569	-0.088861276	-0.1099851385	-0.0432079738	-0.1901711838	0.0968166407	-0.0887442414	0.146881162	0.0839751373	-0.0412075823	0.0032886258	0.1287672803	-0.1122322111	0.0804287883	0.186516861	0.1440342395	0.1170999511	-0.017644449207836	-1.410480930990124e-05	0.0003113265878479	1.9894564566867666e-10	0.0382761900259964	-0.0079119597873643	6.259910767686977e-05	0.0014650667229061	-0.050059717797481	0.019963248166178	0.0025059753459634	0.0003985312773444	0.0050062470032815	2.1479559369499968e-05	4.6137147070787373e-10	2.5062509057865e-05	0.0006352409867429	-5.85076897139e-05	4.035311112380932e-07	3.423149755657999e-09	-0.0007045947642734	1.3803389900003942e-07	4.964537818414881e-07	1.9053357273153085e-14
