global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1501.2729667950955	n/a	2253820.520829748	n/a	2391.9768994033075	n/a	5721553.48727906	n/a	1476.1568093733354	n/a	2179038.925859265	n/a	1732.8566598175578	1462.04000894389	n/a	n/a	n/a	n/a	-0.1468125193	-0.0180975956	0.0298629129	-0.015805707	-0.0438332596	-0.1563701644	0.014193316	-0.0764886602	0.0093439229	-0.0422309623	0.0573870535	-0.0473218659	-0.0290898203	0.1302039592	0.0379614199	-0.1300382717	0.184783075	-0.0649641399	-0.0052843723	0.0578226379	-0.0739364558	0.0215921576	-0.0433574138	0.0789618361	-0.210270221	0.0119991022	-0.092544082	0.0791258052	-0.1282545483	0.0673073746	0.0321949682	-0.0266813864	0.1256557319	-0.1577194137	-0.0874854031	0.1136954959	-0.2485764125	-0.1707297709	0.098753796	-0.0124245991	0.0158418428	-0.0666698303	0.0612446301	-0.0321675033	0.0199852461	-0.1155131632	0.2078739855	-0.0758816176	0.2018471576	-0.1638833005	0.1105227177	-0.0117392057	0.0424565232	-0.0737209687	0.0436905534	-0.0024286007	-0.0301214393	0.0491083348	0.1867901392	-0.0569450494	-0.1548588793	0.1124212107	-0.0073076044	0.0016305812	-0.0248308834	0.0253157783	-0.0492283562	0.1510918073	0.1489212302	-0.0290556649	0.0464080557	-0.0799597518	0.0046693449	-0.0429981943	0.1555843368	-0.0149253806	0.0269499838	-0.1947988745	0.15901222	-0.0225767191	0.1574140083	-0.2162319447	0.1957300148	0.153366806	0.1532882396	-0.0159059835176265	n/a	0.000253000311663	n/a	-0.0616767622826301	n/a	n/a	0.003804023005668	0.0669759884940788	n/a	n/a	0.0044857830347589	0.0022859924373532	n/a	5.225761423636023e-06	n/a	-0.000267084532155	n/a	7.133414731645521e-08	n/a	-7.369472250579284e-05	n/a	n/a	5.4309121252058105e-09
1499.474157602678	-1.7988091924175933	2248422.7493182607	3.235714510726034	2386.9621958459525	-5.014703557355006	5697588.524397731	25.147251768148948	1473.3704455982554	-2.7863637750799626	2170820.469962402	7.76382308707786	1729.9323072135794	1453.734593193684	0.981688	19.132866	0.0408651325155113	0.0249516803470083	-0.1468220737	-0.075908631	-0.0389553728	0.0368613822	0.0262619705	-0.1857535307	-0.0749409738	0.0200434084	0.0183165865	0.0347687922	0.0505967415	-0.1534664708	-0.1394375492	0.0496649439	0.1094088669	-0.09477646	-0.0680795862	-0.082786012	-0.0240316887	0.1025673934	-0.1300824447	-0.0689389259	-0.0825350629	-0.0574564745	-0.1010480689	0.1308520319	-0.1349574499	0.0709344327	0.029207351	0.0282248256	0.0911837597	-0.0978713818	-0.0110983483	0.1785372569	0.0810048932	0.0806680311	-0.0426104253	-0.0635210071	0.0570492846	-0.1455595431	-0.0208711196	-0.1760369096	-0.0585530279	-0.0128462628	-0.0176486489	-0.0395763226	0.1796648173	-0.0417081403	0.0334467761	0.0178879849	0.1186302297	-0.007059927	0.011720232	-0.1322144228	0.0478075111	0.0245213007	0.2869371959	0.2024424981	-0.0464040518	-0.0520808309	-0.1485865366	0.0686698038	-0.0428820262	0.0197587766	0.0233502472	-0.0583265759	-0.1547732505	0.160261793	0.1659237162	0.0903966912	0.0590420588	0.0052015952	0.0909709898	0.0513801428	0.0918332781	-0.0808481582	0.1336497301	-0.0573350997	0.217197336	0.0052715003	0.0776737333	0.0019483059	-0.1615465552	0.1531573254	0.1524510324	-0.0032679297112565	0.0126380538063699	1.0679364597712992e-05	0.0001597204040127	-0.0617830700594908	-0.0001063077768606	1.1301343421063056e-08	0.0038171477459759	0.0654970596443718	-0.001478928849707	2.1872305424956808e-06	0.0042898648220583	0.0022629993501979	-2.2993087155299703e-05	5.121166058996118e-06	5.286820569312082e-10	5.612779025288006e-05	0.0003232123224078	3.150328838671298e-09	1.044662053562954e-07	0.0001129367095825	0.0001866314320882	3.4831291443327065e-08	1.2754700371321944e-08
1499.814586126496	0.3404285238179909	2249443.7927577924	0.1158915798288964	2394.9384413395683	7.9762454936158065	5735730.137806001	63.62049217442646	1468.7579089078035	-4.612536690451861	2157249.7949792235	21.275494720764613	1730.0589684282425	1449.5915539382795	0.959891	18.708044	0.0571909686617156	0.0341562751760252	-0.1313096616	-0.0793298823	-0.1097109538	0.0897610949	0.0477825671	-0.1433342443	-0.0936380354	0.0884705446	-0.0378568703	0.0919042198	0.0224163234	-0.1729388268	0.0911833733	0.0585622482	-0.0595346754	-0.034200375	-0.1682015035	-0.0524707814	0.3270747604	0.0202403124	0.1763253725	-0.15478518	0.2105192518	-0.0212758347	-0.1377348727	0.0301741584	-0.1012932089	-0.0461813383	0.0569485054	-0.0646551479	-0.1615582066	-0.0996445001	-0.1669999762	-0.0597491753	0.0104473383	0.1258780814	-0.0039900998	-0.0271785659	-0.0647613667	-0.1833790473	-0.1559029515	-0.0612950222	-0.0827372885	-0.0784314458	0.2193859798	-0.0221331163	-0.0570088676	-0.0638851457	-0.0506943383	-0.0127913259	0.1981747181	0.155331323	0.1467886881	-0.0322514189	0.1215429098	-0.0184278528	-0.2337502259	0.1377736657	-0.0512938008	-0.0474801387	-0.0935436075	-0.0449587499	-0.0112356394	-0.0505158217	0.1065511305	-0.1529082942	-0.219235914	0.1041191729	0.0653174989	0.1423436074	-0.1042784178	0.0057562787	-0.0586027404	0.0406090189	0.1736987835	-0.033005954	0.0521520143	0.0153715779	0.0392268186	-0.0572463545	-0.1342458454	-0.210473717	-0.0661577918	0.1527386503	0.1507811905	-0.0136640474346023	-0.0103961177233458	0.000186706192295	0.0001080792637176	-0.051013094248276	0.0107699758112147	0.0001159923789741	0.0026023357847834	0.0718996195115977	0.0064025598672259	4.099277285341179e-05	0.0051695552859125	0.0017319955579235	-0.0005310037922744	2.999808612666736e-06	2.8196502740979426e-07	7.906475926522383e-05	2.2936969012343766e-05	6.251236157667797e-09	5.261045474732182e-10	7.443116567066015e-05	-3.850554391183984e-05	1.482676911946626e-09	5.539998423093259e-09
1503.7900644304605	3.975478303964565	2261384.5578797683	15.804427745292973	2392.2862987098188	-2.652142629749505	5723033.734994724	7.033860528534622	1474.0622666098857	5.304357702082143	2172859.5658430737	28.136210631638157	1729.737041424878	1447.4084630703708	1.032714	20.127344	0.0413037824837186	0.0220693332144671	-0.1000964993	-0.1902171597	0.000928356	0.0775542993	0.1284645966	-0.100538852	-0.0293454993	0.0287762469	-0.0972010702	0.0095642364	-0.1030608442	-0.0977453866	0.0094811741	0.1565745746	0.0468913083	-0.0876146463	-0.1466478303	-0.0892019633	0.1116611572	-0.0406728097	-0.041920108	-0.0540211128	0.0536410639	-0.2954011117	0.0575131583	0.0227543163	0.0159369757	0.2245711383	-0.0235384154	-0.0245648801	-0.0385594825	-0.1152544706	0.0215326415	-0.0952223674	-0.1357746933	-0.0990144953	0.0129430051	0.0255612452	0.0579440843	-0.1622959748	-0.0639316066	-0.0850523036	-0.0161882983	-0.0682912294	0.0803324364	-0.1049966824	-0.0087854855	-0.2089916352	-0.1005300926	0.1063323883	0.0090352066	0.1582031737	-0.0643994382	-0.2130873816	-0.001244871	-0.2162295671	0.1286340134	-0.0556020244	0.0487974725	-0.0433289231	-0.0536396642	-0.0340519994	-0.0739543955	-0.0790532262	0.0394949323	0.0597415853	-0.2400428712	0.0160608507	0.0427302956	0.1656794429	-0.0561251679	-0.1001347962	-0.07159594	-0.0052507414	0.1206246254	0.0839228656	0.0349940943	0.0374433364	0.0873141772	-0.0343900744	0.092077278	-0.0536908244	-0.0313790331	0.1521113526	0.148287834	-0.0160898617795623	-0.00242581434496	0.0002588836520854	5.884575236213713e-06	-0.0466004613482056	0.0044126329000704	1.9471329110783707e-05	0.0021716029978656	0.0537116303843703	-0.0181879891272274	0.0003308029484921	0.0028849392385472	0.0019039902246031	0.0001719946666795	3.625178775384163e-06	2.9582165366226688e-08	0.0001281703022009	4.910554293567618e-05	1.6427626366270033e-08	2.411354347007537e-09	0.0001788778782846	0.0001044467126139	1.090911577585894e-08	3.1997295339600175e-08
1506.8985333018793	3.108468871418836	2270743.189667355	9.662578724579893	2394.020918657076	1.7346199472572152	5731336.15896767	3.0089063614226244	1478.1908929998224	4.128626389936699	2185048.3161476124	17.04555586768174	1733.8727912329523	1478.7799373521718	1.119025	21.809532	0.1039135900379532	0.0471216627221341	-0.0370406065	-0.0363854979	-0.0667804653	-0.2129697467	-0.0606293102	-0.0931608222	-0.067457957	-0.1436229307	-0.0102336536	0.0042305301	0.1632740271	0.0271796107	0.0523763033	0.0941813166	0.0119273166	-0.1081310221	-0.0545120646	0.0843185973	-0.1843301724	0.1837617609	0.0738133455	-0.0874816203	0.0878825007	-0.0682130741	0.1350918223	-0.0016660639	-0.0659706899	0.0221344968	0.0788082098	-0.1486356849	-0.0458733226	0.0426632194	0.0907822227	-0.0615281681	0.0871345352	-0.0682756793	0.0065703081	-0.0837216542	-0.039992863	-0.1555061796	0.1205251011	0.0157371206	0.0406945279	0.1281299924	-0.1176534705	0.0728608797	0.0332956012	-0.1264472994	-0.0549888505	-0.182689772	-0.0082853836	-0.107800826	-0.0014943934	-0.0018046971	-0.157446871	-0.1456544368	-0.0885225346	0.0371871576	-0.0379514827	-0.0344779732	-0.0294195051	-0.0847191793	-0.0606721246	0.0834931542	0.0723423934	0.1024236496	-0.1792172256	0.0236461147	0.0203074002	-0.0654714872	-0.0073511983	-0.1179338558	0.1647131156	0.0321250129	0.1478497985	0.1926239918	0.0255598576	-0.0312310397	-0.0933091761	-0.0006593665	0.0223827365	0.0138509204	0.0153454279	0.151276289	0.1449845808	-0.0121791513258671	0.0039107104536952	0.0001483317270183	1.5293656252640924e-05	-0.0203043155108275	0.026296145837378	0.0006914872859006	0.0004122652283632	0.0241538343284304	-0.0295577960559399	0.0008736633076845	0.0005834077127652	0.0021559879483706	0.0002519977237675	4.64828403351927e-06	6.350285278400136e-08	-0.0001931410969704	-0.0003213113991713	3.730348333892945e-08	1.0324101523741848e-07	-0.0001307917525954	-0.00030966963088	9.589528028935545e-08	1.7106482546976326e-08
1503.8690339822815	-3.029499319597789	2261622.0713708005	9.177866127443467	2403.8531625890523	9.832243931976336	5778510.027289389	96.67302073788548	1474.3621673583984	-3.828725641423944	2173743.800537754	14.659140037297188	1733.7946820385882	1484.841856202292	1.154916	22.509027	0.0532521740177905	0.0273807910937145	-0.0872359992	0.1886486171	0.0288632789	4.04938e-05	-0.2021319628	-0.0436883506	0.0013995452	0.1153502322	-0.0576891805	0.1162637279	0.0004036047	0.1318136101	-0.0257352464	0.0181934239	-0.0590480814	-0.0068991238	0.173929404	0.027592063	0.1636024013	0.0126804594	-0.0143970424	0.0515547608	-0.130389943	0.0766489693	0.0307127125	-0.1362519927	-0.0877055142	-0.0855534646	-0.1126929995	-0.0181874987	-0.0444499628	-0.0506218328	0.0772850947	0.0546380066	-0.117161072	-0.0880968661	-0.0727766994	-0.1665441726	-0.1158460798	0.1206747817	-0.0541924418	0.0298201115	-0.0107229555	0.0590027064	-0.0183242839	-0.0059287638	-0.0341979001	-0.0672848607	0.0810468853	0.0120298385	0.0615407184	-0.2004753057	-0.0352450237	0.1593373759	0.027124532	-0.0073948223	-0.0269099862	0.0713404333	0.0005734882	-0.0470300449	-0.0456910552	0.0471797905	0.1985532273	0.0878593399	-0.0222990311	0.1226463024	-0.0533396297	-0.0443316947	0.0833525055	0.0057118321	-0.0694812131	0.0738597833	0.126809736	-0.0330914978	-0.0235793503	0.0995299571	-0.0483577001	0.0759582265	0.0692592006	-0.0237453483	0.0392409218	-0.0110403056	0.0306607958	0.1502346003	0.1408894722	-0.0088260838178797	0.0033530675079874	7.78997555602379e-05	1.1243061713120832e-05	-0.004980527071055	0.0153237884397725	0.0002348184921469	2.480564990551169e-05	0.037247413218111	0.0130935788896806	0.0001714418081402	0.0013873697914407	0.00204302107354	-0.0001129668748306	4.173935106928534e-06	1.2761514808992508e-08	-0.0001978149424162	-4.673845445799999e-06	3.913075144312453e-08	2.1844831251225388e-11	0.0001812023107352	0.0003119940633306	9.734029555353845e-08	3.283427741577598e-08
1503.8964381384087	0.0274041561272042	2261704.4966453924	0.0007509877730441	2389.2402236199064	-14.612938969145944	5708468.8461633	213.5379853159841	1473.8911666870115	-0.4710006713869461	2172355.171238	0.221841632446954	1730.181687759664	1474.6298182776216	0.997201	19.435204	0.0429189210028426	0.0242759029762588	-0.0778200643	0.0543071448	0.0633075541	0.0798402277	-0.000764515	0.0219694209	0.0997947134	0.1516364951	-0.027949434	-0.0827239679	0.0213698537	0.1643073952	-0.0836230048	-0.1274871648	-0.0552903277	-0.006275616	0.0218399614	0.0068930346	-0.0125907526	-0.1079891094	-0.0075786649	0.1925788701	-0.0233903224	0.0658174965	-0.094352698	0.183707447	-0.134484835	0.0152390029	0.0966668542	0.0653456503	0.1288522123	0.0946155499	-0.0737215295	0.0653271507	0.2481740404	-0.103515599	-0.1474655553	-0.0297845598	0.0452047733	0.1105840795	-0.110000869	-0.0263488353	-0.0602275072	0.0692175444	-0.0315850477	0.0859409453	-0.0385250808	0.1164474917	0.2625986771	-0.0377748501	-0.117128777	-0.1507329726	0.0876267905	-0.0858789108	0.0071884169	-0.0565513454	-0.0030462964	-0.017641099	0.0022072446	-0.036199355	-0.0554077436	0.0930880315	0.1383252895	-0.0173303802	-0.017362909	0.0904691174	0.0278213494	0.0432216801	0.1731967724	0.0007748341	0.0610122232	0.0559267837	0.0207158964	0.0213079222	-0.0045941128	0.0935191582	-0.1368254859	-0.2164756425	-0.0154030677	0.1691410824	0.0103808451	0.1449514025	-0.0601160905	0.1489877092	0.136024874	-0.010705225132142	-0.0018791413142622	0.0001146018451298	3.531172078967441e-06	-0.0251543922064314	-0.0201738651353764	0.0004069848345003	0.0006327434472749	0.0361248495269137	-0.0011225636911973	1.260149240794509e-06	0.0013050047533421	0.0021339977967475	9.097672320749995e-05	4.553946596523184e-06	8.276764165574061e-09	-9.702332783900758e-05	0.0001007916145771	9.413526144955544e-09	1.0158949569077308e-08	-2.189636872023987e-05	-0.0002030986794554	4.124907359654352e-08	4.794509631326989e-10
1507.999718321514	4.103280183105198	2274063.150457765	16.83690826106383	2393.2189366008743	3.978712980967885	5727496.87850502	15.83015698492235	1474.8643788424406	0.9732121554291098	2175224.935978298	0.9471418994749736	1731.0870323930862	1494.504862962075	0.878492	17.121603	0.0221441100997178	0.0144017795204049	-0.0078771305	0.0538076978	0.0521395268	0.0622176572	0.0378981099	0.0543274071	0.0258541906	0.0293170229	-0.1851111588	-0.1234703101	-0.0201779236	0.1374301986	-0.0015696594	-0.034842709	-0.0143165665	0.0764114296	0.0500307667	-0.0575712126	-0.0168495002	-0.0253128035	0.0459453111	0.0598767362	0.0909967748	-0.0757613603	-0.1460899916	-0.0725045396	-0.1147610056	0.0082917723	0.0970147319	0.0498075415	0.0358299506	0.0297765373	-0.0070336897	-0.2303802195	0.1814631664	0.1054768023	0.1237450542	0.0320471685	0.0429272464	0.0874658411	-0.0669425731	0.00707207	-0.0463542945	-0.0930183199	-0.1013768539	-0.0649116995	-0.0211288278	0.1380494402	0.1291870895	-0.0813745277	-0.0484952066	-0.0042341843	0.0617271011	-0.188095945	0.1229695366	-0.1008149583	-0.1139273847	-0.0007658627	0.0295396106	-0.0356037158	-0.0558493572	0.0511416618	0.076735431	-0.0271958091	-0.017424694	0.0817470141	0.1275323765	0.0382437958	0.1844843097	0.0595554147	0.123657091	0.0027440003	0.0566967754	-0.0356460799	-0.0482218656	-0.0210931914	-0.0856300228	-0.1495621268	-0.0761510608	0.2353018523	-0.0844561113	0.2116684154	-0.0088576692	0.1475373187	0.1304173552	0.0019210678764238	0.0126262930085658	3.690501785827448e-06	0.0001594232751381	-0.018437518918148	0.0067168732882834	4.511638677085509e-05	0.000339942103857	0.0355239157532736	-0.0006009337736401	3.611214003013325e-07	0.0012619485904456	0.0021600038286727	2.600603192520019e-05	4.665616539880724e-06	6.763136964945315e-10	-8.501719849673961e-05	1.2006129342267968e-05	7.2279240402340245e-09	1.4414714178326788e-10	-1.590832940313717e-05	5.988039317102699e-06	3.5856614863167754e-11	2.5307494439871863e-10
1507.2971302265023	-0.7025880950116061	2271944.6387890493	0.4936300312520377	2394.409530303552	1.1905937026776885	5733196.998808476	1.4175133648557676	1476.912169716575	2.047790874134307	2181269.557056921	4.1934474641877495	1733.5815286448926	1496.5916957750233	1.074132	20.93457	0.0668937887996147	0.0363904792495371	-0.0104298103	-0.0263406431	-0.0093262583	-0.2432118279	-0.0513950969	-0.0944507048	0.0357979096	-0.1035183821	0.0142181848	-0.0147708838	0.1065504893	0.0137218522	-0.0374654954	0.0795841791	-0.0120964879	-0.152223254	-0.0922201984	-0.067177003	0.007698029	0.0637791603	0.0171644959	0.0073720745	0.0155065045	0.0982053741	0.064307263	-0.1754930577	-0.0755553296	-0.0022952969	-0.0414522082	0.0063225494	0.0791251377	-0.0339459503	0.1242432806	0.1232953009	-0.0849823619	0.1534619007	0.0930944778	-0.0509750333	0.0104928882	-0.0822223469	0.0815126291	0.0454497459	0.0426272341	0.1312619989	-0.0034693968	-0.038440757	-0.1141414942	0.0374776303	-0.081973144	0.0132889935	0.0741550296	0.0767286445	-0.0725919825	-0.1127049016	0.021529696	-0.0522742782	-0.2047026092	-0.0270520165	-0.0927065859	-0.0374669258	-0.0582275525	-0.1350350159	-0.096492689	-0.001562818	0.0872107452	-0.0482669327	0.0257125576	0.0300818944	0.0664679824	-0.0186358225	0.0487031809	0.0092241869	0.198799379	0.1429492778	-0.0728965857	-0.0678834194	-0.0247614566	0.0716912176	-0.2693503897	-0.02731401	-0.0996109468	0.0893217507	-0.0138533153	0.1458854101	0.124097542	-0.0086143496123725	-0.0105354174887963	7.420701924418225e-05	0.0001109950216632	0.0121141755454772	0.0305516944636251	0.0009334060345987	0.0001467532491466	0.0187421191921828	-0.0167817965610908	0.0002816286958178	0.0003512670318139	0.0023150016095806	0.0001549977809079	5.359232452360769e-06	2.4024312086373373e-08	-9.399984431124332e-05	-8.982645814503712e-06	8.835970730537984e-09	8.068792582882105e-11	6.088495965075446e-07	1.6517178999644715e-05	2.7281720210630436e-10	3.7069783116739996e-13
1506.945513663368	-0.3516165631342574	2270884.781150152	0.1236342074703472	2397.9990729109304	3.589542607378462	5750399.553681682	12.884816130185367	1475.753742564808	-1.1584271517670004	2177849.1086940374	1.341953465951005	1733.5998813871704	1499.942992100147	1.076213	20.975126	0.0276642776860119	0.0147197916789674	-0.0029506324	0.0464319692	-0.1172681887	0.1084651497	0.0337064379	0.0541748548	-0.1266380605	0.1534346873	0.0933899206	-0.0285460886	-0.0212847862	-0.1418664893	0.0519716941	0.0525599259	-0.0949439619	0.019030057	0.1014784216	0.1199018049	0.1320865368	-0.0140193931	0.0412878584	-0.0692855409	0.0417989322	0.0019370633	0.0850778095	-0.0933104054	0.2562475425	-0.0100037847	0.1258306788	-0.0116738395	0.0529538723	0.1868401333	0.0900661365	0.0342200085	0.0259941351	0.1324069959	-0.0189153393	0.0108372812	-0.1353999064	0.0316935829	-0.1315280115	-0.0501105823	0.0360142862	-0.0819894089	0.1444529113	-0.0208593402	-0.002195551	-0.0126902699	-0.1332475129	0.0344856965	-0.0058220368	-0.0125365443	-0.0139550419	0.1976703114	0.0372109719	0.0215824981	-0.0753457275	-0.2034434856	-0.1645714256	-0.0341823562	0.0307342006	-0.1606480869	0.1281180838	-0.0368025444	0.1396431282	-0.0401661627	-0.0228760969	-0.089309632	0.0638216883	0.0201163523	-0.062297039	-0.044538389	-0.0003577763	-0.0248868779	-0.1312225458	-0.2179678294	-0.0141308543	0.1249109665	-0.1809299196	0.0357046877	0.0675434807	-0.070250202	0.0576073291	0.1440342395	0.1170999511	-0.0017941999162474	0.0068201496961251	3.219153339462177e-06	4.65144418775553e-05	0.0131070463075957	0.0009928707621185	9.857923502697712e-07	0.0001717946629094	0.0068130478275492	-0.0119290713646335	0.0001423027436225	4.641762070047288e-05	0.0023540026334011	3.9001023820499706e-05	5.541328398059312e-06	1.5210798590471852e-09	-5.809769194975445e-05	3.590215236148887e-05	3.3753418098885627e-09	1.2889645441875611e-09	-8.293169148419787e-05	-8.354054108070542e-05	6.979022004057029e-09	6.877665452430178e-09
