global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75
1467.516968462185	n/a	2153606.052724442	n/a	2245.9021811536563	n/a	5044076.607310751	n/a	1486.7668489728655	n/a	2210475.6632047035	n/a	1792.858616156479	1360.5783941784302	n/a	n/a	n/a	n/a	-0.0336263172	0.3424139535	-0.252378913	-0.1101540714	-0.204062996	0.0895491935	-0.0746673401	-0.1276093383	0.0242889331	0.2133474376	0.1781697473	-0.1800082771	-0.1197960963	0.2913857566	0.0682228042	-0.0033491353	0.1597221396	-0.1400707086	-0.0803861758	0.0353288127	-0.2763553472	0.0645230842	-0.0128943219	0.0345443326	-0.2754848739	0.105877845	-0.1097537966	0.1214339563	-0.0455031928	0.2295502535	-0.0222646744	0.0316641722	-0.0502138207	0.0553155743	-0.042172363	0.0600816589	-0.099039003	0.0843053176	-0.0130673701	0.189576447	0.0313452171	0.1249953943	0.153366806	0.1532882396	0.5877332166619453	n/a	0.3454303339677971	n/a	0.4730606459488058	n/a	0.2237863747455014	n/a	0.442537039981957	n/a	n/a	0.1958390317559921	0.0356639170045935	n/a	0.0012719149761105	n/a	0.00286282930654	n/a	n/a	8.195791638384296e-06	0.0059959198170847	n/a	n/a	3.595105445290902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480.5830422793283	13.066073817143206	2192126.1450851117	170.72228499503524	2439.1534710955875	193.2512899419312	5949469.655557653	37346.061064220354	1483.022468930199	-3.744380042666535	2199355.643351823	14.02038190391944	1877.2096382242069	1046.56663901481	1.590828	160.510727	2.5074385194218825	1.5027269593593444	-0.1752800289	-0.0771718343	0.0162260385	0.0617725512	0.0809746986	0.1687487893	-0.0829665865	-0.1069773828	-0.0561698673	0.1164194927	0.0827660873	0.1129784776	-0.0936936	0.0571775064	-0.1499484648	-0.0982195863	-0.1232530664	-0.0789334835	-0.1420512363	-0.0760157156	0.0024260523	0.103330036	0.0868776895	0.0181646539	-0.1019702874	0.0146526815	-0.1320338788	0.1122688265	-0.1253113628	0.0137730727	0.0166115483	0.0579570922	0.1640154598	-0.057287798	0.1276305674	0.010443661	-0.0626650624	-0.0479677006	-0.0021340017	0.0303612865	-0.087658253	0.1352176975	0.1531573254	0.1524510324	0.635569530551038	0.0478363138890927	0.4039486281648669	0.0022883129264958	1.9252400602991744	1.4521794143503686	3.7065492897807686	2.10882505146298	0.1547890769909656	-0.2877479629909913	0.0827988902054649	0.023959658355715	0.0450634549567496	0.009399537952156	0.002030714972639	8.835131371402283e-05	0.0022340693619384	-0.0006287599446016	3.953390679354072e-07	4.991065913951849e-06	0.0103611184841556	0.0043651986670709	1.905495940299756e-05	0.0001073527762427	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476.451448884313	-4.131593395015216	2179908.8809125875	17.070063981733355	2352.8482196766845	-86.30525141890303	5535894.744835744	7448.596422480063	1467.6084082467216	-15.414060683477372	2153874.439956476	237.59326675392296	1848.758328241301	1313.6457604899415	1.125594	113.569794	5.774376639339187	3.482629572534752	-0.0343005183	0.0417116666	0.1381483609	-0.0506438992	-0.0134369687	-0.0087393197	-0.0903243922	-0.0196054965	-0.0459504169	0.0207149338	-0.0346490776	-0.0673974397	-0.0110530084	0.0614548747	-0.0358862842	-0.0197753981	0.0232071134	-0.002633339	-0.0663841486	-0.1003795051	-0.0525441459	-0.0713115052	-0.0476873293	-0.0966283973	-0.0370560398	-0.0539670486	0.0170437389	-0.0511556383	-0.1137576645	0.2071294548	0.1885221033	0.0091768079	-0.1306633976	-0.2114240072	-0.0402005003	0.0280955469	-0.0995146656	-0.0005215118	-0.0242386325	0.0188501939	0.0348086252	-0.1479485053	0.1527386503	0.1507811905	0.7727868442572117	0.1372173137061736	0.5971995066570199	0.0188285911807384	-0.4524208262780718	-2.377660886577246	0.2046846040501332	5.653271291559295	0.8231283028347036	0.668339225843738	0.446677320801407	0.6775402029275396	-0.003636269670296	-0.0486997246270455	1.322245711511458e-05	0.00237166317875	0.0032169139688449	0.0009828446069065	9.659835213251933e-07	1.0348535482949448e-05	0.0125017335144441	0.0021406150302884	4.582232707897033e-06	0.0001562933408661	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1477.915953037158	1.4645041528449383	2184235.564241731	2.1447724137000703	2391.196545672673	38.34832599598849	5717820.920036924	1470.5941066946066	1466.9291243780226	-0.6792838686990308	2151881.055948472	0.4614265742747221	1847.5039387867	1165.5242470263331	0.8355019999999999	84.300133	3.0235522198933023	1.5845730738427175	-0.106550333	0.0066144276	0.0831211083	0.0478392338	0.0142608045	0.0141495559	0.046427253	-0.0814470396	-0.0700877619	-0.0430485438	-0.0722690387	0.04633782	-0.0836826324	-0.0467700137	-0.0615249119	0.0909185415	-0.0457953634	-0.0401592145	-0.0868460501	-0.061822273	0.0384976605	-0.0683397512	-0.0684705329	-0.040976838	0.0243211113	0.0074128092	0.0258305641	-0.0424531869	-0.0629134709	0.0093054707	0.0883322196	0.0256113056	-0.0610510861	-0.0538261953	0.0259673722	0.0290094595	-0.0086666517	0.0162048636	-0.0322956386	-0.0670346476	0.0024917592	0.0281518272	0.1521113526	0.148287834	0.5548297482641686	-0.217957095993043	0.3078360495588807	0.0475052956937205	0.900732822801487	1.3531536490795588	0.8113196180719351	1.8310247980173255	0.4447552507355681	-0.3783730520991355	0.1431661665548151	0.197807233056858	-0.0177955776598659	-0.0141593079895699	0.0003166825842483	0.0002004860027434	0.0083495080866458	0.0051325941178009	2.63435223780844e-05	6.971428528896361e-05	0.0146911998615046	0.0021894663470605	4.793762884910455e-06	0.0002158313533706	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1427.738917906353	-50.17703513080505	2038438.417704404	2517.7348545180444	2341.353069592548	-49.84347608012513	5481934.196490446	2484.372107750006	1455.6872693016417	-11.241855076380944	2119025.4260068703	126.379305558352	1851.803717167932	1096.149504734242	1.084514	109.424881	3.875020908797845	2.312869930638536	-0.1346018536	-0.0530102488	0.0161311254	0.0038925469	-0.0227460119	-0.0650543045	0.231686151	-0.0890640068	-0.0890199341	-0.1446055896	-0.102552412	0.0273859156	-0.0453339969	-0.073325974	-0.0649825126	0.1228381076	0.06518656	0.1379530454	-0.1169665876	-0.0172847322	0.0093320304	0.0799145035	-0.014280934	0.0428665573	0.0740259971	-0.0592601613	0.0983897455	0.1024529268	0.0145715351	-0.0953407238	0.0527060793	0.0561483025	-0.0681381206	0.0544285274	0.005987315	0.000540798	0.0325131155	-0.0429512051	0.0118466311	-0.078959795	0.0477488678	-0.039360214	0.151276289	0.1449845808	0.4656277333114502	-0.0892020149527184	0.2168091860287589	0.007956999471625	1.2632748099732254	0.3625419871717383	1.5958632455128887	0.1314366924624329	-0.3193583437529099	-0.764113594488478	0.5838695852821023	0.1019897517246017	0.0193092194033974	0.0371047970632633	0.0003728459539685	0.0013767659651059	0.0172411730830932	0.0088916649964474	7.906170640904795e-05	0.0002972580492811	0.0075043956775171	-0.0071868041839875	5.165015437898024e-05	5.631595448473734e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1467.8530976294817	40.1141797231287	2154592.716220465	1609.1474148594698	2424.190122542843	82.83705295029495	5876697.750234284	6861.977341489969	1472.7391942342122	17.0519249325705	2168960.7342336364	290.7681439060195	1860.0586755532624	1148.1808242797852	0.952481	96.103035	1.3525219864323064	0.659456238645509	-0.1174097124	-0.0643017472	0.0592820163	0.0248967226	0.0808515699	0.1013799222	0.0189526796	-0.0999175177	-0.0744028744	-0.0370183803	-0.0882562562	0.1263536756	-0.05242276	-0.0218359261	-0.0948375411	0.0546707946	0.0590668106	-0.0145472528	-0.1517898207	-0.0501135405	0.0822920554	0.0857462024	-0.0243288521	-0.0029446038	0.1407660052	0.0379981058	0.1487401929	0.0719316705	0.0543730612	-0.0889233225	-0.0263485461	0.0559642507	-0.0317108336	0.098463323	0.0471647641	-0.0288304571	0.0047240967	0.0613507161	-0.0391264435	-0.1580052972	-0.0725581125	0.0402868476	0.1502346003	0.1408894722	0.4783230788580823	0.012695345546632	0.2287929677682752	0.0001611717985483	1.4102949596002643	0.1470201496270389	1.9889318730739112	0.0216149243963569	-0.6487406864584102	-0.3293823427055003	0.1084927276861636	0.4208644782665293	0.017598511686828	-0.0017107077165693	0.0003097076135914	2.92652089153009e-06	0.007694467862092	-0.0095467052210012	9.11395805766916e-05	5.920483568076664e-05	0.0135154657110092	0.0060110700334921	3.613296294754672e-05	0.0001826678133854	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470.1964398258372	2.3433421963554792	2161477.5716765663	5.4912526492201215	2435.899446713027	11.709324170184118	5933606.114496831	137.10827252245798	1472.4623714628674	-0.2768227713447686	2168145.435374052	0.076630846734998	1871.5882255684	1139.935795808224	0.415962	41.969585	0.383305552576861	0.2225826263279964	-0.1154731299	-0.0626308591	0.0586845534	0.0606091734	0.0858238896	0.0583071849	0.110649818	-0.1280080182	-0.0529145247	-0.0698987029	-0.0957870017	0.1010618985	-0.0990523641	-0.0421758917	-0.0990982164	0.0395431388	0.0538116059	0.0265926165	-0.144282899	-0.0484982443	0.0957759023	0.1048089984	0.0031017836	0.0096765744	0.1417798931	0.0042012764	0.1906020297	0.0763822117	0.0805369786	-0.0965692452	-0.0373090406	0.0812218067	-0.0481487932	0.1520896016	0.0302521436	-0.0383969336	0.0164509774	0.0859922305	-0.0548479095	-0.1590187711	-0.0777906553	0.0329956288	0.1489877092	0.136024874	0.4611414705729544	-0.0171816082851278	0.2126514558821869	0.0002952076632635	1.3936367734136894	-0.0166581861865748	1.942223456210919	0.0002774951670265	-0.511095598381047	0.1376450880773632	0.018946170271825	0.2612187106844805	0.0165085874752847	-0.0010899242115433	0.0002725334604291	1.1879347869082902e-06	0.0106438169886289	0.0029493491265368	8.698660270203972e-06	0.0001132908400874	0.0133183256485335	-0.0001971400624757	3.886420423292295e-08	0.0001773777980803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470.766376391697	0.5699365658597344	2163153.733924363	0.3248276891039873	2423.371493595903	-12.52795311712407	5872729.395973237	156.9496093048587	1473.3997076125372	0.937336149669818	2170906.69839271	0.8785990574778395	1860.439331170065	1158.9553944189058	0.43335	43.724018	0.9114399715483852	0.4779561663034497	-0.1104434048	-0.0260208309	0.0559537034	0.0505939102	0.0661438199	0.0778624197	0.03261075	-0.1505249055	-0.0483864523	-0.0461818104	-0.1011416434	0.0525785442	-0.1146607493	-0.0085581638	-0.0868219262	0.0351872392	0.0372970184	-0.0205543852	-0.132276969	-0.0442771812	0.0639511873	0.0956499429	0.0107297887	0.0165426507	0.1084986362	-0.0291606264	0.1702556325	0.0683476095	0.0437400172	-0.0471236852	0.0191218192	0.0931753286	-0.0487197983	0.1476976862	-0.013912425	-0.023591025	0.0177719535	0.0751871285	-0.0412487681	-0.1040909469	-0.0696280167	-0.0072207467	0.1475373187	0.1304173552	0.4669226909265234	0.0057812203535689	0.2180167993020657	3.342250877652028e-05	1.1252884948501531	-0.2683482785635362	1.2662741966421232	0.0720107986080132	-0.1408178156108022	0.3702777827702448	0.1371056364132486	0.0198296571933978	0.0181653076360478	0.0016567201607631	0.0003299784015122	2.744721691078916e-06	0.0133510179679923	0.0027072009793634	7.328937142666158e-06	0.0001782496807816	0.0142950583056277	0.0009767326570941	9.54006683434295e-07	0.0002043486919612	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1465.5661752669675	-5.200201124729347	2147884.214086648	27.04209173763636	2409.9520988874538	-13.41939470844909	5807869.118932044	180.08015434115143	1475.3301914760043	1.930483863467089	2176599.173880624	3.726767947106817	1852.1605866113096	1115.7812798832636	0.642784	64.855354	0.5887794065198556	0.3272386031033123	-0.1217027972	-0.0783116434	0.1080857774	0.0603641428	0.0724389318	0.0544187352	0.137929858	-0.1448252694	-0.0361012473	-0.0487326228	-0.1366528851	0.0518229414	-0.1234655779	-0.1007526124	-0.1091785791	0.121306687	-0.0398532541	-0.0114396905	-0.1234576018	-0.0607047272	0.0666101179	0.0490554039	0.0031271279	0.0098356746	0.1223656502	-0.0718253686	0.1550770924	0.0236548629	0.042604311	-0.0952362816	0.0072334867	0.0452441367	-0.0481734839	0.0886601531	-0.0073068773	0.0316621012	-0.0016300215	0.0612026594	0.0398070348	-0.094197097	-0.0704267458	0.0234428048	0.1458854101	0.124097542	0.5025802383644731	0.0356575474379496	0.2525868959944906	0.0012714606892896	0.8852607217461497	-0.2400277731040034	0.7836865454665138	0.0576133318612669	0.0528454918233052	0.1936633074341074	0.0375054766463176	0.002792646006047	0.017663596344999	-0.0005017112910488	0.000312002635839	2.5171421956585525e-07	0.0140312999618679	0.0006802819938755	4.627835911913612e-07	0.0001968773786199	0.0155016805915792	0.0012066222859514	1.4559373409548224e-06	0.0002403021011633	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1505.3807801125677	39.81460484560012	2266171.293132323	1585.202759011284	2433.133909163937	23.181810276483247	5920140.619923382	537.3963276948643	1490.531648545038	15.201457069033722	2221684.5953143886	231.08429702167533	1872.1155861636416	1248.5902003228805	0.883194	89.112122	3.748028463100326	2.156946481883819	-0.0792434321	0.0418026025	0.1401275194	0.0796769298	0.0418000786	0.073348805	-0.0146589272	-0.045851721	0.0666694825	0.0503720741	-0.0797076976	0.0163012127	-0.0440531554	-0.0583133138	-0.0414954746	-0.0313486414	-0.0154415905	-0.0742355547	-0.063006278	-0.0759154899	-0.0049109769	-0.0972050616	-0.0135371684	-0.0279062939	0.0142018887	-0.0317717639	-0.0165494153	-0.1378273248	-0.0486514878	0.0094687083	0.1362813393	0.0266381925	-0.1618915887	-0.0621330747	-0.0610827576	0.0494367381	0.0666333007	-0.0390619753	0.0064288987	0.007022479	0.0725053447	-0.1227731824	0.1440342395	0.1170999511	0.5879709624065015	0.0853907240420284	0.3457098526332275	0.0072915757524218	-0.3823068469467046	-1.2675675686928545	0.146158525222331	1.6067275412019135	0.8006929860170331	0.7478474941937279	0.5592758745718378	0.6411092578568728	-0.0103949567401889	-0.0280585530851879	0.0001080551256303	0.0007872824012343	0.010336110425009	-0.0036951895368589	1.3654425713311498e-05	0.0001068351787179	0.0143109696901917	-0.0011907109013874	1.4177924506830295e-06	0.0002048038534735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
