global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
918.6501705567804	n/a	843918.1358640017	n/a	1278.1037093400955	n/a	n/a	1633549.091828911	886.75591990153	n/a	n/a	786336.0614804087	991.4300308042808	980.3153647817536	n/a	n/a	n/a	n/a	-0.0385735302	-0.1208300146	-0.0126682056	-0.1052791238	0.0077132675	-0.0543284594	0.0797730941	-0.0515958138	0.0925821034	-0.1916977575	-0.0312688814	0.1102334642	-0.0647525948	0.0080966627	-0.0945987227	-0.0106229064	0.0105503047	-0.1127545552	0.012860716	-0.0784922569	0.0289808806	-0.151993739	0.0195605383	-0.0554789089	0.0426709814	-0.0838587904	0.0880320228	0.0276597638	-0.1020696745	0.1514489711	-0.0536564122	0.1594611877	-0.0486157696	0.1121896306	-0.082361097	0.0174978405	-0.0538695621	-0.0549172473	0.1262339686	-0.0364824429	0.0266489347	-0.1563909384	0.0907953705	-0.105865594	0.3374989798	-0.0092979768	-0.0624009809	0.0754753266	0.0340343766	0.0164634432	-0.0550202892	0.0906087883	-0.0173176774	0.0695743516	-0.021993218	0.2390769788	-0.1597104854	0.1506266343	-0.115550537	0.0483840926	-0.1588484796	0.0973302877	-0.008198139	0.0662631548	-0.0613833083	0.1649068141	-0.1587236147	0.108976552	-0.090380287	0.199906797	0.153366806	0.1532882396	0.0141007832501998	n/a	0.0001988320882691	n/a	-0.0025150797299176	n/a	n/a	6.325626047842387e-06	-0.0205061649482161	n/a	0.0004205028008834	n/a	-0.0029907530461818	n/a	8.944603783245717e-06	n/a	0.0006618890497644	n/a	n/a	4.380971141980204e-07	0.0007439895894328	n/a	5.535205091843863e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.9509554507888	-0.6992151059915841	842633.9566130161	0.4889017644468222	1279.9906916618347	1.8869823217391968	3.560702282556249	1638376.170740942	887.1668199327257	0.4109000311957516	0.1688388356366696	787064.9663895454	992.3711747730616	982.478773784288	1.041234	20.091835	0.0614553447041138	0.0320744534437111	-0.0361932018	-0.082858436	0.0872651771	-0.0824952131	-0.0027254911	-0.1627241582	0.04141892	-0.1126250735	0.0609765607	-0.177057342	-0.0479904089	0.0735791242	-0.0207678193	0.0541457085	-0.0500165503	-0.0443991361	-0.0476196656	-0.0374941562	0.1293754581	-0.1147967997	0.0270427325	-0.1159151879	0.2517539562	-0.005621852	0.0589180198	-0.0083404864	-0.0254874491	-0.1674895799	-0.0165902477	-0.0231568264	-0.0542807283	0.0529360238	-0.0375418474	0.0579494832	-0.1503090249	0.0399785515	0.0137433946	-0.0106312614	0.1268050506	0.0023299089	-0.0145821948	-0.089974553	-0.1736613985	-0.1207395301	0.0588602887	0.1841750765	-0.0477672802	0.0799461052	0.0210191927	-0.0024195259	-0.0461558685	0.095545309	0.0333948034	0.1904291596	-0.0534593033	0.1608331358	-0.0762994662	0.171972355	-0.1597552924	0.0843488926	0.0445947178	-0.0586783787	-0.0201574508	-0.0982938883	-0.1629890123	0.0632650262	-0.0841407109	-0.1048887592	-0.1242093002	-0.0536444608	0.1531573254	0.1524510324	0.0224734435818021	0.0083726603316022	0.0005050556664244	7.01014410283867e-05	-0.0177540340044686	-0.015238954274551	0.0002322257273818	0.0003152057234318	-0.0447802531075467	-0.0242740881593306	0.0020052710683759	0.0005892313559669	-0.0030083418660431	-1.758881986129975e-05	9.05012078298768e-06	3.093665841132525e-10	0.0007230937408826	6.120469111820003e-05	3.746014214874274e-09	5.228645581035927e-07	0.0009365889172259	0.000192599327793	8.771987998703837e-07	3.7094501066353966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.147419755158	0.1964643043692149	842994.6844030543	0.0385982228912795	1277.3590139945347	-2.631677667299982	6.925727344565476	1631646.05063309	887.8300304836697	0.6632105509439725	0.4398482348834076	788242.1630286339	992.7660818030702	976.553031839294	0.9689	18.696064	0.0881493240591909	0.0446831671511488	-0.0406923048	0.0631835467	0.1433274081	0.0009521938	-0.1150718685	-0.0703466829	0.0456115902	0.0433161848	0.066266289	-0.19505752	-0.0294305989	0.0740703535	-0.0425145733	-0.0147088175	-0.0549139477	0.0687907255	-0.1491282551	-0.0674930649	-0.0135529911	0.0229119094	0.1097660645	0.0262831659	0.1010947403	-0.2163796732	0.0075142358	0.0930441399	0.2222325944	-0.0839399543	0.0578076371	-0.1793825498	-0.0370016294	0.0381355495	0.0589469284	-0.0182630672	-0.1938892997	-0.0302347518	0.0889930949	-0.0090034445	0.1388731137	-0.0941028508	0.1544205168	0.0008254363	-0.1015921545	-0.1302136088	-0.168523873	0.1182082392	-0.0431692725	0.0735814638	-0.0083051354	0.0137973321	-0.0304008958	0.1471387265	0.0831331718	0.1404133604	0.003244811	0.0224872896	-0.0096546847	0.1619641441	-0.1913986736	0.0437903404	-0.0166944047	-0.0631506696	-0.0349175	0.0736522406	0.0310099771	0.0714190188	-0.0034091568	0.0758762457	0.106318855	-0.1303352594	0.1527386503	0.1507811905	0.015861862013125	-0.0066115815686771	0.0002515986665234	4.3713010839270745e-05	-0.0515969623364043	-0.0338429283319357	0.0011453437980805	0.0026622465223443	-0.0402272281270086	0.004553024980538	0.0016182298827823	2.0730036473403948e-05	-0.0032296352212929	-0.0002212933552498	1.043054366261564e-05	4.8970749077714226e-08	0.0005517480726888	-0.0001713456681938	2.9359338008779818e-08	3.044259357158053e-07	0.0004663921571087	-0.0004701967601171	2.175216442125063e-07	2.210849932247117e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.5276695763154	1.3802498211573493	845531.1351164494	1.9050895688048948	1280.4793053468068	3.1202913522720337	9.736218123063637	1639627.2514214409	886.2023985120985	-1.6276319715711909	2.649185834880721	785354.6911285963	991.9908514877208	980.9474175980675	0.823831	15.896792	0.0844123588272485	0.0461573676409415	-0.0455983686	0.1073465932	0.0955757905	0.024394288	-0.1044719932	0.0615198665	0.0192557298	0.108410838	0.11212339	-0.175158416	-0.0096364447	0.1352629795	-0.1036620347	-0.0667981236	-0.097811871	-0.0049182741	-0.0544917382	0.0881281602	-0.0033589442	-0.1128978741	-0.0072176879	-0.0007345376	0.1281458864	0.0767286888	0.1206355205	-0.0989435296	0.2310623741	-0.0117860374	0.0982973571	-0.0492131749	-0.0508271612	0.1020001218	0.1112555866	-0.0256429476	-0.1444834397	-0.0450808979	-0.0049119415	0.0478821398	0.0190015057	-0.0575270291	0.2401622928	0.0067599818	-0.0268886738	-0.1493876328	-0.1430759956	0.008916597	-0.0403227869	0.0839793814	-0.0166748816	0.0167512395	0.0046954282	0.1096755921	0.0669409236	0.1261984289	0.0002364241	-0.0154208296	-0.0093665113	0.1128680957	-0.2008044433	0.000153382	-0.0208841582	-0.0296883184	-0.0393906905	0.0733959148	0.0375112686	-0.0445592857	-0.0141512098	0.0809121511	0.1670060318	-0.118794319	0.1521113526	0.148287834	0.0308403758159556	0.0149785138028306	0.0009511287804693	0.0002243558757415	-0.0514338600960968	0.0001631022403075	2.6602340793325925e-08	0.0026454419643848	-0.0215836454819182	0.0186435826450904	0.0004658537522891	0.0003475831738443	-0.0032849442570564	-5.530903576350015e-05	1.0790858771967826e-05	3.059089437088138e-09	-0.0001691539730073	-0.000720902045696	5.196997594888218e-07	2.8613066584154374e-08	0.0007027242784295	0.0002363321213208	4.938214114942614e-07	5.585287156798933e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.814167235207	0.2864976588916761	846058.1022465974	0.0820809085504112	1276.3666756947837	-4.112629652023088	16.913722654699548	1629111.890824153	886.2365247938368	0.0341262817382812	0.0011646031052805	785415.1778786569	992.1234587884122	987.4692277200928	0.876541	16.913887	0.0732136254306898	0.0362207913007904	-0.0275072668	0.1362979945	0.08065122	0.014023649	-0.1009242132	-0.0672430585	-0.021850332	-0.060685566	0.0901249421	-0.0964485034	9.00072e-05	0.0908441648	-0.0591169491	-0.0687517308	-0.1219861253	-0.0300394887	-0.0260269277	0.0792180336	-0.0497093484	-0.0036060108	-0.0993256556	0.1101160781	-0.1423712434	0.0271960647	0.0514008647	-0.0305961467	0.1748639576	0.022207376	0.0395578798	-0.0063489435	-0.0232576092	0.03244656	0.0732825913	-0.0413769147	-0.1606746866	0.0402219529	0.0137408825	0.1073296362	0.0420693054	-0.0716359836	0.1196273429	0.0128359424	-0.0461621274	-0.0699117073	-0.0230842892	0.0836638318	-0.0377965328	0.0772689656	-0.0199207479	0.0145904752	0.0005524375	0.0836952229	0.0442022076	0.0978711202	-0.0222124334	-0.050673716	0.0100785513	0.074863802	-0.2035823185	-0.018292216	-0.0572761846	0.0257745379	-0.0186221365	0.1127459464	0.054749654	0.0508653933	-0.0022522646	0.0804870694	0.0378738087	0.0940861863	0.151276289	0.1449845808	0.0251219848251622	-0.0057183909907934	0.0006311141215556	3.269999552358715e-05	-0.0255390510457118	0.025894809050385	0.0006705411357559	0.0006522431283154	-0.0389922566757334	-0.0174086111938152	0.0015203960806662	0.0003030597436974	-0.0032100232148799	7.492104217650007e-05	1.030424904006789e-05	5.613162560812902e-09	6.814777825292495e-05	0.0002373017512602	5.6312121151169676e-08	4.644119680809831e-09	0.0005311107879523	-0.0001716134904772	2.8207866907931297e-07	2.9451190113768024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.8306191564808	0.0164519212737559	846088.3679377948	0.0002706657135978	1294.106919487317	17.74024379253342	314.7162498185205	1674712.7190649535	888.1742341783312	1.937709384494383	3.7547176587576	788853.470258265	995.4969418135452	998.4417935745184	0.987507	19.055119	0.0827892730478093	0.0449680610272056	-0.0246070744	0.1343707874	-0.0101756628	0.0412180316	-0.0882621116	-0.0509469662	-0.0503600863	-0.2045184704	-0.0037381881	0.0888763795	-0.0020033497	-0.0094650071	-0.0588128661	0.0153732886	-0.0261187681	0.0139693763	0.1561583516	0.1618825174	0.0848036166	0.0348933224	-0.1858771157	0.0656314587	0.0626125192	0.0985221354	0.0711825983	0.0140488736	-0.0756643941	0.0446063264	0.1639162077	-0.0590020135	-0.016222478	-0.0371023446	0.0918387827	-0.0721385249	0.0063227231	0.1155701651	-0.0503713142	0.1992002266	0.0181408806	0.0306519382	-0.1305320647	0.1024420746	-0.1472239596	-0.0803383543	0.0743136371	0.1075636025	-0.0401185791	0.0722680188	-0.0066383125	0.0165009422	-0.0051887869	0.0628933131	0.0376255476	-0.0574719519	-0.0338622478	-0.0654556224	0.0207636577	0.1057395679	-0.1620251024	-0.1159593372	-0.025402456	0.1433034311	0.0471925212	-0.0894826325	-0.1691517393	-0.078250792	0.0577965846	-0.0422036127	-0.023005161	0.0273616001	0.1502346003	0.1408894722	0.0257780223930552	0.000656037567893	0.0006645064384968	4.3038529048696485e-07	-0.0439895384119637	-0.0184504873662519	0.0003404204840522	0.0019350794896976	0.0003140737842173	0.0393063304599507	9.864234193257513e-08	0.0015449876142268	-0.0028885418279113	0.0003214813869686	8.343673891593154e-06	1.0335028216725485e-07	0.0001683284009343	0.0001001806226813	1.0036157160828038e-08	2.833445056109845e-08	0.000465244444528	-6.58663434243e-05	2.1645239316416725e-07	4.338375196087827e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.74008678552	-0.0905323709607728	845921.8272402359	0.0081961101917789	1286.0065786838531	-8.10034080346395	65.615521132263	1653812.920418149	887.8697664048937	-0.3044677734375227	0.0927006250620026	788312.7220958804	993.9943658861064	1006.023410194086	0.964621	18.613504	0.0292959114231209	0.0198838882957052	-0.0046767877	0.0705203022	-0.1077921961	0.0132954966	-0.0169389683	0.1271454562	0.0160393097	-0.0984648709	0.0266105465	0.0507833971	0.001914811	0.032283189	-0.0015181964	-0.0048977187	0.0987361669	-0.1242898962	0.2167358007	-0.1286141331	0.2839292309	-0.0111279505	-0.0398749137	0.1000294354	0.0347576942	-0.1122736257	-0.0686030804	-0.116087384	-0.0751284193	-0.0666889142	-0.1200666521	0.0344201582	-0.0089770116	0.0481031502	0.0798339816	-0.0570146565	0.1222235756	0.0518463402	-0.0564038624	0.1427421369	-0.0841638845	0.0693961966	0.0352966925	-0.0795359508	-0.1503414043	-0.0019658128	-0.0194375143	0.1086748348	-0.0309291894	0.065400822	-0.0243100287	-0.0003985851	0.0080666945	0.04938492	-0.0020450143	-0.1472751191	-0.0015822159	-0.0384445666	-0.0124794405	0.0844982401	-0.0515793645	-0.0122133851	-0.0261698217	0.0256914794	-0.0871038342	-0.1333609173	0.1850547145	0.05693285	-0.0387087753	-0.0296387462	-0.1067698083	-0.1278033819	0.1489877092	0.136024874	0.0215467362040868	-0.0042312861889684	0.0004642618410485	1.7903782812954732e-05	-0.0482284680805378	-0.0042389296685741	1.796852473511774e-05	0.0023259851333954	0.0192364709430208	0.0189223971588035	0.0003700418143416	0.0003580571142354	-0.0028885311669503	1.0660960999848285e-08	8.343612302443263e-06	1.1365608944028612e-16	0.000130328142228	-3.800025870630001e-05	1.4440196617457294e-09	1.6985424656601795e-08	0.0004651893960598	-5.504846819999249e-08	2.1640117420648146e-07	3.030333851165584e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.3407878374298	0.600701051909823	847027.165757221	0.3608417537655679	1277.3143523534138	-8.692226330439325	75.5547985795827	1631531.954728021	887.1366802639432	-0.7330861409504905	0.5374152900536825	787011.4894697297	991.656206440406	994.822680761526	0.988429	19.072901	0.1320180611403957	0.0669423257018418	-0.0040216968	-0.0061815596	-0.1349684329	-0.0871439556	0.0628371547	0.1722040523	0.0238882506	0.0271104829	0.07430958	0.0678864759	-0.041021537	0.0001367802	-0.0882838578	0.0352392198	0.0808853172	-0.1067775188	0.1216749191	-0.0225897548	0.0512179026	-0.0555397886	-0.0610676005	0.0157016866	1.5957e-05	-0.1603326544	-0.0123559032	-0.1527792914	0.0388194183	0.0692020941	0.0349337433	-0.0557630259	-0.0118060035	0.1107770077	0.1005872443	0.0369268493	0.1391001579	-0.016118856	-0.0496068203	-0.0159177811	-0.0476420236	0.0590807557	0.0798887579	-0.1773318454	-0.1087210556	0.0349444019	-0.0140612214	0.1375468387	-0.0167759378	0.0658858428	-0.048492344	0.0034924318	-0.0078300571	-0.0040193669	-0.0278883867	-0.1275401262	-0.0533391818	0.0159559586	-0.0203912231	0.1231745197	0.0015484544	0.0554005035	0.0125251235	0.0242744341	-0.0901701034	-0.0679418909	0.1731792354	-0.1312192661	0.0800419741	-0.1991138185	-0.0178246304	0.0805008068	0.1475373187	0.1304173552	0.0314469243081134	0.0099001881040265	0.0009889090484402	9.801372449510976e-05	-0.0677544909870562	-0.0195260229065184	0.0003812655705458	0.004590671048915	-0.0395337757215799	-0.0587702466646007	0.0015629194228041	0.003453941893018	-0.0033421359722962	-0.0004536048053459	1.1169872857316267e-05	2.0575731943289186e-07	0.0004620711438736	0.0003317430016456	1.1005341914083257e-07	2.1350974200065717e-07	0.0005562736583733	9.108426231350003e-05	3.094403830000149e-07	8.296342841194483e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0311359870336	0.6903481496037784	848298.3534575657	0.4765805676613608	1281.0246659119923	3.710313558578491	13.766426702971389	1641024.1946749317	888.5458706325954	1.4091903686522755	1.985817495102336	789513.764218237	994.2665159211608	996.0248648185868	0.8536329999999999	16.471863	0.0655122378459751	0.0337103080978989	0.0064912943	-0.0649815444	-0.1476334426	-0.0783345341	0.1174830727	0.1124045711	0.0910140933	0.0153174006	0.1209136975	0.087185012	-0.0340825412	-0.069008563	-0.0177007383	-0.1398965095	0.1141869753	-0.1216254017	-0.1226673005	-0.0898825363	0.1400390734	-0.1788438169	0.0248476598	0.0230603387	-0.1916174955	0.0082838218	-0.0527622178	0.0977276941	0.097903077	-0.155063519	0.0972257103	0.0148585815	-0.0053995769	0.072298614	-0.0044002733	0.0797666198	0.1235789563	0.0276451983	0.009197556	0.0335523354	-0.0678391773	0.1487452656	0.1032463511	-0.1350510446	0.076588851	0.0289940202	-0.1632555001	-0.085335291	-0.0188975162	0.0665798709	-0.0525960705	0.0160042193	-0.0182107832	-0.0010554375	-0.0524962529	-0.0823550039	-0.0715600145	0.0812045776	-0.0136393592	0.0661290462	0.0463163642	-0.0714084477	0.047615401	0.0228078154	-0.0866010725	-0.005335886	-0.0066932411	-0.278926729	0.1289404784	-0.1641716753	0.1085846973	-0.0354716265	0.1458854101	0.124097542	0.0269862349291258	-0.0044606893789875	0.0007282568756499	1.989774973581277e-05	-0.0819981599924659	-0.0142436690054097	0.0002028821067356	0.00672369824215	-0.0307837283311656	0.0087500473904142	0.000947637929967	7.656332933449608e-05	-0.0034569853608523	-0.000114849388556	1.1950747785147108e-05	1.3190382051709994e-08	-9.230345808997063e-05	-0.0005543746019635	3.0733119930226735e-07	8.519928375366965e-09	0.0004643410074697	-9.193265090360003e-05	2.15612571217976e-07	8.451612302163192e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.7489494535156	-1.2821865335180291	845938.1300208456	1.64400230673498	1285.5694677829742	4.544801870981928	20.655224046480832	1652688.8564957995	888.5109339396159	-0.0349366929794996	0.0012205725163438	789451.6797302485	994.9772698723376	994.147972023094	0.965618	18.632736	0.0373717153758923	0.0212039553227304	0.0044933736	-0.1478991226	-0.0795067096	-0.0913361715	0.1252053731	0.0504242222	0.0238922466	0.0390803121	0.040347876	0.0572484889	0.0224335776	-0.0376837575	-0.0780918303	-0.0361696667	0.0579617243	-0.0507045389	-0.2368039772	-0.0799835884	0.1096192141	0.0300959794	0.10715309	-0.0124819576	-0.125096706	0.1013303063	-0.0747608671	0.0147143466	-0.0369564478	0.1372366621	-0.1089609519	-0.0683607041	-0.001755269	0.0459731039	-0.1311176717	0.1763835709	0.0497549724	0.0978721395	0.0569710366	0.1007155889	-0.0893825695	0.0081023383	0.1020252482	0.0538020147	0.2269320136	0.1329533188	-0.0942185843	-0.0778948327	-0.0154025479	0.0654706109	-0.0340369049	0.0245835878	-0.0224842137	-0.0106593606	-0.0772819374	-0.0230563994	-0.0323796455	0.1548997181	-0.0260534746	-0.1051683169	0.1127847257	-0.1631651517	-0.1030128756	0.1047593141	-0.0630388349	0.0185097367	0.1032438075	-0.0037950374	-0.014470809	0.0371687609	-0.0046951798	0.081908178	0.1440342395	0.1170999511	0.0259594550345667	-0.001026779894559	0.0006738933056916	1.0542769518707945e-06	-0.0673946750775229	0.0146034849149429	0.0002132617716609	0.0045420422288048	-0.0431615862976215	-0.0123778579664558	0.001862922531727	0.0001532113678377	-0.0034530297102308	3.955650621499749e-06	1.1923414179736603e-05	1.564717183937135e-11	9.019659589881712e-05	0.0001825000539887	3.330626970591045e-08	8.135425911734513e-09	0.0004651571548581	8.161473883999877e-07	2.1637117871568242e-07	6.660965595921204e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
