global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
815.4537101029755	n/a	664964.7533207076	n/a	1165.4791214217	n/a	n/a	1358341.5824698978	792.2275484935883	n/a	n/a	627624.4885921607	884.7747389893173	798.636618724035	n/a	n/a	n/a	n/a	-0.0086662516	-0.0554255925	0.1765871145	-0.0707304179	0.0685509156	-0.000990576	0.1186870092	-0.0351444251	0.0546606986	-0.0366133354	0.1168548128	-0.0207566829	0.1370830113	-0.0196165045	-0.0310562869	0.014641843	-0.0626312638	0.0494190303	0.1812961143	-0.2140854354	0.1224022694	-0.0539758423	0.0957123124	-0.0798662825	0.0887725191	-0.0908217702	0.039069761	-0.1798563834	0.0398012277	-0.1143280992	0.0889450664	-0.1700608996	-0.0723306831	-0.0031613692	0.1139884238	-0.0247674715	0.0403241117	-0.1406894955	0.0684175255	-0.0266428073	0.0123096606	0.049221236	-0.0903859935	0.1073144432	-0.0691712823	0.1583539895	-0.0722374765	0.0519461312	-0.0173796059	0.0520197881	-0.0457856548	0.0523947919	0.0487784356	-0.0294960275	0.0617477564	-0.0705342169	0.0983214334	-0.0797370788	0.1266917851	-0.0897045561	0.0613821931	-0.138203035	0.1339662876	-0.1404575978	0.1503171289	-0.0043412896	0.0059497294	-0.0040591906	0.0841113181	-0.0507164454	0.0448266664	-0.0801577675	-0.2020707518	0.1854288201	0.153366806	0.1532882396	0.0057436820038958	n/a	3.298988296187648e-05	n/a	0.0857722760617321	n/a	n/a	0.0073568833408099	0.1759963941194371	n/a	0.0309747307430442	n/a	0.0009007179410929	n/a	8.112928094066329e-07	n/a	-0.0011752190023208	n/a	n/a	1.3811397034158965e-06	-0.0004809707097541	n/a	2.313328236413627e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.6196892623627	-0.8340208406127658	663605.2381339084	0.6955907625764245	1162.219829046904	-3.259292374796132	10.622986784404212	1350754.9310298143	793.684392367438	1.4568438738497207	2.122394072773461	629934.9146876693	884.9034736800368	778.9563231581526	1.328946	29.673502	0.5590895938974468	0.2531506389614756	0.0684704404	-0.1276197421	-0.1255656581	-0.2331745741	0.0881351064	-0.1881755059	0.0161803175	-0.087164702	0.0201359966	-0.109886237	0.1213757107	-0.154428841	0.010486989	-0.1148113167	0.1091648603	0.0400333923	0.1477414028	0.1905557695	0.0251193179	-0.2685054513	0.0702669103	-0.2503258499	0.1596541066	0.1182448053	0.0976459844	0.0838116129	-0.1188513036	0.0560473133	-0.0595577438	-0.0722439462	0.1322893038	-0.0100626499	0.0845134465	0.173647693	-0.0715657927	0.0176027573	-0.0413742509	-0.044670309	-0.153257723	0.1490858679	-0.019910078	0.0630953654	-0.070768455	0.0374163464	-0.4029127371	0.2893242193	0.184374232	0.1030012877	0.0526564374	0.2200540016	-0.093723948	-0.1335130412	-0.0099982256	-0.0716699937	0.1000915533	-0.0448805214	0.1812751421	0.0034503674	0.3991297006	-0.1909446393	0.0319512896	0.179437917	-0.082807566	-0.1438297905	0.1634659411	0.0607441825	0.1243020198	-0.2213885334	0.0870783041	-0.0598495662	0.1230933181	0.0638777452	0.1994914511	-0.0873923754	0.1531573254	0.1524510324	0.1704351976118658	0.16469151560797	0.0290481565849957	0.0271232953132502	0.1476638706996738	0.0618915946379416	0.0038305694868272	0.0218046187100099	0.2893455532319322	0.113349159112495	0.0837208491750929	0.0128480318715097	0.0017240824174787	0.0008233644763858	2.9724601822591985e-06	6.779290609740628e-07	-0.0032981834029628	-0.002122964400642	4.506977846393248e-06	1.0878013759579276e-05	0.0009558469039989	0.001436817613753	9.136433038842824e-07	2.064444855190865e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.9632339126565	-0.6564553497062207	662536.14616155	0.4309336261579164	1157.9217837509232	-4.298045295980728	18.473193366302063	1340782.8572849196	794.0594875680462	0.3750952006081434	0.1406964095192633	630530.4697968281	885.4459557823311	758.9255122894343	1.350749	30.160324	0.200059587798883	0.1121137556206046	0.1071353193	0.1640179386	-0.0872925842	0.0255666243	0.1651291366	0.0033893582	-0.1588464709	-0.0581950842	0.0569255487	-0.1176538822	-0.0386283415	0.1445422868	0.0289342375	-0.0443018667	0.142190575	0.0111546212	0.0244088255	0.0243313183	0.1018805315	-0.0958399331	-0.0542309979	-0.3753323166	-0.0044959285	0.2104277387	0.0590216347	0.154015104	-0.0896323945	-0.0826232821	0.1262531335	-0.0880155955	0.2370216944	0.0590127278	-0.0467268924	0.087732949	-0.033075393	-0.0343316352	0.0877516696	0.1013415848	-0.1016773848	0.0094058013	-0.0436304398	0.0909360566	-0.0127338816	0.1680164234	-0.0781206265	0.1375359138	0.1272689356	0.1592275384	0.0518521659	0.116536239	-0.0848899653	-0.1778836967	-0.0084099403	-0.08874102	0.063336358	0.013092976	0.164523482	0.076497513	0.3163286573	-0.1652278753	0.0493858507	0.0927112692	-0.0700795553	-0.0459712436	0.2447833832	0.1402023566	-0.1073753668	-0.1684830832	-0.112097828	-0.0079772896	-0.0885745222	0.0876895343	0.0345567915	-0.0210495906	0.1527386503	0.1507811905	0.1673261992011419	-0.0031089984107239	0.0279980569391002	9.665871117883744e-06	0.1500482653488291	0.0023843946491552	5.685337842920412e-06	0.0225144819341926	0.378817763594256	0.0894722103623238	0.1435028980145536	0.0080052764271199	0.00215193111867	0.0004278487011913	4.630807539500319e-06	1.830545111110824e-07	-0.0037033514625375	-0.0004051680595747	1.6416115649952785e-07	1.3714812055078642e-05	-0.0003130160227687	-0.0012688629267676	9.797903050993532e-08	1.61001312692524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.211011500362	2.2477775877055137	666200.4152944441	5.052504083791218	1164.8717230801558	6.94993932923262	48.30165668001437	1356926.131231731	795.5606226795963	1.501135111550184	2.253406623128783	632916.7043583471	883.7682768735863	783.7167510811981	1.803586	40.271553	0.629570335779076	0.4020983460783565	0.1766079898	0.2432903388	0.1827994979	-0.1839471479	-0.0372058563	0.1446301868	0.163132736	-0.3169247271	0.1193030566	0.0008916488	-0.0162877398	-0.1871575428	0.0934929477	-0.126810582	0.2294474117	0.0627015402	0.0129469215	0.0003671934	-0.0409085151	-0.0531839972	0.1563750857	0.2426687007	-0.0701236659	0.0976838843	-0.1338926334	-0.037577332	-0.0545486884	-0.1956596421	-0.2718515583	0.1154386283	0.1680635983	0.0545224136	0.1801213601	0.1062458521	0.1352261083	-0.2638917289	0.2229705516	-0.2321982473	-0.0536323767	-0.052041094	0.0100621995	-0.1045962604	0.13344204	-0.1527444074	-0.1704743846	0.0064270843	-0.1534398159	-0.0185946767	0.011794829	-0.2802694768	-0.1250890524	-0.1632535758	-0.1437605163	0.1250509726	-0.1398447571	-0.0076281384	0.0620845472	0.3826378734	-0.0766677949	0.4438867969	0.2298656282	0.0662247175	0.31283753	0.0130325038	0.136898633	-0.0012170522	0.2106743481	-0.1447995122	0.0177769972	0.1828397286	0.0484300343	0.1623420089	-0.0794009918	-0.0084328306	0.1521113526	0.148287834	0.1270317017339408	-0.040294497467201	0.0161370532454208	0.0016236465261342	0.0861067266330337	-0.0639415387157953	0.0040885203733435	0.0074143683714559	0.2803010160774164	-0.0985167475168395	0.078568659614032	0.0097055495412967	0.0091716498878491	0.0070197187691791	8.411916166528241e-05	4.927645159836534e-05	-0.0040359660175939	-0.0003326145550563	1.106324422353666e-07	1.628902169517276e-05	-0.001497033740118	-0.0011840177173492	2.2411100190516877e-06	1.4018979549970466e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.920904956505	1.709893456142936	668994.606764868	2.9237356313604344	1159.328070341651	-5.543652738504761	30.732085685131334	1344041.5746820965	797.9138662265966	2.353243547000261	5.53775519149837	636666.5379166751	887.2841382548756	768.4251765629491	1.768189	39.481178	0.1914882625118626	0.1007083956223673	0.2039565178	0.1574945335	-0.0738556524	-0.1164543456	-0.0949538984	-0.099422207	0.089136603	-0.1555902269	-0.0363084064	0.05790163	-0.2715551231	-0.0044590018	0.0767822844	-0.1409595692	0.1484985454	-0.1018824815	-0.2130078631	-0.0896141504	-0.0058307392	0.2988054156	0.0071945893	0.2007048432	0.2870041851	-0.0506567623	0.022677373	0.075777624	0.1028006203	0.1519412052	0.0596715809	-0.060734869	0.1916273303	0.0535801706	-0.151989721	0.1556201279	-0.0886145998	-0.0808042458	0.0708034806	-0.0645247832	0.043171373	-0.3668358192	0.0092280163	0.1043695312	0.0287914245	-0.16437552	-0.0710284672	-0.2378395567	0.041857927	-0.0181571189	0.0655403096	-0.0619022223	-0.1678595828	-0.1310627366	-0.1513397875	0.2772729484	-0.0481454482	0.1625217936	-0.1696560683	0.0441248574	-0.1492926463	0.139146614	-0.0441798382	-0.0623056597	-0.2840652835	0.0577579188	-0.2412091102	0.1581084582	-0.0570476541	-0.2763387345	0.1091613264	-0.0691147697	0.0480054568	-0.1246143157	-0.1124613065	-0.1949433086	0.151276289	0.1449845808	0.1075632529346677	-0.019468448799273	0.0115698533818873	0.0003790204986499	0.143493391686448	0.0573866650534143	0.0032932293259527	0.0205903534576803	0.2780954673143512	-0.0022055487630652	0.0773370889407873	4.8644453462585385e-06	0.0102735804462629	0.0011019305584138	0.0001055464551858	1.2142509555661505e-06	-0.0028982259765275	0.0011377400410663	1.2944524010457731e-06	8.399713811018781e-06	-0.001488152341676	8.88139844199996e-06	2.214597392035762e-06	7.887923828555931e-11	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.185561598716	2.2646566422110936	672704.3554550012	5.128669707110825	1170.0194846385748	10.691414296923767	114.30633966846594	1368945.5944339165	797.6372876403631	-0.2765785862335406	0.076495714362944	636225.2426342753	889.6478142285869	781.3812467847054	1.348956	30.120287	0.422574363425204	0.2598445017425512	0.1986085892	0.1063951781	-0.0659391384	0.0049938364	-0.1441333521	-0.0467219488	0.0151692338	-0.091520963	0.0643827404	0.2538656299	-0.189400085	-0.0944319555	-0.0584394076	-0.1195487115	0.0710235349	-0.0750882595	0.0867664951	-0.0874148569	-0.074220915	0.1988768887	-0.1499130836	0.0602591392	-0.0059138684	0.0749514887	-0.1566102137	0.154142414	0.109453877	0.1472743696	-0.050504117	-0.1413500161	0.0027206791	-0.1903038414	0.0354644165	0.18060108	0.0199143639	-0.0822655722	-0.0331752812	0.1066939278	-0.0206274588	-0.0505191124	0.0271484429	-0.1419892443	0.0192282569	-0.1125427259	0.0345146928	-0.3171996942	0.0643378515	-0.0105676981	-0.1278037819	0.2778792906	-0.146333886	-0.1461886618	-0.0142313804	0.0816750785	-0.0648496135	0.0014890716	-0.1918720688	-0.0721372772	-0.0515360927	-0.0364500773	-0.1954860944	0.107727495	-0.0145882564	0.0174558952	-0.2219114839	0.0287825624	-0.1134668711	-0.0755543386	0.0671975354	0.0026415232	-0.1900774509	-0.175637594	0.0658157954	-0.1132878736	0.1502346003	0.1408894722	0.0891553878616804	-0.0184078650729873	0.0079486831847666	0.0003388494965453	0.196930420072718	0.0534370283862699	0.002855516002755	0.0387815903500171	0.3921573460105279	0.1140618786961766	0.1537873840300208	0.0130101121717013	0.0062506990144987	-0.0040228814317642	3.907123816985502e-05	1.6183575014033185e-05	-0.0026587060376102	0.0002395199389172	5.736980113894708e-08	7.06871779442493e-06	-0.0010172018869621	0.0004709504547138	1.0346996788392569e-06	2.2179433079522914e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.6805775781654	-1.504984020550637	670237.8881037185	2.2649769021127604	1171.837119790452	1.817635151877312	3.303797545340058	1373202.2353187825	795.8443341936384	-1.7929534467247097	3.214682062122016	633368.2042681156	889.9423443870822	808.2905425188528	1.347807	30.09465	0.3539450206881154	0.1713073580427098	0.1149633115	-0.1114226346	-0.0434691401	0.0074714467	-0.0210036972	-0.0737553956	-0.1486189381	0.1425429856	0.0224566097	0.1665416613	-0.1938634281	-0.1838350954	0.0759637893	-0.124127122	0.0408818536	0.0849674934	-0.1066162035	-0.1318282266	0.0585390676	0.0218987918	-0.1270911773	0.0532040326	-0.2201053441	-0.0032487161	0.0128544972	0.2386339455	0.0327317325	0.2489717989	-0.0166980875	0.0535231653	-0.0462578536	-0.0673094313	-0.0104485595	0.1215321736	0.0006537783	0.1314260738	-0.0082578361	0.0582768218	-0.033143443	-0.085686368	0.1805511866	-0.2596264244	0.0091020558	-0.0312680126	0.2438079193	-0.0572267438	-0.0500537228	-0.1865954637	-0.1437100019	0.1958854525	-0.1108104622	-0.0622059544	-0.0254865729	0.1168888512	-0.006823539	-0.1106159092	-0.125146429	-0.1488180434	-0.0308154158	-0.0566880532	-0.1410159515	0.0615092448	-0.0229255227	-0.0895150917	-0.0261004917	-0.0562708662	-0.0282163643	0.1015883357	0.1275498772	0.2004570475	-0.2097910748	-0.1046475768	0.0571027625	-0.0134922441	0.1489877092	0.136024874	0.0566340668887903	-0.03252132097289	0.0032074175323639	0.0010576363178217	0.129791333195115	-0.067139086877603	0.0045076569867583	0.0168457901725653	0.2423213201611105	-0.1498360258494173	0.0587196222046234	0.0224508346423472	0.0050673373295092	-0.0011833616849895	2.567790761103743e-05	1.4003448775011886e-06	-0.0021201631143255	0.0005385429232846	2.900284802200302e-07	4.495091631346404e-06	-0.0006501347554722	0.0003670671314899	4.226752002728973e-07	1.3473827902022358e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.6002068045177	-0.0803707736477008	670106.2985803991	0.0064594612567299	1161.3007035136816	-10.536416276770524	111.01606795739482	1348619.3239813717	795.7338844054642	-0.1104497881741508	0.0121991557077147	633192.4147910087	888.0532480875651	802.4563119110721	1.196188	26.709206	0.3352259019610309	0.187441323516584	0.03154028	-0.0699891981	-0.0462596182	0.0476385027	-0.0099984739	-0.0171152939	-0.0661167604	0.0463348957	-0.0168095262	0.0103759178	-0.046251438	-0.0249293103	-0.0153772139	-0.0707072362	0.0071653123	0.1570738235	-0.0651558179	-0.1187184129	-0.1175045633	-0.0603793509	-0.0374738583	0.1133407953	-0.0879276118	0.0197153857	0.0775121509	-0.0733980905	0.0197675839	-0.0708648631	0.1795710625	0.0238151483	-0.0773810015	-0.0911817188	0.0913312209	0.0554999472	-0.0250037166	0.0712329424	-0.0240102343	-0.0162952339	0.0167616035	-0.0401669821	0.0115990832	-0.1401200525	0.1261633466	-0.0024839799	0.2101649631	0.1749099606	-0.0346049455	-0.0462011742	-0.0227098374	-0.0756015653	-0.0571769938	0.007696358	0.0160887853	0.0784072169	0.0779719045	-0.2393868526	-0.1568553208	-0.1189154394	0.0182905413	-0.0397581097	-0.0318766165	0.0508297709	0.0821461642	0.0182595516	0.031359045	0.0108036793	-0.063256349	0.1391220233	-0.0552623373	-0.0273816645	-0.0437938847	0.0518804988	-0.1408300912	0.1952830753	0.1475373187	0.1304173552	0.0457997680990445	-0.0108342987897458	0.0020976187579262	0.0001173820302654	0.0626513664214769	-0.0671399667736381	0.0045077751383652	0.0039251937144781	0.1775054674835985	-0.064815852677512	0.0315081909865708	0.0042010947583129	0.0017527470871154	-0.0033145902423938	3.0721223513915194e-06	1.0986508474972191e-05	-0.002119044466748	1.1186475774999094e-06	1.251372402646416e-12	4.490349452055316e-06	-0.0011831415399036	-0.0005330067844314	1.3998239034454622e-06	2.84096232249901e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.5016740207703	1.9014672162526267	673222.9970708864	3.6155775744835137	1160.2660613558185	-1.034642157863118	1.0704843948276492	1346217.3331341438	795.265851702009	-0.4680327034552647	0.2190546115036437	632447.7748833217	886.4983589933446	803.4481330746053	1.033509	23.076811	0.072849265275957	0.0339057255260124	0.0438410905	-0.0539711834	0.0906994746	-0.0159419362	-0.1615428373	-0.0878996165	0.0919414074	-0.0043757616	0.0063078647	-0.059189552	0.0225427554	0.1904773893	-0.0039727537	-0.0499608389	-0.0185600182	0.1100366619	-0.0827330417	-0.1172244627	-0.0766365714	-0.0336763952	-0.0439006052	0.1585111353	-0.1316459849	0.195417888	-0.0152881011	0.0579916442	-0.0477257347	-0.1257348873	0.1358780223	-0.0694403836	-0.2983460661	-0.1847860615	-0.002352918	0.0357455614	0.0085881774	-0.0345815547	-0.1114078013	-0.1070443378	0.0697346519	-0.1131962042	-0.0345899009	-0.0372512496	0.0135776924	0.0138498792	0.3026103547	0.0651482437	0.0702092649	0.071654917	-0.0217438412	-0.0758959737	-0.062776178	-0.0100219685	0.0398137852	0.0823606853	0.1233990832	-0.1675985527	-0.1546419114	-0.1426516932	0.0646634014	-0.0090474453	-0.0585620567	-0.0061329034	0.1001267824	0.022089782	-0.0079269636	-0.0783155434	-0.0592161311	0.1058301984	0.0089259469	-0.0703058877	-0.0306242574	0.0525602382	-0.1293950781	0.2290406277	0.1458854101	0.124097542	0.0435957236724675	-0.0022040444265769	0.0019005871225261	4.857811834325128e-06	0.0847983258961164	0.0221469594746395	0.0004904878139713	0.0071907560747839	0.1866585097437791	0.0091530422601806	0.0348413992597684	8.377818261665198e-05	0.0018800495113491	0.0001273024242336	3.5345861651239896e-06	1.6205907215776918e-08	-0.0023942525783604	-0.0002752081116123	7.57395046972631e-08	5.732445408985423e-06	-0.0007987476934585	0.0003843938464451	6.379978778052738e-07	1.4775862918485922e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.2376182146251	0.7359441938547207	674431.2255708303	0.5416138564684746	1165.347998016509	5.081936660690644	25.82608022327157	1358035.9564810856	798.0556138819925	2.7897621799835406	7.782773020866517	636892.7628485638	887.4834648930533	801.8150798197856	1.325434	29.595078	0.5958233790419265	0.259990239588259	0.1193449146	0.0126999395	0.1185808984	-0.1071812239	-0.1707013949	-0.141527775	0.0451310387	-0.1373736854	0.0083314221	0.0381984109	-0.0323935822	-0.0488786706	0.0746269886	-0.188934838	0.1145992676	-0.0213812889	0.1665432309	-0.0284923226	0.0015249019	0.1177911015	-0.0450369563	0.0884682169	-0.1764235762	-0.03102635	-0.1443067535	-0.2322313434	0.1374225178	0.154814123	-0.091492453	-0.0776807103	0.0224984752	0.2140521715	-0.2208428386	0.1789513994	-0.0812493806	-0.1464716829	-0.0388432947	-0.0635636971	-0.0552384186	0.0809335069	-0.0086332276	-0.0689888591	-0.1503795383	-0.1208946241	0.1380019687	-0.1971039841	0.0699855376	-0.1701403824	0.0863321652	-0.2376191023	-0.106178594	-0.1295207584	0.0495037229	-0.0988904362	0.006492909	0.1968500958	0.0091490383	-0.028587006	-0.062789813	0.2287986714	-0.136613194	-0.0935183561	0.2934885847	0.1285913616	-0.0772071502	-0.0910222855	-0.0207335868	0.158150683	-0.0399462069	-0.2444191585	0.2203006545	-0.0480701371	0.5452059872	0.1139327745	0.1440342395	0.1170999511	0.0993632472722936	0.0557675235998261	0.0098730549084949	0.0031100166884571	0.1760749412414952	0.0912766153453788	0.0083314205089082	0.0310023849331959	0.3662232094705757	0.1795646997267966	0.1341194391549291	0.0322434813879746	0.0044238901961561	0.0025438406848069	1.9570804467646057e-05	6.4711254296793446e-06	-0.0001831600526687	0.0022110925256917	4.8889301571697004e-06	3.354760489360096e-08	-0.0014281052903583	-0.0006293575968998	2.039484720349364e-06	3.9609098477549113e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
