global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
879.1003171128159	n/a	772817.3675478535	n/a	1253.9896486152722	n/a	n/a	1572490.038834254	853.895479683254	n/a	n/a	729137.4902234946	950.9644916723544	879.0756327592206	n/a	n/a	n/a	n/a	-0.0304336133	-0.1459655321	-0.0368867353	0.0572205261	-0.1091647987	-0.0505639908	0.0279234136	-0.180097609	0.0133726814	-0.0721535396	0.0752176559	-0.0612908182	0.0507073249	-0.1582863337	-0.1798790552	0.0288340338	-0.0982155196	0.0327383797	-0.0132560765	0.0621808265	-0.101322497	0.2384621865	-0.0398457522	0.0166316138	-0.0070622731	0.0720074945	-0.0091256507	0.117135932	-0.0819753333	0.1025360892	-0.2099743902	0.0585530943	0.003466785	-0.1329518375	-0.1160471665	0.1730313751	-0.1264796946	0.0313444919	-0.0334856155	0.1117660801	0.0524422604	-0.0248003842	0.0062773395	-0.0481034371	0.0127687067	-0.0414817082	0.0108759517	-0.0120230234	0.1225430139	-0.0659480168	0.0197299353	-0.1627920895	0.1864845356	0.0328168929	-0.1175158591	0.0133440996	-0.0586357014	0.0602148855	-0.0403126252	-0.026190226	0.0133237693	-0.0445093914	0.0387832005	-0.0534297004	0.0371351649	-0.0593273264	0.0128681998	-0.02217456	0.0594184035	-0.0458916838	0.1069365178	-0.0063827678	0.1026976451	-0.2017403902	0.1862494084	0.153366806	0.1532882396	0.0552743322951414	n/a	0.0030552518106737	n/a	-0.0373994949204785	n/a	n/a	0.0013987222203068	-0.1839367140036572	n/a	0.0338327147584631	n/a	-0.0027848716320121	n/a	7.755510006785738e-06	n/a	-0.0029021207153221	n/a	n/a	8.422304646301656e-06	0.0004379605163889	n/a	1.9180941391563198e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.940980992172	-0.1593361206439567	772537.2480674816	0.0253879993418655	1246.1020409297016	-7.887607685570629	62.21435500147285	1552770.2964091678	852.3388588725657	-1.5566208106884003	2.423068348268213	726481.5303441874	949.6527867899551	872.3049026756216	0.860711	17.893694	0.1143348779519424	0.0517633959414817	-0.0134955798	-0.1232240302	-0.0202318654	-0.0015568104	-0.1125731747	-0.0615215313	0.1210471344	-0.1588846813	-0.0185549498	-0.042714501	0.0221984379	-0.0540032588	0.0988764917	-0.1898219035	-0.2350370371	0.0325289342	-0.0469797655	-0.0672693501	-0.0873205678	0.1542391185	0.0980038748	0.0542229599	0.0593609835	0.084091675	-0.01027003	-0.1974539713	0.1380914254	0.0457602266	0.0118368438	-0.1666631938	0.0670920867	0.1169864156	-0.007704412	-0.1386630347	-0.0708357199	0.162834978	-0.1509206586	-0.0342883243	-0.068233023	0.1692356764	0.0354686255	-0.0771477874	-0.0274765567	0.0910677547	-0.0115748685	-0.1208105959	0.1036848837	-0.0025974852	-0.022483154	-0.0408637988	-0.0161731928	-0.1429424345	0.1939676247	0.074016145	-0.1149119081	0.0218385852	-0.0361325853	0.0746565987	-0.0850532636	0.0191240401	0.1255809861	-0.0034203056	-0.0788735175	-0.0559420959	0.0175095237	-0.0589524987	-0.0507958406	-0.1091337423	0.1066020685	-0.0782762537	0.0689802871	0.0316604498	0.1586967428	-0.1877959697	0.075946087	0.1531573254	0.1524510324	0.0819587150743927	0.0266843827792513	0.0067172309766454	0.0007120562843096	-0.0585916252445031	-0.0211921303240246	0.0004491063876704	0.0034329785487922	-0.2039104187056537	-0.0199737047019965	0.041579458856715	0.0003989488795225	-0.0028567033717701	-7.183173975799971e-05	8.160754154282658e-06	5.159798836660997e-09	-0.0023070051047546	0.0005951156105675	3.541625899411283e-07	5.322272553363783e-06	0.0007007063689968	0.0002627458526078	4.909894155526795e-07	6.90353830626523e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.150989679214	0.2100086870420909	772906.4626539415	0.0441036486331429	1238.277501893275	-7.824539036426586	61.22341113256349	1533331.17169505	851.2952558876812	-1.043602984884501	1.08910719005984	724703.6126968726	948.1635192723488	866.6783447669576	0.923185	19.192507	0.2781136449035815	0.1470619733057611	-0.0004278239	-0.1424111664	0.0159278621	-0.0501581669	-0.0722063395	-0.0218004725	0.12721296	-0.1365757735	-0.078311725	-0.0255146144	-0.0344161114	-0.0524288713	0.0611479147	-0.0732245984	-0.1914969415	0.1145572203	-0.0735348502	-0.042826792	-0.2007030206	0.2381939338	0.065154507	-0.0119212171	-0.1012656456	-0.118581775	-0.1318762721	-0.0304845291	-0.0343083346	0.1918544464	-0.1385931685	-0.0728844231	0.0397838207	0.0115186263	-0.0913611815	-0.06378376	-0.0169549119	0.1981436403	-0.1448372394	-0.0449097677	-0.0488681726	0.2420307393	0.0789444396	-0.119903669	-0.0262481004	0.1692263773	0.0978829099	-0.1276246828	0.0593834558	-0.0494161842	0.0937498182	-0.0992527672	0.050493269	-0.1036768979	0.2461311525	0.0814285223	-0.1378738912	0.0053323748	0.0154277943	0.1462905386	-0.0944873009	-0.0451712043	0.1129588404	0.0282640153	-0.2293910035	-0.0015332242	-0.0699085129	0.0990463685	0.0366748379	-0.1630213575	0.0665536208	-0.0008746446	-0.1577214637	0.0753740952	0.0616959202	0.0632069589	-0.1937137234	0.1527386503	0.1507811905	0.0329876104540431	-0.0489711046203496	0.0010881824434676	0.0023981690877372	-0.0855704310771159	-0.0269788058326128	0.0007278559641538	0.0073222986747234	-0.2716652677753828	-0.067754849069729	0.0738020177154704	0.0045907195724617	-0.0028050653583632	5.163801340689984e-05	7.868391664689267e-06	2.6664844286111676e-09	-0.0025633345731741	-0.0002563294684195	6.570479638022358e-08	6.570684134029647e-06	0.0030809165947882	0.0023802102257914	9.492047064041315e-06	5.665400718961948e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.4387953733831	1.2878056941690377	775172.472398534	1.6584435059341964	1239.2233213406164	0.945819447341364	0.8945744269691235	1535674.4401544686	853.6337094514266	2.338453563745474	5.468365069793911	728690.5099118026	950.3610030223842	875.1051407088671	0.924016	19.20978	0.1276347157421848	0.0619943557238219	-0.020368691	-0.170140731	-0.0151258052	-0.0605897206	-0.0514249858	-0.0196041798	0.0721575809	-0.1187476743	-0.0793173223	-0.0374525594	-0.0003294435	-0.0635960269	0.0740064342	-0.1081872216	-0.1882897074	-0.0180078839	-0.1795637342	0.0506170934	-0.0878986468	0.045159935	0.1001602356	0.00478657	-0.0197273958	0.0510926773	-0.070175931	0.0204611086	0.026544193	-0.085824636	-0.0396548047	-0.123169263	-0.0557191876	0.1035139571	0.0284236133	-0.0982135255	-0.0236065362	0.1657866138	-0.1177247111	0.0217942108	-0.0017416538	0.1481235554	0.0200848699	-0.0544505002	-0.1107123827	0.0245730375	0.0032978683	-0.0343529982	0.0964475718	-0.0664358841	0.08970958	0.0768716937	0.0368799665	-0.1015117732	0.2477548613	0.0849979538	-0.1195805303	0.0300760384	0.0351920584	0.1548049374	-0.0741886794	-0.0446376187	0.0540606882	0.0309164307	-0.1494622191	0.0128338648	-0.0460571129	0.0546928896	0.0335375826	-0.0451725926	0.0937126429	0.0525700011	-0.0230910081	0.0049869931	-0.00697956	-0.0189028948	-0.0370120875	0.1521113526	0.148287834	0.0451792087689568	0.0121915983149136	0.0020411609049889	0.0001486350694722	-0.0950377777100897	-0.0094673466329738	8.963065226888034e-05	0.0090321791920724	-0.2751148380350301	-0.0034495702596473	0.0756881741070408	1.1899534976243254e-05	-0.003320365916471	-0.0005153005581077	1.1024829819262302e-05	2.6553466518621e-07	-0.003259742494204	-0.0006964079210298	4.849839924731873e-07	1.0625921128519317e-05	0.0022421010632329	-0.0008388155315552	5.027017177750101e-06	7.036114959784004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.7631591043335	1.324363730950381	777506.2687536541	1.7539392918568133	1257.8799405884974	18.656619247881054	348.0694417604058	1582261.9449349218	855.9573404947917	2.323631043365026	5.39926122568964	732662.9687469167	953.1347199039852	895.1089258246659	0.949077	19.730778	0.0920065392084368	0.0429609109753993	-0.0702096613	-0.1455748522	-0.0655044168	-0.0185012439	-0.1583968883	-0.0458300214	-0.038221029	-0.0867770405	0.0341471963	0.0494770296	-0.0051216289	-0.1710687977	0.1197745579	-0.1070866878	-0.128054625	-0.1044887595	-0.1697289899	0.1433751519	0.0330669292	-0.0527980066	0.0405622878	-0.0112752341	0.1477251017	-0.0205968893	0.091342736	-0.2507313614	-0.0009610233	-0.04404494	-0.0009941147	-0.0725646737	-0.0440687699	-0.0298019611	-0.0527834781	-0.1329166068	-0.0039780905	0.1339141111	-0.0498123759	0.1562579066	0.0337966278	0.0916784845	0.0207268415	-0.0297984919	-0.187040849	-0.0966076038	-0.0679257546	0.0942512642	-0.0097107383	-0.0234876534	-0.0892940262	0.0460439834	0.0118309099	-0.1232538173	0.2310473668	0.0902117229	-0.0809976072	0.0442249627	0.0531930993	0.1310565973	-0.0093550198	0.0092665419	-0.0342132692	0.1149283319	0.03276902	0.0686364763	-0.0846726708	-0.0333089992	-0.0172158343	0.0298269355	-0.0045977871	0.153805828	-0.0381028932	-0.1063682617	-0.1642303293	0.1565868298	-0.0576862341	0.151276289	0.1449845808	0.0750499703739819	0.029870761605025	0.0056324980531355	0.0008922623988642	-0.0740227522914693	0.0210150254186203	0.0004416312933452	0.0054793678568042	-0.2570061326772688	0.0181087053577613	0.0660521522337258	0.0003279252097342	-0.003196265626627	0.0001241002898439	1.0216113955957287e-05	1.5400881939364748e-08	-0.0029969799759625	0.0002627625182415	6.904414099261473e-08	8.981888976320187e-06	0.0021687229347778	-7.33781284551001e-05	4.703359167831234e-06	5.384349735573171e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.0312903022848	-0.7318688020486661	776216.1344917088	0.5356319434121496	1262.9478108674575	5.067870278960072	25.68330916436684	1595037.1729749031	855.8950940118319	-0.062246482959722	0.0038746246408549	732556.4119535226	953.461979747251	893.0263284890472	1.02495	21.308142	0.1142952299944093	0.0622199314353505	-0.0744348246	-0.0868030515	-0.0914984785	-0.0369811476	-0.2052381566	-0.0827865003	-0.0881224887	-0.0166165437	0.1286210212	0.0612820559	0.0879845436	-0.2075284254	-0.0151533173	-0.150136741	-0.1262967891	-0.0115800862	-0.134758168	0.0649083349	-0.0952985504	-0.0553355296	-0.0689629884	-0.2298132724	0.0668186717	0.0317028527	0.149120829	-0.1344339399	-0.0357537686	-0.2990979007	0.0458760224	0.0235253521	0.0244810707	-0.1714337756	0.0197437924	-0.1279943787	-0.0432180062	0.0889950184	-0.0177813707	0.172623686	-0.0748805888	0.021000224	-0.0116617028	-0.0255461777	-0.1943990672	-0.1105756598	0.0328350892	0.0680349647	-0.0082473925	0.00666377	-0.2328890698	0.1481687237	0.0839631583	-0.1043906956	0.1904355215	0.072714886	-0.0572633096	0.0574287421	0.0569542919	0.0796919493	-0.0138396484	0.0206660159	-0.1120480259	0.1176875367	0.2005590465	0.074337324	0.0490310943	-0.1263584898	-0.0058399959	0.1265442106	-0.0803986471	0.1051554431	-0.0721576254	-0.0730862847	-0.2828477943	0.1476564131	-0.0203144139	0.1502346003	0.1408894722	0.056933095878918	-0.0181168744950638	0.003241377406358	0.0003282211414698	-0.1056321719713082	-0.0316094196798388	0.0009991554124961	0.011158155755376	-0.2406645405525722	0.0163415921246966	0.0579194210793806	0.0002670476331699	-0.0031441309545845	5.2134672042499896e-05	9.88555945957644e-06	2.71802402897902e-09	-0.0029939905943485	2.9893816140000654e-06	8.936402434121636e-12	8.963979679047283e-06	0.0012593001145381	-0.0009094228202397	1.5858367784756718e-06	8.270498659727296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.57604789154	0.544757589255255	777176.3282160669	0.2967608310511971	1257.8189459495177	-5.128864917939836	26.305255346474	1582108.5007895555	855.5361593495245	-0.3589346623074334	0.1288340918057512	731942.1199545349	955.1788304985074	875.7407102286267	1.469393	30.547861	0.3725812592990079	0.2029852717004804	-0.0947648186	0.0941838284	-0.045960845	0.0289681686	-0.0735832859	-0.1325195237	0.0052542883	0.0205224042	0.1772722722	-0.0747784118	0.1237226047	0.1116081848	-0.0243149683	-0.1359482742	-0.0038886602	0.0584717229	-0.0958010622	0.0547171871	-0.1370349666	-0.0477089754	-0.0349119489	0.0938323884	-0.0654842908	0.228941021	-0.052485798	0.0857916439	-0.2325411491	-0.0300365445	0.0317826703	0.1763365195	0.1662087447	-0.1752496987	-0.128162836	-0.0936476212	-0.1032109048	0.0278471092	0.1313912732	-0.0069609998	-0.1157364079	-0.1635834897	0.166010228	0.0451050229	-0.0087591808	0.294488816	0.1402928229	0.0598192056	0.2792062548	0.0270532695	-0.2091288828	0.0723315114	-0.172641957	-0.0845106967	-0.0318158368	0.1136931501	-0.1165831641	0.1453331445	0.2427146153	-0.0439721218	0.0193238454	0.1598467534	0.0839756477	0.0981500286	0.2823319464	0.1394238972	0.2365254773	0.1895846821	-0.1653121812	0.3566320714	-0.3763001492	-0.287382475	0.1383433561	-0.1017002264	0.0963859058	-0.0356020756	0.0324844662	0.1489877092	0.136024874	0.098260483983168	0.04132738810425	0.0096551227126064	0.0017079530075193	-0.2126859273112415	-0.1070537553399333	0.0114605065323822	0.0452353036762427	-0.2567751233971407	-0.0161105828445685	0.0659334639956168	0.0002595508795917	5.3948636204623006e-05	0.0031980795907891	2.91045534833876e-09	1.0227713069021926e-05	-0.0029899979759691	3.992618379399741e-06	1.5941001523520608e-11	8.940087896299315e-06	0.0002995816635015	-0.0009597184510366	8.974917310632598e-08	9.210595052600908e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.1282909410419	-2.44775695049816	772866.5519329172	5.991514088712052	1235.7140335527438	-22.104912396773894	488.6271520690484	1526989.1727191915	854.9575759666553	-0.5785833828691693	0.3347587309323317	730952.4567027792	956.2141091878352	884.2802017661528	1.97485	41.05603	0.6829626559997191	0.3624664071777599	0.0462931184	0.0341312324	0.1885521057	0.0420084799	0.2111171448	0.2174669587	-0.1081862894	0.2281831598	-0.1601052467	0.2806624442	0.1380569626	0.2523739906	0.1792806127	0.1342769135	0.071657326	0.0576333253	0.1156757772	0.1200557848	-0.3683257965	-0.3397905678	-0.0056836267	-0.0793655695	0.0606904363	-0.2051411918	-0.192396962	-0.035560288	-0.0922178396	0.2864553839	0.0657082882	-0.0334577418	0.0516767939	0.0082244555	0.1415336995	0.2398781094	-0.0248841585	-0.2330548832	-0.1312947745	-0.0001270837	-0.0482655413	0.1094200295	0.3306938361	0.4315658007	-0.19614769	-0.0569745442	-0.2304727322	0.1110263666	0.0786619457	-0.2171885506	-0.0117471499	-0.0325892661	0.0096982363	0.1436333148	-0.2196438937	-0.1371523882	-0.0866458571	0.125923346	0.4155081276	0.0428368313	-0.2803658741	0.4392285268	-0.3357566003	-0.4269062004	-0.0123546253	0.0674041622	-0.0409317182	-0.0450800304	0.0152246151	-0.045379726	0.2117790566	0.0770965673	-0.0422249952	0.0562051396	0.0103143642	0.0200871089	-0.0840030333	0.1475373187	0.1304173552	0.0183779084536439	-0.0798825755295241	0.0003377475191305	0.0063812258732301	-0.256459919864298	-0.0437739925530565	0.001916162424035	0.0657716904968021	-0.4319577100846103	-0.1751825866874696	0.1865874633015402	0.0306889386785128	0.0047190847051434	0.0046651360689387	2.226976045431837e-05	2.176349454171355e-05	-0.003341114993455	-0.0003511170174859	1.2328315996819384e-07	1.1163049399489803e-05	-0.0023666352746672	-0.0026662169381687	5.600962523299094e-06	7.108712761377679e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.5878786006332	3.459587659591307	778961.363452766	11.968746774396456	1263.7265786476505	28.012545094906727	784.702682694183	1597004.8655804964	854.5493351590807	-0.4082408075746571	0.1666605569692082	730254.5662208268	954.5359834719454	891.8735311518717	1.866736	38.808411	0.6479433150659627	0.3300943334964941	-0.0185479664	-0.0488393799	0.0268537233	0.0362277349	0.0258670715	-0.0770602689	-0.0005261732	-0.0217116049	0.2413264871	-0.0669262507	-0.2960912215	0.0591221687	-0.3330471353	0.0817325124	0.0238269134	-0.0089966312	0.0100901779	-0.0675829744	0.1467607009	-0.2091144474	0.1576791492	0.0309172589	-0.2228817679	0.2180108182	0.1090385127	0.1248046884	0.0264188206	-0.0015402123	-0.0289987202	0.1019419541	-0.083996265	-0.1123646246	-0.0832071674	0.0125415215	0.0224801335	0.068430888	0.0865820265	-0.0125867215	0.1171760759	-0.3745684773	-0.2442234342	0.0672906514	0.1845470428	-0.0113940906	0.0012685303	-0.0854935682	0.1812940787	-0.0010330497	0.1302843435	0.0763339197	0.100608624	0.0698051168	-0.0590144915	-0.1203202104	0.038873011	0.0935518974	-0.2485698979	-0.1029942508	-0.0336217514	0.2215998834	0.0283138272	-0.0129467709	-0.141256857	-0.1803753777	0.0338767257	-0.2417762424	-0.056604158	0.0178431709	-0.0904110241	-0.283030507	0.0831224003	0.2063315125	0.0652432296	0.0363175459	-0.0571354604	0.1458854101	0.124097542	-0.028968572406427	-0.0473464808600709	0.0008391781872664	0.002241689249833	-0.1093025213952074	0.1471573984690906	0.0216552999241907	0.0119470411833497	-0.2838483066095492	0.1481094034750611	0.0805698611651086	0.0219363953977384	0.0004821674713842	-0.0042369172337592	2.3248547046103333e-07	1.7951467645725714e-05	-0.0017959957497584	0.0015451192436966	2.3873934772415536e-06	3.225600733150237e-06	-0.0020420711068882	0.000324564167779	4.170054405587598e-06	1.0534189900607497e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.4678925818097	-6.119986018823511	768195.9667267987	37.45422887059525	1246.1709658057944	-17.555612841856146	308.19954225314444	1552942.0760173462	853.690503460428	-0.8588316986526934	0.7375918866106708	728787.475698519	954.9997572616336	885.4763733247368	1.454006	30.227978	0.2625281906581536	0.1344492508838735	0.1826816044	-0.1550837093	0.0020451443	0.0546302354	0.0017999489	0.1702303138	0.0519311324	0.1892909304	0.2447681462	0.1891659356	0.0700194655	0.0285866604	-0.2304077304	0.2545072204	-0.0906163923	0.063455981	-5.77584e-05	-0.0763250844	0.092292096	-0.0329716898	-0.0033508736	0.0424877778	-0.095894187	0.1568947745	0.0731359824	0.0498103756	0.2054150076	0.0303211528	0.0641309222	0.0324686265	-0.0741918641	-0.1165427714	0.2394404519	0.2809906516	0.035103694	0.082929786	-0.0990423572	0.0293221829	-0.0492568775	-0.2589415368	-0.157278244	0.1218059552	-0.0070179874	0.0610401502	0.2388029302	0.0412332338	0.0533482389	0.0958963622	-0.0242398389	-0.0513713142	0.0720384048	0.1951982926	-0.0410271619	-0.0516209913	-0.0515198356	0.0021909928	-0.227037453	-0.1769371952	-0.0123575144	0.0645463425	0.0440836306	0.0804200348	-0.1430782954	-0.0090759389	-0.0200680001	-0.2693170599	-0.0621560602	0.0285697118	-0.2112052413	-0.1449491494	0.0174818288	0.1732322203	0.0024156888	0.1043054954	-0.1117346665	0.1440342395	0.1170999511	-0.0578249263457877	-0.0288563539393607	0.0033437221068957	0.0008326891626736	-0.1823294481249462	-0.0730269267297388	0.0053329320275906	0.0332440276535474	-0.3879975016009283	-0.104149194991379	0.1505420612485623	0.0108470548173523	0.0002128318469671	-0.0002693356244171	4.5297395083427076e-08	7.254167858014917e-08	-0.0010722331333368	0.0007237626164215	5.2383232492944e-07	1.149683892225252e-06	-0.002178887166003	-0.0001368160591147	4.747549282172585e-06	1.8718634031704443e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
