global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
1115.219605205706	n/a	1243714.767835171	n/a	1448.9390722347212	n/a	n/a	2099424.4350484144	1064.5623147339948	n/a	1133292.9219518008	n/a	1161.8231830500104	1109.0875931222931	n/a	n/a	n/a	n/a	-0.0477459682	-0.0300975193	0.1925378891	-0.0415824389	0.1738536438	0.0042924467	-0.1642999595	0.0774969103	-0.1515916657	0.0300595549	-0.0448283335	-0.2982827161	0.1913264199	-0.1168909033	0.1109654701	0.0602388339	-0.2567069025	0.2114040068	-0.0929467646	0.0784858979	-0.0027478421	0.2489342124	-0.0562968676	0.0665122244	-0.0510909468	0.0161033329	-0.0806937876	-0.0522516386	0.1745150679	-0.0034557474	-0.1396105663	0.0069731677	0.0497448571	0.2478345116	-0.0721881783	0.2289074294	-0.2941258833	0.0570590346	-0.1040738015	0.1472927314	-0.0383037651	0.0097645434	-0.0628363243	0.2725624858	-0.2071883613	0.0521773262	-0.0484572496	0.0772556618	-0.00030244	0.0654390814	-0.2511789339	-0.0063222041	0.0061535321	0.0151623746	-0.3284333342	-0.0104623361	0.0458830817	-0.3003418622	0.1524221823	-0.0061876829	0.1400205789	-0.2902116959	0.0929802421	-0.1336216005	0.0267998591	-0.2285903515	0.1080866642	-0.3547760502	0.1490378528	-0.1561124203	0.0427668287	-0.0120232715	0.2657022976	-0.3178113264	0.0512262378	-0.1908398599	0.0017671566	0.0003269516	0.153366806	0.1532882396	-0.0347287064651169	n/a	0.0012060830527402	n/a	-0.0076223353574818	n/a	5.80999963019172e-05	n/a	-0.2866239721009762	n/a	0.0821533013829411	n/a	0.0010171896344939	n/a	1.034674752521834e-06	n/a	0.0003324313163148	n/a	1.105105800667906e-07	n/a	-0.0011171708812355	n/a	1.2480707778805036e-06	n/a	0.0	0.0
1115.1978782478625	-0.0217269578436116	1243666.3076485344	0.000472060697138	1446.1042885599256	-2.834783674795517	8.035998482887177	2091217.6133914087	1064.1451911138574	-0.4171236201373176	1132404.987770748	0.1739921144764612	1160.297888237813	1112.6158327000742	1.210615	25.065889	0.0401797694351805	0.0165351479028418	-0.026420507	-0.042476583	0.1237494378	-0.0748325341	0.0998565474	0.0042349676	-0.1554758259	-0.0036059	-0.2523806273	0.2589333056	0.280217179	-0.2888951488	0.1686330431	-0.0879286362	0.0012572005	0.0110380863	-0.1806219848	0.0984813486	0.2431648532	-0.0653419622	-0.0515343518	0.0689282894	0.0365973668	0.1745437959	0.0357951246	-0.2096617887	-0.0460807045	0.1343409933	0.0906579199	0.1214761882	0.1618649446	-0.0297408752	-0.2241983428	0.1751643691	-0.1345430655	0.257250212	-0.143755017	0.1217724467	-0.1971777088	-0.0374035895	0.1762584468	-0.2278937327	0.048252515	-0.0099831691	-0.122099131	0.1195445957	0.0183196736	-0.0806077489	0.0726173898	-0.0582969154	-0.0012180348	-0.1982115666	-0.0812873394	0.0201512717	-0.2957714458	0.0413598569	0.04935775	-0.2455746712	0.0784621534	0.0056683617	0.1467624105	-0.0968032731	-0.1628893963	0.1416696403	-0.1231503469	-0.0288942809	-0.0632921958	-0.0663427031	-0.1161348134	0.0784245891	-0.1360325945	-0.0152609677	0.0172526113	0.1758086338	-0.1000012986	0.1532558186	0.0192196153	-0.1997310503	0.1531573254	0.1524510324	-0.0377618381663324	-0.0030331317012154	0.0014259564217002	9.199887916918416e-06	3.4124600659879434e-05	0.0076564599581416	1.1644883701962438e-09	5.862137909062689e-05	-0.2750051553188228	0.0116188167821533	0.0756278354519298	0.0001349969034172	0.0011041047793147	8.691514482080001e-05	1.2190473637055626e-06	7.554242399220641e-09	0.0002179696002544	-0.0001144617160604	4.751074663506293e-08	1.3101484443491631e-08	-0.0009611205222433	0.0001560503589921	9.237526582772336e-07	2.435171454159447e-08	0.0	0.0
1115.2022059473456	0.0043276994831558	1243675.960149826	1.872898281650708e-05	1446.343940831438	0.239652271512341	0.0574332112410248	2091910.795179814	1063.2776345222046	-0.8675565916528285	1130559.328075135	0.7526544397202726	1161.2274369370514	1109.6653193699494	1.057536	21.896383	0.1529136573403361	0.0981960890037201	-0.0252171096	0.0924897409	0.1413760825	-0.078444746	0.0952084063	-0.0550753006	-0.1391968707	0.0840632862	-0.0353596273	0.0083953884	0.2088903143	-0.2863992346	0.1448270682	-0.0464731058	-0.1049779728	0.0822357778	-0.186957572	-0.0675140097	-0.0063583126	0.0260336012	0.1095448481	-0.0033124613	0.1375552128	-0.0482865217	0.1171402322	-0.023926849	-0.0350972739	-0.1167697795	0.0383276956	-0.3119053702	-0.0796770705	-0.0581720072	0.0578514655	0.1657261762	-0.1208584358	0.1098533924	-0.2334963317	0.024722988	-0.1281138142	0.0008718262	0.0173928062	0.0139077375	-0.1111089248	-0.0087606959	-0.0892244972	0.1384086496	0.0070030268	-0.0064396784	-0.0281782716	-0.0241453885	0.0903995783	0.1101912596	0.021195108	-0.2193577341	-0.2442983278	0.0409300967	0.0278857523	-0.1563402188	0.1133620549	0.1047461661	-0.003942346	-0.116354508	-0.0997993594	0.1258176411	-0.0078958433	0.0945518102	0.0614506436	0.1437519271	-0.1093713224	0.0712666161	-0.1066783077	0.0426698384	-0.0120848823	-0.0421804967	-0.0988821213	0.1264478161	-0.2127249062	0.1757007493	0.1527386503	0.1507811905	-0.0378645079653523	-0.0001026697990198	0.0014337209634582	1.0541087630786358e-08	-0.0302810057957287	-0.0303151303963885	0.0009169393120009	0.00091900713095	-0.2179193778055079	0.0570857775133148	0.0474888552231396	0.0032587859942996	1.3999979475678732e-05	-0.001090104799839	1.959994253194257e-10	1.1883284746320728e-06	-6.738849034348959e-09	-0.0002179763391034	4.54120863077459e-17	4.75136844089354e-08	-0.0009610000685535	1.2045368980007597e-07	9.235211317598316e-07	1.4509091386452922e-14	0.0	0.0
1113.738809437196	-1.4633965101495503	1240414.135646583	2.1415293459178835	1454.3392283765577	7.995287545119709	63.92462292914634	2115102.591194921	1064.1626817371289	0.8850472149242705	1132442.2132019578	0.7833085726452079	1159.049525730501	1103.5437306411393	1.211238	25.078794	0.0573636458006324	0.0408994925402196	-0.0034349739	-0.0775686151	-0.0691873786	0.0587699477	0.1097601822	0.0826601964	-0.1770803687	-0.0743742899	-0.0032676331	0.0605269968	0.2366513244	-0.2338516445	0.0970513216	-0.0414644228	-0.2058844365	-0.0418714658	0.0821852912	0.1153618598	0.2176301545	0.1367337002	-0.1143624958	-0.1069365866	-0.1890328561	0.009346965	-0.0466732678	0.1051674595	0.0260539572	0.1180129886	-0.3437450705	0.1213036698	0.0105204945	0.1722994755	0.066977235	-0.0295032712	-0.1446969025	0.2101333569	-0.0717459694	0.0377216843	-0.0932365974	-0.4259594346	0.1350041233	0.1176320356	0.215691596	-0.2230165788	0.1835800579	-0.040046167	0.1352666414	0.265904925	0.0297268942	-0.2382142362	-0.1753178771	0.0378890849	0.1068272472	-0.0520156205	-0.2034042885	0.0503900314	0.0500109539	-0.0568331276	0.0466223045	-0.1263030366	-0.077502856	-0.0001967794	-0.0949830021	0.3193926437	-0.127542781	0.2252061452	0.0683535986	0.2205681113	-0.0076346518	0.1216769779	-0.0873841401	0.1087457017	-0.1005824012	0.1609784977	-0.0775802122	-0.0065759263	0.2678187234	0.2347592709	0.1521113526	0.148287834	-0.0378363206876457	2.818727770659973e-05	0.0014315871631783	7.945226245089743e-10	-0.0363956212810592	-0.0061146154853304	0.0013246412484342	3.7388522533443525e-05	-0.1811475877213482	0.0367717900841597	0.0328144485372635	0.0013521645459935	-0.000100916322656	-0.0001149163021316	1.01841041784099e-08	1.320575649561927e-08	0.0001740488771053	0.0001740556159543	3.0293011621615827e-08	3.0295357445242735e-08	-0.0009609909275708	9.140982699940016e-09	9.235035628733866e-07	8.355756472060264e-17	0.0	0.0
1113.4648387617715	-0.2739706754246072	1239803.947158778	0.0750599309926154	1441.4358534994003	-12.903374877157376	166.49708322045612	2077737.3197535449	1064.2927352320128	0.1300534948838958	1132719.0262676391	0.0169139115315155	1159.4729756389172	1090.014198405142	1.258379	26.054859	0.0913145297349183	0.0670329386614972	-0.0516231369	-0.0463951601	0.1656962801	-0.1527186889	0.1032437057	0.0934030885	0.0714460452	-0.0783668339	-0.0185319689	0.1630399402	-0.0035275595	-0.1867586539	0.0323036004	0.0963670248	0.015633647	0.0582144821	0.1265471096	-0.080119931	-0.0655241606	-0.1052747305	-0.0285201003	-0.094804321	0.0945528017	0.1829871072	0.0272960126	-0.0323518663	0.2165429489	0.1082292824	0.1192103364	0.0590283262	0.0191797639	-0.1972967204	0.1175166686	0.2048415568	-0.0684651413	0.0233617854	0.0258847582	0.1410210639	0.1471289563	-0.0013828236	-0.2460333296	-0.0627616638	-0.0567520143	-0.0053064765	-0.1787008813	0.085147181	-0.2267568168	-0.0024088642	0.0515590268	0.0533208754	0.2195098962	0.059398375	-0.0183551275	-0.090754267	-0.1583909815	0.0069013132	0.0095228039	0.028958443	0.0911573738	0.0963202934	-0.0126139033	0.2961537889	0.0468249204	0.0683887451	-0.0510168422	0.0947656672	0.1188505256	0.0967056997	0.0919664645	-0.0087988796	-0.2117293622	-0.110137274	-0.1870385943	-0.1325541797	0.1563669482	-0.1286078422	-0.0074501197	-0.0893912278	0.151276289	0.1449845808	-0.0376023829236089	0.0002339377640367	0.0014139392015337	5.4726877442535495e-08	-0.0361297503221464	0.0002658709589127	0.0013053588583406	7.06873667932106e-08	-0.1333740233244995	0.0477735643968487	0.0177886300977641	0.0022823134551798	-0.0007218016933993	-0.0006208853707433	5.209976845940971e-07	3.854986436030452e-07	0.0004133467354683	0.000239297858363	1.708555237223008e-07	5.726346501711842e-08	-0.0009603510243747	6.399031961000284e-07	9.222740900175356e-07	4.0947610037903144e-13	0.0	0.0
1116.816724011681	3.351885249909401	1247279.595032183	11.235134728560208	1434.5172947750816	-6.9185587243187	47.8664548218464	2057839.8690088184	1066.0531589204231	1.7604236884103557	1136469.3376442129	3.099091562716321	1158.8008227082073	1083.8419375965614	1.282112	26.546255	0.1975595478284195	0.1419293591725907	-0.0161713205	0.1897310668	-0.0402182172	-0.1787893293	-0.2006517471	-0.0390591594	0.1284314242	-0.1271873255	-0.0504168984	-0.0351652499	-0.0269420037	-0.0863877818	-0.111083214	0.1564918197	0.0843780389	-0.0391838874	0.097308326	-0.1796166694	-0.1390564624	-0.1682323332	-0.1278996038	0.1727955003	-0.0488966994	0.0157001024	0.1489696403	-0.2472531183	-0.0226228433	-0.2095718776	-0.0007320521	0.2090011079	-0.0888719224	0.2889162387	0.0740286808	-0.0813794485	-0.2472951096	-0.1427884615	0.0691297069	0.0248641582	0.1943806878	0.0100956071	-0.2665780538	-0.0276334199	-0.0036955739	-0.0853320167	-0.0561734969	-0.019461294	-0.0701601944	-0.173212298	-0.0576428933	-0.3376990019	-0.0163132018	-0.0760196597	-0.0713293325	0.1070610482	-0.0702070122	-0.0249406756	0.0290209313	0.2476466705	0.159360778	0.130598972	-0.1087809614	0.2415377538	0.0403425622	-0.1063233514	0.1547555103	0.10047302	0.0025558007	0.1399339326	0.0166827379	0.0646377958	-0.0612573039	0.039534468	0.070218477	-0.2256575373	0.0012903116	-0.1599178156	-0.0219335917	-0.0096422641	0.1502346003	0.1408894722	-0.0378008941685408	-0.0001985112449318	0.0014289075999412	3.940671436441263e-08	-0.0359759697899448	0.0001537805322016	0.001294270402327	2.3648452084207773e-08	-0.0149062780426234	0.118467745281876	0.0002221971250839	0.0140346066721714	-0.0015981359692201	-0.0008763342758208	2.5540385761150688e-06	7.679617629783661e-07	-0.000284231870149	-0.0006975786056173	8.078775600839801e-08	4.866159110149766e-07	-0.0009612283583248	-8.773339501000343e-07	9.239599568477902e-07	7.697148599981297e-13	0.0	0.0
1119.4329045160928	2.6161805044118864	1253130.0277133356	6.844400431664832	1449.6979006030892	15.180605828007629	230.4507933053392	2101624.0030130045	1066.8221687609466	0.7690098405234949	1138109.5397598096	0.591376134821971	1160.4854079503093	1098.6793430998125	1.107431	22.929464	0.1098066600723139	0.076237703322883	0.0289868802	0.0563795426	-0.1951716501	0.1065115031	-0.1313222865	-0.074135446	0.0638409171	0.0442936539	-0.252061653	-0.1096757473	-0.11195092	-0.0412269389	-0.056657161	0.0409872574	-0.0797713679	-0.1037364376	0.2114893559	-0.1235202078	0.0772662542	-0.0664110803	-0.1461601621	-0.0611523402	-0.0365813083	-0.0361928008	-0.1840984917	-0.0827891066	0.0039184066	-0.159611447	0.1006483021	0.0636496697	0.1096508335	-0.0268679946	0.0147691164	-0.2071264112	-0.0997721947	-0.0078110441	-0.0364659641	0.0131670928	0.112284906	-0.0731669041	-0.0666710191	-0.056997721	0.141420054	-0.2480558107	-0.0921265314	-0.1673396463	0.0331790594	-0.2292265552	0.0614443217	0.0811690327	0.0002876473	-0.0410844073	-0.1044541395	0.0456581185	-0.0691556392	0.0628781191	0.0514740141	0.231832297	0.1121436521	-0.0656779104	-0.1362213971	0.2214062725	-0.1107920612	0.0100494042	0.1322492363	-0.1541278607	-0.064707364	-0.063908498	-0.0246566949	-0.043276859	-0.0668141392	-0.053120446	-0.1220251848	0.021461252	-0.0004417581	0.0241553784	-0.0730650599	-0.0781744775	0.1489877092	0.136024874	-0.0408976002087797	-0.0030967060402389	0.0016726137028371	9.589588299652089e-06	-0.0260356515408375	0.0099403182491073	0.0006778551511559	9.880992689353563e-05	-0.0759666295802361	-0.0610603515376127	0.0057709288097808	0.0037283665298968	-0.0010677273704422	0.0005304085987779	1.140041737591415e-06	2.813332816575354e-07	-0.0004679870512824	-0.0001837551811333	2.190118801679957e-07	3.376596659336863e-08	-0.0009612502633206	-2.1904995799984683e-08	9.240020687339228e-07	4.7982884099734645e-16	0.0	0.0
1118.0876327121389	-1.3452718039538922	1250119.9544238348	1.8097562265133595	1449.7120146932482	0.0141140901589551	0.0001992075410151	2101664.9255459565	1068.108908864249	1.2867401033024637	1140856.6411951769	1.6557000934468344	1161.3345876780863	1109.431993833935	1.425513	29.515373	0.2641937356814922	0.1644597437489233	0.0156648131	-0.1295723351	-0.0759224287	0.0140779335	-0.008850964	0.1899311445	0.0109835464	0.0930336768	-0.1281749559	-0.0861245587	0.1224755323	-0.1290816525	0.0566088693	0.0336097444	0.353984398	-0.2053761013	0.0988262938	-0.1118783645	-0.0849892685	-0.091496248	0.2288097433	0.0111723743	-0.0194532271	-0.1556610589	-0.0731593792	0.054074221	0.1226033289	0.0347339749	-0.0060324545	0.0500910449	-0.0460809426	0.0210099334	-0.0971574337	0.0064270046	0.0519546829	0.1740437193	-0.0228862357	0.0923221486	0.1244107752	0.2019860181	-0.2489658003	-0.1170417756	-0.0645134344	0.0001850575	0.2554248875	-0.1694461649	-0.034043554	0.050621539	0.0518953706	0.0177963658	0.2555459586	-0.2083419163	0.2572174338	0.0993726562	-0.1623743598	0.0196888592	-0.0021122877	-0.1526600534	0.0742351374	-0.1711818167	-0.0846219313	-0.0663019891	0.2560159786	-0.3266210019	0.2590190062	0.0120428004	-0.1121053676	0.1212772582	0.1761035336	0.0815064634	0.4739394225	-0.0107580858	-0.3571941362	0.2255363986	0.0113520833	-0.1160782762	-0.074910983	0.1159186847	0.1475373187	0.1304173552	-0.0165136408043906	0.0243839594043891	0.0002727003326164	0.0005945774762348	0.0148241147287677	0.0408597662696052	0.0002197543774916	0.0016695204996067	-0.2093203564502133	-0.1333537268699772	0.0438150116244443	0.0177832164701124	-7.707062020248707e-05	0.0009906567502397	5.939880498396008e-09	9.81400796795509e-07	-0.0001469626156185	0.0003210244356638	2.1598010389430977e-08	1.0305668829332545e-07	-0.0009610057864738	2.444768468000489e-07	9.235321216361268e-07	5.976892862129459e-14	0.0	0.0
1116.484908655349	-1.6027240567898389	1246538.551255143	2.5687244022128786	1449.9819525223745	0.2699378291263201	0.0728664315934304	2102447.6626405977	1068.2010418827203	0.0921330184712587	1141053.4658793292	0.0084884930926253	1163.0331060729052	1128.227641243971	1.293364	26.779226	0.1104173905317767	0.0672547308079127	0.0108736355	-0.150702151	0.0664409663	-0.0512159578	0.082398797	0.1101270418	-0.0941412657	0.1585803989	0.0194798238	0.0186913324	-0.0983714151	-0.0140195454	0.0182682584	-0.1228719106	0.1301061881	0.042359354	0.097409008	0.1065576098	-0.0012991894	-0.1637533662	-0.09482044	-0.1180054479	-0.0122081652	-0.1415148921	0.0138640834	-0.0505093925	0.1650317632	0.2037905223	-0.1473156497	-0.2950090705	-0.0748638432	0.0152385158	0.0907130659	0.0741194685	0.0440445114	0.1561759709	0.0541588075	-0.0324664169	-0.096655271	0.0931509927	0.1053282858	0.0418258036	-0.0067503559	-0.0313649034	0.1119425075	-0.1421482928	0.1050850908	0.0542060681	-0.1053188759	0.1065793426	0.1485151753	0.2359206886	-0.0245202074	0.1807707961	0.0361346662	-0.0480141777	0.1032781692	-0.1815099715	-0.2530519996	-0.0647692245	0.0138043559	0.0185623007	0.0286192893	-0.0061129816	-0.0130742709	-0.0642555715	-0.1675959785	0.1672293578	-0.0727400967	-0.0601819219	0.0543151626	-0.0783149348	0.1007173816	0.0276536381	0.2157655208	0.2631430133	0.217265402	-0.2096931911	0.1458854101	0.124097542	-0.0167940001005035	-0.0002803592961129	0.0002820384393757	7.86013349169221e-08	-0.0120423433584591	-0.0268664580872267	0.000145018033563	0.0007218065701527	-0.1582512540641119	0.0510691023861014	0.025043459412864	0.0026080532185221	-0.0004616954280431	-0.0003846248078406	2.1316266827590134e-07	1.4793624280642842e-07	-0.0004062783718996	-0.0002593157562811	1.6506211547338974e-07	6.724466145563885e-08	-0.0009610946375988	-8.885112500009886e-08	9.237029024211688e-07	7.89452241378319e-15	0.0	0.0
1115.4921709389118	-0.9927377164372048	1244322.7834260066	0.9855281736369558	1443.066661883004	-6.915290639370596	47.82124462696659	2082441.390638156	1066.1006381504656	-2.10040373225479	1136570.5706648298	4.411695838469853	1161.7518367864154	1110.9302968833283	0.944799	19.562143	0.1552439375014621	0.0902224843916195	-0.0084324705	-0.1744919181	0.1068207478	-0.0937366442	0.0876996583	0.0872490476	-0.096544931	0.0766939034	-0.0276679689	0.0212526323	-0.1405715023	0.0395762263	-0.1011132613	-0.1982589273	-0.0822570612	0.0585633853	0.0729114665	-0.0445348651	0.0388908277	-0.0364519909	0.0627555353	-0.1075521288	-0.1501739281	-0.1207127291	-0.0034922074	-0.0436418442	-0.1443719658	0.0753347162	-0.080802998	-0.1991574094	0.0084511434	0.0243598726	0.0667216067	0.0484787327	0.0455714337	0.1000083734	0.0986989952	-0.12425579	-0.0668113793	-0.0268760954	0.1188606477	-0.0016210516	-0.0870999714	-0.045032071	0.0883170966	-0.029467646	0.0096981203	-0.075147478	-0.075666567	0.1492610402	0.1099652029	0.1805327005	-0.1404130269	0.2570479102	0.0885222942	-0.0617842001	0.1100490696	-0.0784494343	-0.2208145962	0.0313868774	0.0536779098	0.0986469662	0.0377223364	-0.0248640659	-0.0282690361	-0.0918651516	-0.0706241206	0.1116353294	0.01078717	0.0123990506	0.051381455	-0.1913711002	0.1733751155	0.014850396	0.113422583	0.136385786	0.0301835285	-0.1672206738	0.1440342395	0.1170999511	-0.0047193093584496	0.0120746907420539	2.227188082074998e-05	0.0001457981565162	-0.0223211973916761	-0.0102788540332169	0.0004982358529981	0.0001056548402361	-0.0985525845677557	0.0596986694963561	0.0097126119249846	0.0035639311396351	-0.0012490579042827	-0.0007873624762396	1.5601456482510903e-06	6.199396689901546e-07	-0.0002652347238205	0.0001410436480791	7.034945872013691e-08	1.9893310663461017e-08	-0.0004256662973208	0.000535428340278	1.811917966747997e-07	2.866835075728539e-07	0.0	0.0
