global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1406.35559774669	n/a	n/a	1977836.0673134492	2297.1306036631267	n/a	n/a	5276809.010285721	1373.5858653783798	n/a	1886738.1295672725	n/a	1597.853837576055	1415.7468428085965	n/a	n/a	n/a	n/a	-0.1116141921	-0.0781282789	-0.120292026	-0.1609162462	-0.0469250019	0.0412761587	-0.0781713706	0.0478215952	-0.0007328837	-0.1366889236	0.0889482349	-0.0992750129	0.2545548833	-0.0607614639	-0.0633295428	0.1688658808	-0.0028013569	-0.0962626775	0.0121308708	-0.0248675121	0.1228004587	-0.0786490972	0.0439116178	-0.0049140427	0.1409080213	-0.0080812563	0.0344429632	-0.0158562059	0.1118752521	-0.0981357324	0.1345908402	-0.1877195501	-0.1141496256	0.1635407335	0.0176625936	0.2080406568	-0.1149049223	-0.0188315511	0.1679237229	0.1308011734	-0.1180729086	-0.1278050119	-0.0636351559	0.0916886383	-0.0594733857	0.0280923666	-0.0160745516	0.1244468191	-0.0734439409	0.0496825817	-0.0662169851	0.0981012092	-0.1217018237	0.1464339767	-0.0719822439	0.0521805999	-0.0893151377	0.248289684	-0.1232746551	-0.0813778552	0.0158038094	0.13094701	-0.1069681233	0.1030721162	-0.1438322981	0.0246777386	-0.001372714	0.0626668602	-0.0300866801	0.0297952012	-0.1155795581	0.1486648231	-0.2300092069	0.0882082651	-0.0387733846	0.0492708416	-0.1943367765	0.0411350674	-0.1418210036	0.1127540818	-0.0873938968	0.097098061	-0.062793097	0.0213310065	-0.0496613841	0.0134885055	0.0273040013	-0.0517190861	0.153366806	0.1532882396	-0.017735456228209	n/a	0.0003145464076227	n/a	0.0208835199896384	n/a	n/a	0.0004361214071576	0.0010787676761268	n/a	1.1637396990560165e-06	n/a	-0.0012309607923007	n/a	1.515264472181567e-06	n/a	0.0002756780150303	n/a	7.599836797104631e-08	n/a	-0.0002888307693715	n/a	8.342321333573262e-08	n/a
1405.6906967494708	-0.6649009972190925	0.4420933361029436	1975966.3349280127	2298.9418580373126	1.8112543741858644	3.2806424080074272	5285133.666636052	1369.0116037130356	-4.574261665344238	1874192.7711009376	20.923869783037844	1596.1794159284473	1429.2772104314072	1.156552	22.15531	0.0434527793782541	0.0233494881038013	0.1266787128	-0.0839227306	-0.0909911209	0.1279751591	-0.0776062119	-0.0086841281	-0.0173063626	-0.0205902372	0.254034492	-0.1780320398	0.0104255926	-0.1579724886	-0.0508854482	0.0793771759	0.151782053	0.0108677813	-0.0182819795	-0.0794025755	0.1313967463	-0.1271498504	-0.1814766545	-0.2921575341	-0.018230036	-0.0781587992	0.0991392374	-0.1389827735	-0.0046679528	0.1984810652	-0.2033976044	0.0208590451	-0.0479410859	-0.2052582005	0.0468900927	-0.0321087882	0.0054812429	0.0047726001	0.0960686631	-0.0639826483	-0.0774572665	-0.1372183919	0.1235240661	-0.0971606158	-0.0781566905	-0.0102051796	0.2160292153	0.1602141497	0.0105546294	0.2042458598	-0.2150843191	0.0689927611	-0.2281982663	0.1028910264	-0.0696832869	-0.0009700163	-0.1170717905	0.0130172634	-0.0275546917	-0.1183212885	0.0458388838	0.0208235968	-0.1977824634	0.0424789731	0.2265276612	-0.1536057338	0.0693382348	0.1591748007	0.1058912491	0.040546904	-0.1089446234	0.0616257943	-0.0714453025	0.1897078771	-0.0998875089	0.1837690691	0.0235817615	-0.0807042624	-0.1060943097	0.1614505022	-0.0651936489	0.1832315371	-0.067955025	0.0864547094	-0.0680953394	0.046413367	0.0125521061	-0.0290522919	0.0822628211	0.0264877469	0.1531573254	0.1524510324	-0.0147038425137111	0.0030316137144979	0.000216202984668	9.19068171393176e-06	0.0361121516216087	0.0152286316319702	0.0002319112213822	0.001304087494742	0.0051979138618278	0.004119146185701	2.7018308514981595e-05	1.69673652991751e-05	-0.0009059464851608	0.0003250143071399	8.207390339752076e-07	1.0563429984562925e-07	0.0003721305886157	9.64525735854e-05	1.3848117498346738e-07	9.303098951247004e-09	-0.0002888316455679	-8.76196399994273e-10	8.342371948146101e-08	7.677201313629241e-19
1404.7580144355911	-0.9326823138796954	0.8698962986239825	1973345.0791210243	2283.4095174153645	-15.532340621948151	241.2536051962207	5213959.024223068	1368.7578667402267	-0.2537369728088379	1873498.0977632564	0.0643824513701929	1592.381570472147	1420.4089055967877	1.155518	22.135487	0.0461465588760802	0.0245005623632384	0.0219220793	0.1659645637	0.2022153296	-0.0282478825	-0.1656683946	-0.028455463	-0.0881296522	-0.0850135189	-0.0642746632	-0.1283213015	-0.056814668	0.0308585634	-0.1144283561	0.037603339	-0.0590803942	-0.1243508297	-0.0957126198	-0.1451237587	-0.1232126309	-0.1094157626	-0.1095038646	-0.239765144	0.0626706121	-0.0255107775	-0.1099354293	-0.0207743966	0.0402583936	0.031030175	0.001029379	-0.1234321324	0.1074292967	0.0692007333	-0.1211423719	-0.0321312563	-0.0565463827	-0.1168352633	-0.0866317139	-0.1903111911	0.0555537956	0.0622685422	-0.019907916	0.1427565066	-0.2179720985	-0.0266273312	0.1119134495	-0.0551558363	0.118879449	0.0581670083	-0.0568562167	-0.0960629805	-0.1861053965	0.1138689919	0.0568521524	0.0005116832	-0.0513208816	-0.0185360284	0.1013206805	-0.1662494609	-0.1034885448	-0.0445350725	-0.0169901992	-0.0860100912	-0.0377013515	-0.0232389799	0.0824377887	-0.1348366811	0.1788943362	0.1312812358	-0.1021979366	-0.0741404754	-0.0580926667	0.0842246243	-0.0216460636	0.2118401338	-0.0506303287	-0.0569415833	-0.1326324663	-0.0001689688	-0.0356749505	-0.0143932859	-0.0291581335	0.0476355359	0.0782871198	0.14576469	-0.0017345126	-0.107641833	-0.0097081218	0.0779716286	0.1527386503	0.1507811905	-0.0177005727896499	-0.0029967302759387	0.0003133102770816	8.980392346728232e-06	0.025953000101893	-0.0101591515197156	0.0001032083596005	0.0006735582142888	0.0076806677649017	0.0024827539030738	5.899265731480007e-05	6.164066943228681e-06	-0.0012779858181285	-0.0003720393329676	1.6332477513375714e-06	1.3841326527505112e-07	0.0003340565297353	-3.807405888039999e-05	1.1159376505879137e-07	1.449633959628165e-09	-8.878657386896373e-05	0.0002000450716989	7.883055699388953e-09	4.001803071103256e-08
1406.4005558192764	1.642541383685284	2.697942197118768	1977962.5234087696	2284.648641840617	1.239124425252612	1.5354293412576163	5219619.416664177	1370.90658724308	2.148720502853166	1879384.8709464683	4.616999799381564	1595.1452069580291	1410.5601717655195	1.15557	22.13649	0.0310756619912254	0.0187482125718181	-0.1252203907	-0.0704406663	-0.009640065	-0.1511201882	0.0064942762	0.1928314914	0.0763500355	-0.0644037209	0.0336152123	0.0332442341	-0.1169187333	-0.0742758549	-0.049949698	0.2214789299	-0.0640466967	0.1801905061	-0.036917372	0.0440057729	-0.0234357414	0.1398562	-0.0652654711	-0.1092978999	0.1087185257	0.104238351	-0.1469299124	-0.1015462405	-0.0007670382	-0.188093728	-0.1259013746	0.0107251565	0.1113406804	0.0032261758	0.0894995793	0.0055470354	0.0449037032	-0.1083500912	0.0135636408	-0.0861204711	0.1013836839	0.0148287746	-0.126958727	-0.0878447235	-0.0328878892	0.1508670467	0.0288407826	0.0435034301	0.0504095851	-0.1373874853	-0.0494922506	-0.1591816781	-0.0495198834	0.0458944607	0.1855873255	0.1065041724	-0.0577303197	-0.1956100366	-0.0884426179	-0.1003176667	0.0456194923	-0.0970092287	0.0369756044	0.0172989029	-0.0424620957	-0.000541749	-0.1429220114	0.0255636039	0.0809828121	0.1263747777	0.0412619459	-0.1664632125	-0.1170792818	0.0599348099	-0.0336858791	0.090762416	0.0144498296	0.0362293234	-0.1387013127	-0.0276161959	-0.1023311641	-0.017451629	0.0339011131	0.0595005042	0.0058472141	-0.0625862716	-0.0326007197	-0.0057617838	-0.0537478472	0.073909834	0.1521113526	0.148287834	-0.0176904411285647	1.01316610852005e-05	0.0003129517073232	1.0265055634536616e-10	0.0263809262079348	0.0004279261060417	1.8312075223209697e-07	0.0006959532675885	0.0091706786624783	0.0014900108975765	8.410134713043478e-05	2.2201324748970244e-06	-0.0011459595198337	0.0001320262982948	1.3132232210974842e-06	1.7430943441427522e-08	0.0001977314163736	-0.0001363251133617	3.9097713021109975e-08	1.8584536533080362e-08	-0.0004033870287429	-0.0003146004548739	1.6272109495802522e-07	9.897344620688761e-08
1409.2438988245287	2.8433430052523363	8.084599445517387	1985968.3663741583	2284.2208309173584	-0.4278109232586757	0.1830221860594405	5217664.804396788	1373.4342647790909	2.5276775360109696	1886321.679669282	6.389153726054486	1595.565897690799	1417.7287450471306	1.221425	23.398027	0.0656401136037141	0.0374609187486968	0.1534292063	-0.0128978866	0.0431847988	0.1255241842	0.1937403102	0.1756519527	-0.0507790023	-0.0384815335	-0.0732681914	-0.088167398	-0.0208505946	0.1067691409	0.0281340104	-0.1755544112	0.0669852222	-0.0809380344	0.0204341331	0.0028952803	0.1215669085	0.1713765966	0.1513902821	0.1558913663	0.0225588298	0.0827432166	0.220821573	0.0239289967	0.1124432723	-0.1361249658	0.1284710009	-0.2579217258	0.0959281321	0.0256592964	-0.02364379	0.1169885665	-0.2091846715	-0.0458077259	0.0087686748	-0.0606655861	0.004980918	-0.0531585751	0.1469847506	-0.0067633224	0.0731095298	0.2298419657	0.0724883422	-0.0748174307	-0.2224427993	-0.1506990028	-0.0324181069	0.0893832706	0.0127058526	-0.0573538155	-0.0958715896	0.0929493058	-0.0257909175	-0.1161323257	0.0254330784	0.2068382243	-0.2653131344	-0.1666403409	0.1058175147	-0.1065651409	-0.1609158845	0.0812221888	0.1270831111	0.0866188114	0.0101294745	-0.0344200812	0.1281266761	-0.1839489148	-0.1171697249	-0.0119957246	-0.1191802699	0.0065935742	-0.1754526697	-0.0201728067	0.0242327295	0.1209030682	-0.0801376731	-0.0631806694	0.0897737818	0.0631197891	-0.0109715508	-0.0641406402	0.0335966657	-0.0528243488	-0.1879198772	0.113496597	0.151276289	0.1449845808	-0.0176841078874616	6.3332411030965485e-06	0.0003127276717753	4.010994286995159e-11	0.0280981997575793	0.0017172735496444	2.9490284443086155e-06	0.0007895088296168	-0.0202524083346133	-0.0294230869970915	0.0004101600433519	0.0008657180484384	-0.0008839731363411	0.0002619863834925	7.814085057727209e-07	6.863686513553166e-08	0.0003670637650596	0.0001693323486859	1.347358076197292e-07	2.8673444311517083e-08	-0.000144837364604	0.0002585496641388	2.0977862185432033e-08	6.684792882633798e-08
1410.9216475050514	1.6777486805226545	2.814840634995508	1990699.8953983688	2297.1564933776854	12.935662460326968	167.33136328751232	5276927.955067264	1375.3084514141085	1.8741866350176224	1891473.336531073	3.5125755428786785	1599.6953037768576	1425.5712783508882	1.259554	24.128448	0.028104738715991	0.0151450123002816	-0.1258533908	0.0940462192	0.0686633581	-0.098743933	0.246278797	-0.1472825727	-0.1087899193	-0.1097824211	-0.0007152211	-0.0461170674	-0.0670032772	0.02543573	-0.0845663656	-0.0396282896	-0.1566340008	-0.0703087712	-0.0283443919	0.1744638653	0.1106390062	0.0028645205	-0.0364833304	0.0911771729	-0.1577198313	-0.0784981496	-0.07077464	0.0025226995	0.1421646633	-0.0676319415	0.081043835	0.0012686538	-0.0205985172	-0.066358251	-0.031801692	0.0946143815	-0.1432019823	0.1128926469	0.0234123914	-0.1204507249	0.0034557945	-0.1646598339	-0.1053758142	0.1122570878	0.1565350318	-0.0830031446	0.1099554832	-0.1044866387	-0.1909987242	-0.1102919921	-0.0096663085	0.0556851379	0.0515674928	0.1229443882	-0.0658672504	-0.125597446	-0.1844130968	0.0585832013	0.0715386867	0.0053110716	-0.0530307551	-0.2126324179	0.01862978	0.0068868234	0.0496002277	0.0467997163	-0.0534389035	-0.1349013222	-0.0315703104	-0.1266653545	0.0520499677	-0.0172734879	-0.1924249491	0.0808235713	-0.0619363906	0.1373347959	-0.2235933567	0.0593677578	0.0691806907	0.0474894499	0.1201155954	0.0180072748	0.0957710295	-0.0875700138	-0.138748046	-0.0770590213	0.124149766	0.0830759881	-0.0362572274	-0.1424236935	0.1502346003	0.1408894722	-0.0176577640976347	2.6343789826903385e-05	0.0003117966329277	6.939952624440582e-10	0.0217563923200145	-0.0063418074375647	4.02185215751522e-05	0.0004733406067823	-0.010841689971329	0.0094107183632842	0.0001175422414344	8.85616201130563e-05	-0.0010279794697695	-0.0001440063334284	1.0567417902675823e-06	2.073782406749153e-08	0.0002690770855047	-9.798667955489998e-05	7.240247794370365e-08	9.601389370194652e-09	-0.000149361734127	-4.524369523000008e-06	2.230892762142464e-08	2.0469919580651315e-11
1408.7384260771703	-2.183221427881108	4.766455803159224	1984543.9531063829	2304.251514689128	7.095021311442451	50.339327409822566	5309575.04294714	1371.9913783073423	-3.317073106766202	1882360.342149681	11.002973995631582	1598.7741882874448	1424.8208460064443	1.196964	22.929445	0.0614463033227202	0.0327673321885508	-0.028540546	-0.1340242778	-0.2073508184	-6.0844e-05	-0.0286832153	-0.1791813089	-0.2793718871	0.0674301789	-0.2793931697	0.0999017204	-0.095366203	-0.2308765008	0.0299761748	-0.0156764288	0.0153505068	-0.0001673985	0.0778264367	0.0981074842	-0.0540703904	-0.2914440259	0.0974226389	0.0062865837	0.0446763328	0.0562555681	0.0085611913	1.19943e-05	0.0656656687	-0.1863682403	0.1067972994	-0.0017273447	0.0433539766	-0.1110282793	0.0504417179	-0.1085120921	-0.0192007731	0.0227655779	-0.0250204027	-0.0028002963	-0.0217005631	-0.2447532694	-0.0171230156	-0.1318796355	-0.0006329545	-0.1976075298	-0.1169782514	-0.1257397243	-0.1020231519	0.0677637278	-0.0335707386	-0.1898671428	-0.0177095273	-0.0261384125	-0.3349927169	-0.0729961684	-0.0703218917	-0.0112348918	0.1764742368	-0.0498830432	-0.0133005514	-0.0430293368	0.0861159328	-0.0380684341	-0.0862531173	-0.1675870601	-0.0902721488	0.0847313771	0.0065698783	0.0440875832	-0.1753878115	0.1075391111	-0.1221524128	-0.0414333046	-0.0767933247	-0.0279452433	-0.101197654	0.1753873087	-0.0416528547	0.0030487395	-0.0817500017	0.0031981088	-0.0738822353	-0.3226397803	-0.0821381323	-0.1826592424	0.1081693053	0.1346877987	-0.017546302	-0.0143479266	0.1489877092	0.136024874	-0.0177264874223226	-6.872332468790127e-05	0.0003142283563337	4.7228953561587e-09	0.0020983594853163	-0.0196580328346982	0.00038643825493	4.403112529616887e-06	0.0060793212773901	0.0169210112487191	3.6958147193728e-05	0.0002863206216792	-0.0013479932914162	-0.0003200138216466	1.8170859137030803e-06	1.024088460449259e-07	0.0001345723556056	-0.0001345047298991	1.8109718893240058e-08	1.8091522365229848e-08	-0.0001079095673805	4.14521667465e-05	1.164447473224667e-08	1.7182821279796403e-09
1406.1952039341204	-2.5432221430498885	6.467978868899268	1977384.9515673225	2284.879963429769	-19.371551259358966	375.256998193972	5220676.447282822	1370.0986895561218	-1.892688751220476	1877170.4191234023	3.582270708996524	1595.7784934333258	1424.9235983583865	1.231562	23.592216	0.0651426191271222	0.029681334669545	0.1526450198	0.0720866343	0.0666351946	0.0877519555	-0.1921853885	0.0335165386	0.0101167241	0.1252633555	0.1046767452	0.0801621552	-0.3446225683	-0.0066034657	0.0064326628	0.0369843373	0.0705502234	-0.0786468182	-0.0504159996	-0.210539391	-0.0483624456	-0.0750613376	-0.0818620024	0.0839286541	0.2423824538	0.1019427901	-0.0192829625	-0.1651023373	-0.0272178296	-0.0850638564	0.0491483933	0.0269545402	0.1222304516	0.1113449435	0.1107962607	-0.0923150138	-0.0704444967	-0.0735526871	-0.0366771805	-0.1088846452	-0.0892411593	0.088857764	0.0975376534	0.0982423671	-0.1885109282	0.0019344577	-0.0961480861	0.1655269752	-0.0736978173	0.0398735693	0.061226589	-0.1870357599	0.0500348124	-0.1091081751	-0.0159928282	-0.0847501027	0.1260141368	-0.1269252431	0.0394905409	-0.0507187626	-0.0307135327	0.0120312498	0.0594364509	0.017931616	-0.0032443557	-0.0018194249	0.134017965	-0.0243586389	0.0840120908	0.1354972513	-0.0902981292	-0.0013502415	-0.1300449074	-0.095693306	-0.1401667176	-0.069955745	0.0535655306	-0.0950193215	0.0565425002	-0.0708989795	0.0169760236	0.0396867433	0.1260390452	-0.1567718022	-0.0498434956	0.0234935582	0.0555837598	0.0798870149	-0.007711088	0.0922433075	0.1475373187	0.1304173552	-0.013971686068686	0.0037548013536365	0.0001952080116019	1.409853320527124e-05	-0.0019776371082684	-0.0040759965935847	1.6613748230914074e-05	3.911048532000199e-06	0.0276152880880218	0.0215359668106317	0.0007626041361844	0.0004637978664686	-0.0010800110317135	0.0002679822597027	1.166423828622859e-06	7.181449151536537e-08	0.0004199708119019	0.0002853984562963	1.7637548284954108e-07	8.145227885631109e-08	5.422680400588465e-05	0.0001621363713863	2.9405462726926274e-09	2.628820292634365e-08
1407.0179748125024	0.8227708783820162	0.6769519183135145	1979699.581445476	2290.504146067301	5.624182637532158	31.631430340318182	5246409.243151496	1371.9331984519958	1.8345088958740237	1882200.7010147236	3.365422889040929	1596.6384892526592	1413.7301811827454	1.220863	23.387259	0.06371426845161	0.0327713495994358	-0.1250512232	-0.0363181714	-0.0101934408	-0.159664201	-0.0004945125	0.0401055282	0.1662486169	-0.0705452978	0.1827284443	0.0838785751	-0.0239302103	-0.0203626767	-0.1728241107	0.0014970353	-0.0865809699	0.1766154814	-0.1187090214	-0.0089287842	-0.0634052039	0.0449743198	-0.0804415979	0.0999788519	0.1520702078	0.1049050463	-0.1420914299	0.0283903508	0.0196491605	0.0693752644	-0.0898711833	-0.0240970134	-0.0331368619	-0.1243378614	-0.1826496855	0.0732772886	-0.1292974915	-0.0113567992	-0.073244763	0.1043718564	0.0346146842	-0.0972366464	-0.1391709421	-0.0646739234	-0.0058312499	0.1068806568	0.0888058911	0.0923498855	0.1000643729	0.0127183319	-0.0626749848	-0.1627400615	0.1085742106	0.0691497604	0.1300753863	-0.0998333457	-0.1571587824	0.0076981396	0.1192601806	-0.0241880686	0.1388575582	0.000848208	0.1109336171	-0.0212332303	-0.1252306677	0.1303323035	-0.1487246506	-0.0204972421	0.0521618232	0.0677072984	0.064388367	-0.0846381676	-0.1280913642	-0.0906712771	-0.0026105592	0.0223321842	0.0626710429	-0.0253196664	0.0110040297	-0.0187812341	0.2234058245	0.0506144592	0.0775649575	-0.0504569562	-0.055025678	0.0069028803	-0.0428084456	-0.0625245947	-0.2620541258	-0.0551316328	0.1458854101	0.124097542	-0.0146958254362772	-0.0007241393675911	0.0002159672852535	5.243778236953819e-07	0.0137565287856347	0.0157341658939031	0.0002475639763768	0.0001892420842299	0.0055353265543303	-0.0220799615336915	3.0639840063074146e-05	0.0004875247013292	-0.0010799812939037	2.9737809799932142e-08	1.16635959518191e-06	8.843373316969401e-16	0.0001771117421438	-0.0002428590697581	3.13685692052119e-08	5.8980527763769697e-08	-0.0002064044215547	-0.0002606312255605	4.2602785237330316e-08	6.792863573721234e-08
1408.8293252426065	1.8113504301040848	3.280990380638253	1984800.067663538	2284.803039932251	-5.70110613504994	32.50261116310407	5220324.931283656	1371.1202907562256	-0.8129076957702637	1879970.8517234365	0.6608189218425196	1598.227059517813	1430.2574915432658	1.280056	24.521187	0.0619466247002133	0.0323880670198462	0.1390303086	0.0307480097	0.0804592072	0.1553996122	0.1708573453	0.081530378	0.1022804666	0.0687046204	-0.1526051424	0.0904882137	0.0220391437	-0.0197381721	-0.0255911482	-0.0970360656	0.0873457653	-0.0669747508	0.1057506982	-0.0597102148	-0.0506875967	0.2494877782	-0.2312554928	-0.1212427316	0.1260775916	0.0001412582	0.0947015423	0.4105676939	0.1168539654	0.0518582909	-0.0667590708	-0.0809951042	0.0636015742	0.1143589257	0.068160681	0.0181882285	0.1546546067	0.1008283099	-0.0133523222	0.0726534761	-0.1806267044	-0.0884735528	0.1602213523	0.0588805574	0.1476256062	0.1075470073	-0.0426693418	-0.0025334081	0.0948799829	-0.1853734211	-0.1439450678	-0.0375128087	-0.3247654759	-0.1610100468	0.0627170694	-0.1068237269	0.217596393	0.0258717943	0.2372149899	0.0772179935	0.1716038586	-0.037896938	-0.1005559445	0.1873041235	-0.0074002299	0.0852090845	0.140221321	0.0366478468	-0.0047101432	-0.0812341761	0.1044729449	-0.0578178343	-0.0526818444	-0.0328825725	-0.196743874	-0.0105502052	0.1306363171	0.3903808857	0.2401252832	-0.1765831894	0.4670601165	-0.0837326828	-0.078156716	0.0412509889	0.2009923553	0.302367751	-0.101374688	0.2349683828	0.1978670755	0.0668532204	0.1440342395	0.1170999511	-0.0064009336588952	0.008294891777382	4.097195170557749e-05	6.88052295984795e-05	0.0186279758367078	0.004871447051073	2.3730996371408785e-05	0.0003470014837729	-0.0136626231837908	-0.0191979497381211	0.0001866672722622	0.0003685612741474	-0.0010799995382613	-1.8244357599976266e-08	1.1663990026446212e-06	3.328565842358117e-16	-1.1231996044358541e-07	-0.0001772240621042	1.2615773514048592e-14	3.140836818872879e-08	0.0002079999946562	0.0004144044162109	4.326399777697923e-08	1.7173102017509686e-07
