global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
1551.3151456864366	n/a	n/a	2406578.68123613	2062.036305309477	n/a	n/a	4251993.724414359	1488.13965261799	n/a	n/a	2214559.625693992	1605.9648695550964	1271.4620766376886	n/a	n/a	n/a	n/a	-0.1266392935	-0.0208037221	-0.0912839796	0.1281743816	-0.0356329406	0.0515438192	-0.034458543	0.237013505	-0.0306823426	0.0614351981	-0.0031712698	0.0697073105	-0.051365154	-0.0824289431	0.0865894235	-0.0002348661	0.1241924688	-0.0112845528	-0.030949025	0.108006713	-0.0597799381	0.0628911328	-0.0763537242	0.0769258524	-0.0584727349	0.1584091448	-0.0017500454	0.0210516677	-0.0530231475	-0.0470602663	0.0685897356	-0.0678094266	0.1398782805	-0.129151971	-0.0076388211	-0.0966187773	0.0935926466	-0.0902780111	0.1065964704	-0.0102901972	0.062480291	-0.0271449216	-0.1111128352	0.1075373456	-0.1209074926	0.1053838744	-0.0221109709	0.1234558266	-0.1411799623	0.091903181	-0.002958581	0.1177699914	-0.0149180969	0.120897484	-0.0382742771	-0.1191735427	0.0187568188	-0.1438034281	0.1039978588	-0.0710896038	0.0629941693	-0.1160411303	0.0446408383	-0.0338678526	0.0476244435	0.0878158462	-0.0703920372	0.0529948626	-0.0896012769	0.0024561027	-0.0554058856	0.1010947538	-0.131073295	0.0648291382	-0.061566671	0.0437739369	-0.1055023277	0.0373311905	-0.0635827985	0.153366806	0.1532882396	-0.0172723562111656	n/a	n/a	0.0002983342890853	0.0569374503653534	n/a	n/a	0.003241873254107	-0.0334398062882996	n/a	n/a	0.001118220644599	0.000755000700013	n/a	5.700260570201199e-07	n/a	0.0008679999125251	n/a	7.534238481435813e-07	n/a	-8.274831853202704e-07	n/a	6.84728421987781e-13	n/a	0.0	0.0	0.0
1552.5597891410098	1.244643454573179	1.5491373290118573	2410441.898857577	2067.9379856654577	5.901680355980716	34.82983102416867	4276367.512558111	1490.6862999903012	2.5466473723113268	6.485412838900185	2222145.6449787742	1608.3783844419968	1286.8659313231942	1.18992	21.498678	0.052544239156238	0.0323194617171076	0.1119520295	0.0839643415	-0.0972401529	0.0470873276	-0.0229484449	0.1401784318	0.0711471541	0.0569973888	-0.0641307431	0.2362934048	0.0750385814	0.0961209931	0.1646513627	-0.0563124387	-0.139867443	0.1404417325	0.0650938225	0.1587026159	-0.0550011192	0.0913916047	-0.0022315485	-0.0002068144	-0.0009064853	-0.0286683073	-0.0172381241	0.0698388916	0.0114442576	-0.004112319	0.0245550198	0.0751063042	-0.1512583942	-0.0940417229	-0.1458344977	-0.1549841777	0.0469347126	0.122491045	0.1090372494	-0.0458545949	0.1151384774	0.0215800418	0.120890509	0.0677155173	-0.0949517713	-0.0278246149	-0.0151725889	0.1407658741	0.0921513277	0.106166448	-0.0572927264	-0.1544841635	0.1229868153	-0.109718199	0.0439933915	-0.1067351503	0.0430393243	-0.0987186398	-0.0048268717	-0.1478882764	-0.1020203014	-0.1217111239	0.1039693283	-0.0391253268	-0.0055554346	-0.0687001358	0.0828910546	0.0559711271	0.0907387009	0.0839106649	0.1109792938	-0.1261141036	-0.0296549956	-0.0927187021	-0.1766904441	0.0872287273	0.0168004921	0.1012737752	-0.0400704204	0.020199324	0.1426458647	0.1531573254	0.1524510324	-0.0171415375976096	0.000130818613556	1.7113509652714704e-08	0.0002938323112102	0.0407172791032053	-0.0162201712621481	0.0002630939557734	0.0016578968175683	-0.0434983007206284	-0.0100584944323287	0.0001011733102451	0.0018921021655822	0.0002879999259768	-0.0004670007740361	8.294395736264227e-08	2.180897229504099e-07	0.0009229997048088	5.499979228369993e-05	8.519284550771318e-07	3.0249771512501383e-09	-1.3295254111750712e-07	6.945306442027632e-07	1.767637818960242e-14	4.823728157367053e-13	0.0	0.0	0.0
1551.0450856325183	-1.5147035084914933	2.294326718636439	2405740.857664786	2062.084348987398	-5.8536366780599565	34.265062358728805	4252191.86233878	1490.0052249856192	-0.6810750046820431	0.463863162002645	2220115.5704844454	1607.8143323889444	1269.2152310769388	1.148853	20.75671	0.1071833659221596	0.066248641497703	0.0996911502	0.1087848947	0.0991979943	-0.0428817772	0.016467137	0.1127901907	-0.1139614929	-0.0745513206	-0.0810497084	0.0975401738	-0.106543331	0.1270505353	-0.0113101452	-0.0519122757	-0.1135821324	0.0029293439	-0.1981520495	0.1103590263	0.0313255571	0.0447580217	-0.0992007678	0.1516610631	0.015779115	0.0956434924	-0.0127620051	0.0243898062	-0.0704149727	-0.0438074516	0.0153965245	-0.0853768439	-0.0747824475	-0.1728456034	-0.0023982786	-0.1170804669	0.1037233317	0.1028984475	0.0945626414	0.0911675251	-0.0847969331	0.0844145618	0.0607976945	0.0799847064	-0.0592932609	0.1218321738	-0.1982653952	0.1127176572	-0.1055085462	-0.0044635345	0.0686069204	-0.1051995979	0.1158439227	0.038319248	0.1824974137	-0.0941798324	0.0619273531	-0.12280948	-0.0296185808	0.0222385008	-0.1551694544	-0.159898335	0.0493811705	-0.1488529659	0.1024191444	-0.0475044733	0.0990255955	-0.1356085962	0.0245412918	0.0384753241	-0.134245588	0.0073018505	0.0992967322	0.0897379517	-0.0317145465	0.1081411828	-0.07328477	0.088247719	0.1428650615	0.0287936614	0.1424021654	0.1527386503	0.1507811905	-0.0171696182233631	-2.808062575350087e-05	7.885215427081762e-10	0.000294795789936	0.057172455790905	0.0164551766876996	0.0002707728398234	0.0032686897011629	-0.0335291883994628	0.0099691123211656	9.938320047201584e-05	0.0011242064747266	0.0013662504512316	0.0010782505252548	1.8666402954905509e-06	1.1626241952122524e-06	0.0009238666016271	8.668968183000439e-07	8.535294976020067e-07	7.515100935787392e-13	0.0005353695511366	0.0005355025036777	2.866205562842045e-07	2.867629314451038e-07	0.0	0.0	0.0
1551.2567799905603	0.2116943580419956	0.0448145012268126	2406397.5974666816	2064.684102812268	2.5997538248702767	6.758719949927634	4262920.4444057	1488.9320156149668	-1.073209370652421	1.1517783532561656	2216918.547123248	1608.9162122433684	1269.2412710264912	1.15608	20.887291	0.0473589950826705	0.0392296967606734	-0.095722284	0.0721368405	0.1757301722	-0.0622597531	-0.0289073443	0.0599870165	-0.1845355734	0.0145556157	-0.0095549379	0.0970427718	-0.062138456	-0.070095946	-0.2145766917	-0.1112032396	0.0065346933	-0.0363828478	-0.1675556382	0.0260386503	0.0575415268	0.045484354	0.002356063	0.1066012688	0.1912564663	0.0235017255	0.2555557407	0.1104482774	0.1157618097	0.008493452	-0.1479917964	-0.0805940014	0.0523172847	0.2142838644	-0.2774834501	-0.0549001525	0.1115498381	-0.0643066919	0.0981478459	0.0922441724	-0.1666146177	-0.0306799536	0.0247888216	0.0605143696	-0.1652515348	0.121631818	-0.0633624679	-0.1740158828	0.099829372	-0.0570930149	-0.1270673374	-0.1887602349	0.0189757204	-0.0282092464	0.1484447816	-0.0134551534	0.268310416	-0.1261885346	-0.0417274468	0.1196656702	0.0021183488	-0.1505850108	0.0517603238	-0.1753655018	0.1285691899	0.0614379328	0.1576278466	-0.1157739116	0.0100962884	0.0518858964	-0.0948678509	0.0587673079	-0.1426229911	0.003048398	-0.070052536	0.0663689185	0.0844299368	-0.0784816324	0.244765226	0.0599855041	0.0853499846	0.1521113526	0.148287834	-0.0172095109605692	-3.989273720610143e-05	1.591430481795069e-09	0.0002961672675019	0.0569053259616367	-0.0002671298292682	7.13583456849099e-08	0.0032382161228001	-0.033539932407244	-1.0744007781199327e-05	1.154337032024717e-10	0.0011249270658824	0.0006233439578801	-0.0007429064933515	3.88557689825628e-07	5.519100578638224e-07	0.0009231056795369	-7.609220902000252e-07	8.521240955932819e-07	5.790024273543753e-13	0.00033821239641	-0.0001971571547265	1.1438762508539497e-07	3.8870943659888485e-08	0.0	0.0	0.0
1551.159074851819	-0.0977051387412757	0.0095462941364519	2406094.4754951512	2064.8212172735307	0.1371144612626267	0.0188003754873403	4263486.659302945	1488.826628802574	-0.1053868123926804	0.01110638022629	2216604.730631638	1607.9306003304414	1270.8001804952546	1.076593	19.451164	0.0790334454769013	0.0414449190200034	-0.1771964482	-0.0038861874	0.0705759414	0.0475021128	-0.0723398865	-0.027422209	-0.1899625522	0.1136963399	-0.0604926345	0.050189416	0.166111898	0.1334631125	-0.162066525	-0.1788790776	0.0800947463	-0.1675597317	-0.0252790649	-0.0021571684	0.0675232981	0.043587908	-0.202371353	0.0581216718	0.0424263684	-0.0809699761	0.1038510833	-0.0158845388	0.1565786293	-0.0652874878	-0.0942386313	0.0978308936	0.0030650209	-0.1654984145	-0.0941967335	0.0424533432	0.0180556559	-0.1640710284	0.1531446061	0.001080017	-0.0992402417	-0.1337992056	-0.014970399	0.111231841	0.0683192582	0.1261070149	-0.1334107602	0.0844523918	0.1091588611	0.000747306	-0.0148919622	-0.1688236344	-0.0425963708	-0.1466194036	0.0564609843	0.0481776636	0.0063783109	-0.1535686731	-0.0122800266	0.0675200936	0.1466287491	-0.1486748425	-0.0197042794	-0.1383679197	0.0758828372	0.1919664584	0.0128710947	0.0114713379	0.0347719705	0.0204089479	-0.0014935923	-0.141120419	0.0502937176	0.1795232139	-0.012632902	-0.0121922772	-0.0011529703	0.0029668596	0.0065006677	0.0044364082	0.1372707613	0.151276289	0.1449845808	-0.0139837670922418	0.0032257438683274	1.0405423504051824e-05	0.00019554574209	0.0468680196197652	-0.0100373063418715	0.0001007475186005	0.0021966112630786	-0.0694306511394415	-0.0358907187321975	0.0012881436911137	0.0048206153176468	0.00086492338817	0.0002415794302898	7.480924674034726e-07	5.8360621139192644e-08	0.0006790978059378	-0.000244007873599	4.6117383002953394e-07	5.9539842378354336e-08	0.0002262061696089	-0.000112006226801	5.116923116913045e-08	1.2545394842219448e-08	0.0	0.0	0.0
1552.3562896066474	1.1972147548283374	1.433323169178676	2409810.049881317	2069.010028003511	4.188810729980105	17.54613533159646	4280802.495979088	1492.7104285253238	3.8837997227497	15.083900286430646	2228184.423428256	1609.8490266170058	1266.6634130102443	1.164179	21.033615	0.0640178154023541	0.028442759090219	-0.0701633165	-0.0332346404	-0.1024676421	0.1347777829	-0.0162708638	0.118702168	0.0973538614	0.1814707009	0.0254595545	0.054518165	0.0513053398	-0.1620686393	-0.1208626796	-0.0754792906	-0.0684640793	-0.0908431326	0.1631968171	-0.1755166617	0.0570117765	0.0491193308	0.0575976558	0.0175060923	-0.0036300667	0.0808985683	0.0091859619	0.0261160398	0.2372061548	-0.1187190513	-0.0468689638	0.000378619	0.0876774231	-0.0045765764	0.2513721407	-0.005922777	-0.1846240903	-0.0112377749	0.1286146763	-0.1067845426	0.0817003935	-0.1295105206	-0.1027872278	-0.1060409911	-0.1455468313	0.1167249748	-0.0453921083	0.0469349918	0.1540711004	-0.0202054084	0.0283409853	0.1405458261	-0.087596832	-0.1080273279	0.1097541882	0.2247314924	-0.0604729946	-0.1268370149	-0.0053123635	-0.1418447569	0.0844867216	-0.104583595	-0.0182975243	-0.0166302777	0.0075166462	0.1324589418	0.0202887008	0.1722189494	-0.0848619029	-0.0180034808	-0.176110213	0.0900530681	-0.0225923733	-0.00531952	-0.0143946478	-0.0465189471	-0.0953380901	-0.0134922319	-0.0804760245	0.0110881532	0.0638640627	0.1502346003	0.1408894722	-0.0218385505193339	-0.0078547834270921	6.169762268652072e-05	0.0004769222887854	0.0343243258385825	-0.0125436937811827	0.000157344253676	0.0011781593442731	-0.0520294669207572	0.0174011842186842	0.0003028012122125	0.0027070654280581	0.0007299790690702	-0.0001349443190997	5.328694412805959e-07	1.8209969257308644e-08	0.000415036697017	-0.0002640611089208	1.7225545987078105e-07	6.972826924448265e-08	0.0001008485181216	-0.0001253576514873	1.0170423607322685e-08	1.5714540786411373e-08	0.0	0.0	0.0
1555.1199279851423	2.7636383784949885	7.63769708709041	2418397.990416514	2076.896169026693	7.886141023182063	62.19122023751503	4313497.696917753	1493.760025860512	1.0495973351883094	1.1016545660344004	2231319.0148587977	1613.108112736192	1283.4758319704551	1.193932	21.571163	0.2210865901377278	0.139513803841868	0.0793160375	0.0885498849	-0.1223425551	0.0542634681	-0.0508127353	0.0494525143	0.1573485846	0.0159895769	-0.0048017686	-0.0465382848	0.0299827942	-0.0559695525	0.0555913521	-0.0257023942	-0.110135138	0.0790672692	0.0260640147	0.0322750108	-0.1141116985	0.1301805462	0.2112082884	-0.1755593044	-0.0221569249	-0.0022989622	-0.1338942137	-0.1141758832	0.0516335531	-0.1863856231	-0.1675848413	-0.1861392383	-0.0860024687	-0.0656972419	-0.1021803398	0.0031546264	-0.2109835218	0.1002299236	0.0672249372	-0.0494378893	0.1190171088	0.0486669938	0.1070411581	-0.0002685465	-0.089435636	-0.050872493	0.1816107554	0.0635626485	0.0579135804	0.0350585506	0.0680343757	0.2453414584	-0.0301486357	0.0268048696	0.200633321	-0.0852910894	-0.0214309952	-0.0369766483	-0.0313900301	-0.1027936083	-0.0774140216	0.0032925671	0.0659253297	0.0759488605	-0.0042160736	-0.1166173995	0.1843228919	0.2268370781	0.0523783324	-0.012173891	0.0505299625	-0.1067007252	-0.0040103135	-0.2803958972	-0.0216391738	0.0602199799	0.0461000223	-0.0728306014	-0.140184097	0.1309733637	-0.1524231051	0.1489877092	0.136024874	-0.0275566004687846	-0.0057180499494506	3.269609522441313e-05	0.0007593662293962	0.0129964085552245	-0.021327917283358	0.0004548800556457	0.0001689066353343	0.0745240532916469	0.1265535202124041	0.0160157934781513	0.0055538345190162	-0.0001819407334348	-0.000911919802505	3.310243048279295e-08	8.315977262007583e-07	0.0003850276390291	-3.0009057987899967e-05	1.4824628281632293e-07	9.005435613211427e-10	-0.0003069646752358	-0.0004078131933574	9.422731184262017e-08	1.6631160067636014e-07	0.0	0.0	0.0
1554.9314935519174	-0.1884344332249838	0.0355075356248209	2417811.9496395965	2075.1195321219307	-1.7766369047621993	3.156438691363008	4306121.07259394	1492.6031458606458	-1.1568799998663053	1.3383713340906624	2227864.151033096	1612.8387808014625	1286.8344935619923	0.995748	17.990517	0.0719655079141975	0.0410458517372946	0.1258179229	0.1156276248	-0.0521496785	-0.0286337832	-0.0226919165	0.0364156374	0.0870045919	-0.0315371854	-0.1275954972	-0.0487807673	-0.1287751161	0.006726418	0.0420041569	-0.0066547969	-0.169340194	0.0376454751	0.0040467566	-0.0891345268	0.0033057284	0.1983105503	0.1615865296	-0.2027724282	0.0152102146	0.0584230554	0.1767582694	-0.1563578522	0.0773824117	0.0752473598	-0.0984751787	-0.1900661215	-0.1343046606	-0.0117218865	-0.0585345585	-0.0705019965	-0.1165325183	0.1660279755	0.0370703618	0.0159057163	0.0246038288	-0.0860967241	0.0090546008	0.0106092477	-0.073764587	0.0090742231	0.2167741607	-0.035656572	-0.038765099	0.0542427737	0.0059993022	0.0005512786	0.2021317348	-0.0228773653	0.2281050362	0.0559208832	0.0140839659	-0.0569670709	-0.0487161788	-0.064111001	-0.1423433479	-0.0321684166	0.0209743971	0.0894667099	0.0897055695	-0.0355626278	0.2435259025	0.0612640411	0.0923649465	0.0094859687	0.0043053282	-0.0700594655	0.0291595506	-0.3274757274	0.229693033	0.054297066	0.0210397874	-0.0788292509	0.0661552403	-0.0711234535	-0.1661423482	0.1475373187	0.1304173552	-0.0171540564861771	0.0104025439826074	0.00010821292131	0.0002942616539309	0.0429562736473343	0.0299598650921098	0.0008975935163374	0.0018452414456646	0.0735244137694266	-0.0009996395222202	9.992791743848123e-07	0.0054058394201378	0.0002300899846021	0.0004120307180369	5.294140101419461e-08	1.697693126060034e-07	0.0005849640471629	0.0001999364081337	3.421829364731995e-07	3.997456729744544e-08	-0.0003070667354103	-1.0206017449996544e-07	9.428997999553917e-08	1.0416279218963392e-14	0.0	0.0	0.0
1552.5582019448195	-2.3732916070978263	5.632513052320983	2410436.970426131	2065.5432673863	-9.576264735630502	91.70484628688034	4266468.989444872	1489.5650400658176	-3.0381057948281978	9.230086820568676	2218804.0085862805	1613.2333825967478	1276.0231456606407	1.165664	21.060444	0.1011150624031001	0.0598459627577362	0.0903680181	0.1091750331	0.1072954013	-0.0153603469	0.0395786447	0.0183367423	-0.1638608608	0.0337686472	-0.1926403182	-0.069763859	-0.0900948539	-0.0073633965	-0.044920891	-0.1074727913	-0.1509159847	-0.0262890154	-0.1279425445	-0.0709974396	0.0145846869	-0.0550624234	-0.2075310579	0.0676696587	-0.1479737285	0.0911469995	-0.0109131964	0.0426790627	0.0290443938	-0.1929853118	0.1653580028	-0.0640023115	0.0498674542	0.0073747236	0.1953548431	-0.0131518054	0.1342660978	0.0884339114	0.049222623	0.1935770208	-0.0911452406	-0.10098041	-0.0732025865	0.0066758123	0.1304070094	0.0832965629	-0.1142835442	0.006581152	-0.1924422412	0.1531973121	0.1029380282	-0.0280532901	-0.2234356255	0.0192111366	0.0040638311	0.0412182119	-0.0469471257	-0.0624594019	-0.0817281488	0.1807451847	-0.1510771695	-0.0647361156	-0.1256712419	0.1634446792	0.1031681698	0.0439280295	-0.0720325563	0.0393663551	0.0493099031	-0.1507141342	-0.0788622529	0.0212552823	0.0510597483	0.1293195695	0.2728992036	-0.0801114417	-0.1781822224	0.0270533195	0.3704814964	-0.1517249304	-0.0460154359	0.1458854101	0.124097542	-0.0128607477785465	0.0042933087076305	1.843249965901673e-05	0.0001653988334233	0.0289165883326489	-0.0140396853146853	0.0001971127637353	0.0008361690807998	0.0618880575196882	-0.0116363562497384	0.0001354047867708	0.0038301316635602	-0.0007800286682294	-0.0010101186528315	6.084447232597313e-07	1.0203396927981244e-06	0.0005929616816395	7.997634476599987e-06	3.5160355589274375e-07	6.396215722130075e-11	9.773121990251557e-05	0.0004047979553128	9.551391343633856e-09	1.6386138462543621e-07	0.0	0.0	0.0
1555.921687895155	3.3634859503354164	11.31303773810374	2420892.298862508	2067.5818604968845	2.038593110584316	4.155861870521836	4274894.749855759	1492.237777709961	2.672737644143353	7.143526514420963	2226773.5852247626	1614.30452066111	1280.606837002311	1.287908	23.269058	0.1914776564928583	0.1331792719811987	-0.1466226679	0.0589439603	0.1073692362	-0.0044947863	0.0033625911	-0.0513451809	-0.1989133915	0.0258303016	0.0247957837	-0.1281429776	0.0335238533	-0.1235760211	-0.1606256537	-0.1738961607	0.0724996947	-0.1620525537	0.0043597066	-0.199949394	-0.05246437	-0.1126995101	-0.1051425133	-0.036827997	0.2373791416	0.0357425763	-0.1472546375	-0.2346448413	-0.1400176019	-0.161227158	0.2088824727	-0.0522607576	-0.0572566852	0.0207061955	-0.0008451653	0.0334052796	0.1223513653	-0.1505547627	0.0993118571	0.0819781193	-0.0816313589	-0.1174380986	-0.1615096357	-0.0671348719	0.1903427794	0.093394234	0.170699345	-0.1396561812	-0.1383374254	-0.1456792953	0.1119459399	0.1072667164	-0.2312023722	-0.0348853284	-0.0016139077	-0.2568775249	0.0650500411	-0.0557292657	-0.1495359091	0.3008667701	0.1358117785	0.0198249003	-0.2441789023	0.2178802834	-0.0040431301	-0.0098137233	-0.1502909275	0.1413629897	0.0889960032	-0.098556629	0.1029749223	-0.0629660993	-0.0906395406	-0.0208894237	-0.0312331019	0.1683693623	0.0113442122	0.1648633339	0.0207732447	-0.1539534923	-0.082876243	0.1440342395	0.1170999511	-0.0170240804443295	-0.004163332665783	1.7333338885975785e-05	0.000289819314975	-0.03021845936874	-0.0591350477013889	0.0034969538666455	0.0009131552866201	0.0690050781976054	0.0071170206779172	5.0651983329901046e-05	0.0047617008170576	-0.00294907040084	-0.0021690417326106	8.697016229110598e-06	4.704742037806393e-06	0.0007742534527046	0.0001812917710651	5.994684090249943e-07	3.2866706255920634e-08	0.0001686428251822	7.091160527968445e-05	2.8440402485434077e-08	5.028455763341771e-09	0.0	0.0	0.0
