global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
1096.4588001193729	n/a	1202221.900359215	n/a	1477.5402118771576	n/a	2183125.077713996	n/a	1072.4909995843557	n/a	1150236.9441894505	n/a	1197.79264576013	850.0487907219366	n/a	n/a	n/a	n/a	-0.1317199823	-0.1153530238	0.0823496766	0.1153324504	-0.0641203577	0.1380830461	0.0488962206	0.0636852245	-0.0233606553	0.130221494	-0.1470625094	0.0041245718	-0.0779945805	0.0548149024	-0.1059564172	0.0414773282	0.075321875	-0.0217672724	0.1834257607	-0.1508640903	0.0485933971	0.125987331	-0.0091759066	0.037408633	-0.0370409576	0.0115529244	-0.0163054691	0.0395287784	-0.2205778905	-0.0329040232	0.0474946001	-0.030287135	0.0436149788	-0.0143825046	0.0707420257	-0.0337119104	0.0462921886	-0.0426423319	0.0929470618	-0.0369298044	0.0770106839	-0.0162981269	0.1557512554	-0.0567276564	0.149469274	-0.113819593	0.0046095678	-0.1302983432	0.0224669952	-0.033011729	0.0193833881	-0.0564453962	0.153366806	0.1532882396	0.0417417836817861	n/a	0.001742376504937	n/a	-0.0415586547834436	n/a	n/a	0.0017271217874094	0.5831371500301685	n/a	0.3400489357453072	n/a	0.0224054590057047	n/a	0.0005020045932563	n/a	-0.0080094476621095	n/a	6.415125185207135e-05	n/a	-0.0005678585808565	n/a	3.2246336785235817e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099.8281526082917	3.369352488918821	1209621.9652697677	11.352536194583454	1468.6749913415244	-8.86522053563317	2157006.230192027	78.59213514541209	1075.3359042080965	2.844904623740831	1156347.3068790445	8.093482318181959	1199.8500658245175	856.9160331220043	0.669162	24.10951	0.1473589724430589	0.0789635894372988	-0.1209879366	-0.1159824885	0.0678059164	0.1142497973	-0.1065122209	0.1128020291	0.0685750769	0.1223618434	-0.0278096355	0.1687602197	-0.1155229055	-0.0353333152	-0.0753350235	0.0982327572	-0.1076089367	0.1012001097	-0.0351795162	-0.0138521188	-0.0442447671	-0.1743929023	0.0412470586	0.09599061	0.015712542	0.0018709698	-0.0529605739	0.0151521677	0.0272281652	0.0655947706	-0.2160497912	-0.0335160429	0.0539271862	-0.0310505095	0.0441588214	-0.0010669193	0.0803809276	-0.0531061719	0.0435606045	-0.0452125006	0.0946736798	-0.0891501567	0.0559317627	-0.0389473635	0.1005300237	-0.0985341357	0.1571518328	-0.1163196834	0.0572432759	-0.0805621118	-0.0594193564	-0.0320202553	0.060875868	-0.0011050386	0.1531573254	0.1524510324	0.0312128447902466	-0.0105289388915394	0.0009742416799	0.0001108585541817	-0.0737250906803552	-0.0321664358969115	0.0010346795983101	0.0054353889958265	0.5733922181189897	-0.0097449319111788	0.328778635799415	9.49636979535122e-05	0.0211052778880406	-0.001300181117664	0.0004454327547314	1.6904709387302635e-06	-0.0079398862000208	6.956146208869987e-05	6.304179286928075e-05	4.838797007917631e-09	-3.9227845740718095e-05	0.0005286307351157	1.5388238814575747e-09	2.79450454109052e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101.6187295063214	1.7905768980297123	1213563.8251991218	3.2061656277577075	1473.3076104452443	4.63261910371989	2170635.314995876	21.461159760150476	1081.4308981146694	6.094993906572881	1169492.7873971004	37.14895072116055	1202.206739799828	865.7573267705316	0.496421	17.885757	0.1593479065904988	0.089318613165086	-0.1177872921	-0.10630977	0.0509272616	0.1111712938	-0.1127592911	0.0977972428	0.0714269258	0.130878376	-0.0038847764	0.1942569447	-0.0481862738	-0.015345342	-0.0548532372	0.1608436954	-0.0164141345	-0.1106039866	-0.0777510215	0.056219143	0.0146325887	-0.1789585332	0.0667392027	0.0761031402	0.0185256793	0.0133820256	-0.0790895579	0.035115658	0.1202698206	0.0296940265	-0.2124899983	-0.0390732275	0.0408189958	-0.042174705	0.0502005955	-0.0106546985	0.0549037124	-0.0436050476	0.0359644785	-0.0579760511	0.1242551677	-0.1010307262	0.1010360794	-0.0225672569	0.096820929	-0.0985490909	0.1599441067	-0.1691620256	0.0478857747	-0.1126305937	0.0031492209	-0.0278499049	0.0539078017	0.0140065699	0.1527386503	0.1507811905	0.0506262843201454	0.0194134395298987	0.0025630206640641	0.000376881634381	-0.0485467934188932	0.0251782972614619	0.0006339466529865	0.0023567911512566	0.5421866175357906	-0.0312056005831991	0.2939663282349016	0.0009737895077581	0.0226544875365333	0.0015492096484926	0.0005132258055429	2.400050534982874e-06	-0.0078529250985075	8.696110151330122e-05	6.166843260276902e-05	7.56223317640668e-09	-7.406848005349527e-05	-3.4840634312777174e-05	5.486139737435026e-09	1.2138697993166663e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1084.2290380152567	-17.389691491064696	1175552.606875489	302.40137015440786	1428.4550834478334	-44.852526997410905	2040483.9254279567	2011.749178053474	1069.4752424255876	-11.955655689081825	1143777.2941612692	142.93770295587456	1191.5536120839097	802.5400040728165	2.011771	72.482895	1.2123554968021186	0.7141151043701004	-0.1831193184	0.1090738192	0.270485513	-0.003225349	0.0223938985	-0.1859735542	0.4355945857	0.3259555519	-0.1082027449	0.1422538962	-0.2510960507	0.1193604189	-0.1056597056	-0.0086331249	0.2906594558	0.003737809	0.0718844515	0.2587933911	-0.4335579903	-0.0491803389	0.213522292	0.1717483632	-0.3747857219	-0.2056278766	-0.1968495684	-0.2419520946	0.0766016987	-0.256930975	-0.1083084748	-0.1370588897	0.0460490501	-0.2349521417	0.1443442066	0.1529739656	-0.3136343596	0.1211078582	0.069164798	-0.3577284229	0.2065189231	0.1429559938	-0.0724148988	-0.3143602007	-0.1663598463	-0.4179346178	-0.2748575727	0.1943931168	-0.0679006261	0.0995968287	-0.0685438899	0.0716372874	-0.1230321219	0.0605343208	0.1521113526	0.148287834	0.0682115019780127	0.0175852176578673	0.0046528090020964	0.0003092398800745	0.4191090574646523	0.4676558508835455	0.218701994865613	0.1756524020489092	0.4327061099849345	-0.109480507550856	0.1872345776182942	0.011985981533593	0.0336457703522087	0.0109912828156753	0.0011320378625935	0.0001208082979341	-0.0088522733128384	-0.0009993482143309	7.836274280519094e-05	9.986968534863602e-07	0.0002879789041372	0.0003620473841906	8.293184922806264e-08	1.310783083993249e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1090.2742325889278	6.045194573671097	1188697.9022473756	36.54437743354247	1444.8675231933594	16.412439745525944	2087642.159578913	269.3681784005197	1069.186313093201	-0.2889293323864876	1143159.372105833	0.0834801591133014	1187.659885388242	855.7380239785123	2.62659	94.634445	6.883998132843949	3.5989577415141185	-0.0810194556	0.1518244356	0.0001209171	0.0154244377	0.1940750871	-0.0464803333	-0.1560704245	-0.0719473765	0.1315326946	-0.0798964618	-0.0431944498	-0.2124220382	0.3731537141	0.2449184583	-0.0171386955	-0.0131167718	0.0453848892	0.0274661698	0.2600681577	0.1479522104	-0.2951664912	0.1588539558	0.014306755	-0.1576339626	-0.1843868187	0.368839325	0.36856771	0.3131015992	0.0944458953	-0.3298055428	0.1855415918	-0.1035302411	-0.6856345644	-0.3865178092	-0.2667092699	0.1180953254	0.0883273861	0.0877956922	-0.1620358227	0.1233808521	0.0653510961	-0.0203343936	-0.0112841051	-0.0094946148	0.0390263818	-0.0349658384	0.0079096474	-0.0269561373	0.033380616	-0.0244731112	0.0438487804	0.0119570753	0.151276289	0.1449845808	-0.0676499636220171	-0.1358614656000298	0.0045765175780602	0.018458337834988	2.24253862722189	1.8234295697572376	3.3248953958650653	5.02897949458224	-1.316617586508812	-1.7493236964937466	1.7334818691042893	3.060133395114546	0.0873495225960352	0.0537037522438265	0.0076299390977552	0.0028840930050663	-0.0021454431935172	0.0067068301193212	4.602926496609282e-06	4.498157024943402e-05	0.0033850645608482	0.003097085656711	1.1458662081110417e-05	9.591939565005008e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1090.2861171347663	0.0118845458384839	1188723.8172168054	0.000141242429787	1490.9562516323356	46.08872843897621	2222950.544281544	2124.170889121694	1075.5982418848464	6.411928791645323	1156911.5779457726	41.11283082913025	1202.6398676091974	871.7459138439897	2.610223	94.044769	2.051231051470213	1.1303292218029444	-0.0497702956	0.269234122	0.0566195602	0.1929948024	0.0184306558	-0.0746360392	-0.0297571574	-0.2266308155	0.0849235271	-0.0678059698	-0.0507520305	-0.2881656441	-0.0222100984	-0.138996721	0.1612447743	-0.2392975845	-0.1893114385	0.1523687593	0.0045794236	0.0775046463	0.0202272339	0.149774739	0.3367047681	-0.1104400084	0.2212899732	-0.0701404514	0.2082168454	-0.293321502	0.1312992922	-0.2204646138	0.236922689	0.2140073229	0.2036527339	-0.1295670043	0.0624192537	-0.0057283651	0.0595616752	0.0939397862	0.293081479	-0.123480283	0.0164077572	0.258714838	0.0225200138	-0.0027917948	-0.0019173413	0.3540670793	-0.2583366658	-0.007445162	0.216583473	-0.1841754422	0.0792669499	0.0886052153	0.1502346003	0.1408894722	-0.0370659670073934	0.0305839966146237	0.0013738859101931	0.0009353808489233	1.5678963231716807	-0.6746423040502094	0.4551422384141752	2.4582988802152754	-1.0191153483085031	0.2975022382003089	1.0385960931579616	0.0885075817341933	0.0683223352079344	-0.0190271873881008	0.0046679414882653	0.0003620338599019	-0.0002728624057297	0.0018725807877875	7.445389246059945e-08	3.506558806790854e-06	0.0034553466370613	7.028207621310014e-05	1.1939420382250835e-05	4.939570236824016e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101.472836744192	11.186719609425609	1213242.4100852972	125.14269561990744	1491.5075559394304	0.5513043070948243	2224594.789424413	0.3039364390213043	1074.1252708750324	-1.4729710098140458	1153745.0975323615	2.1696435957526097	1203.924355246804	945.9087031530956	2.093384	75.423355	4.295778846293135	2.417156081198495	0.1385428323	-0.0115555001	-0.1198798157	-0.0165660654	-0.0031612763	-0.0468528929	-0.084144175	-0.1118932594	-0.0012471098	-0.1035602912	0.059438884	0.0643998168	-0.1130120919	-0.0586643509	-0.1142345414	0.0444638331	0.083781329	-0.0265344684	-0.0165826905	0.0691554031	-0.0259928366	-0.1114058121	0.0477068301	0.0758775403	-0.0434706579	-0.0771301813	-0.0610449234	-0.05544342	0.1112037669	0.1151607864	-0.0845128401	-0.0563120697	0.0652359333	-0.0950552952	0.0781640683	0.0315970458	-0.0916179708	-0.0190771202	-0.074958567	0.0568962122	-0.0424320217	0.0165702645	0.0297193486	-0.0480526055	0.1052010495	-0.0567622916	-0.0709252562	-0.0152136474	-0.0446244824	-0.1017039121	-0.1138934967	0.0805417812	0.1489877092	0.136024874	0.0961694726005504	0.1332354396079438	0.009248567460268	0.017751682367522	0.5604692423763424	-1.0074270807953385	1.014909323119817	0.3141257716499113	-0.6075486596783009	0.4115666886302023	0.3691153738768998	0.1693871391900298	0.0253329966273435	-0.0429893385805909	0.0006417607181209	0.0018480832315966	-0.0098511501384253	-0.0095782877326956	9.70451590497968e-05	9.174359589030702e-05	0.0011519802051548	-0.0023033664319065	1.327058393068495e-06	5.305496919633683e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1100.025570831103	-1.4472659130888132	1210056.2564822943	2.0945786231887964	1475.5445038551509	-15.963052084279523	2177231.582857143	254.81903184542088	1077.7584793469136	3.63320847188129	1161563.3398041716	13.200203800149971	1204.826165450247	932.4852935592064	0.703302	25.339535	0.2757537587232201	0.2037147373408502	0.1502339179	-0.0025787276	-0.0885147011	-0.0238767423	0.003383492	-0.0879634801	-0.0205920823	-0.0380043607	0.0422559631	-0.1011697855	0.109860936	0.0657699983	-0.1442595246	-0.0500950699	-0.114848441	-0.0605283231	0.0221273062	-0.0466855639	-0.0447332848	0.0925490843	0.0568265515	-0.1331396263	0.0043820902	0.0206060136	0.0188632312	-0.0027440915	-0.1281532841	-0.0672038621	0.1129433806	0.1433912718	-0.0703307325	-0.0427047593	0.0418200364	-0.0614655774	0.04383147	0.1152404847	-0.0881414514	-0.0259289196	-0.0706949325	0.0189355754	-0.014826312	0.0697541908	0.0673017578	-0.02308804	0.0672011349	0.0100740661	-0.0530557013	0.1002310733	-0.0598268105	-0.0805351523	-0.1302920617	0.0177476503	0.1475373187	0.1304173552	0.0915612095214015	-0.0046082630791489	0.0083834550890219	2.1236088606647e-05	0.5120239173380412	-0.0484453250383012	0.0023469495180666	0.2621684919261932	-0.5936790568581358	0.013869602820165	0.3524548225519656	0.0001923658823891	0.0214085029521973	-0.0039244936751462	0.0004583239986542	1.5401650606262533e-05	-0.0097480365561968	0.0001031135822284	9.502421670094915e-05	1.0632410839993621e-08	0.0010029761068174	-0.0001490040983373	1.005961070846589e-06	2.2202221321341563e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099.6473444128403	-0.3782264182627841	1209224.282074212	0.1430552234718945	1481.1673097832258	5.622805928074968	2193856.5995704783	31.615946504795	1076.745336611409	-1.0131427355047435	1159380.5199144164	1.0264582025060347	1205.3878900993384	921.2489666733342	0.588911	21.218121	0.0936690935066649	0.047069642143948	0.1438133549	-0.0098319732	-0.0721797222	-0.0597761001	0.00544081	-0.059839154	-0.0661454071	-0.0801817174	0.0434405819	-0.1107644347	0.0605535025	0.0589021222	-0.1031275851	-0.1010714477	-0.1780247954	-0.1044437808	0.0813793448	-0.0281472873	-0.0532190149	0.0844558276	0.0068873604	-0.1211045212	0.011204683	0.0620727405	0.0201410852	0.0159600621	-0.1346731391	-0.0850422856	0.1162025356	0.1316690353	-0.0709468854	-0.0422490863	0.0353598855	-0.0590735712	0.0382901785	0.0570972476	-0.0782291585	-0.0331968279	-0.0543394254	-0.0316238251	0.0244363295	0.0267688372	0.0468980034	0.011445385	0.021845675	-0.1069790179	-0.1189048933	0.0559871253	-0.0157303144	-0.0518508776	-0.1304389405	-0.0364033161	0.1458854101	0.124097542	0.0839615482027653	-0.0075996613186361	0.0070495415766052	5.775485215797522e-05	0.5216018826737212	0.00957796533568	9.17374199714878e-05	0.2720685240087704	-0.5986177452945896	-0.0049386884364537	0.358343204981578	2.43906434723618e-05	0.0221538427123538	0.0007453397601565	0.0004907927469237	5.55531358070151e-07	-0.0101118714289056	-0.0003638348727087	0.0001022499437947	1.3237581459902848e-07	0.0006810951713648	-0.0003218809354526	4.638906324564463e-07	1.0360733660784087e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1100.4107801399557	0.7634357271153931	1210903.885048226	0.582834109436209	1483.7740432384403	2.606733455214453	2201585.411388149	6.795059306534281	1072.9990839682334	-3.746252643175467	1151327.034196668	14.034408866499172	1205.2655443985495	921.9268769071756	0.604511	21.780153	0.1770477375459529	0.0928625768572864	0.1413827622	-0.029197153	-0.0738932298	-0.0577308794	-0.0043594542	-0.0266462751	-0.0745051352	-0.0957416751	0.0080429796	-0.1522380955	0.0643126411	0.0724168897	-0.079652032	-0.0852990231	-0.1018008912	-0.0220548773	0.0728539451	-0.0111241324	0.0154708757	0.0888173366	0.0058880858	-0.120118334	-0.0101439554	0.076918929	0.0301231145	0.0053161907	-0.1762376344	-0.0618846035	0.0988265394	0.148104825	-0.0658665375	-0.0200857897	0.0298976436	-0.0729485686	0.0397640569	0.0713029906	-0.0658011548	-0.0086581727	-0.0705103171	0.0231359937	-0.0342552974	0.0290896253	0.0580836967	0.0009157596	0.0174075651	0.0319464076	-0.0928559777	0.0057020001	-0.0250250233	-0.0605912396	-0.0819839227	-0.0709448985	0.1440342395	0.1170999511	0.0815934406011251	-0.0023681076016402	0.0066574895491293	5.60793361294612e-06	0.4817641182549437	-0.0398377644187775	0.001587047473886	0.2320966656379633	-0.5273454165123894	0.0712723287822001	0.2780931883166255	0.005079744850038	0.0213917891334533	-0.0007620535789005	0.0004576086423301	5.807256571150645e-07	-0.0097766266123324	0.0003352448165731	9.55824279169661e-05	1.1238908703919841e-07	0.0008551875107578	0.0001740923393929	7.313456785561222e-07	3.0308142635327486e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
