global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1025.0829312443914	n/a	n/a	1050795.0159285937	1350.0714989772357	n/a	1822693.05235064	n/a	1003.175862972862	n/a	1006361.8120513464	n/a	1075.16755343789	926.4607109334406	n/a	n/a	n/a	n/a	-0.1379619665	-0.0467774302	0.0328111978	-0.0907554038	0.0847868631	-0.0040513169	0.1118978262	-0.0372110069	0.0015688765	-0.2083304411	0.0152503752	-0.0589741051	0.1050315426	-0.0950577448	0.0245329726	-0.0632349161	-0.1714839074	-0.1172361192	0.1937730426	-0.1684564598	-0.0636193828	0.0269740306	-0.0273099822	0.1862875195	-0.0551204033	0.0924074949	-0.0949411178	0.0134324195	-0.1070950933	0.0647873178	-0.2000667477	0.0504361277	0.0176291815	-0.0225800828	-0.0261842608	0.0753709273	0.1897549122	-0.0173667151	-0.0788259258	0.0867831151	0.1225355693	-0.1149977598	0.0145273515	-0.0971999525	0.2910836491	-0.1008257914	0.0353877014	-0.1610469026	0.0213773502	-0.010414661	0.1942703396	-0.0692795873	0.0596375091	-0.0280911111	0.0619021368	-0.0183526525	0.0596843675	-0.0025507806	0.0353284177	0.0428713379	-0.0114422152	0.0512783594	0.1049768353	-0.1524126517	-0.3256334997	0.2127442176	-0.2291518242	0.083150633	-0.0557890819	0.0461922497	-0.0471532934	0.0397529968	-0.1570641982	0.1022305026	-0.0704476496	0.0415603548	-0.1589195595	0.0082798457	-0.0037320684	0.1163809451	-0.0132164533	0.0871361141	-0.031464305	0.1808519171	-0.0499390068	0.0429500381	-0.2205308404	0.153366806	0.1532882396	0.106394531558692	n/a	n/a	0.0113197963455935	-0.241264703976995	n/a	0.058208657385107	n/a	0.4050299229717709	n/a	n/a	0.1640492385025186	-0.0077681711068986	n/a	n/a	6.034448234605422e-05	0.0013887909953342	n/a	1.928740428721358e-06	n/a	-0.0005851161972385	n/a	n/a	3.423609642708432e-07	0.0	0.0	0.0	0.0
1027.7445647633783	2.661633518986946	7.084292989394833	1056258.890400666	1356.276533635964	6.205034658728209	1839486.0356915856	38.502455116018304	1003.8218530273438	0.6459900544817856	1007658.31261525	0.4173031504893803	1077.539797274455	932.6913520836572	1.071167	26.003912	0.3341503856079795	0.1825179061666462	-0.1070091729	-0.0373238728	0.005903948	-0.0189232356	0.0669472911	-0.0073731858	0.0866123001	-0.0509857136	-0.0167924073	-0.2083070585	0.0792023797	-0.1486097889	0.0611975432	0.0700537711	0.0494871418	0.0414099657	-0.1266076518	-0.1086011018	0.2671586899	-0.1423976463	0.0632256198	-0.1063222718	-0.0937653314	0.0927384202	-0.0002624262	-0.1548288439	0.0033986292	0.2290411119	0.053511505	0.0502718162	-0.0198626379	0.0030709825	0.0620482669	0.0874064212	-0.0931649137	-0.0950180785	-0.2815238448	-0.0347824333	-0.0150709764	-0.0857286046	-0.1296216666	-0.1016382071	0.027390522	-0.0283269504	0.2231313479	0.0011322457	0.0240871336	-0.1756756474	-0.1622475628	0.1145820138	0.198047218	0.0789293426	0.0326101622	-0.0415436463	0.0289533019	-0.1825757019	-0.0367022185	-0.0287730032	-0.0207296038	0.1243149372	0.0914170489	-0.0534235521	-0.1141566798	-0.1346786287	-0.2623510578	0.1993691878	-0.1411722897	0.0930851713	0.0300949258	-0.0384897787	0.0731833184	0.1525988539	0.0102308074	-0.0974431745	-0.1074308507	-0.2813644703	0.060824886	0.165697038	0.0589581883	0.0261485627	-0.2793302675	-0.0950443017	0.0539215975	0.1289926147	0.1600198198	-0.2053900076	0.3730053064	0.1531573254	0.1524510324	0.07482817463179	-0.0315663569269019	0.0009964348896365	0.0055992557187256	-0.1778995252491597	0.0633651787278353	0.0316482410838764	0.0040151458752105	0.3344500132348287	-0.0705799097369421	0.0049815236584749	0.1118568113527771	-0.0051598632682876	0.002608307838611	6.803269780959586e-06	2.66241889474236e-05	0.0008125281661324	-0.0005762628292018	6.60202020758481e-07	3.320788483196629e-07	-0.0003969080607253	0.0001882081365131	3.54223026497713e-08	1.5753600866871845e-07	0.0	0.0	0.0	0.0
1028.5041520963553	0.7595873329769347	0.5769729164190127	1057820.7908794426	1351.3777724794184	-4.898761156545561	1826221.8839514344	23.9978608688796	1004.8614540501644	1.0396010228206478	1009746.5418358106	1.080770286649737	1076.0922220616703	929.7141417395756	0.995754	24.173159	0.1144866510631497	0.0632227658193547	-0.1219381694	-0.0833686527	0.0531548772	0.0412292651	0.0402006017	-0.0037119324	0.1482954845	-0.0008491494	0.0224287653	-0.1640612474	0.0533436207	-0.1099779136	0.1314744672	-0.0874489974	0.0519748828	-0.1373300985	-0.1277993094	0.0007173755	0.214342844	-0.0249871816	0.1068333951	-0.0414473968	-0.10669221	0.037543221	-0.0095062468	-0.0045592184	-0.0078234728	0.1378669456	-0.1289972867	0.0942445146	0.0940048329	0.0018207703	0.0211573799	0.1040773324	0.1931650177	0.1751915869	0.0852194669	-0.0809813548	0.0055567597	0.0799164195	0.0336151318	-0.1102959218	-0.0046289394	-0.0575397088	0.2367018216	-0.1314815867	-0.0650360361	-0.1517081875	0.0404544045	-0.0722370226	0.0727432452	0.0586235099	0.0600520376	0.0107426277	0.0938209027	-0.0482186659	-0.082005446	0.1260852367	0.0502804267	-0.013148919	0.1116571975	0.0947424104	-0.04913521	-0.1273325746	-0.2046139836	0.1733634502	-0.1265078766	0.0666351539	-0.0579346057	0.017360927	-0.04698057	0.0281029421	0.0612044489	-0.0190459772	-0.0324786218	-0.2132361728	-0.0497537522	-0.0103468107	0.0079345012	0.013214671	0.0501250232	0.0498499785	-0.0993662194	-0.0611883937	-0.0905926958	0.0523766718	-0.0775410169	0.1527386503	0.1507811905	0.0770798609005822	0.0022516862687921	5.070091053067338e-06	0.0059413049564531	-0.1456261098581848	0.0322734153909748	0.0212069638724281	0.0010415733409984	0.3214148098543461	-0.0130352033804825	0.0001699165271705	0.1033074799937054	-0.0044282346964035	0.0007316285718841	5.352803671971686e-07	1.9609262526431795e-05	0.001417381669865	0.0006048535037325	2.008970798069296e-06	3.6584776097760237e-07	-0.000394863215884	2.0448448413000367e-06	4.181390424991372e-12	1.559169592582544e-07	0.0	0.0	0.0	0.0
1028.6799817307426	0.1758296343873553	0.030916060328791	1058182.504813561	1355.0929538681212	3.715181388702831	1836276.91362303	13.802572750963895	1004.0715906404196	-0.7898634097448394	1008159.7591311825	0.6238842060537441	1076.8064010026476	915.7100449021116	1.012618	24.582554	0.134315901182222	0.0823097146233955	-0.1266296049	-0.0050999013	0.0155579776	-0.0691084475	-0.0411646304	-0.0342432377	0.1671257842	-0.0550199094	0.1062271568	-0.1190780849	0.120630196	-0.1032686869	-0.0190964738	-0.0648399241	0.1796091447	-0.0111437867	-0.1500646467	-0.0366684547	0.1810279091	-0.1318468175	0.1482093287	0.1500651775	0.0305760836	-0.069758266	0.0055941725	0.0455869316	-0.0280690687	-0.0230682858	-0.1855818279	-0.0181726407	-0.1292099102	-0.0378676507	-0.0457822813	-0.067394912	0.0644067157	0.0539363584	0.1783428921	0.0341357522	-0.0182353383	-0.1134182658	0.1545597327	-0.1411044611	-0.0212380791	-0.0001836561	0.2433179546	-0.0480509406	-0.0394602154	-0.1998124853	-0.0592947043	0.0522899136	-0.057280572	-0.1365959977	0.0128653547	-0.0154513428	0.0062200798	0.0910908582	0.0212916282	0.0092995305	-0.0189880947	-0.1031425703	-0.086486302	-0.1264535005	0.0649418455	-0.1426196797	-0.2172529119	0.1783476446	-0.1278175277	0.0342184408	0.0070880014	-0.0324445315	0.0047579128	0.0448335779	-0.0457211805	0.0970531654	-0.0242745061	-0.1113670521	0.0207986782	0.0080440565	-0.061983859	0.0174257673	0.210149426	-0.0329302312	-0.0483037415	-0.2449144075	-0.0813516084	0.1840762747	-0.1433588326	0.1521113526	0.148287834	0.0832869829716571	0.0062071220710748	3.852836440522505e-05	0.006936721532521	-0.1449792539833367	0.0006468558748481	0.0210189840855648	4.184225228255168e-07	0.3833616300401345	0.0619468201857884	0.0038374085311304	0.1469661393870289	-0.0052750121964801	-0.0008467775000766	7.170321346359776e-07	2.782575367301381e-05	0.0015070678426585	8.968617279350006e-05	2.271253482375345e-06	8.04360959034555e-09	-2.102482774388745e-05	0.0003738383881401	1.3975514044719745e-07	4.420433816601394e-10	0.0	0.0	0.0	0.0
1030.220256694669	1.540274963926322	2.3724469644982324	1061353.7773040296	1366.317959956439	11.22500608831774	1866824.767699525	126.00076168277036	1004.5400927734376	0.4685021330179779	1009100.7979892666	0.219494248642395	1079.0568002339858	921.7828515744098	1.249614	30.33593	0.1386376073633961	0.073408815044104	-0.1721991167	0.0574868121	-0.0341932508	0.0666085696	0.0671035175	-0.1735499423	0.0881578402	0.0562649769	-0.0512288795	-0.0458998111	0.0102563598	-0.2869141239	-0.0175063238	-0.0213963962	0.0226047806	0.0040826443	-0.0968465122	-0.0920730678	0.2253474653	0.0694701103	0.3008656246	0.0916710824	0.1253556897	-0.0368888363	0.0215904204	0.0601602952	-0.0855191828	-0.0469781799	0.2063265574	-0.0110070475	-0.203970474	0.0847529836	0.0490003718	-0.0460168339	-0.0290273902	0.0034436014	-0.2402296117	0.0452470272	0.1650918718	0.1398587738	-0.0915463215	-0.1587879876	-0.0019506976	0.0281229746	0.1594643991	-0.0690582261	-0.1840813188	-0.1333841028	-0.3143932641	-0.0477188215	-0.048469481	-0.0657330084	0.0510676573	0.0911478732	0.10275389	0.2232651183	-0.0060851468	-0.1386205499	0.0514457026	-0.0988247348	0.0115787086	0.0670867741	-0.0752134693	-0.15520317	-0.1648614243	0.1658855861	-0.1094130571	-0.2156049302	-0.0553296698	-0.2213596948	-0.0960827674	-0.0895690182	0.0336111616	-0.1443871683	0.1760607606	0.6707327679	0.1529356207	-0.2229147796	-0.1049111291	-0.1887012522	0.0634998545	-0.0355904124	0.1477597919	-0.0035161177	0.0942897702	0.0053868128	0.1356881406	0.151276289	0.1449845808	0.0918115717484369	0.0085245887767798	7.266861381320025e-05	0.0084293647069183	-0.0938413614120321	0.0511378925713045	0.0088062011116636	0.0026150840566342	0.3966119666217906	0.013250336581656	0.0001755714195271	0.1573010520676043	-0.0055109797401036	-0.0002359675436234	5.56806816437082e-08	3.037089769583234e-05	0.0005684482304266	-0.0009386196122319	3.23133390675133e-07	8.810067764663623e-07	-0.0001609334605616	-0.0001399086328177	1.9574425536921513e-08	2.589957872833206e-08	0.0	0.0	0.0	0.0
1031.9925464853334	1.7722897906644448	3.141011102093421	1065008.616001283	1363.3317569565488	-2.9862029998901107	1858673.4795262304	8.917408356552697	1006.0448796001234	1.5047868266858586	1012126.2997696268	2.264383393767296	1080.0837372588378	933.775767843727	1.495057	36.294373	0.6378181643442822	0.3523032243761811	-0.1240724771	0.0887817037	0.1372813708	0.0939027713	-0.1284702593	-0.0650339907	-0.0237377836	-0.0184577515	-0.0675173178	-0.0135367597	0.1579473531	0.0669733798	0.1341953624	-0.1198038052	0.161564139	-0.2618171601	-0.0929806896	0.0693377792	-0.0729509075	0.2301700221	0.0320014219	0.0983646249	0.2182029483	0.3013258426	-0.0138108262	-0.0639832005	-0.0756253035	-0.3228551058	-0.0659453423	0.0304392904	-0.0238453175	-0.1333970006	-0.0842902447	0.0966226541	0.1011828879	0.0426865532	-0.0511599738	0.0212993953	-0.1330641806	-0.1193074325	-0.1790705409	-0.0941754126	0.1651728178	-0.1043711521	-0.0868893052	0.0071120299	-0.0600592856	0.0659689472	0.1410470182	-0.3096668586	-0.1175375616	-0.1596601134	0.2834911605	0.1539681678	-0.2432408491	-0.3378327909	-0.0459072664	0.0465474089	0.1610755562	0.1194076052	0.0194649674	0.0108428698	0.1075745152	-0.0917711797	0.1877196026	-0.0032909136	0.1161909037	-0.3233817152	-0.0429982141	-0.044750196	-0.112427547	-0.2298867853	0.0788995825	-0.0341222044	0.1158144851	-0.2523382318	-0.0305320687	-0.0263558309	-0.1307416125	-0.2443726506	-0.1772345694	0.1029987255	-0.1578575173	0.3313984498	-0.2209654822	0.0784379518	-0.0160306827	0.1502346003	0.1408894722	-0.0095568032657951	-0.101368375014232	0.0102755474530259	9.13324886611119e-05	-0.0533314397359987	0.0405099216760334	0.0028442424643144	0.0016410537541983	0.2270484119040787	-0.1695635547177119	0.0287517990885064	0.0515509813481641	-0.0004795744604285	0.0050314052796751	2.531503908834247e-05	2.299916630952869e-07	-0.0009269617386837	-0.0014954099691102	8.592580649835081e-07	2.236250975714468e-06	-0.0001602224506209	7.110099406999835e-07	5.05535135774194e-13	2.5671233682966745e-08	1.0	0.0	0.0	0.0
1033.6464825358269	1.6539360504934848	2.7355044591219877	1068425.0508586874	1354.2890036533554	-9.042753303193422	1834098.705416398	81.77138730241553	1007.343656455592	1.2987768554686454	1014741.242201322	1.6868213203010227	1080.7081917974378	910.8086167767392	1.186191	28.796261	0.1577937388698	0.0789206770476678	-0.0925133227	0.0718217913	0.0693124753	0.0154565289	-0.0977863721	-0.0632773964	0.130965796	0.0908264125	-0.0195542378	-0.0301673528	-0.0172505122	-0.0870035235	-0.1261083112	-0.0165636403	0.0144263326	0.0701540067	-0.0783952649	0.1161745533	-0.1403555843	-0.0126053405	0.0938117022	0.1022576126	0.2006208648	-0.1371207852	0.0866199857	-0.0914456974	-0.1677367513	-0.066316464	0.0032588889	-0.0991943101	0.097900664	0.1004680403	0.1517600071	-0.0755749356	-0.1409092273	0.1940573368	-0.1343089222	-0.0106139587	-0.0839000557	0.1033407763	0.0209130222	-0.0870958899	0.0119182341	0.0725372908	-0.0664057334	-0.053307984	0.0080259862	0.178934977	-0.1149366545	-0.0408703277	-0.2939005543	-0.149411443	-0.0283777258	0.0858444535	0.082696428	0.0790419804	0.2098777273	-0.00724822	-0.0644748914	0.0480420954	0.0875137565	-0.1415782943	-0.3288326164	-0.0791630894	0.1321016409	-0.0451762117	0.1005062147	-0.3093061813	0.0150653727	-0.1601964322	-0.0461488717	-0.1523170168	-0.0859644619	0.0870481194	0.1125595558	-0.1950592363	0.1993772567	0.1271932166	0.1140217652	0.0178833768	0.0461252215	-0.0977735536	-0.1208694218	-0.1559889511	0.1139013596	0.0132657688	0.1537162074	0.1489877092	0.136024874	0.0194634270210087	0.0290202302868038	0.0008421737658991	0.0003788249914021	-0.024073044791109	0.0292583949448897	0.0005795114855147	0.0008560536747511	0.2020195661856689	-0.0250288457184097	0.0006264431179959	0.0408119051218458	-0.0018180505994824	-0.0013384761390539	1.7915183748166351e-06	3.305307982278314e-06	-0.0010159119847368	-8.895024605309995e-05	1.032077160731864e-06	7.912146272907024e-09	-9.792347733396564e-05	6.229897328693437e-05	3.881162072606162e-09	9.589007413175682e-09	0.0	0.0	0.0	0.0
1034.122338969202	0.4758564333751565	0.2264393451845247	1069409.0119551332	1360.1407142730347	5.851710619679352	1849982.762623161	34.242517176468105	1007.9763759251643	0.6327194695722937	1016016.3744232282	0.4003339271758447	1079.1116798759997	932.9772914786244	1.070309	25.983091	0.1024572187871671	0.0477842306014876	-0.0873851867	0.0222676786	0.0612849799	0.1290793503	-0.0378462646	-0.0503003299	0.0616699646	0.1419497048	0.0463248709	0.0773011345	0.0857145207	-0.0111122036	-0.0287127764	-0.038969827	-0.0213613328	0.0302346339	-0.1139850906	0.1641589015	-0.0046029861	0.0189613874	0.0858845623	0.0678513435	-0.0620525245	-0.200221579	-0.0874809238	0.1570789034	-0.0223193699	-0.0930805826	-0.1469767793	-0.0397313969	0.0016364774	0.0567415755	0.0318300545	0.0520029804	-0.1138437735	-0.1586122178	0.0298952887	0.0792227015	-0.0272917856	0.0859638953	0.1219647358	-0.103482241	0.0066245251	0.122168522	-0.0103897793	-0.026763356	-0.0872960103	-0.0172214295	0.0486459881	-0.1350987865	-0.1204849133	-0.0667482344	-0.1602855138	0.0488430125	0.0648459904	0.0492557564	0.1131252801	0.1610688638	-0.1695711036	-0.033059811	-0.0673650096	0.0694431451	0.1744682038	-0.0761947385	0.1083236679	-0.0390033281	0.0721506287	-0.2169372159	-0.0033901745	-0.1379616287	-0.0274534775	-0.1876845233	-0.1683352659	0.0810307213	0.06900333	-0.1597481438	0.0746967547	-0.0898485195	0.1381143597	0.0293759726	0.1505463066	0.006634886	-0.0606121359	-0.1880428171	0.0198091854	-0.1225216651	-0.1972194513	0.1475373187	0.1304173552	0.0329967710506906	0.0135333440296818	0.0001831514006257	0.0010887868997716	-0.0618946582984136	-0.0378216135073046	0.0038309487258773	0.0014304744482959	0.2238155410802278	0.0217959748945588	0.0004750645216042	0.0500933964290351	-0.0015910375304109	0.0002270130690714	5.1534933529261595e-08	2.531400423176016e-06	-0.0006719102552481	0.0003440017294886	4.514633911075669e-07	1.183371898912167e-07	-0.0001130344058862	-1.5110928552234366e-05	2.2834016171073177e-10	1.2776776914046206e-08	0.0	0.0	0.0	0.0
1034.9427112575706	0.8203722883686169	0.6730106915231611	1071106.4155851712	1366.7388953782647	6.598181105229969	1867975.2081397995	43.535993897413775	1005.6489496813324	-2.327426243831951	1011329.8099951672	5.416912920477705	1081.7275997605263	917.8364942401786	1.1366	27.592388	0.0861429153699617	0.0365661894813895	-0.0708847592	0.1901463498	-0.0541631678	5.59148e-05	-0.06461146	-0.1291980752	-0.0970028293	0.1382279491	-0.0808340118	0.0650093258	0.0412836281	0.0527244852	-0.0350353513	0.2095316047	0.0799724623	0.0883498786	-0.0731009271	0.09681236	0.010015932	0.0154199289	-0.1733779536	0.0367788644	0.085743286	0.0503244376	0.0551665719	-0.1729846165	-0.0948132256	0.0278553193	-0.0812486707	0.1998944219	0.3171612942	-0.0073627087	-0.1578384087	-0.2485439443	-0.1680650689	0.0853095124	-0.0679326974	-0.1513264269	0.1648157382	-0.0476852483	0.0655551253	-0.0633531707	0.0967413784	0.1409636213	-0.0731404182	0.0832193506	0.0162472854	0.0666675982	-0.005379905	0.022372308	0.0579321784	-0.0114111326	-0.1888565674	0.0309431902	-0.1153067565	-0.2864256276	0.1126116262	-0.2228389373	-0.0560143857	-0.007254415	0.233205916	0.1691583677	-0.113091309	-0.0595841861	0.1075887514	-0.025281117	0.11615042	-0.0618420943	0.0660961708	-0.0755468787	0.0051185862	-0.051362938	-0.0608691794	-0.1256186933	-0.0903464533	-0.0089927279	2.90012e-05	0.0937051824	0.2501157723	0.3181248373	-0.116893284	0.1793002279	0.1895880208	-0.0473596678	0.0269475515	0.1266892445	0.0539245477	0.1458854101	0.124097542	0.0121725058490511	-0.0208242652016395	0.0004336500211882	0.0001481698986451	-0.0817085202075844	-0.0198138619091708	0.0066762822745132	0.0003925891237556	0.2312799180540992	0.0074643769738713	5.5716923608061485e-05	0.0534904004951108	-0.0011881246867681	0.0004029128436428	1.6233875957232757e-07	1.4116402713077955e-06	-0.000856830452222	-0.0001849201969739	7.341584238549571e-07	3.4195479248866e-08	-0.0002860095909751	-0.0001729751850889	2.9920414656539213e-08	8.180148612974403e-08	0.0	0.0	0.0	0.0
1034.2782668546895	-0.6644444028811449	0.4414863645200812	1069731.5332879403	1363.9059362221524	-2.832959156112338	1860239.402862026	8.02565758020073	1006.322866981908	0.6739173005755674	1012685.7126106868	0.4541645280150597	1081.0496457234583	933.8067211935288	1.149013	27.893734	0.0949876293289194	0.0557847819327268	-0.0583341377	-0.0418330016	0.0041969356	0.1603702089	0.0827417334	-0.0795736449	0.0424326573	-0.0209273428	-0.0038450988	0.140342251	0.0123967193	0.0998333966	0.0773447613	-0.0454522674	-0.0476440253	-0.0106023822	-0.0731282892	-0.0367731069	-0.170054418	-0.089016504	-0.0502373004	0.0072092873	-0.0119145839	-0.0656243752	-0.3003100406	-0.0109897736	-0.022629193	-0.1490215955	-0.1603917193	-0.096771387	0.0575593821	0.0141147676	-0.0252009713	-0.0311429094	0.2807588049	-0.0678985961	0.0735708179	-0.009475675	-0.0666738201	0.1043608217	-0.3505878519	-0.0607537528	-0.0746220231	0.009905018	-0.120519451	-0.0089026175	-0.0586065316	0.0341470038	0.1338536301	0.0498990513	-0.0026602604	-0.1472834366	-0.175205464	0.0076495201	-0.0619934544	0.1143340953	-0.0044440777	0.1066382632	0.0454736199	0.0092433864	0.0340250321	0.03630503	-0.0781358942	-0.0499434061	0.1382527311	-0.0650216206	0.1077367386	0.1055489894	-0.0060201137	0.0116799682	-0.0962984149	-0.0599679729	0.0135927232	-0.220171854	-0.0538571148	0.141951778	-0.1448003337	0.0712496313	0.1309284201	0.2661479741	0.0152433571	-0.028495202	0.0863776185	0.0162110637	-0.0275138638	-0.1622186638	0.1942273812	0.1440342395	0.1170999511	0.0131416099265209	0.0009691040774697	9.391627129685918e-07	0.0001727019114608	-0.0477189488534861	0.0339895713540983	0.0022770980796816	0.0011552909608353	0.2132893032767029	-0.0179906147773963	0.0003236622200686	0.0454923268922613	-0.0005330953878812	0.0006550292988868	4.290633824002637e-07	2.84190692580207e-07	-0.0006719237540213	0.0001849066982007	4.514815312180764e-07	3.4190487039484775e-08	-0.0002851788056636	8.307853115000234e-07	6.902042338041909e-13	8.132695119971732e-08	0.0	0.0	0.0	0.0
