global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1215.749453558297	n/a	n/a	1478046.733827298	1506.8272418091628	n/a	2270528.336658209	n/a	1179.3621716621594	n/a	1390895.1319476848	n/a	1233.9667055507666	1089.7693246192375	n/a	n/a	n/a	n/a	-0.2124010281	0.0498742309	0.2215029402	0.2420287789	0.0308371925	-0.0160775682	-0.0804714499	0.1251632028	-0.0547844761	-0.0583915805	0.0735672844	-0.1690802181	0.140293044	-0.13945778	0.0707058391	-0.0280227406	0.0612913662	-0.0573098937	0.0044583086	-0.0255747771	0.0159646633	-0.0115395367	0.100087756	-0.2034201684	0.1543903704	-0.0883659802	-0.1057560966	0.1345725424	-0.0053202323	-0.1150411773	-0.0279356649	0.0718196602	-0.233195322	0.0678702636	-0.0243680161	0.0186951631	-0.0549695893	0.2032276503	-0.0551448492	0.0995928583	-0.0566830193	0.1076484692	-0.2002230852	0.0066479438	-0.0165391508	8.08798e-05	0.1555440289	-0.200621124	-0.0624447212	0.1622628896	-0.0435745616	0.1296908837	-0.2376753372	0.1161034074	-0.0501640871	0.0343763293	-0.0195442654	0.1913711933	-0.055821021	0.1521976182	-0.1452768957	0.201606437	-0.0119001373	0.0357412717	-0.0295990315	0.1153457778	-0.1408326108	0.0745253953	0.2381656831	-0.1149300435	0.1521867627	0.1286387481	0.153366806	0.1532882396	-0.0204247942131274	n/a	0.0004171722186486	n/a	-0.0361897699928448	n/a	0.001309699452135	n/a	0.0776149444441358	n/a	0.0060240796010662	n/a	-0.0005339999084451	n/a	2.851559022193752e-07	n/a	0.0002369996458502	n/a	n/a	5.616883213312023e-08	6.324706351999505e-08	n/a	4.000191043902289e-15	n/a
1218.5570689766278	2.80761541833067	7.882704337248103	1484881.33035291	1510.2815529526465	3.4543111434836646	2280950.369189057	11.932265475995422	1180.976334791917	1.6141631297575714	1394705.10333855	2.6055226094687582	1235.7677681616658	1099.8814115902576	1.210374	22.08223	0.0852375997137944	0.0513822117045523	-0.1955562817	0.1068772393	0.006608521	0.1772735192	-0.0267874828	-0.0285268382	-0.0830645348	-0.050535357	-0.0713315562	-0.1966270214	0.0329157122	-0.1128064226	-0.0430826285	0.1810236552	0.0618433936	0.0396922395	-0.1588865609	-0.0320480729	-0.0169677677	0.0504123623	0.1380230535	-0.0053429643	-0.0132570386	0.0542520477	0.1737187491	0.078661965	0.0499638893	0.1431248683	-0.0749738143	-0.1587885212	0.109686936	0.0189677522	-0.1604176526	-0.0781180457	0.1729675498	-0.0205909448	0.1072197407	0.0522675349	-0.0030262737	0.0393146326	0.073130745	-0.217078613	-0.0184126149	-0.1473961386	-0.0456574389	-0.220234222	-0.1535430417	-0.1162417592	-0.19116422	0.0725492197	-0.2262543875	0.1318813063	-0.0030650764	-0.0600794538	-0.1195374163	0.068065975	-0.0248575035	0.1607747005	-0.1180068031	0.026355978	-0.0410133762	0.1616170691	-0.139490178	0.0767076411	-0.033345462	-0.1624265164	-0.0911295533	-0.1535058415	0.018271285	0.1295295488	0.0467769519	-0.2752397767	0.1531573254	0.1524510324	-0.0181058256471402	0.0023189685659871	0.0003278209223646	5.377615210036727e-06	-0.0789115243664042	-0.0427217543735593	0.0062270286778296	0.0018251482967547	0.063365992998527	-0.0142489514456088	0.0040152490686893	0.0002030326172993	-0.0002100170472029	0.0003239828612422	4.410716011582512e-08	1.0496489437868266e-07	0.0002079825570671	-2.901708878310001e-05	8.419914414463084e-10	4.325674404416951e-08	0.000166021803611	0.0001659585565474	2.7563239274249456e-08	2.754224249132312e-08
1220.4177105885558	1.8606416119280311	3.461987208038142	1489419.388318212	1517.5924567418383	7.310903789191798	2303086.8647597283	53.44931421481899	1181.6334395449385	0.6571047530214855	1396257.5854508018	0.4317866564434275	1235.2160745452525	1094.266574154816	1.187804	21.670464	0.0636130461263818	0.0387030350851841	-0.1629695875	-0.042414816	-0.0304777966	0.1421090219	0.0190767727	-0.1191979457	0.1995193402	0.1307905942	0.0742980165	-0.028597834	0.0405764865	-0.0503298542	-0.0855401781	0.0788411949	-0.1177215996	-0.0947453829	-0.0819446027	0.0345339014	-0.0572222923	-0.0296960054	-0.0157046976	-0.0974761237	0.002680733	0.0350771314	-0.0797131122	-0.06305236	0.0417987052	-0.0825145514	0.0966818204	-0.0547098491	-0.0340728468	0.0607566226	0.0713531796	-0.0929683489	0.1683415717	0.0181691669	0.0548333491	0.1694061454	-0.1098532952	-0.0840199388	0.08841488	0.0872777736	-0.1645751369	-0.0348180618	-0.1435435048	-0.0897773858	0.0339652938	0.2323698689	0.0248958957	0.0080871304	-0.2741504248	-0.0025959766	-0.0162747717	-0.0682278347	-0.046308519	0.1857815249	-0.0220183388	0.0939490011	-0.1072911067	0.1265186185	-0.1039939135	0.2181184655	-0.0224894931	0.0103979625	0.076404289	-0.3125852277	0.1029175805	0.1888285189	-0.0745514924	-0.0189015742	-0.12373331	-0.0011410041	0.1527386503	0.1507811905	-0.0165834381049592	0.001522387542181	0.000275010419381	2.3176638285879107e-06	-0.0425977092703533	0.0363138150960508	0.0018145648350815	0.0013186931668301	0.0556899574291804	-0.0076760355693465	0.0031013713584639	5.892152206187411e-05	-7.800117489696176e-05	0.0001320158723059	6.0841832853064175e-09	1.7428190540697788e-08	0.0001249992040581	-8.2983353009e-05	6.886236876616309e-09	1.5624801015158524e-08	1.900487054987168e-05	-0.0001470169330611	3.6118510461738e-10	2.1613978606700293e-08
1221.1162181811285	0.698507592572696	0.4879128568817035	1491124.818304981	1507.8064528711584	-9.786003870679906	2273480.2993199048	95.7658717569621	1182.1247848119492	0.491345267010729	1397419.0068666972	0.2414201714138446	1234.304452245525	1094.9287341840582	1.129787	20.611982	0.161105253464672	0.0855040691079334	-0.1499775828	-0.118948565	0.0367766858	0.1286842392	0.1051411192	-0.0091581145	0.0029980779	0.0183556352	0.0569233527	0.0844700358	0.0546888256	0.0688344925	-0.0100628668	0.0669237823	0.0523925879	0.0104638129	0.1688315992	0.0978222932	-0.0414272264	0.0971651021	-0.0718408343	-0.108607262	0.1145163241	0.0291804471	-0.0655668429	-0.1014160447	0.1245802961	0.0503351639	-0.1465274974	-0.0148604843	-0.1384513925	0.0920380596	-0.0381578238	0.0016785424	-0.031723589	0.0495224387	0.1742169992	0.0945326349	-0.2261170719	0.0065843246	0.1863210893	-0.107834074	-0.0145890399	0.0101299244	-0.0240702548	-0.0580093556	0.0295369139	0.0437788548	0.0848355666	0.1158321333	-0.0271598798	-0.0965741743	-0.1656171005	-0.0149520427	-0.0630494796	0.0704929475	-0.2848015756	0.0143378006	-0.0512843546	0.0319019468	-0.1695139652	-0.0349808804	-0.1535603471	0.0063837713	0.0090687072	-0.0807808536	0.1728139656	-0.0214235693	-0.1058113631	-0.0352563877	0.2223447834	0.0606062957	0.1521113526	0.148287834	-0.0168029439542038	-0.0002195058492446	0.0002823389255281	4.818281785259308e-08	0.0196077834722387	0.062205492742592	0.0003844651726941	0.0038695233273486	0.0118896746053565	-0.0438002828238238	0.0001413643622212	0.0019184647754469	-0.0009580040796971	-0.0008800029048001	9.177718167162874e-07	7.744051124566811e-07	5.042238133423638e-05	-7.457682272386362e-05	5.561702487586581e-09	2.542416539415149e-09	0.0001620245840061	0.0001430197134562	2.6251965822349757e-08	2.0454638437101652e-08
1221.9910489325791	0.874830751450645	0.7653288436837002	1493262.123671345	1514.5751080039322	6.768655132773802	2293937.757785123	45.81469230642513	1180.8583225348057	-1.266462277143546	1394426.3778997152	1.6039266994276162	1235.582923038629	1106.1050440364193	1.030805	18.806147	0.1176386487827477	0.0573340694066491	-0.0938261102	-0.0781932183	0.1254785523	0.0974869797	0.1059627974	-0.008672053	-0.1026089666	0.0314923927	-0.0539691009	0.0141930397	0.04023663	-0.0030171441	0.1172407126	-0.030638716	0.059606274	-0.1868296973	0.0943003553	0.0381900099	0.0705760352	-0.0504964691	-0.1091635261	0.1706670401	-0.2778966392	0.131028987	0.0628126899	-0.1355582615	0.0985823864	-0.0365276248	0.0363603163	-0.0250312873	-0.1330973267	-0.0038947918	-0.1373962062	0.0504626846	-0.0097823846	-0.0746303492	0.1942200245	0.1252454585	-0.0358135267	-0.0692099903	0.0226016777	0.089470825	-0.1992037403	-0.0476895974	0.0584155036	-0.0321073462	-0.0507900112	0.1189318059	-0.0840905116	0.0559040305	-0.0613916459	-0.0006868443	-0.2024293793	-0.0661729994	-0.1451733776	0.0315100961	-0.1147612387	0.1129796374	0.0675467244	0.012928551	-0.0590261673	-0.0601297893	0.1056053588	0.1908586958	-0.0148706561	0.1523166645	0.0199257611	-0.2364061748	-0.1298512815	-0.1132916995	-0.0773328452	0.1291870555	0.151276289	0.1449845808	-0.0167209109315535	8.203302265030049e-05	0.0002795888623809	6.729416805144713e-09	-0.0224278085871816	-0.0420355920594203	0.0005030065980232	0.0017669909997859	0.0425857013390071	0.0306960267336505	0.0018135419585351	0.0009422460572329	-0.0005170022262238	0.0004410018534732	2.672913019203653e-07	1.9448263476688598e-07	-0.0002199942357181	-0.0002704166170523	7.312514677802998e-08	4.839746374919095e-08	-2.3056884808795e-05	-0.0001850814688148	5.316199370860417e-10	3.4255150098678954e-08
1223.7247381093068	1.7336891767276938	3.005678161502749	1497502.2346606916	1530.723252656444	16.148144652511746	2343113.6762231234	260.7625757184437	1179.4869642991289	-1.3713582356767802	1391189.4989515746	1.8806234105585315	1234.6500643255706	1127.4305992922853	1.042828	19.025496	0.0904877419526128	0.0453949386982281	-0.0357180636	-0.0057393187	0.1450672257	-0.0141701627	0.0846090082	-0.0561291047	-0.1461897635	0.0590104319	0.0374103931	0.1445259772	0.0129262262	-0.1505041173	-0.0688557036	0.0331763666	0.0215275726	-0.1045940198	0.0269468624	0.1291531949	0.0060327136	0.1710365858	-0.0335828433	0.067501295	0.1455969386	0.0392855016	0.0114106841	-0.0417093608	-0.1511047502	-0.2746578979	0.0549945134	0.0680369829	-0.0695211512	0.0948608926	-0.0348420867	0.1264938321	0.0820823804	-0.0669648392	0.1040127174	0.0254530962	-0.0148524833	-0.1117856569	-0.0770461365	-0.0416399801	-0.0028742575	-0.0827477905	0.1812177067	0.1024458864	-0.0722984211	0.0184671583	0.0768127329	0.0007930194	-0.0251754267	0.0619725991	-0.160832325	-0.1860177217	-0.0806901592	-0.0081175864	0.0372854315	-0.0086335084	-0.0075506994	0.0973356699	-0.0414901688	-0.1061909226	0.1427211361	-0.1773848295	-0.0489659139	-0.0719106641	-0.0037930704	-0.0339664213	0.0588243193	0.0598597757	-0.0718060427	0.092868859	0.1502346003	0.1408894722	-0.0203553016691842	-0.0036343907376307	0.0004143383060434	1.3208796033775829e-05	0.0109338870608866	0.0333616956480682	0.0001195498862602	0.0011130027365143	0.0327374400798134	-0.0098482612591936	0.0010717399829793	9.698824982933544e-05	-0.0007769803182059	-0.0002599780919821	6.036984148793416e-07	6.758860831065327e-08	0.0002690569870225	0.0004890512227406	2.39171098464076e-07	7.239166226562574e-08	-0.0001468954562405	-0.0001238385714317	2.1578275064104653e-08	1.53359917742455e-08
1223.833038609897	0.1083005005900759	0.011728998428061	1497767.3063931337	1523.3033069332705	-7.419945723173441	2320452.9649138376	55.05559453483984	1179.706814236111	0.2198499369822002	1391708.1675551145	0.0483339947910774	1235.218263115145	1129.3587742449097	0.915568	16.703745	0.0764236490662928	0.0468925064134516	-0.0060303115	-0.0019463209	0.1733552636	0.0286703972	0.11012723	-0.0605077709	-0.0615248381	0.0629353911	-0.018167119	0.1489286973	0.0255218181	-0.0425180523	-0.1015167184	-0.0251846729	0.242133689	-0.0560558244	-0.04148878	-0.0946285763	-0.0859518455	0.0663140748	0.0024776462	0.0923410088	-0.0057402995	0.1271651312	-0.0109225393	-0.0853111679	0.0447224853	0.0554882668	0.1246784181	0.0648361205	-0.1091142582	0.1000990257	-0.031867581	0.2132419138	0.042109898	0.0776133536	0.0678775558	0.0188446546	0.0880247196	-0.0864307805	-0.1337109164	-0.0993130519	0.1264961247	0.1209479595	-0.0826435291	0.0811867372	-0.042173917	-0.0671077596	0.1270751705	0.0290974816	0.0837281389	0.0340076396	-0.1837884749	-0.0981122598	-0.0274328294	0.0500631338	0.0283213151	0.0159665021	-0.0213442442	0.126103671	-0.0575408182	-0.197954634	0.0589279807	-0.176340435	0.0316499804	0.0564440381	0.0723134044	-0.0503571518	0.0215530423	-0.0092491593	-0.0665467705	-0.027585568	0.1489877092	0.136024874	-0.0153242378195272	0.005031063849657	0.0002348322647494	2.531160345932551e-05	0.0514610985662926	0.040527211505406	0.0026482446656496	0.0016424548724039	0.0286162049731046	-0.0041212351067087	0.0008188871870627	1.6984578804769086e-05	-0.0007920062900676	-1.5025971861699948e-05	6.272739635066433e-07	2.2577983038859858e-10	-0.000172972900936	-0.0004420298879585	1.953904218486041e-07	2.991962445821527e-08	-6.906854397027907e-05	7.782691227022092e-05	4.770463766174373e-09	6.057028273516664e-09
1225.26011245594	1.4270738460431858	2.03653976206049	1501262.343175543	1521.093780315475	-2.209526617795518	2313726.2885144223	4.882007874746902	1181.7678913866353	2.06107715052417	1396575.349112414	4.248039020412833	1234.6087004396563	1130.2420946929549	0.975486	17.796911	0.0673070271637865	0.0468904566735847	0.0238825787	-0.0570508027	0.1109329814	-0.0330670126	0.0940261692	-0.0545677958	-0.1836133408	-0.0220494935	-0.0321134755	-0.0319925109	-0.0624390826	-0.1262828212	0.1150886237	-0.1667398143	0.0877675695	-0.0325338573	0.017956692	0.0420765953	-0.0598363721	0.116881767	-0.0540783819	0.0262319119	-0.142420347	0.0789820596	0.2931913812	0.0345679796	0.0888801135	0.1040988781	0.0412082489	0.0649532103	-0.0001371284	0.0464804137	-0.207786843	0.0894775201	-0.0726698855	-0.0258365467	0.0494780229	0.042941689	-0.0432454025	-0.0533255303	-0.0182807572	0.004149084	-0.0155174952	-0.1702808309	-0.1235419527	0.2232644957	-0.1929697337	-0.0642070907	-0.0652195716	0.0423065619	0.0899501304	-0.0140040223	-0.1643828163	-0.060141448	-0.023825367	0.0582612864	0.095027298	-0.0010231074	0.0173716872	0.0102892436	-0.0095479133	-0.1753796611	0.1126261828	0.2171112516	-0.0349239741	0.1817562796	-0.0678962599	-0.0041003332	0.0719237168	0.0553609062	-0.2644269504	0.0372183659	0.1475373187	0.1304173552	-0.014481895188851	0.0008423426306761	0.0002097252882608	7.095411074545009e-07	0.007310221561056	-0.0441508770052366	5.343933927172802e-05	0.0019492999403315	0.0335787494027641	0.0049625444296594	0.0011275324114536	2.4626847216344515e-05	-0.0005600008127845	0.000232005477283	3.136009103193007e-07	5.382654148935901e-08	-0.0001019930875643	7.09798133717e-05	5.038133906281362e-09	1.0402589910898969e-08	-2.502857266079413e-05	4.403997130948494e-05	6.264294494366512e-10	1.9395190729402566e-09
1227.9540422057962	2.6939297498561245	7.257257497159881	1507871.1297695544	1529.073046551635	7.979266236159901	2338064.381690698	63.6686896675214	1184.1124103252705	2.3445189386352467	1402122.2002863218	5.496769053619344	1237.097755711408	1146.1497953809128	1.011279	18.449917	0.078834864361186	0.039081165236614	0.090728616	-0.0558842304	0.0903449766	-0.0749023007	0.0968722631	-0.053790283	-0.1648010284	-0.0076661457	0.1670152636	0.0648743087	-0.1886310364	-0.0247357158	-0.0306325165	0.0180911759	0.1113570591	-0.0272951019	-0.1724978584	0.0333553783	-0.1121430641	0.0096038616	0.1492568248	-0.2807581179	0.1244336337	-0.0165270439	0.0546475495	-0.032938285	-0.1677551168	-0.0325440279	-0.1433890945	0.1422475884	-0.0147877727	0.0200163188	-0.0499865259	0.0198687849	0.1113785701	0.0369121331	-0.0908518529	-0.120284041	-0.0197721235	-0.1006450769	0.0240280075	-0.0342092942	0.0185326373	-0.1199292746	-0.1302119929	-0.1802464644	-0.0103972867	-0.085587885	-0.0038815399	-0.1423436521	-0.0262363496	0.0110925096	-0.0952714965	-0.0305328406	-0.0191050535	0.0492932293	0.197825958	-0.0461428671	0.0022021949	-0.1932039903	0.026587796	0.0384904097	0.2340908831	0.0246016418	-0.016263469	0.0416991346	0.039911768	0.2389692834	0.0881249768	0.0521348269	-0.2237328649	0.011035658	0.1458854101	0.124097542	-0.0031402299819518	0.0113416652068992	9.861044339549e-06	0.0001286333696653	-0.0201221731847596	-0.0274323947458156	0.0004049018536774	0.0007525362814902	0.0434417300944716	0.0098629806917075	0.0018871839136009	9.727838812499503e-05	-0.0004880149094856	7.198590329890003e-05	2.3815855188023838e-07	5.181970273758586e-09	9.792502644168088e-05	0.0001999181140059	3.996725230770837e-08	9.5893108036039e-09	0.0003070238843696	0.0003320524570303	9.42636655733975e-08	1.1025883421992173e-07
1230.1287204290263	2.174678223230103	4.729225374591238	1513216.6688243535	1528.152761497245	-0.9202850543899784	2335250.8624716555	0.8469245813335657	1182.443343985794	-1.669066339476558	1398172.2617363066	2.7857824455736764	1235.898197751672	1156.2375251594815	0.974672	17.782045	0.1152843472559159	0.0558393168578327	0.1456764193	-0.0105271562	0.101669356	-0.1523716857	0.0739013634	-0.1020386468	-0.0716007245	0.0424651582	0.0652223576	0.170896426	-0.165314026	0.0096725164	-0.079468799	-0.0913359708	0.1167706926	-0.017054767	0.0119653598	0.0574458719	-0.0700211307	-0.13562885	-0.0490122435	-0.3500954157	-0.036580624	0.0186556448	-0.2705010188	0.0437882063	0.0181985698	0.0017027043	-0.1262529038	0.2087042298	-0.0001069346	0.0439149895	0.0218894112	0.0989508381	-0.0176266277	0.0438717195	-0.1258204715	-0.2602968034	0.0314127897	-0.0574787023	0.0485663436	-0.0786870388	0.1314932542	0.149813751	-0.1207905012	-0.2482770468	0.0180025867	-0.0428342805	0.0957133318	-0.1202147659	0.1172318033	0.0287762254	-0.0829232728	0.0233899614	0.1442395005	0.0841447881	0.08994564	-0.1604511658	-0.0295284565	-0.1273056704	-0.0215293151	0.0643979289	0.0524575334	-0.1760425518	0.2078532484	-0.072980621	-0.0452924311	-0.0335363272	-0.2443804133	0.127438386	0.0749102598	0.03780092	0.1440342395	0.1170999511	0.0011172987722005	0.0042575287541523	1.2483565463607449e-06	1.8126551092433632e-05	0.013629168677312	0.0337513418620716	0.0001857542388346	0.0011391530774904	0.003174461549193	-0.0402672685452786	1.0077206127304822e-05	0.0016214529160975	-0.0009730109038445	-0.0004849959943588	9.467502190002908e-07	2.352211145441781e-07	4.275333880521259e-05	-5.517168763646829e-05	3.043915116656028e-09	1.827847978993297e-09	0.0005070203642625	0.0001999964798929	2.570696497768782e-07	3.9998591969551166e-08
