global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78
1085.235867684943	n/a	1177736.8885098912	n/a	1297.059783675454	n/a	n/a	1682364.0824282153	1087.222298347513	n/a	1182052.3260240487	n/a	1152.5848488771092	909.00324086574	n/a	n/a	n/a	n/a	-0.0040241777	-0.0677159827	-0.1106957654	0.1087191597	-0.0345709312	0.0628944633	-0.0481807387	0.0145673196	-0.0111198303	0.1142239411	-0.0154371934	0.0114923457	-0.043705533	-0.003116611	0.0242923794	-0.0015871163	0.0618440845	-0.0125611637	0.0071224613	-0.0151048221	0.1108600926	0.0031337584	-0.0588627792	0.1094599291	-0.0361989469	-0.0696671542	0.0138641759	-0.0571687296	0.0382200884	-0.0736683941	0.0018641638	-0.050452107	0.0459687123	-0.1186337298	-0.0032713956	-0.0356777897	0.096052037	-0.0603414821	0.0368389418	-0.0254517485	0.0917875231	-0.1051709957	0.0285238527	-0.0253760584	0.0498724074	-0.0084821647	0.0437122959	-0.1059108058	0.051822264	-0.0057700886	0.0668441445	-0.1330767222	0.0029901449	-0.0147651607	0.0769821903	-0.0483504307	0.0334578537	-0.0148505226	0.0230603465	0.153366806	0.1532882396	0.6032652403971355	n/a	0.3639289502714136	n/a	-0.13545826185711	n/a	0.0183489407053493	n/a	1.5604437386507612	n/a	2.434984661494365	n/a	-0.0244962832339808	n/a	n/a	0.0006000678922794	-0.0069729474430799	n/a	n/a	4.862199604395452e-05	0.0331911374901442	n/a	n/a	0.0011016516078896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1097.8703692462236	12.634501561280558	1205319.3476688394	159.63062970200087	1313.07533567602	16.015552000566004	256.4979058828337	1724166.8371606923	1090.6224409972183	3.4001426497052307	1189457.308806731	11.560970038344507	1163.7110505945543	857.7229217001886	0.908975	59.141155	0.9678177602822182	0.5329463967639636	0.1016577412	0.0223507188	0.0195369207	-0.0319486296	0.0473677509	0.0270959345	-0.1258562991	0.0134001184	-0.0015268816	0.0828803979	-0.0501015658	0.2172011376	0.0753931092	-0.0717864424	-0.0384565447	0.0430901863	0.0677375759	-0.0039817241	-0.0268525023	0.0111781888	-0.0418771199	0.0732230171	-0.1057273536	0.04744448	-0.0560128082	0.0087010484	0.0251188416	0.0066833359	-0.011292403	-0.136155506	0.0675376981	0.007807927	-0.0726571893	-0.1165257777	-0.0336372825	0.0086409661	0.1543711399	-0.0937441629	-0.0665661467	-0.0189562244	0.0594002639	0.0535989332	0.0080687265	-0.042070993	-0.0362086505	-0.0872240982	0.0038809314	-0.0427763292	-0.0257180949	-0.0321278412	0.0458227553	0.009383482	0.0044325495	-0.0593271022	-0.0401828286	-0.0091204521	0.220921879	0.0962915675	0.0413085897	0.1531573254	0.1524510324	0.6065458536878907	0.0032806132907552	0.3678978726259721	1.0762423563479932e-05	-0.356758950888306	-0.221300689031196	0.1272769490389247	0.0489739949656821	1.800155427156028	0.2397116885052668	3.240559561919302	0.057461693606046	-0.0164522130321554	0.0080440702018254	6.470706541189534e-05	0.0002706753136554	-0.0082940097909909	-0.0013210623479109	1.7452057270681215e-06	6.87905984130529e-05	0.0324857746507806	-0.0007053628393636	4.975367351550805e-07	0.0010553255546612	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1073.13528787344	-24.735081372783725	1151619.3460792108	611.8242505182324	1264.146946820346	-48.9283888556738	2393.9872360120244	1598067.503155203	1075.982152809023	-14.6402881881952	1157737.59316354	214.3380382334079	1129.5890350341797	942.9972985441036	1.541639	100.304482	0.6792170284092326	0.2883813609107365	0.0328924467	0.0702009302	0.258346165	-0.051198559	-0.0417935012	0.0044135923	0.3287592796	0.2531189444	0.0898132667	-0.2124606148	0.1551785344	0.1145437878	-0.0632377982	0.0604899471	0.2421844259	0.0353605118	0.0280248556	0.5203177904	0.0123005726	0.1622978132	-0.0406395931	0.0523373288	-0.1138717657	0.1885191983	0.1471200306	-0.3546073025	-0.0943378313	0.0398300939	0.0941713088	0.2758990142	0.2737626437	0.2487263464	0.0072431526	-0.1325922706	-0.0713089219	-0.0593258765	0.0458662351	-0.1589360273	0.3972620029	0.1979961394	-0.0931322149	-0.0387773393	-0.300680627	0.1154279327	-0.1727510548	-0.0870871176	0.1354365382	0.0210031642	-0.0254539433	0.058064705	0.0316361672	-0.1391014904	-0.1480878847	0.0148946951	-0.2084946208	-0.1555052072	0.0862504226	0.2158450947	0.1954022742	0.1527386503	0.1507811905	0.4846030795471279	-0.1219427741407628	0.2348401447065599	0.014870040165145	-0.2793067117891752	0.0774522390991307	0.0780122392504813	0.0059988493414689	1.7550087127761742	-0.0451467143798538	3.080055581920284	0.0020382258192961	-0.0193806429059924	-0.0029284298738369	8.575701525980981e-06	0.0003756093194495	-0.0051148446705526	0.0031791651204382	1.0107090863011466e-05	2.616163600388033e-05	0.035071685672295	0.0025859110215144	6.686935811189672e-06	0.0012300231358962	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1057.2236504102898	-15.9116374631501	1117721.8469868586	253.18020675872177	1268.3866036155007	4.239656795154588	17.97468974070047	1608804.5762312652	1066.7434305720303	-9.238722236992771	1137941.546668584	85.35398857230471	1148.6392042935656	941.684365937204	2.166586	140.965775	6.399181838269633	4.575849475003625	-0.1150492344	-0.1265227676	-0.0175077735	0.0094930684	0.271876556	-0.1968752878	0.0706931301	-0.3387263672	-0.2010944729	-0.0008494203	-0.3036252681	-0.1058348316	-0.07279705	0.4023357019	0.1345064816	-0.1242682883	-0.1894880323	-0.0711951443	-0.269415926	0.0683962802	-0.1820202276	-0.0790798992	0.1147830316	0.0212276934	0.4221980329	0.3898360328	0.2089296094	-0.1420422984	-0.1140023323	0.055120417	0.2516953815	-0.1133871791	0.105999803	0.2155876017	-0.0508749134	-0.1919228029	-0.2541573033	-0.0400823801	-0.0737645501	-0.0028230308	0.0372954171	0.120797898	-0.0774111994	-0.2459934633	-0.0141921854	-0.2618994562	-0.3275157813	0.153126658	0.1045061205	-0.0072648414	0.2019265275	-0.2039587177	0.1585369367	0.0656874676	0.0109023975	0.4549884498	-0.2816792559	0.2336451153	-0.0813490862	0.1521113526	0.148287834	0.7156870496380634	0.2310839700909355	0.5122079530196358	0.0533998012329883	0.0770116721156455	0.3563183839048207	0.0059307976420476	0.1269627907085432	2.67518524893832	0.920176536162146	7.156616116137181	0.846724857703365	-0.108758412220386	-0.0893777693143936	0.0079883856476169	0.0118283922286994	-0.0045647833300639	0.0005500613404886	3.025674783002255e-07	2.083724685042927e-05	0.0429759139796473	0.0079042283073522	6.247682513474933e-05	0.001846929182386	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1071.4848524179124	14.261202007622614	1148079.7889610354	203.3818827022193	1285.7018259221857	17.315222306684973	299.81692352992087	1653029.1851796422	1082.6031222518202	15.859691679789876	1172029.5203093896	251.5298201779962	1144.2892323369565	879.581985914346	1.899084	123.561172	3.4885524095661613	2.3563980537484754	0.0081585328	-0.0539567138	-0.1083963637	-0.1390572867	-0.1254028786	-0.1667488709	0.0282981345	-0.0437613342	-0.0519127881	0.0560958774	-0.0511616386	-0.1912768582	0.0193769808	0.0104723716	0.0090184148	0.0346587597	0.1822821119	-0.0303313089	0.0646476804	0.2334694692	0.1051306365	-0.0884395886	0.1376753426	-0.0802110863	-0.040244462	-0.1130847945	-0.0134082414	-0.0867321846	0.2748444726	0.0049345797	-0.08312886	-0.1570241297	0.0511241689	0.093895475	0.1210204224	-0.1043329453	-0.0481150401	0.0063803859	-0.1142440635	0.2573631106	-0.1659898434	-0.1678434419	-0.1276920286	-0.2840417188	0.3077546601	0.3077942943	-0.0533324515	0.0881193912	-0.0201580943	0.1320084418	0.015211441	0.0236851039	-0.2366551714	0.052171907	-0.0747613648	0.0838979184	0.0490595465	-0.0827107577	-0.1069184064	0.151276289	0.1449845808	0.6932847984719217	-0.0224022511661416	0.4806438117922531	0.0005018608573108	0.0175958593578116	-0.0594158127578338	0.0003096142665398	0.0035302388056739	1.9367907330881595	-0.7383945158501606	3.7511583437761695	0.5452264610375931	-0.0641461353186511	0.0446122769017349	0.001990255250357	0.0041147266763186	-0.0024331973646154	0.0021315859654485	4.543658728097014e-06	5.920449415171329e-06	0.0363529802509902	-0.006622933728657	4.386325117418381e-05	0.0013215391731288	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1082.3496887660865	10.864836348174094	1171480.8487720443	118.044668872605	1318.1301754171195	32.428349494933855	1051.5978509655768	1737467.1593451663	1083.433796348372	0.8306740965517747	1173828.7910698454	0.6900194546821071	1156.959442294772	882.4642517656991	1.809348	117.722603	2.231184195063747	1.1026312506464837	0.0262475134	-0.0723888802	0.1228611818	0.1321702481	0.0070323321	0.0026646383	-0.0616756097	-0.0107835182	-0.0510663907	-0.0675794667	-0.0322828436	0.2091100587	0.0163219113	0.0396703133	0.0501175877	-0.0746399011	0.0176850472	-0.0632486279	-0.0540327791	-0.0378914679	-0.1751738289	0.1887516392	-0.1071833039	0.0179094346	0.0555493927	0.0523986282	-0.0122317911	-0.0383378833	-0.0585673264	-0.0182526396	0.0768510438	0.0792923533	-0.2312757363	-0.1210594434	-0.0630163697	-0.152194075	-0.0024020147	-0.0006135752	-0.0299814363	-0.0275339827	-0.0020704647	0.1582233503	0.0342145277	0.087149792	-0.10526243	-0.075784153	0.244996879	-0.0253707982	-0.0145240968	0.0250074483	0.0435382178	-0.0467413046	0.1674195861	0.050135298	0.1264153553	0.0107352664	-0.0131032537	0.0384280833	-0.0069947245	0.1502346003	0.1408894722	0.6485372274043044	-0.0447475710676172	0.4206005353292624	0.0020023451164514	-0.3840105595472778	-0.4016064189050894	0.1474641098438134	0.1612877157057701	2.807489718060225	0.8706989849720654	7.881998517013882	0.7581167224313851	-0.0552465447043554	0.0088995906142956	7.920271310206006e-05	0.0030521807017703	-0.0092479889473451	-0.0068147915827297	4.644138431604357e-05	8.552529957021714e-05	0.0389212224563443	0.0025682422053541	6.595868025362092e-06	0.0015148615574962	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1075.0417473536218	-7.307941412464743	1155714.7585531282	53.40600768801718	1255.8372826576233	-62.29289275949623	3880.4044883460974	1577127.280512883	1079.0373992121033	-4.396397136268661	1164321.70889842	19.32830777979128	1140.094223100511	853.3465943806099	1.326789	86.32562299999998	2.2337713120755733	1.1798015783398104	0.1143017294	-0.0400616663	-0.0501247084	0.0590262183	0.0386974808	0.0690054344	0.2275142079	0.1330829781	0.0142476723	-0.2058019894	-0.1787385655	0.0094224815	0.2064115896	0.1462372537	-0.1003636865	-0.2411131906	-0.1101061069	0.0395778807	0.1847318512	-0.1488327921	0.0201936607	0.1287154279	0.066724578	-0.1761876224	0.1803171231	-0.0014774398	-0.301498982	0.0226723043	-0.1077158954	0.1220344626	-0.012412423	-0.1269698058	-0.1657742149	-0.1292885926	0.0840595912	-0.171685829	0.0164637431	0.0741952555	-0.0992805506	-0.0624607301	-0.0432998233	0.1640787391	-0.0415629099	-0.106999327	0.092872434	0.0047918651	0.1146948645	0.0089592723	0.1568609357	-0.0405904145	0.0556783801	0.0526698263	0.1824362373	0.0274603355	0.0483815206	-0.1947402556	-0.0118011139	-0.0472422922	0.1197704217	0.1489877092	0.136024874	0.7536154604256495	0.1050782330213451	0.5679362621925638	0.0110414350548881	-0.4657631355656946	-0.0817525760184167	0.2169352984519876	0.006683483685647	3.834865644012382	1.0273759259521569	14.7061945076265	1.0555012932260517	-0.0678549157595247	-0.0126083710551692	0.0001589710206648	0.0046042895927321	-0.0129859658324626	-0.0037379768851174	1.397247119367272e-05	0.0001686353086018	0.0429661660577306	0.0040449436013862	1.636156873839595e-05	0.0018460914257004	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1069.8860332415202	-5.1557141121015775	1144656.1241252753	26.58138800572336	1295.769891608845	39.93260895122171	1594.6132576511925	1679019.611999998	1080.9296804697726	1.8922812576693104	1168408.974120485	3.580728358126547	1157.2457571395523	837.1950652572242	1.305943	84.969261	2.439500372336941	1.3319110811616466	0.0644374273	-0.1000492795	-0.1579756028	0.0331643982	-0.0651958117	-0.2049783736	0.026105516	-0.1341476019	0.2407549226	0.0402312869	-0.0448240909	0.0230804485	-0.1213659675	0.0731927053	0.0425373976	-0.156017518	0.2189629189	-0.0991337321	-0.1605210064	0.1093646009	-0.0615240442	-0.1594911053	0.1109146067	-0.1002628518	-0.0462904399	0.0898481123	0.0048563212	-0.3512503686	0.209457166	-0.0372477145	0.134715431	-0.0601533446	0.0685169292	0.12726614	0.0046313739	-0.1243894266	0.082094145	0.0247082851	-0.0880483713	-0.0137225918	-0.147527782	-0.1053856091	-0.1493876244	-0.133540671	0.2069204126	0.1200324164	0.023508801	-0.0070510264	-0.1149184493	-0.1036205264	0.0315227916	0.2561798707	-0.0261697563	-0.1429841853	0.0137254115	-0.0945709952	-0.1470690367	0.0487650489	0.107530813	0.1475373187	0.1304173552	0.6795483003977694	-0.0740671600278801	0.461785892573497	0.0054859441945956	-0.2175759653765681	0.2481871701891265	0.0473393007095455	0.0615968714464864	2.948868896851536	-0.8859967471608456	8.695827770818395	0.7849902359795995	-0.0479568065599383	0.0198981091995863	0.0003959347497186	0.0022998552954273	-0.0115990483467454	0.0013869174857171	1.9235401121881164e-06	0.0001345379225501	0.0396262068438524	-0.0033399592138781	1.115532755036986e-05	0.0015702362688317	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104.3846444112453	34.49861116972511	1219665.442811353	1190.154172639882	1319.3522625836458	23.582370974800824	556.1282207931283	1740690.3927845857	1090.667519454557	9.737838984784275	1189555.6379931562	94.82550809358445	1165.2170661477485	880.0394171512488	1.370806	89.18952899999998	2.661876857559646	1.4713890392311528	0.0898527018	0.0533169677	0.0748967061	-0.0214235094	0.038410691	0.0616483262	-0.121371986	0.0693894068	0.0502891511	0.0372440914	-0.0478617097	0.2085365487	0.0473493436	-0.060822358	-0.0097642035	-0.0289550559	0.0834318362	-0.0117049329	-0.0548583444	-0.0533656239	-0.061467713	0.0171536603	-0.1081711354	0.0349853862	-0.0506651288	0.0001164944	-0.0231569593	-0.0592909133	-0.0741936314	-0.109716296	0.0372228049	0.0798610746	-0.0674188415	-0.0699752349	-0.0491242878	-0.0495055308	0.1312114551	-0.0788634591	-0.0384110762	0.0012627432	0.0370755498	0.0322489533	0.0283386275	0.0285340649	-0.0964283926	-0.0690797779	0.0335824398	-0.0473406586	-0.0113764381	-0.0401759494	-0.0418857034	0.0151064072	-0.0617529717	-0.1179876654	-0.0438349527	0.0835049483	0.17464615	0.0316722879	-0.0572576496	0.1458854101	0.124097542	0.5906519393229956	-0.0888963610747737	0.3488697134260157	0.0079025630123365	-0.3602044269675843	-0.1426284615910162	0.1297472292070458	0.0203428780558199	2.108593785938311	-0.8402751109132254	4.446167754097659	0.7060622620202333	-0.0248433942335074	0.0231134123264309	0.0005342298293716	0.0006171942370414	-0.0063637952473301	0.0052352530994153	2.7407875014937508e-05	4.049788994994117e-05	0.036173333790086	-0.0034528730537664	1.1922332325426128e-05	0.0013085100774889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101.7232274692933	-2.661416941951984	1213794.069945356	7.08314013890905	1330.8366174044256	11.4843548207798	131.8904056495682	1771126.1022244536	1095.1023955819494	4.434876127392499	1199249.2568093245	19.66812626531589	1168.787363467009	906.259557349438	0.632936	41.18108	1.192016665979145	0.4952928072309323	0.0402503912	0.0192078418	0.079055262	0.05786346	-0.0500607864	-0.037974248	-0.1067190394	0.0711011046	0.0273023766	0.0334232343	-0.0068960391	0.1266165548	-0.0973441368	-0.091406584	0.0060985831	-0.0284835975	0.0623224382	-0.0683536601	-0.022429534	-0.0791287502	-0.059327279	-0.0588796711	-0.0932293029	0.0009141601	-0.081940504	-0.0361118013	0.0300936187	-0.0759813443	-0.096218444	-0.0723958731	-0.001955505	0.0623741799	-0.0615399332	0.0659888253	-0.0206947474	-0.0380344901	0.107054314	-0.086050594	0.021737024	0.0332622449	0.0386661792	-0.0403848568	0.1041231318	0.0611748175	-0.0437134262	-0.0381316112	0.025229073	-0.0879255421	0.0009790998	-0.0249241346	-0.083472715	-0.0015667911	-0.0845953227	0.0406246084	0.0277051032	0.0535332718	0.0272334397	-0.0127056413	-0.0737457363	0.1440342395	0.1170999511	0.4177316072073296	-0.172920332115666	0.1744996956600187	0.0299014412589922	-0.2412147338170172	0.1189896931505671	0.0581845478104144	0.0141585470760661	1.8048277100771344	-0.3037660758611764	3.257403063062273	0.092273828844098	-0.0285138290970812	-0.0036704348635738	1.3472092087738042e-05	0.0008130384497775	-0.0013208831445075	0.0050429121028226	2.543096247679466e-05	1.7447322814440211e-06	0.0329598694594477	-0.0032134643306383	1.0326353004284662e-05	0.0010863529947838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
