global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
975.945759571327	n/a	952470.1256252544	n/a	1183.07683467865	n/a	n/a	1399670.7967532536	967.6770148026316	n/a	936398.8049773324	n/a	1042.9763991282537	957.1459419207056	n/a	n/a	n/a	n/a	-0.0075040738	-0.0533815687	-0.103689559	-0.0266068662	-0.0003125183	0.0171393347	-0.0600499734	0.0459597272	-0.0040058145	0.0230371175	-0.0523146761	0.0007785813	-0.0164354325	0.0213618501	-0.0328323365	0.1104700164	-0.141101737	0.0647113551	-0.0041886975	-0.0246388859	0.0410615777	-0.03881129	0.0313710711	-0.0170109977	0.0299884272	-0.0415341062	0.060559051	-0.0599932248	0.0821299925	-0.1169826404	0.0330794016	-0.0211235795	0.0198638895	-0.0231302921	0.0407386239	-0.022901077	0.0464787893	0.0131615602	-0.124406401	0.0059843711	-0.088710811	0.0021606382	-0.0179636635	0.1485970997	-0.1238575402	0.1061918734	-0.0015704219	0.0514379456	-0.0355722395	0.0697445656	-0.0750375887	0.153366806	0.1532882396	0.0232350821718938	n/a	0.0005398690435346	n/a	0.136088039790053	n/a	0.018519954573899	n/a	0.0616371509695596	n/a	0.0037991383796442	n/a	0.0235478698373909	n/a	n/a	0.0005545021738787	0.0014975903965146	n/a	n/a	2.242776995732757e-06	-0.00158184535942	n/a	n/a	2.502234741118589e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.3228833636284	1.377123792301404	955160.0183461964	1.8964699393226008	1200.483065366745	17.406230688095093	302.97686676718337	1441159.5902323364	969.1043952321322	1.4273804295006585	939163.3288582368	2.037414890521484	1044.6975882603572	953.915650926912	0.546189	25.381989	0.2499882956115662	0.1883033173886996	-0.0096993307	-0.0245475806	-0.078051734	0.0190967614	-0.0274155757	-0.0044729908	-0.0523902013	0.012652431	0.0006375214	0.0342394911	0.0008738885	-0.0127890443	-0.0255488218	0.0527010601	-0.0478305163	0.0205854154	-0.1676728952	-0.0061103778	-0.0013343065	-0.0240236028	0.0151000927	-0.0211740141	0.0284642255	-0.0157871213	0.0175243193	-0.0598555743	-0.0327888516	-0.0528051085	0.0678368079	-0.0896281592	0.0173278143	-0.0301910026	0.0313780886	-0.0129576585	0.0429052762	7.91566e-05	0.0335647485	-0.0379705205	-0.0744475278	-0.0267168001	-0.0845317347	-0.0059464568	-0.0508410995	0.1342685074	-0.0660764551	0.0843632393	-0.0157297441	0.0227549895	-0.0527640478	0.0479582302	0.0082769501	0.1531573254	0.1524510324	-4.206107637116929e-05	-0.0232771432482649	1.7691341455013356e-09	0.0005418253978002	0.1303817487777649	-0.005706291012288	0.0169994004143482	3.2561757116919827e-05	0.0524112834459913	-0.0092258675235682	0.002746942632456	8.511663156243225e-05	0.0200320239081847	-0.0035158459292061	1.2361172597915797e-05	0.000401281981858	0.0010782710119532	-0.0004193193845614	1.7582874626895137e-07	1.1626683752185778e-06	-0.0012814307966387	0.0003004145627813	9.024890953107964e-08	1.6420648865740931e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.1114837006309	0.7886003370024355	956702.0745470496	0.6218904915203548	1194.9413196086884	-5.54174575805655	30.710946046937764	1427884.7573081537	970.643501245234	1.5391060131017866	942148.8065096064	2.368847319566077	1047.4242412126982	957.2092022253396	0.483924	22.48847	0.0774194958801222	0.0401426859216222	-0.0132645841	-0.0343904605	-0.0382550038	0.0105672164	-0.0359470949	0.0018777994	-0.0656549199	0.0385566186	-0.0394883573	0.0197760535	-0.019666227	0.0251881679	0.020755696	0.0105199645	-0.0752949036	0.0629075727	-0.094029778	0.03997144	-0.0309862583	-0.0244575307	-0.0073136134	-0.0523830467	0.0482324257	-0.0071716135	0.0191814201	-0.0282269279	0.0366333504	-0.0496089038	0.0667538916	-0.081472273	0.0189222961	-0.0310811482	0.0341045482	-0.0091673961	0.0499297588	0.0055856997	0.0258454434	-0.042061703	-0.0770850285	-0.0235376505	-0.0804877476	-0.0106937436	-0.0530105217	0.1277789743	-0.0811518954	0.1168571768	-0.0152347773	0.009330782	-0.0346188774	0.0696503514	0.0126704384	0.1527386503	0.1507811905	0.0092000058249226	0.0092420669012937	8.464010717860977e-05	8.541580060798981e-05	0.1105872895321056	-0.0197944592456593	0.0122295486060577	0.000391820616828	0.0811443325491154	0.0287330491031241	0.0065844027048414	0.0008255881107625	0.0197874299587706	-0.0002445939494141	5.982620008998765e-08	0.0003915423843732	0.0009329390457233	-0.0001453319662298	2.1121380408248787e-08	8.703752630351016e-07	-0.0012783582996818	3.0724969568999075e-06	9.440237550159192e-12	1.6341999423653428e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.231668442276	0.1201847416451755	956937.1971433592	0.0144443721243175	1204.866059398651	9.924739789962588	98.5004598984666	1451702.2210908337	968.2250462582236	-2.418454987010364	937459.7402017394	5.848924524195299	1045.9161977034348	954.866368918084	0.466342	21.671394	0.1168172972563779	0.0669013707148553	-0.0080432621	-0.0337154993	-0.0398783599	0.0348946164	-0.0426631678	-0.015654088	-0.0161840213	-0.0197404438	0.0053532526	0.0104831939	-0.0383372416	-0.0210484555	-0.0444350766	0.0844926706	0.0273777073	0.0228275043	-0.1469094687	0.0520564713	-0.0087603096	-0.0106146899	0.0236016074	-0.0255095253	-0.0038973771	0.0465427324	0.028506004	-0.0296454573	0.0017215336	-0.0479420757	0.0624290739	-0.0807260706	0.0145782658	-0.0316620073	0.0312519772	-0.0126107696	0.049630493	0.0083191573	0.0223264563	-0.0447099061	-0.0600690698	-0.0255322765	-0.0675521966	-0.0152515265	-0.0517302969	0.1242177216	-0.0698480783	0.0888757095	-0.0128348045	0.020414963	-0.0401215681	0.06159213	0.0195849518	0.1521113526	0.148287834	0.0055071263906825	-0.0036928794342401	3.0328441082951656e-05	1.363735851583348e-05	0.11730330967778	0.0067160201456743	0.0137600664613611	4.510492659710429e-05	0.025495113193287	-0.0556492193558284	0.0006500007967385	0.0030968356149131	0.0188632421619306	-0.00092418779684	8.541230838279734e-07	0.0003558219048596	0.0010230276441471	9.008859842379998e-05	8.115955565964696e-09	1.0465855606891653e-06	-0.0012792654708307	-9.071711489000348e-07	8.22959493396609e-13	1.6365201448596928e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.4536735667616	1.2220051244855767	959329.4986634244	1.49329652426901	1196.9212971627712	-7.944762235879807	63.11924698466191	1432620.591601811	969.2896191172624	1.0645728590387762	939522.3657284876	1.133315372201994	1044.3662114510169	962.1429141079	0.503341	23.390791	0.0791888753756079	0.0382046585567776	-0.008883892	-0.0326888567	-0.0668930785	0.0200064245	-0.0155367975	-0.0074555522	-0.0459893216	0.0248894104	-0.037577693	0.0099018932	-0.0462087102	0.0028634672	-0.086918065	0.0527964676	-0.0325794248	0.1383494659	-0.1718269353	0.0459279136	-0.0227467099	-0.0155153005	0.0183204582	-0.0473242735	-0.0008201308	0.0084627266	0.0161201751	-0.0800724312	0.0102532427	-0.0446877205	0.0622450499	-0.079322745	0.0127137289	-0.0325899411	0.0262291645	-0.0119451011	0.0437085192	0.0079428443	0.0237502694	-0.0528764512	-0.0426116091	-0.0193328736	-0.0602595389	-0.0154406692	-0.0477007654	0.1072770651	-0.067557534	0.0659852923	-0.0043622509	0.0100717976	-0.0367736453	0.0430663767	0.0132335858	0.151276289	0.1449845808	-0.000589862618213	-0.0060969890088954	3.479379083650954e-07	3.7173274974592525e-05	0.0887718978440119	-0.028531411833768	0.0078804498468276	0.000814041461228	0.0074839630080276	-0.0180111501852594	5.600970230552552e-05	0.0003244015309959	0.018746033365109	-0.0001172087968215	1.3737902052366846e-08	0.0003514137669257	0.0014290673571084	0.0004060397129613	1.648682485016949e-07	2.042233511152787e-06	-0.0012870034480015	-7.737977170799853e-06	5.98762906958197e-11	1.6563778751677496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.126978686347	1.6733051195853932	962610.1483061996	2.799950023230687	1198.441099619865	1.5198024570938742	2.3097995085885774	1436261.0692580717	968.5282029147354	-0.7614162025270161	938046.8798412468	0.579754633470662	1045.598179450402	952.1951357427088	0.539016	25.048641	0.1818528272103075	0.1434211693789724	-0.011153007	-0.0325322207	-0.0179195351	0.0372075863	0.0170185034	0.0054242945	-0.0037873097	0.0468062977	0.0074855165	0.0342588717	-0.0098077724	0.0239284871	0.0099402647	0.0073241215	-0.0039790456	-0.0296108871	-0.0302681889	0.0733841404	-0.0073955275	-0.0262150422	0.0175904108	-0.0354313996	0.0133623102	-0.0034009438	0.028936884	-0.0129475492	-0.0033143453	-0.0371214395	0.0456234233	-0.0547770057	0.0038390449	-0.0277138859	0.0362160304	-0.0087724612	0.0444413901	0.0091336298	0.0165244117	-0.0629907462	-0.0012854748	-0.0382887639	-0.0473775633	-0.0217243676	-0.0346215507	0.0765508038	-0.0382710582	0.0423503461	-0.0003847411	-0.0061691006	-0.022259339	0.0615249658	0.0688771852	0.1502346003	0.1408894722	-0.0009236853479279	-0.0003338227297148	8.531946219766856e-07	1.1143761487430715e-07	0.0950511368299658	0.0062792389859538	0.0090347186126688	3.9428842242723294e-05	-0.0124350076973911	-0.0199189707054187	0.0001546294164341	0.0003967653939633	0.0160383241230374	-0.0027077092420716	7.331689339599966e-06	0.0002572278406756	0.0013901552958646	-3.891206124379985e-05	1.51414851024123e-09	1.932531746620394e-06	-0.0009272088555325	0.0003597945924689	1.2945214876993378e-07	8.597162617778884e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.8896602280142	0.7626815416672343	964107.3048626852	0.5816831339999093	1202.8817570328713	4.440657413006193	19.71943825968685	1446924.5214024875	970.3381613407408	1.809958426005437	941556.1473541296	3.2759495038680795	1045.6434848491965	967.9681253306552	0.508883	23.648348	0.1443489405421747	0.0973427535574752	-0.0050614713	-0.0059367789	-0.0374845255	0.0261732828	-0.0115759052	-0.0095223007	-0.0169964882	0.0277909711	-0.0145047206	0.0252320114	0.0249910029	0.004196715	-0.0308091138	0.0511879971	-0.0629800651	0.0053966638	-0.0262108525	-0.0110299257	-0.0045835988	-0.0357432915	-0.0094824168	-0.0213625116	0.0081460133	-0.0093915428	0.0303086193	-0.0482787845	-0.0108125637	-0.0255714432	0.0311888395	-0.0377111755	0.0001051219	-0.0272334771	0.0324937327	-0.0106064167	0.0392684213	0.014444435	0.0191601908	-0.0718538123	0.0231417107	-0.0438201434	-0.0387678709	-0.0242978465	-0.0294026558	0.0548931868	-0.0219149036	0.011861242	-0.0076438171	-0.0225229641	-0.0004107741	0.0259327399	0.07661302	0.1489877092	0.136024874	-0.000484971837551	0.0004387135103768	2.3519768321759358e-07	1.924695441872223e-07	0.105726212296787	0.0106750754668211	0.0111780319666252	0.0001139572362223	-0.0180198188917728	-0.0055848111943817	0.0003247138728922	3.119011607689117e-05	0.0143267228495645	-0.0017116012734728	2.9295789193540493e-06	0.0002052549876082	0.0009039549039808	-0.0004862003918838	2.363908210679608e-07	8.171344684309374e-07	-0.0005720037134773	0.0003552051420552	1.261706929424548e-07	3.271882482318211e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.4209750462112	-0.4686851818030391	963187.130260656	0.2196657996417478	1204.2162291258574	1.3344720929860614	1.7808157669585991	1450136.7264900994	970.4351418235084	0.0969804827675488	941744.3644860128	0.0094052140378268	1046.985773526705	964.6681204176944	0.455305	21.158516	0.0796225870301129	0.0386760360597897	-0.0090545846	-0.0088952727	-0.021958598	0.0263998105	-0.0230967776	0.0041554428	-0.0533833996	-0.0055379359	-0.0203358271	0.0264956375	0.0015241537	-0.0176041647	0.019577988	0.0559528357	0.006716772	0.011955906	-0.0813803189	0.0571495863	-0.0265934029	-0.0285436452	-0.0096254526	-0.0131067128	0.0192674569	0.0384603932	0.036804552	-0.0089291788	-0.0008849575	-0.0263870618	0.0290135179	-0.0276402944	-0.0001453669	-0.028824092	0.0318479765	-0.0041652218	0.0315554987	0.0130200555	0.013090844	-0.0700117949	0.0249528144	-0.0524001536	-0.0402434369	-0.0215026493	-0.03918048	0.0425321979	-0.0196938089	0.011902745	0.0007764789	-0.0228026986	0.0006106465	0.0214850376	0.0931473506	0.1475373187	0.1304173552	-0.0113170738332399	-0.0108321019956889	0.000128076160147	0.000117334433645	0.1043847881183381	-0.0013414241784489	0.0108961839905103	1.7994188265273125e-06	-0.0276655870109721	-0.0096457681191992	0.0007653847046616	9.304084260936156e-05	0.0138024348737097	-0.0005242879758547	2.748778816259231e-07	0.0001905072084429	0.0007941965369175	-0.0001097583670633	1.2046899140402113e-08	6.307481392517499e-07	-4.998420165988268e-05	0.0005220195118174	2.725043707180947e-07	2.4984204155758187e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.956237883015	0.5352628368037813	964238.0531173644	0.2865063044632314	1206.2282381147147	2.01200898885736	4.048180171242817	1454986.562425329	971.3725036913128	0.937361867804384	943564.5409275296	0.8786472712137235	1050.0513860995952	943.5503328122496	0.680352	31.616707	0.4484324072197296	0.2530737444140365	0.0125304616	-0.0450142038	-0.0066744684	0.0182749276	0.0160710571	-0.0478411826	-0.0370947968	-0.0150127574	-0.0355513253	-0.0236179343	-0.0250758529	0.0033750578	-0.0337808634	0.0790194811	-0.0152726358	0.0349835449	-0.0603194864	0.0048514055	-0.0322119855	0.0341845763	0.0250090395	-0.0408199553	0.0397917664	0.0075761811	0.0377778764	-0.103377163	-0.0155664318	-0.0182858861	0.0261302403	-0.0714683043	0.014744954	-0.0224101764	0.0283098289	0.015391525	0.0234704816	0.0319410548	-0.029640601	-0.0354858522	0.0340813054	-0.028101625	-0.0362664375	-0.0342216133	-0.0273615211	-0.0059570474	-0.0244508694	-0.0080113143	0.0299240426	-0.0273435306	0.0101432647	0.0031666904	0.0124761791	0.1458854101	0.124097542	-0.0191044880380104	-0.0077874142047705	0.0003649814631944	6.064381999666137e-05	0.0527596548164126	-0.0516251333019254	0.002783581176347	0.0026651543884415	-0.2237642918911149	-0.1960987048801428	0.050070458325532	0.0384547020556693	0.0149647553543411	0.0011623204806313	1.3509888996952062e-06	0.0002239439028152	0.0026771997110497	0.0018830031741321	3.54570095379194e-06	7.167398292844596e-06	-0.0008630836435541	-0.0008130994418942	6.611307024086878e-07	7.449133757706208e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.1916690089153	1.235431125900277	966665.8580085364	1.5262900668432262	1197.3205562114715	-8.907681903243201	79.34679688936642	1433576.5143265475	972.7998619262112	1.4273582348984064	946339.5713636556	2.0373515307322942	1046.511152780973	947.7536460688264	0.716703	33.305954	0.3965949253721167	0.2550065887739018	-0.0046362439	-0.0196183605	0.0080030255	0.0340826866	0.0569056562	0.0246094295	0.0629871584	0.0654655913	-0.0226951052	0.0295721802	0.008438605	-0.002433136	-0.0388453358	0.1012249385	-0.076049187	-0.0437895124	0.0817271911	-0.0895485712	-0.0159303514	-0.0289742532	-0.0011716651	-0.025945769	0.0091879663	0.0169170811	0.0486145158	-0.0560122673	-0.0413623665	-0.0059491477	-0.0020175443	-0.0139645705	-0.0015503051	-0.001977025	0.0241366186	-0.0084824394	0.0033375491	0.0067707431	0.0070617265	-0.0432180545	0.0759789784	-0.0215955217	0.0161780979	-0.030725816	0.0139256333	-0.0497547525	0.0408847796	-0.0908277727	0.0354855924	0.0015326736	0.0557723053	0.0048458533	0.0427792598	0.1440342395	0.1170999511	-0.0411030543703816	-0.0219985663323712	0.0016894610785745	0.0004839369206797	0.0922715704864742	0.0395119156700616	0.0085140427200403	0.001561191479918	-0.111240707132211	0.1125235847589039	0.0123744949232743	0.0126615571269942	0.0113072825562228	-0.0036574727981182	1.33771072689753e-05	0.0001278546388062	0.0029601059371753	0.0002829062261255	8.003593278062905e-08	8.76222715930046e-06	-0.0003522454955824	0.0005108381479717	2.609556134231565e-07	1.2407688915809057e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
