global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
942.3601870360424	n/a	888042.7221106048	n/a	1504.717021900219	n/a	n/a	2264173.315996264	928.2099252171796	n/a	n/a	861573.6652716822	1137.4944159285087	1017.48668352068	n/a	n/a	n/a	n/a	-0.1408848822	-0.0438988042	-0.0334133803	0.0150826571	-0.1031709798	-0.1479232827	-0.1235127186	0.0318251806	-0.082496381	0.1450994167	-0.0984675207	-0.0555579603	0.0036026571	-0.1443784879	0.1325639131	-0.0230816578	-0.0649331696	0.1038660996	-0.1065683597	0.0277297052	-0.0171672736	0.049042134	-0.0589142849	0.2048905768	-0.1505075891	0.0144050174	-0.298122354	0.0519187735	-0.0568344862	-0.0813115335	0.0233405308	-0.0131217771	-0.0015636136	-0.1118747112	0.0190461183	-0.0197661732	0.0783134023	-0.0640827266	0.1458610556	-0.0068123449	0.0464665548	-0.1068503216	-0.1263684037	0.1420805684	-0.2089372002	0.0503452897	-0.0707418614	0.0220124004	-0.2652657333	-0.0033786031	0.0564670916	-0.0084129328	0.129132666	-0.0115002546	0.0138754547	-0.107218903	0.1643836657	-0.0750007591	0.0614587584	-0.0340878209	0.3354988218	-0.0107668446	0.0709332301	-0.0777347235	0.0432471072	-0.0696870885	0.0213939149	-0.1477387639	0.0747022503	-0.1862532592	0.0501817699	-0.1074007944	0.0635485435	0.153366806	0.1532882396	-0.0566474040102349	n/a	n/a	0.0032089283810987	-0.0044795244055251	n/a	n/a	2.0066138899695e-05	0.2333469530106526	n/a	n/a	0.0544508004793557	0.0035646732229649	n/a	n/a	1.2706895186522969e-05	0.0029089327895437	n/a	n/a	8.461889974082491e-06	0.0002368162340196	n/a	5.608192869522596e-08	n/a	0.0
943.1507424702248	0.7905554341824654	889533.3230221363	0.6249778945154264	1503.7585877359131	-0.9584341643057996	0.9185960473085566	2261289.890189508	928.71095427302	0.5010290558403767	0.2510301147962993	862504.0365867034	1135.5399895621815	1017.611004164093	0.961479	21.956881	0.1020006270657506	0.0499682673523409	-0.1075650393	0.0080991957	0.067430919	0.0036742704	-0.0936838833	0.0074269016	-0.0587675402	0.0474155666	-0.1007967493	0.1150616447	-0.0279578101	-0.0522207443	0.1224186949	-0.1561028176	0.0864972509	-0.0682757798	-0.0712472427	0.0964572639	-0.0830236029	-0.003168656	-0.1463525774	0.0643694621	-0.0363039737	0.0242534297	-0.0386672607	0.0506342053	-0.0565111755	0.2128384653	0.0665025516	-0.1077337086	-0.0367428892	0.0588949262	-0.0881715805	-0.0210328042	-0.0067799737	-0.1276289545	0.0067550539	-0.0719064159	0.1376038786	0.0854083597	0.0049484903	-0.1297330086	-0.0542097798	0.0270165062	-0.1279753346	0.0779799967	0.0393022059	0.1075106857	-0.213773344	-0.015179695	-0.0398555008	0.0237393959	0.1556193719	-0.0263691492	0.0040573465	-0.0815562843	0.0379255408	-0.0938178761	0.0924419667	-0.0645096725	0.1887009147	-0.078092657	0.2069493756	0.0611379701	-0.0324017132	0.1234507147	-0.0280449406	-0.0916533108	-0.020934682	-0.1247899709	0.1591716623	-0.1938637887	-0.1494904506	0.1531573254	0.1524510324	-0.0525295559304623	0.0041178480797725	1.6956672808086877e-05	0.0027593542462515	-0.0395090988061497	-0.0350295744006246	0.0012270710826888	0.001560968888474	0.245460632901711	0.0121136798910583	0.000146741240503	0.0602509223045085	0.0030895363042313	-0.0004751369187336	2.257550915436598e-07	9.5452345751632e-06	0.0025090876665467	-0.000399845122997	1.5987612238448606e-07	6.295520918416764e-06	0.0003766246861749	0.0001398084521553	1.418461542363419e-07	1.954640329406081e-08	0.0
943.9957523125872	0.8450098423624013	891127.9803842076	0.7140416336893303	1505.965562869341	2.206975133427932	4.870739239569237	2267932.276548371	931.3811645507812	2.670210277761271	7.130022927461924	867470.8736799695	1136.8106130322697	998.8151970604512	1.029863	23.518538	0.1047717366724649	0.0518966774136992	-0.0769462758	0.1363633778	0.125787867	0.0302415914	-0.0958099147	0.0442070612	-0.0209468628	0.0804822023	-0.0557297599	0.0340913894	-0.0085079971	-0.0670424817	0.1707749477	-0.081611912	-0.0615822494	-0.1702095601	0.0943893319	-0.0072570336	0.0266147138	-0.1378436472	0.0498533615	0.0107247679	-0.0808504209	-0.258479425	0.0599195023	0.0322604523	0.0655664769	0.2576783717	0.0556468837	-0.0392491238	-0.0363647865	0.0585884197	0.2638564057	0.0171850069	-0.0280362546	-0.1774601261	0.0085844002	-0.0218023091	-0.0158126387	0.0973272616	-0.086231392	-0.132653434	-0.0664646794	0.0999200181	-0.1642064269	0.0184980216	0.200236119	0.088079479	-0.0743404032	0.0142102103	-0.0801835293	0.0030829448	0.1048151453	0.058952657	0.0812731158	-0.1762793491	0.0593716364	-0.1258426473	0.1072723978	-0.0292347278	0.0845329985	-0.1365144843	0.2369706123	0.0993150211	0.0729088867	-0.078128617	-0.0458268676	0.0071548757	0.238564733	-0.0236397368	0.1407060122	-0.0563545508	0.0064464048	0.1527386503	0.1507811905	-0.04006808664748	0.0124614692829823	0.0001552882166907	0.0016054515675899	-0.0013264908955648	0.0381826079105849	0.0014579115468534	1.7595780960163054e-06	0.2191206473476796	-0.0263399855540313	0.0006937948389865	0.0480138580940661	0.0030900036820871	4.673778558001232e-07	2.1844206009232082e-13	9.548122755311837e-06	0.0023250185612264	-0.0001840691053203	3.388143553341571e-08	5.405711310047278e-06	5.407690853672688e-06	-0.0003712169953212	2.9243120368895236e-11	1.378020576153201e-07	0.0
946.5688686242316	2.573116311644412	895992.6230485579	6.620927553250544	1510.3722801348229	4.406717265481802	19.41915705789541	2281224.424599664	930.6593652778606	-0.7217992729206344	0.5209941903887565	866126.8541793904	1136.5967058895967	1008.8276806537788	1.051215	24.006145	0.0552810289373194	0.0282370484983305	0.01998586	0.1608821436	0.076876143	-0.112728373	-0.0158562646	0.0325386868	0.0082745828	0.0611792923	0.0495185944	0.1649333168	0.0625661306	0.0045316211	0.0933259212	-0.0718612629	0.0778033244	-0.0118648017	-0.0314089002	-0.0052827637	0.041329647	-0.1995693831	0.0382576457	-0.1372950563	-0.0907815915	0.0660145819	-0.0499717734	-0.0452178242	0.0904597493	0.1130522446	-0.0904095797	0.0240822231	-0.0709252606	0.0547821778	-0.0185678798	-0.0504946431	0.058919196	-0.1078379727	-0.0477045302	-0.1207349355	0.0193113011	0.050941469	0.0822570802	-0.0887280733	-0.0046467419	0.1980001201	-0.0030683429	-0.0479131263	-0.017471636	0.1247636002	-0.2059215062	-0.0140327309	0.043309795	0.0270875094	0.158761896	0.0885889432	0.117974301	-0.1125253738	-0.0184444834	-0.0151625583	-0.0395530857	-0.0400458168	0.2087565283	0.0661264671	0.0113245916	0.0156808719	-0.062691719	-0.0167415285	0.0050627928	-0.118214122	0.0337897298	0.1368495429	0.0234270051	0.1016963321	0.1699714161	0.1521113526	0.148287834	-0.0377780658748463	0.0022900207726337	5.244195139093866e-06	0.0014271822612442	-0.0109647247943627	-0.0096382338987978	9.289555268793696e-05	0.0001202251898161	0.2363576148332811	0.0172369674856014	0.0002971130480996	0.0558649220896776	0.0030290846068786	-6.091907520850001e-05	3.71113372425888e-09	9.175353555628882e-06	0.0024480298528422	0.0001230112916158	1.5131777864987443e-08	5.992850160406604e-06	0.0003437934596351	0.0003383857687814	1.1819394288787115e-07	1.145049285137976e-07	0.0
944.1000176978014	-2.468850926430264	891324.8434169888	6.095224896935572	1506.5382716140468	-3.834008520776024	14.699621337383157	2269657.56383784	931.2890593938852	0.6296941160245524	0.3965146797559424	867299.3121467474	1137.8812582410906	1000.8190239974058	1.017523	23.236723	0.1904890125920515	0.0994812316516789	0.0848526526	0.0672988082	-0.0084557154	-0.182839183	0.1063474172	0.0028530353	0.0049307329	0.1332948148	0.0912428358	0.1158341145	-0.145042204	0.0711326768	0.1298610412	-0.0853419808	-0.0779395467	0.174614787	-0.0134868616	0.251061737	0.0045111091	-0.0925850589	-0.0894107243	-0.0108952748	-0.1552644636	0.060525538	0.1159667316	-0.0423117311	0.0468060337	-0.1246935161	0.0221013598	-0.0787933392	-0.1285721757	-0.0380463494	0.1625577713	0.0501254207	0.0921115859	0.0166328679	0.0028349932	-0.1768516983	-0.0663260826	0.1543351801	0.0927797028	-0.0229132438	-0.0473343963	-0.1312315607	-0.0123805737	-0.0380026799	-0.0357440568	-0.0050361799	-0.0014330528	-0.0587124197	-0.030969085	0.0160322869	0.227758559	0.0604858885	-0.048090305	0.0690493151	-0.1285095835	0.005408608	-0.0626864913	0.0293804135	0.0425223149	0.0271686194	0.1008545514	0.0921587519	-0.1518527572	0.2845211848	0.0423139813	0.0094713286	-0.157249768	-0.0061698782	-0.0105603002	0.0318375211	-0.0320133898	0.151276289	0.1449845808	-0.0400018709545264	-0.00222380507968	4.945309032411008e-06	0.0016001496798625	-0.0662047107385177	-0.055239985944155	0.0030514560471104	0.0043830637239708	0.3114292902029376	0.0750716753696564	0.005635756442807	0.0969882027963055	0.0031611311015324	0.0001320464946537	1.7436276750356015e-08	9.992749841075443e-06	0.0018967970606469	-0.0005512327921953	3.038575911914269e-07	3.59783908927872e-06	-0.000131998177487	-0.0004757916371221	1.7423518859889557e-08	2.263776819553281e-07	0.0
941.6040611838188	-2.495956513982605	886618.2080378607	6.2297989196922	1509.9329376779633	3.3946660639164747	11.52375768550617	2279897.4762848043	931.5963647274572	0.3073053335720033	0.0944365680418002	867871.7867734134	1139.5988488016674	996.9445563630762	1.008822	23.038036	0.0838421649190357	0.0540692094231273	0.1075647478	-0.0707036308	-0.0583014872	-0.1320526923	0.156377127	-0.1071584879	0.0298135763	0.0562039336	0.0637517742	-0.0181968219	0.0209550283	0.0666776755	0.1547735315	0.0096951277	-0.1128006703	0.1164888483	0.019793964	0.0599610879	0.1313825291	0.0144397761	0.0272382225	0.0209589455	0.0062057187	-0.1495897	0.0015030139	-0.0297173996	-0.0469576333	0.0825403904	0.0627685163	-0.0321193111	0.0384357657	-0.0203928846	0.0707206755	0.1228527209	0.0442880254	0.1109276096	0.0519626882	-0.0726496539	-0.1065114873	0.1246602222	0.0474899331	-0.1107155486	-0.0731231788	-0.1105013464	0.071211687	0.0116657504	0.0625332569	-0.1286537237	0.1531361849	-0.0339210986	-0.0815108932	-0.022960531	0.1118333602	0.1366455109	-0.0409658626	0.0833967992	-0.0158632266	0.0027968808	-0.0507564089	0.1403316479	-0.1805246389	-0.0961596405	0.0618317041	0.009496704	0.0312013873	0.011195312	0.2957135118	0.0630630561	0.0797368278	-0.0481462817	-0.1051195916	0.0456935196	0.0351156818	0.1502346003	0.1408894722	-0.0457719904460987	-0.0057701194915723	3.329427894702259e-05	0.0020950751093977	-0.0158597781720573	0.0503449325664604	0.0025346122351214	0.0002515325636668	0.3004642705992495	-0.010965019603688	0.0001202316549092	0.090278777906739	0.0032368780198036	7.57469182712002e-05	5.7375956275838835e-09	1.0477379315087676e-05	0.0018958732612015	-9.237994453999664e-07	8.534054153212854e-13	3.594335422538811e-06	-0.0003905693249167	-0.0002585711474297	1.5254439756588678e-07	6.685903828311165e-08	0.0
941.6617855270492	0.0577243432304612	886726.9183219905	0.0033320998013881	1510.248558407738	0.3156207297747642	0.0996164450635547	2280850.708172651	930.001060582906	-1.5953041445511644	2.5449953136221226	864901.97268533	1138.744545702157	1005.180383042994	0.981761	22.420048	0.0361567815696754	0.0180126907728336	0.0942801445	-0.0998148439	-0.0930188311	-0.0418627835	0.1415204218	-0.0954755017	0.0154571172	-0.1376458275	0.0162598667	0.0217652948	0.1821710592	0.056357263	-0.0066516626	-0.0910602144	0.1214169936	0.1513561587	-0.1333489896	0.0651830202	-0.030193129	0.0404092937	0.0972342875	0.0480735874	-0.1174970607	-0.0301487339	-0.0667515796	0.0526954791	0.1212240922	-0.0127731264	-0.0937087349	-0.0238317262	0.0983896691	-0.0708426284	-0.1531199097	0.0071257963	0.0627889128	0.1570962784	-0.0329841607	-0.0422723326	0.0364374488	0.0345730421	0.1629962112	-0.1091638374	-0.0997731174	-0.0456400063	0.1674956001	0.0196851873	-0.0909769792	0.0423363111	0.0437496363	-0.0535916911	0.0633277274	-0.0034234922	0.1144833094	0.1143608508	-0.0466963424	0.1155589624	0.0121066568	0.070517881	-0.1461265733	0.0805623937	0.0449204634	0.0120843453	-0.1217976635	-0.1361066555	0.0085679983	0.0053602274	0.0527763921	0.0058043327	0.0502697689	0.0148547069	-0.16484753	0.0404916461	0.1852222239	0.1489877092	0.136024874	-0.0449707609322018	0.0008012295138968	6.419687339394591e-07	0.0020223693388212	-0.0162209099387098	-0.0003611317666524	1.3041615288555504e-07	0.0002631179192397	0.2911095309750635	-0.009354739624186	8.751115343631632e-05	0.0847447590245214	0.0031396992475686	-9.71787722350002e-05	9.443713773102043e-09	9.857711365182831e-06	0.0021037219756294	0.0002078487144278	4.320108808933069e-08	4.425646150746066e-06	-0.0001828031982808	0.0002077661266359	3.3417009301689485e-08	4.316676337728483e-08	0.0
940.6727554943916	-0.989030032657638	884865.2329294115	0.9781804054987684	1506.4635012001345	-3.785057207603586	14.326658064831856	2269432.280448168	929.1116882790136	-0.8893723038924009	0.790983094930877	863248.529296679	1138.786063724467	998.1166130580104	0.932131	21.286673	0.1384275246728684	0.0678212124997465	0.0798273214	-0.047099247	-0.0327104948	0.0306954825	0.0853821941	0.0195152995	-0.0186039055	-0.0964915174	-0.1134688583	-0.1135137647	-0.0055420821	0.04346449	0.0471129253	0.0444601042	0.0031853836	0.0577744038	-0.2168997637	0.0841963857	0.1609552872	0.1744646523	0.0566789328	0.0943065018	0.1176002265	-0.1062291553	0.0415256714	0.0762695849	-0.2294745336	-0.0251188291	0.1855132664	0.2689610752	-0.0778169325	0.0196409173	-0.0147643553	0.0802692746	0.0303074143	0.0606249619	0.0127224987	0.0741073716	0.0624912282	0.0751766123	0.1137536686	-0.0401155016	-0.0425525129	-0.1898422459	0.0548184415	-0.0012243277	-0.0188206471	0.1307272022	0.237866873	-0.0698992159	-0.0396421974	0.0209221866	0.157721403	0.0783335175	-0.1674807877	0.1444411842	-0.0564460229	0.0807090389	-0.0533564429	0.0238265331	-0.109468906	-0.0268140595	-0.0252249881	0.0502725485	-0.0035840646	0.1271980986	0.0366054936	0.0959079865	-0.1161454254	0.0306072441	-0.0335876259	0.0223475893	-0.1177847049	0.1475373187	0.1304173552	-0.0399502303714029	0.0050205305607989	2.5205727111915745e-05	0.0015960209067281	-0.0605527976755269	-0.044331887736817	0.0019653162703097	0.0036666413063332	0.3286406049029864	0.0375310739279229	0.0014085815101832	0.1080046471910008	0.0027989667681823	-0.0003407324793863	1.1609862250873539e-07	7.834214969388868e-06	0.0016470717880132	-0.0004566501876162	2.0852939384991066e-07	2.712845474869e-06	5.069478366328986e-05	0.000233497981944	2.5699610906677603e-09	5.452130757196252e-08	0.0
940.5878063706256	-0.0849491237660231	884705.4214931055	0.0072163536286151	1511.0945330609331	4.631031860798657	21.44645609573228	2283406.68784664	930.2634480794272	1.151759800413629	1.3265506378488423	865390.0828326253	1141.2041248876092	983.6747340634872	0.947855	21.645752	0.1506411975904913	0.0830130479756155	0.0706757677	-0.0167036719	0.0231757546	0.1148544334	0.0053597173	0.0487540598	-0.0124021979	-0.1135641298	-0.0777532215	-0.1324407063	-0.1152168493	0.0958727506	0.089642064	0.0323952969	0.0299348154	-0.0530853648	-0.0282118632	0.0234579395	0.1935456856	0.0084141615	-0.0463210216	0.005562607	0.0434915513	-0.1104843121	-0.0713851026	0.0604729751	-0.1145105418	-0.0082927981	-0.0067717339	-0.0041638424	-0.0276760864	-0.1629944038	0.0389925738	0.0765989212	-0.0134947985	0.0132100302	-0.014912708	0.1389665686	-0.0216991385	0.1271396558	0.0246623056	-0.0620333172	-0.0982207286	-0.1380282148	-0.0763889737	-0.0159451271	0.0136284973	-0.0553703729	0.1087619461	-0.0367830264	-0.0595958185	-0.0316813671	0.0898952502	0.1404906509	-0.0791255768	-0.0014304179	0.069508009	-0.0040413516	-0.0152731842	0.1038113866	-0.1620673115	-0.0650199267	-0.0665158451	-0.0292872241	0.0763241103	-0.1269972801	0.0959329571	0.0414895169	0.1537465667	0.178958708	0.1174657427	-0.025032453	0.0814928961	0.1458854101	0.124097542	-0.0464808740168365	-0.0065306436454336	4.264930642364232e-05	0.002160471649369	-0.0178773194393357	0.0426754782361911	0.0018211964426876	0.000319598550336	0.2657803469250126	-0.0628602579779737	0.0039514120330574	0.07063919281158	0.0030439558964494	0.0002449891282671	6.001967296907368e-08	9.265667499529071e-06	0.0021715799332777	0.0005245081452644	2.751087944488056e-07	4.715759406614379e-06	4.869570257703569e-05	-1.999081086254172e-06	2.37127144947112e-09	3.9963251894191594e-12	0.0
942.920877395308	2.3330710246824538	889099.7810279375	5.443220406212835	1505.0005190224	-6.094014038533032	37.13700710183768	2265026.5622576936	931.3987352211057	1.1352871416784185	1.288876894060353	867503.6039714753	1139.3037864382572	1001.9019793908236	1.081588	24.699764	0.0830616658468324	0.0482683825289919	0.0294016667	0.0482078931	-0.0716392786	0.0978742813	-0.0024596652	0.0525903429	-0.0759391645	-0.1541021132	-0.0360617152	0.0304954409	0.0087723216	0.0904911945	0.0339053115	-0.0582993354	0.0998891539	0.0903819155	-0.0823586813	0.0556878908	0.0537454986	-0.1175943881	0.0086593807	-0.0421609962	-0.1157009947	-0.018147543	-0.189457924	-0.1747444636	0.0090858861	-0.0290670357	-0.0902407336	0.1857215689	0.0331823587	-0.0200405337	0.0393609132	-0.0341272845	0.064269853	-0.0112952638	-0.0422595015	0.0599290337	0.0498473751	0.0631542652	0.1793488324	-0.0399326409	-0.0884425895	0.0372848028	0.0085375609	-0.0108342981	-0.0996687783	0.0965673962	-0.0839603802	-0.0867749227	0.0594748304	-0.0552216499	0.143334138	0.0819093155	-0.0043138102	0.0725990958	0.0003274384	0.0685356831	-0.1138508761	0.053336324	0.0775614433	-0.0231109228	-0.1302531831	-0.1045475016	0.0005315555	-0.0702197141	-0.2419497315	0.0439084866	0.0483135301	0.0283235729	0.1492354594	0.2108049325	0.0989049013	0.1440342395	0.1170999511	-0.0569505464977027	-0.0104696724808662	0.0001096140418566	0.0032433647463869	-0.0583522492610342	-0.0404749298216985	0.0016382199440714	0.0034049849938218	0.2883180326632981	0.0225376857382854	0.0005079472784377	0.0831272879588346	0.0028989529823001	-0.0001450029141493	2.1025845111789287e-08	8.403928393586643e-06	0.0022180754307181	4.64954974404002e-05	2.161831282230261e-09	4.9198586163552845e-06	4.878484710698055e-05	8.914452994486163e-08	2.379961307251468e-09	7.946747219090332e-15	0.0
