global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
983.4986517622576	n/a	n/a	967269.5980181784	1303.1832888550553	n/a	n/a	1698286.6843510785	943.807500497186	n/a	n/a	890772.5979947457	1015.8045959472656	983.0233096016776	n/a	n/a	n/a	n/a	-0.0804752404	-0.1370186041	-0.005205062	0.133748523	-0.0695546538	0.0955506211	-0.1692365665	0.0239231213	-0.1498444654	0.0172162752	-0.0105676055	0.1598301794	-0.0451217469	0.0422784061	-0.0618461043	0.0255908442	-0.1643186055	-0.2280172235	-0.0776218447	0.1548771252	-0.0772967866	0.0018415599	-0.0907883182	0.0704232365	-0.2237485397	0.1461092739	-0.0399971742	0.0196732353	-0.178231689	0.0584438425	-0.0582329103	0.0184174826	-0.0350701727	-0.085153811	0.1811089746	-0.1862193879	0.1107666264	-0.1063589969	-0.2227549756	-0.086001389	0.1173206504	-0.030295365	0.0561673555	-0.0416568027	0.1652328781	0.0262955546	-0.0211627479	0.0758878508	-0.0939503456	0.0391174059	-0.0323775751	0.1077020825	-0.1421324654	0.1685038264	-0.10004214	0.1560193554	-0.0961570934	0.1266584542	-0.1185026367	0.1140630208	0.1940856	-0.1106216388	0.1439344648	-0.0807351483	0.0915796733	-0.0289382245	0.0009900992	-0.0743696911	0.0808435616	-0.0382454599	0.0627167681	-0.0425162236	0.0328646272	-0.010151436	0.0344578088	-0.0621574629	0.1986518255	-0.0930315325	0.0909875898	-0.0051550979	-0.0208711815	0.2087401281	0.153366806	0.1532882396	0.1370537272107981	n/a	0.0187837241423718	n/a	0.1952812047030505	n/a	n/a	0.0381347489102747	0.0538544974293557	n/a	n/a	0.0029003068933684	0.0047120342499718	n/a	2.22032667729073e-05	n/a	-0.0010351537383219	n/a	n/a	1.0715432619618046e-06	0.0009974458747274	n/a	n/a	9.94898273010708e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.7907604563868	0.2921086941291833	0.0853274891858567	967844.2603593558	1297.5884053048912	-5.594883550164013	31.30272193989587	1683735.6695816908	945.051670990454	1.2441704932680295	1.547960216318812	893122.6608418493	1015.8292211868908	963.5050896256058	1.038694	26.655972	0.2694910854423035	0.1185496627470453	-0.1397672583	0.100251191	-0.0466254462	0.1300489946	-0.0155408923	0.2055293487	-0.1139880729	0.0063601025	-0.2176913283	-0.1003570862	-0.0091379055	0.025305759	0.2506790822	0.0498922518	-0.1397347343	-0.0146732403	-0.0405386648	-0.26196472	0.0440654847	0.0262558521	-0.0644105233	-0.0127869632	-0.0246794803	0.019149784	-0.0732111752	0.0892600034	-0.0513538875	-0.0501362144	-0.050638479	0.0237079375	-0.0074762927	-0.0531072531	-0.0221402732	0.05603069	0.0460465112	-0.1371064985	0.2002989695	-0.1300234877	-0.2430579088	0.0244437843	0.0201652074	-0.0607332772	0.0422563372	-0.1375753366	-0.0605925241	-0.0093763033	-0.1008735445	-0.1005025974	-0.0012251406	0.0956316521	0.0870178333	0.044562854	-0.0065844163	0.2494630173	-0.0282869238	0.0783448329	-0.2369217859	0.0208983226	-0.178667582	0.1200277629	0.1730294629	0.0331564415	0.0703777397	-0.1051626265	0.0357194296	0.0190526534	-0.0270433166	0.0122228385	-0.0784465022	-0.0517498244	0.191606679	0.0677543259	-0.1122971245	0.0431768537	0.0168015281	-0.1875022308	0.1341381933	0.0126781205	0.0098191861	-0.1130033605	0.0308023534	-0.0237480461	0.1531573254	0.1524510324	0.1599201637538954	0.0228664365430973	0.0255744587750727	0.0005228739201794	0.1586219908427466	-0.0366592138603038	0.0013438979608554	0.0251609359789163	0.0185000700712834	-0.0353544273580723	0.0012499355338172	0.0003422525926423	0.0028787791296778	-0.0018332551202939	8.287369277468471e-06	3.360824336084168e-06	-0.0023530622464327	-0.0013179085081108	1.7368828357508351e-06	5.536901935586905e-06	0.0006563893495156	-0.0003410565252117	1.163195533895471e-07	4.308469781575125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.8503986685196	1.059638212132768	1.1228331406119287	969930.307757542	1309.786345499425	12.197940194533658	148.7897449894198	1715540.2708567388	947.9060717179782	2.854400727524194	8.147603513290647	898525.9207998088	1020.0322039471308	969.8714157387062	0.933714	23.961855	0.1341517412820563	0.0735885409449214	-0.0500222076	0.2165229632	0.0217187668	0.059264527	-0.0911426161	0.1716984503	-0.0311117147	-0.0872357528	-0.0594875767	-0.3150555122	-0.0350948337	0.0492938894	0.0965099609	0.093710529	-0.0439871404	-0.0068132185	0.0093044973	-0.1567512954	0.0458301034	-0.1349980436	0.0063624478	-0.0351822501	0.1362888858	-0.0680404582	0.0771912807	0.0893176081	-0.1193987758	0.0066592851	0.0149318414	-0.0794377716	-0.1365910856	0.1378592616	0.0530685698	0.1741771224	-0.0728605553	0.0527663044	-0.0504143536	-0.1812495184	-0.1489152968	0.2244737794	-0.0194375743	-0.0863706225	0.0328808732	-0.0588796089	0.015945163	-0.1137779297	0.0135242312	-0.1140480828	-0.0353351104	-0.0524172298	0.1031729415	0.0876696356	0.0748956929	0.0539071639	-0.0939986538	0.1966301603	-0.1778211052	-0.0143072571	-0.1545232313	0.097887731	0.1171011977	-0.0147846785	0.0583243859	-0.059508975	0.0508382227	0.1125597639	-0.0518067403	-0.06739851	-0.1134091793	-0.1161229152	0.0859460616	0.0598307281	0.0031665584	-0.0172705856	0.0435157184	-0.1403900191	-0.0349099515	0.0084498308	-0.0330084351	-0.0751597554	-0.0203756399	0.0084650185	0.1527386503	0.1507811905	0.131485712589523	-0.0284344511643724	0.0172884926151746	0.000808518013019	0.1668994601365341	0.0082774692937874	6.851649790959454e-05	0.0278554297938665	-0.043054881624613	-0.0615549516958964	0.0037890120782841	0.0018537228317094	0.0032181578030589	0.0003393786733811	1.0356539645388883e-05	1.1517788394591537e-07	-0.0019749531419412	0.0003781091044915	1.4296649489936426e-07	3.900439912863417e-06	0.0006561797448282	-2.0960468740001666e-07	4.393412498005869e-14	4.3057185752280164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.328679127235	-0.5217195412845967	0.27219127975821	968902.9485523672	1304.104343156873	-5.682002342551868	32.285150620764924	1700688.1378406193	948.4445229388298	0.5384512208515844	0.2899297172365617	899547.0130926644	1020.5159046441206	996.6714611194752	1.172829	30.098263	0.2973200115996624	0.1613859360388864	0.226819467	0.0170244831	-0.0555453384	0.0617876321	-0.0460107349	0.0670598173	-0.1147542823	-0.029846012	0.0887872819	-0.0623647005	-0.0661260887	0.1633546333	-0.1177047375	-0.0198218149	-0.1034876698	0.1061575197	-0.1201536117	-0.0496883042	-0.0066300402	0.1293167898	-0.0089559191	-0.0207598602	0.057104231	0.0390633593	0.1209670021	-0.0965996349	0.026848226	-0.2093959215	-0.0338083755	-0.0932548741	-0.0399928091	0.0179623319	-0.0185954933	-0.1167827108	-0.0005921215	0.0884287348	0.0515679249	-0.1028097418	0.0215444431	0.0618942559	0.2189053711	-0.0949679474	0.1155558936	-0.0205778792	-0.0569021961	-0.0617969225	-0.018012657	-0.0633538475	0.0988520448	0.0193387669	-0.043574227	-0.0237417684	-0.0260290473	0.0520685136	-0.0803331639	0.1074327291	0.0886975264	-0.1817436569	-0.0717497461	-0.0495852499	0.0890724405	-0.0021471668	-0.0100340406	-0.012155496	0.1965536734	0.1086123027	0.0121821061	0.0125171978	0.0629188105	-0.14431324	0.0441909835	0.0566679045	0.1049574883	-0.0995611063	-0.1161558064	-0.0324606352	-0.0070819522	-0.1142591717	-0.0388991804	0.0234363608	0.0257531065	-0.1073275255	0.1521113526	0.148287834	0.0982548102504523	-0.0332309023390706	0.0096540077373523	0.0011042928702688	0.2001979179632513	0.0332984578267172	0.0011087872936376	0.0400792063568206	-0.1520572510574425	-0.1090023694328295	0.011881516541971	0.023121407599146	0.0049844543043519	0.0017662965012929	2.484478471217218e-05	3.119803330479892e-06	-0.0023531097386131	-0.0003781565966719	1.4300241160647406e-07	5.537125441955811e-06	0.0003648672027722	-0.0002913125420559	8.486299715912877e-08	1.331280756588097e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.4302189507569	-2.8984601764781246	8.401071394629602	963205.2746697306	1298.4708134001748	-5.633529756698181	31.736657519603863	1686026.4532521118	947.2919649164728	-1.1525580223569705	1.328389994899411	897362.066795312	1018.5492398112682	969.225109326398	1.303534	33.452538	0.2271961585886364	0.0900515369316895	-0.0828368699	-0.0455101381	-1.70304e-05	0.1195372081	-0.0134942047	-0.0671494527	-0.1854198787	-0.002765122	-0.0739633089	0.0220340125	-0.086164466	0.0564519092	-0.0547689191	-0.0534415413	-0.2865253465	0.0102174145	-0.1335475481	-0.0841343827	0.0429870872	0.1542116236	0.1031248949	-0.1804655095	0.1308494631	0.035705292	0.0766458046	-0.0382955138	0.1131304893	0.1592000047	0.0693400898	-0.0970030479	0.106201547	0.0673779365	0.0707404733	0.0361670977	-0.0509712466	-0.0905293599	0.0128451225	-0.1795490456	-0.0516792724	-0.0516438762	0.0868151818	-0.1936866468	0.2447711332	0.0657690297	-0.2281842242	0.05952605	-0.0110002885	0.0955818882	0.0459816425	-0.0165653797	-0.0727811332	-0.1188876486	-0.0099774186	-0.0681585148	-0.02289613	-0.16372363	0.1428172708	0.1308500552	-0.0733194845	0.0349814695	0.0898688829	0.118447877	-0.2511988738	-0.1564327318	0.0028826404	-0.0114507547	0.3215507587	0.0740475871	0.059743495	0.027346701	0.2085317064	-0.1736193035	-0.0284702731	-0.2026609645	0.0303161936	0.2038429588	0.0614534929	0.3784866444	-0.0791941391	-0.0025293112	0.1730278008	0.0726703025	0.151276289	0.1449845808	0.0636487253829045	-0.0346060848675477	0.0040511602428683	0.0011975811098599	0.1466655166688326	-0.0535324012944186	0.0028657179883466	0.0215107737797356	-0.1239824608415176	0.0280747902159249	0.0007881938456681	0.0153716505963184	0.0040512962171459	-0.000933158087206	1.6413001039060677e-05	8.707840157179609e-07	-0.0016490864394254	0.0007040232991876	4.956488057991335e-07	2.719486084696744e-06	0.0009473434605934	0.0005824762578212	3.392785909253891e-07	8.974596323290788e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.0437042918315	1.6134853410746928	2.6033349458629176	966374.924547806	1312.0011300865126	13.530316686337756	183.06946963258991	1721346.965348286	946.0126483766504	-1.2793165398223891	1.6366508090631309	894939.930888604	1019.9672584768877	964.939667864199	1.222698	31.378057	0.1643912614914059	0.0839656390735159	-0.0385967989	0.1435723887	0.0345434451	0.0184619986	-0.1305477186	0.0080088914	0.0610268624	-0.1987551938	-0.0172060368	-0.1797267702	-0.1216336252	-0.053615865	-0.2068213063	0.0089211097	-0.0529704067	0.05430199	0.2001870104	-0.0813293581	0.0513129458	0.0215772535	-0.0357323031	-0.0225136771	0.0561759095	-0.0332656377	0.2490358173	0.063768046	-0.0406102823	-0.0440667066	0.0876513243	-0.1177878489	-0.1982500578	-0.1245603763	0.0097167556	0.0365284415	-0.0709626131	0.0770995995	0.0587971467	-0.0740198974	-0.0400738463	0.0986217008	-0.046685728	-0.1098383127	0.0142152813	-0.0870326865	0.0416930289	-0.108692764	0.1761531249	-0.0927146153	0.1335184731	-0.0964366513	-0.0104539408	-0.0244895423	0.0831104607	-0.2085543742	-0.0140944148	0.0279511019	-0.0845181874	0.0609821458	-0.0933274883	-0.0126012839	0.0274915636	0.0543037772	-0.028199266	0.0179662309	0.0018006864	0.0115771116	0.0539584211	0.0421246187	-0.1150403895	-0.1815154373	-0.0609143965	-0.0357289854	-0.0199756018	0.0815113139	0.000358494	-0.0292111162	-0.160385644	0.0501341968	-0.0667067167	-0.06282241	-0.0844234351	-0.0199510939	0.1502346003	0.1408894722	0.0974467302802253	0.0337980048973207	0.0094958652423069	0.0011423051350393	0.1587305721381398	0.0120650554693071	0.0001455655634774	0.0251953945313012	-0.1921977247156405	-0.0682152638741229	0.0046533222254162	0.0369399653858691	0.003310159325924	-0.0007411368912218	1.095715476300163e-05	5.492838915300618e-07	-0.001407974962184	0.0002411114772414	5.813474445753018e-08	1.982393494137036e-06	0.0009233330840436	-2.4010376549800003e-05	5.764981820631858e-10	8.525439840894657e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.1154940789702	-0.9282102128613589	0.8615741992601289	964550.8437099796	1288.4351801960015	-23.56594989051109	555.3539942420798	1660065.2135667028	946.377115267026	0.3644668903756383	0.1328361141800875	895629.6443011379	1018.2167744195564	980.9084533267552	1.237512	31.758215	0.1401114013452324	0.0914226606893905	0.209887778	-0.0902113556	9.19256e-05	0.128725089	0.0312637053	0.0648739507	0.1868590199	0.0280984521	0.0945224884	0.1091957784	0.1397989515	0.155251325	0.1091242607	-0.1034512958	0.0185794502	0.0399527005	0.101087168	0.0167986785	-0.0011106153	0.1586150041	-0.0677940577	0.1945118199	-0.0785223377	0.0849307625	0.1120619871	-0.047902962	-0.1726459607	-0.017982691	-0.0909754514	0.0995943207	0.0571246059	0.2405590716	0.0754645409	0.1678176027	-0.1954468615	-0.1823966268	-0.0099962964	0.2634232945	0.0832741096	-0.0706669656	0.1886964377	-0.0213383841	-0.1132166031	-0.0679173406	0.0633311023	-0.0754511856	0.0545929561	-0.1261088058	-0.047505041	0.1730438428	0.1578508773	0.167475159	0.1594265679	-0.103372472	0.0994119774	-0.0854889392	-0.0153152254	-0.2383647005	-0.0505488546	-0.0876212297	-0.044738261	-0.0050141693	-0.1845883406	-0.0057702353	0.1562252629	-0.0526757312	0.0756804357	-0.258582766	-0.0207938923	-0.062637722	-0.2125959647	0.0163367765	0.0751960655	-0.0371613547	-0.0993434471	-0.0017689793	-0.1740908902	-0.0574159677	-0.0446372371	0.1761051312	0.010700606	-0.1001164225	0.1489877092	0.136024874	0.0941474149728947	-0.0032993153073306	0.0088637357460784	1.0885481497186028e-05	0.171336001254545	0.0126054291164052	0.0001588968432087	0.0293560253258974	-0.2714077582115521	-0.0792100334959116	0.0062742294064234	0.0736621712174203	0.0038828172971811	0.000572657971257	1.507627016328874e-05	3.279371520442973e-07	-0.00173321295502	-0.0003252379928359	1.0577975198398996e-07	3.0040271474491603e-06	0.0009253695884622	2.036504418599953e-06	4.147350246977133e-12	8.563088752507014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.7107898489564	0.5952957699862509	0.3543770537635233	965720.49648556	1302.528767497993	14.09358730199142	198.62920303885377	1696581.1901598405	946.3853950848332	0.0082798178071925	6.855538292030298e-05	895645.3160298759	1018.8302514373742	963.7805889624136	1.186879	30.45883	0.1137069710432368	0.0596788494656787	-0.0327288028	-0.23949973	0.0970707099	0.1366613264	-0.0444910527	-0.0061695346	0.0632069697	-0.1341756829	-0.0564556565	0.1713743938	-0.1206814392	0.0009170903	-0.0713841043	-0.1647037813	0.1718368898	0.0362094899	0.1394800086	0.0120354405	0.1079545212	0.0864925361	-0.0579108937	-0.0216425944	-0.1989278195	-0.0413226983	0.1118512452	-0.252929684	-0.0487258503	0.2386737512	0.0768622563	-0.0781078391	-0.0471567646	-0.0481500747	0.0479723013	0.0497122255	-0.0717390404	-0.1518553161	-0.2708342447	0.0586519719	-0.0032226924	-0.185105603	-0.0188164551	-0.0518919207	-0.0843648933	0.1072159468	0.1792151095	-0.0115005757	0.1177929128	-0.0787769652	0.2015270146	0.0621275974	-0.0740061425	0.1115159618	0.0427286123	0.0017661006	0.0732145858	-0.1268132409	0.0638345918	0.2241745591	-0.082272998	-0.0619036159	0.0016375265	0.0090463435	0.0046668915	-0.1166528378	-0.0617907732	-0.0834326766	0.0476568127	-0.1263736068	0.1547472084	-0.1644648374	-0.1109609516	0.1703400426	-0.1064550332	0.1808194505	0.1009615379	0.1401603032	-0.0219901982	0.1337428348	-0.0518603875	0.0589105863	-0.0662316549	-0.0190324854	0.1475373187	0.1304173552	0.0793322886073042	-0.0148151263655905	0.0062936120156726	0.0002194879692284	0.1619255357905018	-0.0094104654640432	8.855686024994979e-05	0.026219879141041	-0.237181002477314	0.0342267557342381	0.0011714708080912	0.0562548279361436	0.0031200332773844	-0.0007627840197966	9.73460765198604e-06	5.81839460857212e-07	-0.0019448564789148	-0.0002116435238948	4.479298120660879e-08	3.7824667235768738e-06	0.001056034514358	0.0001306649258957	1.70733228593549e-08	1.1152088955153369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.1442993923296	2.433509543373134	5.921968697688119	970509.290625204	1300.343654047492	-2.1851134505009213	4.774720791560043	1690893.6186215836	947.545098487367	1.1597034025337507	1.3449119818483586	897841.713667434	1018.127823487457	963.1482092115614	1.084269	27.825562	0.2534941497176428	0.1481507883279307	-0.1176867031	-0.0941392471	-0.0331203254	0.0720271007	0.080984785	-0.0024576567	-0.0055619981	0.1798325439	-0.1351458055	0.1050816419	0.0923438451	0.0309234994	0.1151781638	0.0294945521	0.0268593311	0.0877659189	-0.0692024875	-0.1032419087	-0.0446116492	-0.0105975854	-0.0356049331	-0.0418432475	-0.2227496941	0.0117321281	0.077359833	-0.0022611277	-0.0957692784	0.018001653	0.0640463323	-0.0307436178	-0.0602885626	-0.101426734	-0.1693208302	-0.1313244225	0.0433086098	-0.0076021216	-0.1421830106	-0.015024731	-0.1316291334	-0.1273878274	-0.0478998272	0.0485481737	-0.0638958024	0.0143608017	-0.020366439	-0.0036909635	0.1201288844	-0.1053675154	0.0456316072	0.1615970352	-0.1601236809	0.042262387	-0.0230207292	0.0329047638	-0.0317264392	0.0052423667	-0.0456388171	-0.140620709	-0.0707915599	0.0408170403	0.040305479	-0.069827616	0.1608315198	-0.0584466827	-0.0277208921	-0.0028702026	0.0534221851	-0.1169671615	-0.0070070506	0.0018385863	0.0438797875	0.0240954788	-0.0701302444	0.1053227318	0.0054397608	0.1638888157	-0.020429219	0.0690042298	-0.0879074983	0.045312631	-0.0319358315	0.0618974322	0.1458854101	0.124097542	0.1138747860646844	0.0345424974573802	0.0129674669012776	0.0011931841305931	0.1552485988796519	-0.0066769369108499	4.458148651147004e-05	0.024102127454095	-0.1335303643555363	0.1036506381217776	0.0107434547830517	0.0178303582049222	0.0034680845382032	0.0003480512608188	1.2027610364124104e-05	1.2113968015755632e-07	-0.0001401353457657	0.0018047211331491	3.257018368434972e-06	1.963791513287229e-08	0.0010757436649428	1.970915058479997e-05	3.88450616774321e-10	1.157224432664567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.439909500062	2.2956101077323865	5.269825766723099	975037.5748734906	1313.9227040296682	13.57904998217623	184.39059841844025	1726392.8721646352	948.2186392462362	0.6735407588691942	0.4536571538580899	899118.5878139838	1021.5949567613708	976.3365248503508	1.19728	30.72575	0.153748265367829	0.0879664541255459	-0.063465817	0.1719946394	0.0046823441	-0.0009238925	-0.1757582473	0.0944472683	0.149574818	0.0014027294	-0.008023391	-0.1971648327	-0.0184882701	-0.092652054	0.0383605772	0.1335319368	0.0292233842	-0.140999873	-0.033415403	-0.0415261745	0.0607318039	-0.1520212292	-0.0253621178	-0.0779520643	0.0653650284	-0.1505395305	0.0738341276	0.0881419728	0.0374519581	0.2494568252	0.084069452	0.0419256635	0.0715442096	0.061821741	0.0698012035	0.1632236351	-0.0736833789	0.1525124024	0.1810120575	0.1842739233	-0.0367412766	0.1476966695	-0.1333330337	-0.0219186207	0.0151439769	0.0032365624	0.0176874399	-0.0968053898	0.0860934812	-0.0586132372	-0.230125667	0.0556758294	0.1341340155	-0.001733274	0.0775538302	-0.0666971985	0.134783601	-0.1732140038	-0.0436306133	-0.0035044035	-0.0470452058	-0.0261947467	-0.0442789254	0.0285709187	-0.0131139418	-0.0016666128	0.0755889705	0.1238229061	0.1613588308	-0.2077570634	-0.1917934485	0.0640949916	-0.1401819083	-0.1435185459	-0.0857034676	-0.0588119391	0.0193439254	-0.0009570696	-0.31597835	-0.1036893376	-0.0329529368	-0.1464795581	-0.0050863963	-0.0256910595	0.1440342395	0.1170999511	0.1060005830065051	-0.0078742030581793	0.0112361235977189	6.200307380144032e-05	0.1387515054814798	-0.016497093398172	0.000272154090588	0.0192519802733771	-0.216756349453064	-0.0832259850975276	0.0069265645954539	0.0469833150282187	0.0031547813060064	-0.0003133032321968	9.952645088727448e-06	9.815891530496199e-08	-0.0005950492828534	-0.0004549139370877	2.069466901566319e-07	3.540836490243457e-07	0.0009209411579483	-0.0001548025069944	2.3963816171782186e-08	8.481326164031557e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
