global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1005.4848254838672	n/a	n/a	1010999.7342783228	1302.053871546036	n/a	n/a	1695344.284408021	957.6983378396104	n/a	n/a	917186.1063007526	1030.2223379899465	1005.2901679964048	n/a	n/a	n/a	n/a	-0.1713024477	-0.0209035422	-0.0344963664	0.1367723243	-0.0181553041	0.0940157093	0.0511758214	-0.2466412309	0.0503505432	-0.0826787261	0.053742295	-0.0170820009	0.150264512	-0.1300033453	0.0981842023	-0.0142346103	0.1574938086	-0.0161403254	0.1814143447	-0.0189284441	0.0098929556	-0.0949342863	0.008663257	-0.1518241247	0.0323852545	-0.0682413925	0.0513183908	-0.0276359988	0.1485196671	-0.1867599624	0.0047692672	0.000554135	0.1756274016	-0.2425053539	0.0210290118	0.0137885711	-0.0641343471	-0.0576744347	-0.1231058939	0.0106281129	-0.0869501854	0.0021809126	-0.1246870722	0.1154262764	-0.047277464	0.1687336141	-0.0532380797	0.0545974284	-0.1150897875	0.0443782851	-0.0400668006	0.034341383	-0.1692721979	0.0552358271	-0.0207005755	0.0447216353	-0.0460433008	-0.0388466448	0.0286070629	0.0012629684	-0.1178053514	0.1306540542	-0.0382736402	0.1207745915	-0.0745046567	0.0946102284	-0.0629414488	0.0281337447	-0.215962952	0.1464157255	-0.0158480676	0.0029363409	-0.023114019	0.007136426	-0.1114646792	0.1023766975	-0.2106658677	0.1496028329	-0.1765050636	0.0916384783	-0.0781367324	0.153366806	0.1532882396	0.0176317025475896	n/a	0.0003108769347266	n/a	-0.0005497909387912	n/a	n/a	3.0227007637690905e-07	0.0002102038594671	n/a	n/a	4.4185662534864335e-08	-0.0011421416049888	n/a	1.3044874458463922e-06	n/a	-0.0008020144305147	n/a	n/a	6.432271467538186e-07	0.0009000424521475	n/a	n/a	8.100764156676848e-07	0.0	0.0	0.0	0.0	0.0	0.0
1005.8187731942368	0.3339477103695571	0.1115210732610696	1011671.4045099596	1314.6457380637144	12.591866517678454	158.5551023990317	1728293.4166090882	958.5205624708487	0.8222246312383277	0.676053344215004	918761.6686794322	1029.10108269379	1013.626505882163	1.212183	26.339355	0.1049984249393908	0.0473526787219713	0.088736719	-0.1251491108	-0.0284981528	-0.0009963129	-0.1020878153	-0.0390737237	-0.084281169	0.0453886166	-0.0965622397	-0.1784563586	-0.006658409	0.0167508195	0.0825333653	0.0251164418	0.0409368241	0.0224213468	0.1020283091	-0.0579121476	-0.0982721791	0.1649893529	-0.0936464716	0.0275003599	0.0136006806	-0.0943898938	0.0438721096	0.0798866564	-0.1447259217	0.0751332648	-0.0154991294	-0.1579222136	0.1013717967	0.1275327864	0.1081813663	-0.0297768397	0.1771598575	0.02530206	0.084278199	0.0508230834	0.1081687175	-0.0831725798	-0.0119763388	0.1681622727	-0.0009549644	0.1999975479	0.0183757562	-0.02826006	0.1411469627	-0.1217525963	-0.0365829688	-0.0598194445	0.063877257	0.096225098	-0.0394358917	-0.0098407948	0.0852217241	-0.0456607455	0.1389696322	-0.0196142935	0.0215929978	-0.0450897497	-0.0743309687	0.0033356637	-0.0651536697	-0.0087160472	-0.0666896352	0.0657300438	0.1463400599	-0.009390476	-0.1198935453	0.0334485733	-0.0397850261	0.0698758852	0.0775993835	0.0200203906	-0.0905998044	0.2625202171	-0.2374092286	0.0517134799	-0.1289656559	0.0198115661	-0.0573882307	0.1531573254	0.1524510324	0.0103973436695525	-0.0072343588780371	0.0001081047553827	5.233594837623423e-05	0.0091624201435394	0.0097122110823306	9.432704410774534e-05	8.394994288673656e-05	-0.0170905395743261	-0.0173007434337932	0.0002993157233619	0.0002920865429416	-0.0015749612086297	-0.0004328196036408	2.480502808688325e-06	1.873328092958657e-07	-0.0001349604058999	0.0006670540246148	4.449610717548023e-07	1.8214311160665765e-08	0.0005848938494986	-0.0003151486026489	9.931864175155425e-08	3.42100815181291e-07	0.0	0.0	0.0	0.0	0.0	0.0
1007.170254120735	1.3514809264981975	1.826500694688427	1014391.9207856258	1309.7181698725774	-4.92756819113697	24.280928278304877	1715361.6844943734	959.549388737465	1.0288262666163064	1.058483486879647	920735.0294264428	1030.8333860483297	1036.7541244964889	1.313506	28.540993	0.3122810267945174	0.2027575822022772	0.0818806804	0.2056352707	0.0563383265	-0.0131630245	0.0747098051	-0.138422139	-0.0884240085	0.0669379792	0.1295467256	0.0294752835	0.093365642	-0.0621325487	-0.212693792	-0.0334561992	0.1163280047	0.0331973735	0.0434166271	-0.0856579761	-0.0290691362	-0.0138878325	-0.130097633	0.1478696865	-0.1058717299	-0.0336272118	0.0041852056	-0.0619738998	0.0209798845	0.1755301343	-0.1542305402	0.1372779806	-0.033088913	0.080374807	0.0742893787	-0.0599638849	0.0312243192	0.0437714387	-0.1461978395	0.1005907598	0.0813847444	0.1482232066	-0.0855193926	0.0043929922	-0.0741373679	-0.1131482891	-0.0264933473	-0.0540688845	0.2184307717	-0.107031707	0.0123109755	-0.0600645199	0.0544018297	0.0851004854	-0.2080555102	-0.0699619996	-0.0289505244	-0.1393433618	-0.0603474396	0.0498662726	-0.1183981207	0.0037208204	0.0610425052	-0.1518386733	0.0690777209	0.0922537432	0.0832562065	-0.0021134668	-0.0968176792	-0.1422586347	-0.1745561701	-0.1933329655	0.0050638962	0.1041034437	0.0919258273	0.065661076	0.0681885808	0.1779076826	0.0772762084	-0.0377975678	-0.0438483818	-0.0685287974	-0.0783608733	0.1527386503	0.1507811905	0.010130978073505	-0.0002663655960475	0.0001026367167258	7.095063075774026e-08	0.0509255722177499	0.0417631520742105	0.0017441608711736	0.0025934139057052	-0.0945587012432724	-0.0774681616689463	0.006001316072366	0.0089413479808144	0.0017899621484202	0.0033649233570498	3.203964492777058e-06	1.1322709198819968e-05	9.275888861726143e-05	0.0002277192945171	5.1856077095393723e-08	8.604211417509513e-09	0.0008479181470378	0.0002630242975392	6.918178109598964e-08	7.189651840760163e-07	0.0	0.0	0.0	0.0	0.0	0.0
1008.2416942928696	1.0714401721346576	1.1479840424639447	1016551.3141105564	1325.1077590355503	15.389589162972923	236.8394546050937	1755910.573056218	959.8573546452308	0.3079659077657197	0.0948430003459638	921326.1412665404	1031.5900764233013	1023.3763777829467	1.191957	25.899872	0.183245035575394	0.0885498876091718	-0.047207034	0.1229893246	-0.0211751085	0.0577967248	-0.0897476591	0.0796809157	0.0147146627	-0.0249703799	0.0610243937	0.147645898	-0.0324589261	-0.0815165687	-0.1095506891	0.1162870128	0.0868744807	0.1089353083	0.1059975946	0.0329549305	0.0756308158	-0.0467934724	0.0751769959	0.2802747426	0.0498484851	0.1679569592	0.0768798947	0.1524618906	0.0161877133	-0.163811643	-0.0129912755	0.2056199997	-0.228717397	0.1224112215	0.0196727784	0.2507112274	-0.0352892358	-0.0201527635	-0.0534140107	0.0904492852	-0.0746964503	0.1212652601	-0.0120710938	-0.2473390588	-0.1147832035	-0.0055654012	0.2443577364	-0.0580441777	-0.0142407009	0.0114667146	0.0043050222	-0.0946625289	0.1302332327	0.0626820956	0.1762664733	0.0659813876	0.0112040138	-0.1217547696	-0.2598339562	0.0508150482	-0.105856306	-0.0861323182	0.106627704	0.0207866849	0.1743444092	0.1194673747	0.0765707446	0.072183491	0.0043377194	0.0763909311	0.1401639104	-0.0774633702	-0.1300317285	0.2232283569	-0.1285278012	0.0213111166	0.0395301441	-0.0265377576	-0.1875060648	0.0356577818	0.0261856234	-0.1104478795	-0.0970449438	0.1521113526	0.148287834	-0.012493835090936	-0.022624813164441	0.0001560959152795	0.0005118821707258	0.0202219660726115	-0.0307036061451383	0.0009427114303157	0.0004089279118418	-0.1672005273247947	-0.0726418260815223	0.0052768348964581	0.0279560163376894	0.0007259955081618	-0.0010639666402584	5.270694778711102e-07	1.1320250115827478e-06	1.1307832990414823e-05	-8.145105562684661e-05	6.634274462727661e-09	1.2786708693911384e-10	0.0008479962548384	7.810780059997088e-08	6.1008285145648095e-15	7.190976482199526e-07	0.0	0.0	0.0	0.0	0.0	0.0
1008.49516939206	0.253475099190382	0.064249625909574	1017062.5066871198	1315.9241333007812	-9.183625734769066	84.33898163631267	1731656.3246034123	959.8693313826376	0.011976737406826	0.000143442238912	921349.1333289518	1033.2601194021618	1026.6717069958656	1.062063	23.077425	0.0503206062282986	0.025406191571232	-0.0947314592	-0.0173447487	-0.0716068405	0.108170185	0.0888898633	0.1203160558	-0.0377096888	-0.1312602635	-0.038394372	0.15335578	0.0985064009	-0.0852301884	0.1017538838	0.1625928436	0.0794886956	0.1173900587	0.0487251902	0.114994655	-0.0157849767	-0.0847089896	0.1332519656	-0.001105867	0.0265058559	-0.0893491143	-0.1049992561	0.0611584781	0.0644168024	-0.032375638	-0.1478437498	-0.0569576698	0.0827530488	-0.0025427549	-0.2000206214	0.0739045339	-0.0878206084	0.213016683	-0.0591237106	0.0972067629	-0.1276551432	-0.033949247	-0.0987249497	-0.0928398124	-0.0374773813	-0.1637176176	0.0735172983	0.0666695743	-0.0096951163	-0.0966912198	0.0805438099	0.0648880228	-0.1784950404	0.0508425011	0.1329261815	-0.1186500777	0.0990753682	0.1096405158	-0.0536373617	0.0843404307	-0.1341916826	-0.0928928779	-0.009416069	0.1541149251	-0.0165329745	0.1080521086	0.0697388687	0.0064619835	-0.0375576316	0.0052342648	-0.0326209313	0.0173921376	-0.0011928896	0.061098354	-0.0328421274	0.1044567943	-0.1034652999	-0.0638195746	-0.1444746751	-0.1116338928	-0.1283602094	-0.1301229533	-0.1209653882	0.151276289	0.1449845808	-0.0096385300965806	0.0028553049943553	9.290126242269003e-05	8.152766610790889e-06	0.0365875180384591	0.0163655519658476	0.0002678312911468	0.0013386464762145	-0.1751638225111946	-0.0079632951863999	6.34140702257399e-05	0.0306823647167332	0.0008541374841284	0.0001281419759665	7.295508417931927e-07	1.6420366004624686e-08	-0.0003231376724293	-0.0003344455054197	1.118537960954485e-07	1.044179553430256e-07	0.000848137855086	1.416002475999401e-07	2.0050630120364334e-14	7.193378212298806e-07	0.0	0.0	0.0	0.0	0.0	0.0
1007.8580748748308	-0.6370945172292295	0.405889423883545	1015777.8990904	1320.0443596473108	4.120226346529535	16.976265146636116	1742517.1114366788	958.910060051306	-0.9592713313315926	0.920201487114686	919508.5032675992	1030.5438896857574	1023.8175653239352	1.187624	25.805723	0.1599085387781443	0.1074172068600289	0.0270227299	-0.140152469	-0.0186853378	-0.0913996929	-0.0292281889	-0.0832263006	0.0052627877	-0.0063937361	-0.1216337596	0.0048206603	-0.0278229221	0.0373406584	-0.0287861297	-0.1033471969	-0.1061599496	0.0661714747	-0.0972589682	0.0641817219	0.1113770252	0.2273021285	-0.0150973164	-0.0160311345	-0.050601551	-0.0310371019	-0.0494273494	-0.004683053	-0.1001602077	0.0479640755	0.0756415671	0.1981461351	0.0046058044	-0.0602745202	0.0843045415	-0.1823485925	0.0963966906	0.024155168	-0.0275440546	0.0289118224	-0.0008267003	-0.1414458381	0.0184446331	-0.0450552019	0.1700743437	0.0736389362	-0.0895946435	-0.1256046335	0.0946399545	0.075217281	-0.0959887988	-0.0457041544	-0.0463942258	0.0179804586	-0.1492945661	0.1241962087	-0.053578958	0.060061593	-0.0456489818	0.0599347009	-0.0619982661	0.0673834849	-0.0765765914	0.0081028586	-0.0657121133	-0.0605781401	0.0289898068	-0.0224978591	-0.0557958281	-0.0115016768	0.0068207993	0.0032248783	-0.0251935119	-0.0905055656	0.0912542966	-0.084556867	-0.0884452354	-0.0143164681	0.0608393971	0.0715181005	-0.0990854085	-0.0589901965	-0.0994239218	0.1502346003	0.1408894722	0.0086494087937865	0.0182879388903671	7.481227248203126e-05	0.0003344487088578	0.0361888960761689	-0.0003986219622902	1.5889946882009018e-07	0.0013096361992117	-0.0796805866759626	0.095483235835232	0.0091170483255665	0.0063489958930255	0.0004914029503639	-0.0003627345337644	2.414768596263456e-07	1.3157634198534912e-07	0.0002287086360777	0.000551846308507	3.045343482128031e-07	5.2307640216521816e-08	0.0008479438555524	-1.9399953359998826e-07	3.763581903701296e-14	7.190087821690694e-07	0.0	0.0	0.0	0.0	0.0	0.0
1006.6916329024696	-1.1664419723612127	1.3605868748859162	1013428.0437558404	1307.9782070257725	-12.066152621538322	145.5920390862561	1710806.9900543543	962.9428291890158	4.032769137709806	16.263226918064696	927258.892286546	1032.1841648673314	996.4026747340332	1.317456	28.626812	0.3459778194091314	0.2189251810609414	0.0028973383	-0.1536337942	-0.221160523	0.0626936528	-0.0707633087	-0.197126767	-0.1222355874	-0.15613757	-0.1047042421	0.0650529513	0.0796513104	-0.0301527701	-0.1312771002	-0.0719333603	-0.2332011974	0.1383901587	-0.0244257893	0.2979243731	0.0271651015	-0.0022280087	0.019183667	0.0494125625	0.1753306548	0.3080525191	0.1251766807	0.1114613231	0.1870939517	0.2006773992	0.101251371	-0.0259275465	0.2830242875	-0.0246226219	-0.1390061777	-0.1185532552	0.152329917	-0.118732818	-0.0038353554	0.1706159215	-0.1154575643	-0.0292751452	-0.0971089321	-0.270001493	0.1264848762	0.1418366632	0.2399159876	0.0339966159	-0.1359626071	0.0111486136	0.0328249672	0.1883576878	0.3948483511	-0.1431632296	-0.2308765447	-0.2308869271	-0.278012812	0.2153182141	0.1098882189	0.137045568	-0.1549496571	-0.0568962119	-0.106617044	-0.0135486749	-0.0137360782	-0.0644794809	0.3783178045	-0.2096421812	0.1104062179	0.2549618934	-0.3488542039	0.0275045746	-0.2913880686	-0.0344121099	0.011918114	-0.2184493545	-0.1771418482	-0.23635058	0.0222731875	-0.1378490785	0.2360485892	0.0971628276	0.0468247838	0.1489877092	0.136024874	0.0086653691362243	1.596034243779923e-05	7.508862226702867e-05	2.5473253073181507e-10	0.0853464352835544	0.0491575392073855	0.0024164636609256	0.0072840140156099	-0.2857071476815207	-0.2060265610055581	0.0424469438397769	0.0816285742363102	0.0002330367152007	-0.0002583662351632	5.4306110631532173e-08	6.675311147240598e-08	-0.0007543350951344	-0.0009830437312121	9.663749774754076e-07	5.690214357514243e-07	0.0014220890662521	0.0005741452106997	3.29642722969403e-07	2.0223373123537696e-06	0.0	0.0	0.0	0.0	0.0	0.0
1010.1297972710396	3.4381643685700283	11.82097422530454	1020362.2073348316	1324.7569294464895	16.77872242071703	281.5255260714724	1754980.9221164912	960.4105793056204	-2.532249883395366	6.4122894719558445	922388.4808421576	1032.954841437206	1050.796011711822	1.501027	32.615616	0.492794978736329	0.2751142945553002	0.0115002682	-0.0922072657	-0.0082549809	-0.1800181597	0.0568755983	-0.0656144975	0.0249252528	0.0041653253	-0.199853941	0.0014742285	-0.0173723135	0.1347431076	-0.0711004855	-0.0606850297	-0.1775060205	-0.0279208083	-0.0678198856	0.130599714	0.0141399939	0.0901495045	0.0854537266	0.0403762164	-0.1769520499	-0.0262657937	-0.192684999	0.0366944844	-0.1948241499	0.0423836059	-0.0349957086	0.1487529607	-0.0550240235	-0.0796973455	-0.0437197216	0.2002904497	-0.114818955	-0.1214638305	0.0973164438	-0.0196363058	-0.0145477782	-0.0762927321	0.035354709	0.0097332999	0.1642108005	-0.0825007	-0.0504916098	-0.2553729763	0.1981795679	0.0962790638	-0.0293188517	0.0104737989	-0.0034067607	0.0763079395	0.065861244	0.1137089082	-0.0665653471	0.1645563337	-0.0044067078	0.0622831371	0.0232514255	0.0945359574	-0.1276402368	0.0421382776	-0.0056472105	-0.1507540755	0.1428780113	-0.0320152056	0.0625431681	-0.041550536	0.0712174642	0.0870870716	-0.0441721884	0.0399091948	-0.1658565329	0.0005262858	-0.0538006686	-0.0012466507	-0.0511638098	0.0820582942	-0.1849628281	0.0284699049	0.2292932216	0.1475373187	0.1304173552	0.0369655447602923	0.0283001756240679	0.0013664514994251	0.000800899940353	-0.0254883359026791	-0.1108347711862335	0.0122843465039047	0.0006496552670878	-0.0742928404794582	0.2114143072020625	0.044696009289728	0.0055194261465062	-0.0020007065581596	-0.0022337432733603	4.002826731862832e-06	4.989609011282388e-06	-0.0006569091938701	9.74259012643e-05	9.491806237161131e-09	4.315296889910647e-07	0.0009083437463974	-0.0005137453198547	2.6393425367260804e-07	8.250883616192641e-07	1.0	0.0	0.0	0.0	0.0	0.0
1007.814578087184	-2.315219183855561	5.360239869292809	1015690.2238050489	1313.9418627421062	-10.815066704383298	116.9656678202602	1726443.218666196	959.4307260086288	-0.9798532969916778	0.9601124836254612	920507.3180094444	1031.2675705048982	1045.134880552596	1.33597	29.02911	0.3556837196442731	0.1943006888718	0.1639506208	-0.0031898283	-0.0550814631	0.0745601425	0.0762598407	0.2032918065	-0.0750228186	0.0754353779	-0.004619828	0.1090863728	-0.0440190954	-0.1337643421	0.0894552652	0.0113168267	-0.0449509033	0.0876859195	-0.0674207557	0.0414422227	-0.2010803608	0.1346868263	-0.0466452334	0.0930539795	-0.1009141909	-0.0626986246	0.0424001328	-0.0637071954	0.0233238363	0.0155075898	-0.0082657886	0.0529069609	-0.1207078615	-0.103042676	-0.110061532	-0.1013974275	0.0049393489	0.1167888227	0.2513264048	0.0839678717	0.1537638924	-0.0081472429	0.0167529814	-0.0822489337	0.0506219949	0.0366408443	-0.0537740186	-0.1134798523	-0.1877997344	0.0146720205	0.0459525936	-0.0512669	-0.2806300153	0.0490516504	-0.0981342749	0.0235381348	-0.0507207726	0.1068744097	0.1352597869	0.0305233378	-0.0881749119	0.0140322022	-0.0910320698	-0.129770455	-0.0323245159	-0.0985282169	0.0269620917	-0.0378186877	-0.1601260809	-0.0509261234	0.1398410666	0.0097259043	0.3048894132	-0.0501474638	0.0303593469	0.0454760309	-0.1042276436	-0.1196994139	0.1041024868	-0.0765128494	-0.0306581329	0.1089247923	-0.0306150572	0.1458854101	0.124097542	0.0112921155982093	-0.0256734291620829	0.0001275118746833	0.0006591249649404	0.0294215504249137	0.0549098863275928	0.0030150956165091	0.0008656276294057	-0.0352439964068906	0.0390488440725676	0.0015248122234036	0.0012421392827289	0.0016159788110916	0.0036166853692511	2.611387517897021e-06	1.3080413060155689e-05	-0.0007910504006514	-0.0001341412067813	1.7993863356743495e-08	6.257607363707405e-07	-6.18608792106953e-05	-0.000970204625608	9.412970155513444e-07	3.826768376720234e-09	0.0	0.0	0.0	0.0	0.0	0.0
1006.820017526432	-0.9945605607520064	0.9891507090033456	1013686.5476919248	1308.8024135491787	-5.139449192927486	26.41393800668299	1712963.757712155	960.3698342394472	0.9391082308184197	0.8819242691909019	922310.2185171032	1029.999752346694	1020.4812003201883	1.342365	29.168064	0.2409317401600014	0.1108902810033842	0.0078909897	0.186880437	-0.0203253896	-0.0404863003	0.0282494015	-0.2469519161	-0.0131056718	-0.0527851255	0.0843559257	-0.0310363616	-0.1541246135	0.102000411	-0.1870454534	-0.1870389198	-0.1210854319	-0.0054552632	-0.0979338003	0.1022395216	0.0795396334	-0.1989876825	-0.0084164499	0.0023806582	-0.1929641988	-0.1886694691	-0.0436543238	-0.0270939224	0.0840548094	0.0277604609	0.0746386173	-0.0436024991	-0.0409994993	-0.0230001691	-0.067181166	0.0545538313	0.0768034735	0.0493211607	0.1003739806	-0.0241934705	-0.0137487785	0.1889438967	-0.0087813287	-0.0215548624	0.0894571018	-0.0145914329	-0.2429350609	-0.1230927971	-0.1292797223	0.0103062552	-0.187232416	0.1618371263	0.0306223489	-0.0511118513	-0.0087651922	0.0857207203	-0.0818302272	0.0074665139	0.0720011051	0.0501375888	-0.0690362511	0.0058250508	-0.0538962784	-0.0959031186	0.1648934307	-0.023576102	-0.1071944909	-0.0726792955	-0.0901218286	-0.0364614463	0.0856480287	0.039099896	0.0412802301	-0.0775244307	-0.0485818644	-0.1475333799	-0.0635125351	-0.0912549913	0.2282320151	-0.0869781056	-0.0841618702	-0.0902835563	-0.0556695211	0.1440342395	0.1170999511	-0.0146848206846783	-0.0259769362828876	0.0002156439585411	0.0006748012186452	0.0080409759634534	-0.0213805744614603	0.000457128964302	6.465729444483532e-05	-0.0926731955245259	-0.0574291991176353	0.003298112911293	0.008588321168727	-0.0001949983540102	-0.0018109771651018	3.8024358066687286e-08	3.279638292520152e-06	9.200317430080318e-05	0.0008830535749522	7.797836162358664e-07	8.464584081423972e-09	-3.2991013304333787e-05	2.886986590636152e-05	8.33469157451295e-10	1.088406958846729e-09	0.0	0.0	0.0	0.0	0.0	0.0
