global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1699.2869929414385	n/a	n/a	2887576.2843799563	2319.3066232922006	n/a	5379183.21284707	n/a	1704.8761922396147	n/a	2906602.830865448	n/a	1852.6428167483227	1331.1332366949644	n/a	n/a	n/a	n/a	-0.0249059907	0.0816281718	-0.0080728836	0.1057065318	-0.093805981	-0.0573166897	0.0201580084	0.0427145532	-0.0263619305	0.0839817856	-0.0715254095	-0.0977573455	0.1067079001	-0.0024932555	0.0810762119	-0.0934908231	-0.0480184276	0.0493183561	-0.05420977	0.0449811649	-0.2712114966	0.0246719864	-0.1931499907	0.0025412172	-0.1965019721	0.018307893	-0.019389143	0.0150210936	-0.0606345221	0.1090056841	0.0634564642	-0.1058177097	0.0705623724	-0.0367734693	0.0770097872	-0.0612627963	0.049922637	-0.0459692794	0.1270411744	-0.0392423475	0.1127583267	-0.0831653664	0.0235774554	-0.0566592459	0.2188365203	-0.24159815	0.1247088837	-0.0568571874	0.0932099484	0.0695658322	-0.0397732865	0.156044846	-0.0581441083	0.0211773793	-0.1088216321	0.2021202527	-0.0397592337	-0.0081306717	0.0126969531	-0.0599882133	0.0630529988	-0.0136200319	0.0395605615	-0.1334253564	0.0152296048	-0.0784433672	0.0073069038	-0.0433904299	0.0183741557	-0.0702553428	-0.0283741171	0.153366806	0.1532882396	-0.1096628226971745	n/a	0.0120259346819119	n/a	-0.0090829859246781	n/a	n/a	8.250063330790048e-05	0.2650429728812682	n/a	n/a	0.0702477774737406	-0.0054413530865842	n/a	2.96083234128794e-05	n/a	0.0031830615572456	n/a	n/a	1.0131880877214783e-05	-0.0029503720610054	n/a	8.704695298361253e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1701.7562845412697	2.4692915998311946	6.0974010049969	2895974.451975707	2326.138770390483	6.8321470982823485	5410921.579113748	46.67823397256792	1700.2531380286584	-4.6230542109562975	2890860.7333763004	21.37263023744076	1850.2555100608008	1337.9058912393484	0.924571	24.853764	0.1003596533274408	0.0493590768008786	-0.0201379029	0.0689415486	-0.0585564784	0.0821606081	0.0574799562	-0.1063776208	0.0213731518	0.0112150734	-0.0240290748	0.0457867569	-0.1934707759	-0.1109538649	0.1115555812	0.0735222523	0.1577844	0.0087546016	-0.1005662762	0.0419017716	0.1159539306	0.1499215165	-0.0997163778	-0.0518047531	-0.0294114863	-0.0429616764	-0.1538786715	-0.007993665	0.0646991757	-0.1677168162	0.0482143071	-0.091600873	0.1110879864	-0.1094761507	0.0767599491	-0.0012953076	0.1555562225	-0.0404745797	-0.0001793782	0.0965759789	0.1214480512	0.1367159796	0.0904005549	-0.0592412651	-0.0017003348	-0.1699025515	0.0726435618	-0.014460341	0.0413492693	-0.0500365025	0.116168971	0.0738346741	-0.0391904912	0.1958393202	-0.0557830615	0.0354964284	-0.169489111	0.1626603797	-0.0288762804	-0.0289686886	-0.0854299612	-0.0591355252	0.0206962111	0.0185835026	-0.0209153696	-0.0130153421	-0.0567814239	0.0581345313	0.0607089539	-0.0895337537	-0.0029850339	0.041212329	-0.1172456326	0.1531573254	0.1524510324	-0.128192016365304	-0.0185291936681294	0.0164331930598023	0.000343331017991	-0.0105510022612804	-0.0014680163366023	2.1550719645312394e-06	0.0001113236487175	0.2918648414573823	0.026821868576114	0.0007194126339143	0.0851850856789429	-0.0056629670456914	-0.0002216139591071	3.2069195760586785e-05	4.911274687116761e-08	0.0035732014768425	0.0003901399195969	1.5220915686307577e-07	1.2767768794109423e-05	-0.0034094296772332	-0.0004590576162277	1.162421072399848e-05	2.1073389501674997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1703.71785438652	1.961569845250324	3.84775625779538	2902654.527355408	2321.8876019820427	-4.251168408440208	5391162.036237921	18.072432836920047	1702.7179412841797	2.4648032555212467	2899248.387571035	6.075255088428136	1851.0287324549788	1350.8423182033432	0.915686	24.614923	0.1107733289601534	0.0543215863531641	-0.0671330647	0.085069595	-0.0577216117	0.1156561362	-0.0408792137	-0.1028032595	0.0618033465	0.046330118	-0.0836439104	-0.0156446236	-0.0259934933	-0.0885296283	0.1774710809	0.0439204448	0.1338122108	-0.1202347151	-0.0100587549	0.1187353187	-0.0762904783	0.0658982057	-0.0752079516	-0.0047757661	-0.0750571603	0.0013915598	0.0060707231	-0.0177413629	-0.0996874021	-0.0541972791	0.1073924015	0.1990641236	0.1565196144	-0.0904656406	0.1192889936	0.0182246717	0.1102128422	-0.1070048408	0.0715919579	-0.0269370409	0.147132881	-0.0746725023	0.0822081492	0.1200686276	0.1017159981	-0.0199807422	0.1484111183	-0.0954158042	0.0604913946	-0.0456385511	0.1453168797	0.0515301764	-0.0513112783	0.2147269385	-0.0539225595	-0.0156697458	-0.1360619451	0.1882658542	-0.0431623595	-0.0251083711	0.0103527093	-0.0324527733	0.0037194722	0.0520962073	0.0605286236	-0.1569846592	-0.0145887096	-0.0765726526	0.0471504924	-0.0614708274	-0.0350870071	-0.0489897676	-0.0287012709	0.1527386503	0.1507811905	-0.1320886405812729	-0.0038966242159688	0.0174474089706086	1.518368028047522e-05	-0.0352001245219497	-0.0246491222606692	0.0006075792282214	0.0012390487663607	0.2558303335935221	-0.0360345078638602	0.0012984857569906	0.0654491595865728	-0.0063130072376329	-0.0006500401919415	3.985406038240538e-05	4.225522511393424e-07	0.0037331843124233	0.0001599828355807	2.5594507680473216e-08	1.3936665110523426e-05	-0.003523268142104	-0.0001138384648708	1.2413418401164971e-05	1.2959196084140382e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1703.9614125372216	0.243558150701574	0.0593205727731706	2903484.495415844	2315.433335387591	-6.454266594451838	5361231.530624104	41.65755727225692	1704.7395271888147	2.0215859046350038	2906136.8555599432	4.086809569818925	1853.5887091857564	1348.2830195097004	1.057668	28.431608	0.1821323913126444	0.1001685461082496	-0.0477057659	0.0808014244	-0.0029711366	0.0426021189	0.1027575508	-0.0395614286	0.0064039305	0.0449551611	-0.0033396216	0.0165269248	-0.1882287643	-0.041221616	0.0203854504	-0.0556351813	0.1268742804	0.0621191086	-0.1514368136	-0.0324586863	0.0112776939	0.2238327953	0.1664003005	-0.1231344307	-0.1102079719	-0.1303352086	-0.0486934527	0.1050402688	-0.1186897872	0.249445957	0.0403931588	0.0258499808	-0.0544350205	-0.0652697429	0.0235056728	0.0517713625	0.0470187772	0.0041508998	-0.0552352119	0.1983395677	0.1157164789	0.0798698656	0.1111777154	-0.1869592926	-0.1329951774	-0.0623122897	0.0446650801	-0.0876601857	-0.1928136149	-0.04850349	0.1349927712	-0.0026161561	-0.0444015446	0.1510173266	-0.0822347879	0.1271847138	-0.185301289	0.0193644984	-0.066701546	-0.0759990702	-0.0889234398	0.0202643326	-0.0049509282	-0.0413562088	-0.0475654559	0.0267818971	-0.1351924105	0.1394211375	0.0731160524	-0.0014757226	0.0156895722	-0.0627667214	-0.050883996	0.1521113526	0.148287834	-0.1423835965780284	-0.0102949559967555	0.0202730885744947	0.0001059861189751	-0.001546039661477	0.0336540848604727	0.0011325974277958	2.390238634859917e-06	0.1806486891766709	-0.0751816444168511	0.0056522796572218	0.0326339489012494	-0.0055002623487018	0.0008127448889311	3.025288590454664e-05	6.605542544836267e-07	0.0033909444951012	-0.0003422398173221	1.1712809256066441e-07	1.1498504568857132e-05	-0.0034182187275859	0.000105049414518	1.168421926961897e-05	1.103537949059556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1703.786638837985	-0.1747736992365389	0.0305458459448241	2902888.9106828384	2316.617203499507	1.1838681119161265	5366715.267549876	1.4015437064118543	1705.2210740309497	0.4815468421350033	2907778.9113192656	0.2318873611701938	1853.155405576889	1349.1816802519747	1.088939	29.272202	0.0642959726271009	0.0351014100891894	-0.0693467803	0.0928400223	-0.0863167365	0.1198663558	0.1016393778	-0.0503593888	0.0418561772	0.0329274491	-0.037341584	0.013408238	-0.0468400807	-0.0517276146	0.1891809654	-0.0122916543	0.0973749127	0.0552960995	0.0039838148	-0.1435429255	-0.0579117616	-0.128032732	-0.0046750172	0.1348953374	-0.1426322479	0.0682808321	0.0532681415	0.035661587	0.0347144116	0.2770898278	-0.0023954313	0.0531404482	0.2164241562	-0.053273602	0.0819768313	0.0621711001	0.0755307986	-0.17484652	-0.0045302856	0.0757384623	0.063335112	-0.1609613695	-0.0087806919	-0.1078084619	0.0688738187	0.0636556402	-0.0261846343	-0.11997301	0.0883081324	-0.0501870627	0.220692593	0.0038355989	0.0094833747	-0.0064656866	0.0291709751	0.0253139902	-0.0991827678	0.0468984358	0.0862238098	0.0271834387	0.0425520683	0.0042134512	-0.103910424	-0.0160970507	0.0724969276	-0.0154036687	0.2554527025	0.0866218183	-0.0661500727	-0.0614143473	-0.0152259292	-0.013254158	-0.023400121	0.151276289	0.1449845808	-0.1375816375167602	0.0048019590612682	0.0189287069817931	2.305881082609584e-05	-0.0209187862762121	-0.0193727466147351	0.0003753033113987	0.0004375956192698	0.1694240067845882	-0.0112246823920827	0.0001259934948031	0.0287044940749441	-0.0054566646319123	4.359771678949954e-05	2.97751889051626e-05	1.9007609092574103e-09	0.0033649760172334	-2.596847786779993e-05	6.743618427704148e-10	1.1323063596555956e-05	-0.0029098532310629	0.000508365496523	8.4672458263272e-06	2.584354780550764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1708.1882536653357	4.401614827350613	19.374213088352768	2917907.109960229	2336.4414435821827	19.824240082675715	5458958.619288394	393.0004948555664	1707.8963218102087	2.6752477792590525	2916909.84605284	7.1569506804304925	1859.1341381008344	1355.8396575674783	1.050209	28.231102	0.2627324934835032	0.1329491416123175	-0.1173526203	0.1088642721	-0.0579841869	0.1124445485	0.1113299082	-0.0617108643	0.018824016	0.1368731413	-0.0300892147	0.0174218449	-0.0737787745	-0.0743236445	0.1582479377	-0.0638683728	0.1203661547	0.0464182733	0.0423133377	-0.0410789523	0.1768600127	-0.0283588881	0.1437472607	0.259616633	0.1070172228	0.1651372958	0.2405547007	0.0179890471	0.0356132957	0.1326437078	-0.0241372189	0.1949671172	-0.0085345685	-0.0701057772	0.0775888759	0.075004107	0.0083566707	-0.1571549433	-0.1476129286	0.0610245425	0.0619422435	0.1497074245	-0.1617725644	0.1034619957	0.1050227133	0.1888679993	-0.084774478	-0.0271479742	0.106383271	-0.0531927827	0.1720531566	-0.0356776563	-0.0043637384	0.0251529052	0.1175771146	0.0234822222	-0.0589620881	0.0314398058	0.0574066032	-0.0527903647	0.0182658627	-0.0880809363	-0.3613951059	0.1784991211	-0.1078372174	0.2361556358	0.075441115	0.1152672376	-0.0780520551	-0.2040094066	0.0545797417	0.0611222991	-0.0458770735	0.1502346003	0.1408894722	-0.1036351492525113	0.0339464882642489	0.0107402441605902	0.0011523640654747	0.0168092940097608	0.0377280802859728	0.0014234080420648	0.0002825523651065	0.0609731657240217	-0.1084508410605664	0.0117615849267442	0.003717726938409	-0.0059113822462904	-0.000454717614378	3.4944440061757335e-05	2.067681088257104e-07	0.0022264525792312	-0.0011385234380021	1.296235618880349e-06	4.957091087565264e-06	-0.0028509526059889	5.890062507400013e-05	8.1279307615949e-06	3.469283634107932e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1707.5817358538982	-0.6065178114374703	0.3678638555908988	2915835.384621812	2331.9740803542645	-4.467363227918213	5438103.1114441175	19.957334210155835	1710.135056422307	2.238734612098142	2924561.9112045267	5.011932663406218	1864.073994264764	1382.7028528383182	1.209368	32.509521	0.2161104865554666	0.151161857734683	-0.1124693852	0.0537748263	0.1587846565	0.0516706509	0.0147504994	0.0384241234	-0.0011828746	0.1678791439	0.0504092106	-0.001069049	-0.0443092666	-0.0868199878	0.1056850213	-0.0314750017	0.0351379416	-0.2288504248	0.1485007698	0.0314694132	-0.0881150286	-0.1390837098	-0.0131078239	0.0786679018	0.0408108255	-0.0219963061	0.1391637246	-0.2157692035	0.2327443621	-0.1832893939	-0.141257433	0.0690800286	0.0383078137	-0.0575315864	0.0333911645	-0.093604516	-0.0337122805	-0.1104865825	-0.0638831466	-0.1628390587	0.1715787034	-0.1029570404	0.0651466011	-0.0266932989	-0.0169288174	0.0551706788	-0.053996404	0.0594192931	0.2055949982	-0.0537635426	0.1052916887	0.0519247903	0.0053719939	0.1877634774	0.0725970264	-0.1063942909	0.1761204579	0.1279446306	-0.0683267263	-0.0125092848	0.0132080522	-0.0400682026	-0.0476283715	-0.1475500972	-0.0908860796	0.0205766037	0.1936445249	-0.1000491833	-0.0464431918	0.0176333386	0.0650430983	0.2582184465	0.1732171231	0.1489877092	0.136024874	-0.0984692681197003	0.0051658811328109	0.0096961967640294	2.6686327878332613e-05	0.0180473562832048	0.001238062273444	1.53279819292533e-06	0.0003257070688129	0.2013638840166933	0.1403907182926716	0.0197095537827322	0.0405474137862883	-0.0065082715302416	-0.0005968892839512	4.235759831135334e-05	3.562768172957763e-07	0.0020029645837758	-0.0002234879954554	4.994688411267291e-08	4.0118671238601644e-06	-0.0022850133882647	0.0005659392177241	5.221286184548925e-06	3.2028719815827935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1702.0166048808355	-5.565130973062651	30.970682747341247	2896860.523290086	2326.8726409615824	-5.101439392682096	5414336.287255529	26.02468387720867	1707.1594027005708	-2.97565372173608	2914393.2262289696	8.854515071681785	1861.889391676046	1350.4080427160372	1.356626	36.468006	0.2525703921691886	0.1404904165107526	-0.0063958618	0.0672818546	0.0847790365	-0.0038332617	0.0634936699	-0.0202532526	0.0070698696	0.0308276923	0.1504549982	0.01521269	-0.0832591486	-0.0238152658	-0.0025464833	-0.0576608038	0.1217491349	0.0334795313	-0.1822399385	-0.0278734765	0.0003129467	0.1920685005	-0.1660374096	-0.0536387974	0.0755024355	-0.0273959729	-0.0759665655	0.0095592385	-0.0310059354	-0.1537075776	-0.0667150128	-0.0088278172	-0.1142518012	-0.0384241851	-0.0410040197	0.0679102034	0.0406082558	0.1038172561	-0.138954125	0.2042283837	0.0593035205	0.0844867762	0.1225766593	0.0410887745	-0.1068683957	-0.0976843759	0.1044270188	0.0571483633	0.0771826231	-0.0487187492	0.0205644192	-0.0114107234	-0.0098714603	0.1101286616	-0.1072936666	0.1946683344	-0.1853796262	-0.0567372163	-0.1177428878	-0.1199353367	-0.1260780001	0.0112964594	0.2352716056	-0.1230782569	-0.0061584294	0.2710821342	-0.1423037022	-0.0864730882	-0.0923826439	0.2091033352	-0.0696408129	-0.0806845978	-0.0269917171	0.1475373187	0.1304173552	-0.0863097773351881	0.0121594907845122	0.0074493776636497	0.0001478532161386	0.0155900093839136	-0.0024573468992911	6.038553783456074e-06	0.0002430483925905	0.1352090541770181	-0.0661548298396752	0.0043764615111163	0.0182814883314438	-0.0045514017900949	0.0019568697401467	2.071525825487906e-05	3.829339179901813e-06	0.0030961036845482	0.0010931391007723	1.194953093637491e-06	9.58585802547294e-06	-0.0026709790402598	-0.000385965651995	7.134129033507162e-06	1.489694845200024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1699.6864567596058	-2.3301481212297404	5.4295902668704885	2888934.051292023	2309.5922976003108	-17.28034336127166	5334216.5811346825	298.6102666834456	1704.3844956618088	-2.7749070387619668	2904926.5090523586	7.700109073770707	1853.8029610671565	1331.9847008844183	1.266612	34.048317	0.3237963984153799	0.1997553171495371	0.0073685174	0.0954392398	-0.0462422647	0.0675845634	0.1849810571	0.0467355104	0.0530525065	-0.0288148542	-0.0596391296	-0.0683363946	-0.0011827502	0.0150065581	0.1027818929	0.0278659604	-0.0046503258	0.1601943775	0.0218733022	0.0755746534	0.0384564027	-0.0204515897	0.0795230805	0.2006400165	-0.0422811922	0.1448607353	0.1462761122	0.1081237716	0.1229633358	-0.0267622061	-0.1139847306	-0.1437568824	0.0342642311	0.0042718516	0.0054079619	0.0294737334	-0.0250792275	-0.2144235681	0.0700571529	0.1059293772	-0.0941953665	-0.0357423493	-0.0170012093	0.0259871094	0.1747464539	0.0296493087	-0.0626837671	0.0952479473	-0.0534289579	-0.0265335651	0.1753818353	-0.1357500061	0.0800009594	-0.1604311077	-0.0350497664	-0.0430601761	-0.0314726615	-0.1854845068	0.2043669112	0.0106188099	0.0864738099	0.0684065022	0.3694970499	0.1278848203	0.3895376367	0.1298051887	0.3292115703	0.1176360317	-0.1670825236	0.1325056346	-0.0961664704	0.1064511567	0.054479485	0.1458854101	0.124097542	-0.0785711860736881	0.0077385912615	0.0061734312810261	5.988579471256424e-05	-0.0535192889940105	-0.0691092983779241	0.0047760951222889	0.0028643142944244	-0.0450720931363477	-0.1802811473133657	0.0325012920766234	0.0020314935796916	-0.0044010656769963	0.0001503361130985	1.9369379093234902e-05	2.260094690159504e-08	0.0038990772619578	0.0008029735774096	6.447665660179709e-07	1.5202803494716336e-05	-0.0022909415015162	0.0003800375387435	5.2484129633693006e-06	1.4442853085429312e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1708.9564261743433	9.269969414737488	85.9323329501685	2920532.066562584	2315.555731912261	5.963434311950095	5361798.347591726	35.56254879294371	1707.9591208237869	3.57462516197802	2917124.358405163	12.777945048646384	1860.0701999470336	1378.9412379319822	1.110612	29.854824	0.2978799504312079	0.1759670645941623	-0.1043194273	0.0478791091	-0.0813783257	-0.0565668788	0.1898744704	-0.0049612692	0.030370541	0.0361234472	-0.0985072225	-0.0517115361	0.1380043609	0.1357560832	0.063198198	-0.1081225588	-0.0670156288	0.2145181513	0.1065242163	0.0945451319	0.0083808417	0.2178219609	0.0889632637	0.1402214061	0.0570968344	-0.0320233316	-0.0566738032	-0.0679658098	-0.1761489455	-0.180299413	-0.0697342545	-0.1590234103	0.0526383156	0.0683808832	0.0277976458	0.2016594169	-0.1161999282	-0.1095282322	0.0442671281	0.0577044338	-0.1627159321	-0.0173185567	-0.0839846844	0.0945815089	-0.0273945875	0.0942886377	0.1026085066	0.2865094242	-0.0855170357	-0.0024340716	0.1134986896	-0.2200578125	0.0488339575	-0.1398769205	0.0482321946	0.0382915818	0.1195687859	-0.28562956	0.0797822823	-0.0372733808	0.1740976321	0.0161480834	0.0154155742	0.0382460019	0.0382513991	-0.0679020162	-0.0378419162	0.0257956691	0.0636483509	0.0847488743	0.0636314282	-0.0303910084	0.1053027437	0.1440342395	0.1170999511	-0.0720678789561759	0.0065033071175121	0.005193779177242	4.2293003464684766e-05	-0.028560305189714	0.0249589838042964	0.0006229508725431	0.0008156910325296	-0.2005413500548769	-0.1554692569185292	0.0241706898467996	0.0402168330818326	-0.0042381506166473	0.000162915060349	1.7961920649387885e-05	2.654131688851849e-08	0.0027898676179554	-0.0011092096440024	1.2303460343479309e-06	7.783361325716138e-06	-0.0013440981540502	0.0009468433474659	1.8065998477211556e-06	8.965123246406203e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
