global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1036.8855244932456	n/a	n/a	1075131.590903633	1092.981229661386	n/a	1194607.968392115	n/a	1074.284131572898	n/a	n/a	1154086.395349336	1066.3384334297891	875.3644532462619	n/a	n/a	n/a	n/a	-0.1965451292	-0.0270603202	0.0845818164	-0.1658679837	0.1451476638	0.0064914218	-0.0196314931	0.1039834214	-0.1306866967	0.0181212581	-0.0959565756	-0.1688706196	0.1410653512	0.1141324955	-0.0493792451	0.1132291793	-0.0720015826	0.0794528793	-0.1042454746	0.0884731942	-0.0485492198	0.095519561	-0.1041613208	0.1060944982	-0.0754413532	0.0869327394	-0.1585190042	0.137306336	-0.0892992771	0.0174733923	-0.1269595536	0.1040422311	-0.0941407506	-0.0092709431	0.0008730855	-0.1237550554	0.0536774646	-0.0470078749	0.0059618447	-0.2291604192	0.0069423704	-0.017449863	0.0943163163	0.2291836909	-0.0254304029	0.0063032809	-0.0005856684	0.0510739686	-0.1251014146	0.0927624144	-0.0711752511	0.1011441376	-0.0387803795	0.1577719173	-0.1371065603	0.0131329648	-0.1451639153	0.2021414209	-0.2637975016	0.0925340849	-0.108589644	0.0290639493	-0.0352925536	0.2555024777	-0.1903894057	0.153366806	0.1532882396	-0.0215807066336282	n/a	0.0004657268988067	n/a	-0.0943551678210354	n/a	0.0089028976945357	n/a	0.3170827281511492	n/a	0.1005414564917755	n/a	-0.003549917880563	n/a	n/a	1.2601916958740903e-05	-0.0005325998598038	n/a	n/a	2.8366261066302746e-07	0.0003375567112212	n/a	1.1394453329047264e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1040.3580565969537	3.4725321037080903	12.058479211283336	1082344.8859261903	1093.582665793503	0.6014361321172146	1195923.0469240248	0.3617254210161156	1074.9876905685353	0.703558995637195	0.4949952603420186	1155598.534873873	1065.879403173396	884.2191869249407	0.941814	20.10437	0.0656215911594452	0.0426641197933103	-0.1466666776	-0.0889901272	0.0778152483	-0.1683130243	0.1524359877	-0.0207184419	0.0293971464	-0.0797204793	-0.0725991858	0.0330511429	-0.1383063466	-0.1107443989	0.1614603238	0.0976235903	-0.0817595189	0.0603798944	-0.1613878013	-0.0434511887	-0.0459394236	0.1288817017	0.0169601765	0.1820562928	0.0753000091	0.036352353	0.0865396336	0.2714358501	-0.1200451504	0.1736912295	-0.0794036961	-0.0628637302	-0.0438507168	0.140265041	-0.0065400105	-0.0908261108	0.0403596422	-0.1199672254	0.015681819	-0.0811607214	-0.0546716257	-0.1409716073	0.1424340186	-0.0358545007	0.0816571993	0.1914785898	-0.0341324849	-0.0480146062	-0.0326245745	0.0030401252	-0.1467755222	0.0825063057	-0.0680701458	0.0353911917	-0.1387273512	0.1041917612	-0.0473179705	0.0871779751	-0.1518826998	0.0633012678	-0.0661890525	-0.0811088614	-0.02991287	0.0411119626	-0.0310354774	0.0345870093	-0.1739645044	0.1531573254	0.1524510324	-0.0179738703981513	0.0036068362354769	0.0003230600170895	1.300926762954918e-05	-0.0888592058158792	0.0054959620051562	0.0078959584582287	3.020559836212058e-05	0.3174734398643863	0.0003907117132371	0.1007893850193261	1.526556428606887e-07	-0.0027528338998213	0.0007970839807417	6.353428723550351e-07	7.578094480005347e-06	-0.000731639898071	-0.0001990400382672	3.9616936833408445e-08	5.352969404493432e-07	0.0004639943163238	0.0001264376051026	2.152907255807906e-07	1.598646798408102e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043.3372061578984	2.979149560944734	8.8753321064772	1088552.525753369	1100.0783430654792	6.495677271976092	1210172.3608816902	42.19382322166676	1076.1274846997494	1.139794131214103	1.2991306615501117	1158050.3633262094	1068.1917257093282	896.4855505038571	0.985802	21.043354	0.0657236932633243	0.0515602044602662	-0.1197176287	-0.1059907448	-0.0159170939	-0.1213304085	0.132524017	0.0496744136	-0.0248674235	-0.0132021737	0.0078382128	0.0470833684	0.0504436986	-0.076345248	0.1514215829	0.0378075977	-0.0643171733	0.0087736323	0.0209774593	0.0074652346	-0.0409019567	0.2024054023	0.1692274377	0.0914406198	-0.0535310367	-0.1288159129	-0.0372807945	0.0048196251	-0.0736862483	0.160208111	-0.0381340502	-0.0541434609	-0.0207952301	-0.0601637948	-0.0008282857	-0.079263927	0.064807751	-0.2160436076	0.0277728144	-0.0259020485	-0.1306434094	-0.0611699638	0.0082161011	-0.0383006464	0.090987821	0.1721793092	0.0193613008	-0.0476634881	-0.0641683858	-0.0249165965	-0.1243427583	0.0472776343	-0.0840979118	-0.0582154838	-0.0965275554	0.1315550872	0.0213272794	0.0176001471	-0.129073946	0.1034809264	0.0303406798	-0.0121976735	-0.0409245971	0.0471328075	-0.0359093668	-0.1012030854	-0.1385942132	0.1527386503	0.1507811905	-0.0172123799236487	0.0007614904745026	0.000296266022636	5.798677427581956e-07	-0.0882666524144184	0.0005925534014607	0.0077910019284477	3.511195335827532e-07	0.3085306070876754	-0.0089428327767109	0.0951911355098895	7.997425807221531e-05	-0.003754850915398	-0.0010020170155767	1.0040380995052368e-06	1.40989053968652e-05	-0.0006464134894133	8.52264086577e-05	7.263540732689281e-09	4.178503992954785e-07	0.0004852872243024	2.129290797859998e-05	2.355036900711279e-07	4.5338793018512654e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048.6907169507383	5.35351079283987	28.66007780905297	1099752.2198186535	1107.7849448964566	7.706601830977434	1227187.4841392457	59.39171178122473	1080.1540313768917	4.026546677142278	16.21307814320552	1166732.731499751	1073.2324016799853	898.8147634165176	1.377443	29.40349	0.1256536456493098	0.0948412637883722	-0.0490923274	0.1527216078	-0.0352770903	-0.0262343169	0.0785300796	-0.108830907	0.0221614066	-0.1080917173	0.1540737386	0.0113383781	-0.0586491742	-0.0315647375	0.0360638327	0.1351824003	-0.0099670896	0.1927957574	0.0529054815	-0.0269715411	0.0825692641	0.1039469097	-0.1138459177	-0.1387379822	-0.1293630184	0.1268984282	0.0333986055	-0.1559909193	-0.0157386507	0.044114193	-0.1423702407	0.0427082395	-0.2290808741	-0.0570176522	0.052874054	-0.0565686851	0.0032489159	0.0044462252	0.0569533117	0.1947052504	-0.018754687	0.0361578373	0.075323048	-0.0682722588	-0.0318484727	0.1723081608	0.1768682928	0.1096922865	-0.0081566666	0.0875180882	-0.0822044825	0.0129101411	-0.1381066271	0.1530378532	-0.0136542166	0.136618229	0.0559081178	-0.1255072904	-0.1304462997	-0.2090531513	-0.0563331993	-0.0613103034	0.0412314997	0.0056770976	0.0645995681	0.1099985873	0.3616577411	0.1521113526	0.148287834	-0.0208333388369794	-0.0036209589133306	0.0004340280070963	1.3111343452029045e-05	-0.1812081724286827	-0.0929415200142643	0.0328364017549432	0.0086381261425618	0.3086056715488752	7.506446119981414e-05	0.0952374605121322	5.634673335218402e-09	-0.0039057506599816	-0.0001508997445835	2.2770732915395712e-08	1.5254888217946704e-05	-0.0010739531846835	-0.0004275396952701	1.827901910317354e-07	1.1533754428918318e-06	0.0004834046189459	-1.8826053564999876e-06	2.336800256182308e-07	3.544202928322445e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048.932578079191	0.2418611284526832	0.0584968054564053	1100259.5533558582	1113.2631552008131	5.47821030435648	1239354.8527276698	30.01078813875752	1081.6751531085697	1.521121731678022	2.313811322583145	1170021.1368524476	1074.8062252018422	904.537838847432	1.107077	23.632132	0.0843060551510961	0.0638602482331412	-0.022486541	0.1700980397	0.0968830162	0.0276490575	0.0921455505	-0.0876597838	0.0046514244	-0.2191001775	-0.0368107116	-0.0583194454	0.0064612082	-0.0325128352	0.0632871791	-0.0026873209	0.1248058227	0.3127221467	-0.1203038659	0.0265443998	-0.1114957918	0.0223661021	0.0601458153	-0.0152670792	-0.0051945587	0.0997085844	0.1421372162	0.033559305	-0.0067947825	0.036040061	0.0211809927	0.1727494126	-0.3076044173	0.1311251685	-0.03679089	-0.0464728545	-0.0515213719	-0.1278757846	-0.0065805501	0.0559054854	0.0548844186	0.202305865	-0.0509889583	-0.0670490402	0.0621399975	0.1348765067	0.0727590831	0.1173098301	-0.148803661	0.0768186766	0.0071686914	0.1311827086	-0.0017218712	0.0017416841	0.0033318057	0.0888028605	0.0305902314	0.0286568428	-0.0669044654	0.0040442975	0.0683404564	0.0673868951	0.0248859636	0.0027296496	0.0010791747	-0.080772799	0.1976441328	0.151276289	0.1449845808	-0.0223618901383844	-0.001528551301405	0.0005000541305611	2.336469081026923e-06	-0.1294627567899766	0.0517454156387061	0.0167606053956606	0.0026775880396224	0.3088622891714152	0.00025661762254	0.0953959136722069	6.58526041980994e-08	-0.0044967492685578	-0.0005909986085761	3.492793553390039e-07	2.0220753984275107e-05	-0.0010980927107619	-2.4139526078400088e-05	5.827167192897578e-10	1.2058076014284175e-06	0.0004830333418316	-3.712771143000266e-07	2.333212093210033e-07	1.3784669560295502e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.0704167499232	3.137838670732208	9.84603152354247	1106852.161800357	1114.0293013174323	0.7661461166192112	1241061.2841938064	0.5869798720106979	1081.316789624062	-0.3583634845076631	0.128424387028474	1169245.999522888	1074.6534885042654	918.3644465452788	1.038993	22.178789	0.1286872326337182	0.0748757089431025	0.0107941242	0.0091725924	0.1365553028	0.0051811521	0.0942575409	-0.0398782129	-0.0476526104	-0.0978029235	-0.0828698728	0.0086837135	0.0384790649	-0.0016819447	0.0607777661	-0.0211459724	-0.0200336855	0.1391769383	-0.1102465443	0.1376124688	-0.1343019431	-0.0427713873	0.0911126229	0.081291528	-0.1427917818	0.0219344161	-0.0408231468	0.1030105094	0.0160580875	0.0561471926	0.0125428836	0.0104599043	-0.1402659827	0.1216332304	-0.1049015849	0.0613849008	-0.0653298499	-0.1543824184	0.1331377096	0.0282478836	0.1077777486	-0.0568352204	-0.0819693106	-0.0694204624	0.0537924957	0.0855485978	-0.0119568076	0.0975871147	-0.1609621551	0.0049761398	-0.0864329689	0.0916618032	0.0179043285	0.0392041091	-0.0255016271	0.0505363998	-0.0800652614	0.1516526843	0.11546972	-0.0331283658	0.1366023432	0.190003805	0.0231365652	0.0513840689	0.0415180376	-0.0546342861	0.0552734931	0.1502346003	0.1408894722	-0.0176301562552083	0.0047317338831761	0.000310822409583	2.2389305541196777e-05	-0.113003303784211	0.0164594530057655	0.0127697466661466	0.000270913593249	0.2810420139789187	-0.0278202751924965	0.0789846136213267	0.0007739677117862	-0.0033078386483181	0.0011889106202396	1.4135084629187469e-06	1.0941796523306916e-05	-0.0006958053456722	0.0004022873650897	1.6183512411081358e-07	4.841450790660098e-07	0.0004853507675478	2.317425716200029e-06	2.355653675592386e-07	5.3704619501052176e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.1540616952973	2.0836449453740897	4.341576258382993	1111240.7857886923	1115.518238695362	1.4889373779296875	1244380.9408620023	2.216934515396133	1083.1000496862812	1.783260062219142	3.1800164495058185	1173105.7176304248	1075.7556885425788	942.1020057311912	1.18493	25.294029	0.1237917013385513	0.0640603706285124	0.0338226297	-0.1604641618	0.0253748317	0.0601462851	0.1083874547	0.068719861	-0.0278148103	0.0457650717	-0.0634099217	-0.0552855023	0.1085254188	0.0780801922	0.0574183204	0.0284201171	-0.0407718952	-0.0619081371	-0.0398600108	0.2463228243	-0.2237344839	-0.1679952502	-0.0700251038	0.0402273468	0.0293974596	-0.132917174	-0.1045824433	-0.1596984891	0.0789121838	0.0700315564	-0.0099215992	-0.0341322848	0.0471626679	0.054426612	-0.2118316184	0.1741570147	-0.1405362905	-0.0517429914	-0.0114259088	-0.0660577425	-0.0445103043	0.0028975398	-0.1515649942	-0.1010018655	-0.0033396472	0.0465822438	-0.0988956467	0.0300866397	-0.1842339737	-0.2125275172	-0.0368332338	-0.1894253183	-0.044762599	0.0111641726	0.2298643315	0.209091369	0.037901562	0.1009723026	0.1798444926	-0.1979145614	0.0798597749	0.0129423236	-0.0077624576	0.147539288	0.2914135067	-0.09816554	0.0729073308	0.1489877092	0.136024874	-0.0137070019768117	0.0039231542783966	0.0001878819031923	1.5391139492101554e-05	-0.1479982922815992	-0.0349949884973881	0.0219034945182696	0.0012246492199323	0.3159936964390653	0.0349516824601465	0.0998520161892241	0.0012216201067949	-0.002528775207113	0.0007790634412051	6.069398454223326e-07	6.394704048109396e-06	-0.0008871511660375	-0.0001913458203653	3.6613222971269655e-08	7.870371914016959e-07	0.0005133790280298	2.802826048199994e-05	2.635580264208221e-07	7.855833856468394e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.18069661681	2.026634921512823	4.107249105095286	1115517.6639059703	1114.4873529748072	-1.0308857205548063	1242082.0599407926	1.0627253688438028	1083.4573335813309	0.3572838950497043	0.1276517816618881	1173879.7936911674	1076.1809129142948	942.7738627440092	1.457219	31.106426	0.2819159801293631	0.1488341731117761	0.0860858864	0.1443187393	-0.0830479328	0.0569201972	0.0677288485	-0.0537559411	0.1043395257	0.0244391575	0.1686798465	0.0436158118	-0.1092901451	0.1073125724	0.0102192622	0.0068190506	-0.1008451338	0.0362698764	0.0725512256	-0.1000313185	0.0971067801	-0.0676453444	-0.1432813167	-0.0190930858	-0.0003517493	-0.0854640248	-0.0052020138	0.0702980515	0.0989906176	0.0246206464	-0.0416693511	-0.0933913931	-0.0623040177	-0.046793698	0.0945847006	-0.0359867992	0.0125435505	0.1668348202	-0.0237132329	0.0180433323	-0.1510514631	0.0106910044	0.1122546333	-0.0552158969	-0.0438565838	-0.0365724647	0.0974177442	0.0944117046	0.0894233356	0.0828102529	0.065936067	-0.12269416	-0.0170045723	0.0320452848	-0.2422027883	-0.097843349	0.1780308916	-0.1366389227	0.2306457036	-0.2067746991	-0.1345715529	-0.1040333778	-0.0768674961	0.0578304491	0.1667137385	0.0383649275	-0.0642045765	0.1475373187	0.1304173552	-0.0005183661492935	0.0131886358275181	2.687034647333712e-07	0.0001739401149908	-0.0619595697680637	0.0860387225135354	0.0038389882858435	0.0074026617717611	0.2250785820957759	-0.0909151143432893	0.0506603681182449	0.0082655580160533	-0.0010923734659846	0.0014364017411283	2.0632499619166987e-06	1.1932797891872082e-06	-0.0005362548208605	0.000350896345177	1.2312824505857633e-07	2.8756923289612697e-07	0.0004652069654348	-4.817206259499996e-05	2.164175206890552e-07	2.320547614656594e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.103920915968	-0.076775700842063	0.0058945082397899	1115355.4917740813	1117.6649733917625	3.1776204169552784	1249174.9927468093	10.097271514251036	1084.0442084964795	0.5868749151486554	0.3444221660307415	1175151.8459747587	1076.8521852146323	937.323514720462	1.167021	24.911734	0.1184845863601998	0.0685304895062507	0.0904714667	0.1945636233	0.0581255448	0.0776970931	0.0388614062	-0.1006561866	0.0207170473	-0.1296172401	0.0376100289	0.0406872816	0.0128796126	0.1026620142	0.047567269	-0.0712894001	-0.02561333	0.1100001497	0.0203246535	0.0078556551	0.0146383518	0.1308497064	0.0826665945	-0.0228046002	-0.0157492823	0.1601521369	0.0450013208	0.0171683858	0.1038902195	0.0444756125	0.037351897	-0.033741042	-0.122713477	0.013265425	0.0146777802	0.0046662508	0.0737751507	0.0281114319	0.0616199483	0.034113718	0.0789566653	-0.0147183387	0.2091480293	-0.0869697734	-0.0036050235	-0.0143916478	0.0335382967	0.1257169809	-0.0480723772	0.1050796203	0.0949037986	0.0364057422	0.0490799557	0.0085583537	-0.0840440391	0.0043561542	0.0831042974	-0.0521146902	0.0593009345	0.0696531132	-0.0164020508	-0.1609849223	-0.0653461342	-0.1645034666	-0.1657116068	-0.1240411067	0.0769829657	0.1458854101	0.124097542	-0.0020360844850983	-0.0015177183358048	4.14564003045801e-06	2.303468946838092e-06	-0.0812956259123751	-0.0193360561443114	0.0066089787924848	0.0003738830672159	0.2747079902310645	0.0496294081352886	0.0754644798967906	0.002463078151859	-0.0017668128889726	-0.0006744394229879	4.548685352803862e-07	3.121627784639705e-06	-0.0008209113562978	-0.0002846565354372	8.102934316716681e-08	6.738954548986935e-07	0.0004642748489642	-9.321164705999668e-07	2.155511353807308e-07	8.688411147637388e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058.043130014874	1.9392090989058488	3.7605319292792334	1119455.2649716714	1124.58447767813	6.919504286367555	1264690.2474345926	47.87953956905897	1083.0248197582662	-1.0193887382133653	1.039153399596237	1172942.760212425	1076.2446018395287	954.0977489711432	1.175091	25.083988	0.0646074234627099	0.0320097161887392	0.1082578744	-0.0041984659	0.1509785903	0.1230658357	0.0234753119	0.0621665514	-0.1091617533	-0.0937508826	-0.0927687823	-0.0114881532	-0.0742547184	0.091554429	0.0291118593	-0.0405868149	0.0565317119	0.0014461047	-0.0782589907	-0.077522996	0.028241614	0.0087925568	-0.1568375299	-0.1198726318	-0.00055336	-0.1265713489	-0.0251602672	0.0129336736	0.0934581471	0.0160435955	0.0420843164	0.0272025241	-0.0012415416	0.1285792286	0.0214929302	-0.0910167895	0.0106677677	0.0414084682	-0.0598226547	-0.0087761181	-0.1403737164	-0.1010124888	-0.0715268288	-0.0939628129	0.0121233921	-0.0521961082	-0.0952779925	0.0789320813	-0.0294710084	0.0159422783	-0.0353390057	0.0362219502	0.1101746986	0.025009911	-0.0777619577	-0.1088421184	0.1703362632	0.0565888914	0.2610271131	-0.014387947	0.0356428614	0.0791177718	0.0172228311	-0.0263148901	-0.0094490403	-0.0840516342	-0.0802317923	0.1440342395	0.1170999511	-0.0067785924473895	-0.0047425079622912	4.594931556780598e-05	2.2491381772395427e-05	-0.0606901603109832	0.0206054656013919	0.0036832955585728	0.0004245852126501	0.2656682539663677	-0.0090397362646968	0.0705796211655384	8.171683173527519e-05	-0.0013258611375854	0.0004409517513872	1.9443844705143908e-07	1.7579077561592508e-06	-0.0007547433443002	6.616801199759998e-05	4.378205811714535e-09	5.696375157654503e-07	0.0003670003396624	-9.72745093018e-05	1.3468924931231698e-07	9.462330159905977e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
