global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
962.2074336253966	n/a	n/a	925843.145323972	996.0306112389816	n/a	992076.9785250992	n/a	1001.9723596903804	n/a	n/a	1003948.6095835088	994.8730702207972	861.291181418101	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.956986521634008e-05	n/a	3.829796245857174e-10	n/a	-0.006943131124899	n/a	4.8207069817541255e-05	n/a	0.0589791801576495	n/a	0.0034785436920684	n/a	-0.000789999866127	n/a	n/a	6.240997884806779e-07	0.0001059999595791	n/a	n/a	1.1235991430770837e-08	4.187032923570451e-08	n/a	1.753124470306292e-15	n/a	0.0	0.0	0.0	0.0	0.0	0.0
966.6634599831422	4.4560263577456	19.85617090092352	934438.24486658	995.5687347211336	-0.4618765178479407	991157.105554239	0.2133299177393391	1003.09098719648	1.1186275060996422	1.251327497402705	1006191.5285948088	996.5382927488554	847.7724031066895	1.396124	29.651575	0.1790766016759714	0.119659976940528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-2.5673320166674785e-05	-4.524318538301486e-05	6.591193683805901e-10	2.046945823601849e-09	4.5600894267749936e-05	0.0069887320191667	2.079441558018509e-09	4.884237523572656e-05	-0.0277443940914423	-0.0867235742490918	0.0007697514035012	0.0075209783305377	0.0005289992742882	0.0013189991404151	1.739758732416036e-06	2.798402321974422e-07	3.5753699678675588e-06	-0.0001024245896112	1.0490796557029386e-08	1.2783270407129267e-11	0.0002849991847494	0.0002849573144201	8.122453530782263e-08	8.120067104155239e-08	0.0	0.0	0.0	0.0	0.0	0.0
971.6289892300526	4.965529246910478	24.65648070192334	944062.8927122138	1002.3653289393376	6.79659421820395	1004736.2526596664	46.19369296692336	1003.6641681562838	0.5731809598038353	0.3285364126816459	1007341.7624408453	997.4081701168034	838.2608786328634	1.194855	25.376932	0.0613941877595239	0.0292906668727737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.111891006024052e-06	3.378521117269884e-05	6.580277569361391e-11	1.1414404939838543e-09	0.011188760788201	0.0111431598939332	0.0001251883679755	0.0001241700124217	-0.0347162536604912	-0.0069718595690488	0.0012052182682195	4.860682585053869e-05	0.0008500154711966	0.0003210161969084	1.0305139867753272e-07	7.22526301273578e-07	-0.0003429627256492	-0.000346538095617	1.200886517139039e-07	1.1762343118472844e-07	8.764581556748645e-05	-0.0001973533691819	7.68178898648985e-09	3.8948352327452666e-08	0.0	0.0	0.0	0.0	0.0	0.0
976.7715235621208	5.1425343320681804	26.445659356499927	954082.6092418669	1008.7803017465692	6.414972807231607	1017637.6971918992	41.15187611752096	1006.1798759003168	2.515707744032966	6.328785453387434	1012397.942666777	1000.2586266921802	846.7040437571208	1.215365	25.812532	0.0579885965624168	0.0368401798397304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.272313322279842e-05	4.4611242216774365e-05	2.77972877682895e-09	1.9901629321237115e-09	0.0278041858310302	0.0166154250428292	0.0007730727497264	0.0002760723493538	-0.0658420537330783	-0.0311258000725871	0.0043351760397895	0.0009688154301586	0.0009930219867854	0.0001430065155888	2.0450863500849716e-08	9.860926662392231e-07	-0.0004039565817341	-6.099385608489998e-05	3.7202504801054894e-09	1.631809199262986e-07	8.77006479894612e-05	5.4832421974757544e-08	7.691403657771386e-09	3.006594499617873e-15	0.0	0.0	0.0	0.0	0.0	0.0
982.2107774895776	5.439253927456775	29.58548328735396	964738.0114166804	1016.5834389736776	7.803137227108436	1033441.8883955488	60.88895058508554	1010.6695039670926	4.489628066775822	20.156760177981205	1021452.846249089	1004.0653275421352	860.1990095647176	1.30822	27.784641	0.0658549290671384	0.0360766159030675	-0.0053484515	0.0145931141	0.3286099035	0.1162407493	-0.1484382493	-0.3724301857	0.1448539781	-0.027921417	0.0588542164	-0.0348391715	0.0947797718	-0.1384005705	0.027730628	-0.0512598318	0.0562840585	-0.132997961	0.0488537193	-0.1286893263	0.0824400944	-0.195745705	0.0702362359	-0.0525388625	0.2159542175	0.0147587061	-0.2212701057	0.1512712181	-0.1060295919	0.1458844468	-0.1306584353	0.0594102609	-0.0467735072	0.2056345691	-0.1033474085	0.0179892651	-0.0744206649	0.044890836	-0.0129247428	-0.157768612	0.0208720165	-0.2729524285	0.0591586908	-0.1041386058	0.2554820932	-0.0567546361	0.1416783321	-0.0649842185	0.1250539575	-0.2189716466	0.1103650211	-0.0338357341	0.07282639	-0.003834185	0.0872766565	-0.0739050191	0.0091037368	-0.1071073137	-0.0782726763	0.0084627935	-0.1042486758	0.0233112921	-0.106291639	0.0381447574	-0.1708028403	0.0986113025	-0.0208153814	0.3167745108	-0.1305498922	-0.1027858887	0.1375781532	-0.0719624788	0.0778907606	-0.2353328029	0.1021485329	-0.0386458395	0.0408267461	-0.0320066093	0.0943878215	-0.0852168318	0.1265421781	-0.0418147687	0.0136116119	0.0886734183	0.1571052943	0.1570166674	0.0	0.0	0.0	0.0	-0.0001280784096024	-0.0001808015428251	1.6404079006280145e-08	3.2689197887972064e-08	0.0044773063263647	-0.0233268795046655	2.004627194010537e-05	0.0005441433074251	-0.0703514063661714	-0.0045093526330931	0.0049493203776981	2.0334261169583676e-05	0.000751995594237	-0.0002410263925484	5.809372190489547e-08	5.654973737518588e-07	0.0001110325764603	0.0005149891581944	2.652138330577767e-07	1.2328233035412366e-08	8.695829100116814e-05	-7.423569882930667e-07	7.561744373843839e-09	5.510938980675526e-13	0.0	0.0	0.0	0.0	0.0	0.0
986.0209712683836	3.810193778806024	14.51757663205213	972237.3557810466	1022.007027274684	5.423588301006362	1044498.3637988368	29.415310058813077	1014.2623261653288	3.592822198236149	12.908371348138436	1028728.0662783036	1008.116023691003	868.6173846435547	1.03267	21.93236	0.0456243522309299	0.0228403491126645	0.0320148312	0.059403542	0.2221447407	0.0588744337	0.060055336	-0.2222906276	0.0828611311	-0.0317197869	0.1619019411	-0.0110779936	0.256876658	-0.0040437279	-0.0481379637	-0.0403800076	0.0903634537	0.0918776282	-0.0336834866	-0.0994895141	0.0748523909	-0.0732295708	0.007754142	-0.0740239106	0.1566530596	0.0172026582	-0.0933751523	0.1430616017	-0.0227364452	0.0935095113	-0.0844561616	0.1485149886	0.1029410243	0.0327356383	-0.0006788895	-0.0706932573	0.0278906818	-0.0128566227	-0.1131813874	-0.1334348798	0.0239256004	-0.1163204035	-0.0060161998	-0.0530982421	0.2184758288	-0.0574846402	0.0218733922	-0.0577900718	0.076195001	-0.13811482	0.0661373617	0.0358375138	-0.1266307549	0.1221431637	0.066688825	0.0144847927	-0.0708802223	-0.0874115976	0.0600685418	0.0753738396	-0.0942813654	0.0240375429	-0.1008060469	0.1192789814	-0.133022521	0.092244948	0.0343227322	0.1941573933	-0.2244541883	0.0037433443	0.0959845968	0.0228846073	0.1487493271	-0.2316621522	0.0687429596	0.0998431597	0.0135548707	-0.0759732212	-0.0545316998	-0.1454869043	0.0643921801	-0.0701568546	-0.1056503171	-0.0535539681	0.156868993	0.1560723507	0.0	0.0	0.0	0.0	-8.732162575597613e-05	4.075678384642386e-05	7.625066324666754e-09	1.6611154295041167e-09	-0.0108212813593411	-0.0152985876857058	0.000117100130258	0.0002340467851772	-0.0702668880016403	8.45183645311054e-05	0.004937435549435	7.1433539430128155e-09	0.0005850183257455	-0.0001669772684914	2.7881408192882476e-08	3.42246441458068e-07	-0.0001359188640766	-0.0002469514405369	6.098501398325008e-08	1.8473937611873265e-08	0.0002770393699097	0.0001900810789085	7.67508124799636e-08	3.613081655903152e-08	0.0	0.0	0.0	0.0	0.0	0.0
990.2688506685892	4.247879400205534	18.044479398690527	980632.3966044884	1033.1307626021537	11.123735327469715	1067359.1726349078	123.73748763559782	1013.8309629903608	-0.4313631749679416	0.186074188718423	1027853.2215179624	1009.1398568992652	870.9245372645061	0.936902	19.898396	0.034449559503276	0.0211124106833773	0.0557000613	0.0802692948	0.0881490374	-0.0150423714	0.1355438146	-0.0253989659	0.0048643556	-0.1035650401	0.3233440167	-0.0579407837	0.173577085	0.1242358864	0.0403772042	0.0344048765	-0.0253640932	0.1486047532	-0.0749299119	-0.0996631473	0.0739647476	-0.0698252886	0.0076843383	-0.1125314933	0.0231754156	0.2357507564	-0.0281849324	0.1464221609	0.0552717104	-0.0754103475	-0.003720926	0.2205826636	0.2486025934	0.0233054772	0.0865079696	0.0981681193	0.2385974293	-0.0585587942	-0.0400205827	-0.0770369209	0.0244574984	-0.0480149849	-0.0138140941	-0.1072454994	0.0971551567	-0.1287675266	-0.1910083775	0.159779689	0.0665604195	-0.0932368144	-0.0828749076	0.0935148732	-0.2591834574	0.0998549702	0.2507624493	-0.0571851597	0.1338226117	0.1211160171	-0.0194096435	0.1115977969	-0.0715498055	0.0116932917	-0.0480788907	0.1670202277	-0.0626383466	0.0459908992	0.0863859383	0.0644475674	-0.1895562562	0.0670048229	0.042034498	0.0854850504	0.1656676925	-0.1049464863	0.0010460216	0.0898019651	0.0430511792	-0.112844472	-0.1115509725	-0.1539563167	0.0005326569	-0.0538512025	0.0048807958	-0.1424046333	0.1563967458	0.1541893965	0.0	0.0	0.0	0.0	-3.86909384531009e-06	8.345253191066604e-05	1.496988718381642e-11	6.964325082300733e-09	-0.0110859791264914	-0.0002646977671502	0.000122898933193	7.006490793435412e-08	-0.0668429462385802	0.0034239417630601	0.0044679794618537	1.1723377196827112e-05	0.000530961660072	-5.405666567349997e-05	2.922123103736549e-09	2.8192028446641414e-07	0.0001366498238357	0.0002725686879123	7.42936896302328e-08	1.8673174354327842e-08	0.000563963365147	0.0002869239952373	3.180546772279285e-07	8.232537904293414e-08	0.0	0.0	0.0	0.0	0.0	0.0
992.5920471745054	2.3231965059162576	5.397242005101508	985238.9721140756	1035.951973262586	2.821210660432371	1073196.4909066458	7.959229590537253	1014.786073558338	0.955110567977158	0.9122361970616496	1029790.7750879484	1010.9137234758136	887.642911008199	1.164736	24.737246	0.121112497730087	0.0656607188156807	0.0468741457	-0.1549126589	-0.0013025104	-0.0614039023	0.0457311273	0.055613979	-0.0089685877	-0.0729506915	0.033777376	0.0269539837	0.0907182037	-0.0798057253	0.0381436669	-0.0338072146	-0.065754389	0.0725929875	-0.0047544155	-0.0538384907	0.0537065637	-0.0800103308	0.0424966323	-0.050432575	-0.0912207275	0.0522441574	-0.1206994162	-0.0768400161	-0.04015967	-0.1782159544	-0.0068813138	-0.1594775962	0.1081770037	0.1399163571	-0.0215935215	0.0287318591	-0.0040312697	-0.1565243336	0.0076181636	-0.0602561241	0.0138583809	-0.0170550066	-0.0266025334	-0.0271065357	-0.0906177699	0.0231883032	-0.0341837221	0.2402985112	0.0956172162	-0.1035238296	0.0611738597	-0.1388359403	-0.1225913112	-0.0597637803	0.0925291385	0.0378004202	-0.0648784628	0.0612471075	0.1601890489	-0.0701167173	-0.0603796181	0.0201197758	-0.0542330717	-0.0410795107	-0.034630312	-0.0889507476	0.1798201165	0.0794718965	-0.1036452713	0.0161205681	0.101136064	-0.0152065838	0.0928036803	0.0093417331	0.021521764	0.0550784461	-0.1035850499	0.0951558287	-0.0209210516	0.0281526382	-0.069800517	0.1879173462	0.0857004223	-0.073946214	0.1556892631	0.1513791291	0.0	0.0	0.0	0.0	-5.4247663470619045e-05	-5.037856962530896e-05	2.942808992021536e-09	2.5380002774921023e-09	0.0308334457117354	0.0419194248382268	0.0009507013744585	0.0017572381787677	-0.1126603250778401	-0.0458173788392599	0.0126923488466446	0.0020992322037002	0.0006149452679602	8.39836078882e-05	7.053246393918928e-09	3.781576825866422e-07	0.0004170805590244	0.0002804307351887	7.86413972384748e-08	1.7395619271610607e-07	0.0002618713985644	-0.0003020919665826	6.857662938607486e-08	9.12595562737427e-08	0.0	0.0	0.0	0.0	0.0	0.0
991.852516172715	-0.7395310017903967	0.5469061026091077	983771.413838146	1037.0317108254685	1.0797375628824284	1075434.769257598	1.165833204699286	1013.5782816312292	-1.2077919271088149	1.458761339189225	1027340.9329945152	1009.1768194478052	891.7302838516235	1.208341	25.663357	0.0693245639673068	0.0402808234431536	0.107440446	0.0885762609	-0.0259878866	0.0939528468	0.111204131	0.0288165268	-0.0970017633	0.0642811275	0.1666456616	-0.0015143361	-0.0066457671	0.0720069694	-0.0702766787	-0.0955318958	-0.1517325359	-0.017049341	0.0383535874	-0.084253196	0.0378830064	-0.0885352021	0.0258777315	0.0604989921	0.014991589	-0.021512783	-0.1438655406	-0.1264227464	0.0684976401	0.0406267093	0.1896198357	0.046403045	0.0694377489	-0.1040105112	-0.0075625082	0.063283123	-0.1142462204	0.0331263852	0.0497556869	-0.0595499072	0.0357063031	-0.042379984	0.0079281701	-0.1331622102	-0.0579685623	0.1805256107	-0.1790536597	0.1090335755	0.0572675937	0.0994249687	0.0983278194	0.0735839251	0.0898090626	0.089169168	-0.0002332722	0.0372879354	0.0790734208	-0.1194624689	-0.0496833165	-0.0462874581	-0.0216989611	0.0380847783	-0.0363815677	0.1220779278	0.0198009052	0.0903067028	0.0903130142	-0.0006513716	0.1718053009	0.0822394246	0.0773014043	0.2048176491	0.0620263631	-0.0160062401	-0.0123407602	-0.0637595867	-0.02688181	0.08758436	-0.1354418706	0.1023935425	-0.0179275365	0.1216524154	0.0381953211	0.0854858174	0.154747609	0.1476584499	0.0	0.0	0.0	0.0	-0.0001264861276126	-7.223846414198095e-05	1.5998740478430933e-08	5.218395701592267e-09	0.0356417759213343	0.0048083302095989	0.0012703361908266	2.3120039404541403e-05	-0.1446561015577145	-0.0319957764798743	0.0209253877178758	0.00102372971255	0.0007030002901867	8.805502222650002e-05	7.753686939309412e-09	4.942094080025845e-07	-1.9578458785307618e-06	-0.0004190384049029	1.7559318478359257e-07	3.8331604840798906e-12	0.00012000044942	-0.0001418709491444	1.4400107861001976e-08	2.012736621113293e-08	0.0	0.0	0.0	0.0	0.0	0.0
991.9534399594824	0.1009237867673391	0.0101856107354593	983971.6270474504	1029.1901072451942	-7.841603580274295	1059232.2768513744	61.49074671017065	1014.6424530221836	1.0641713909544706	1.1324607493259726	1029499.3074748742	1010.0301471361367	908.0997792307536	1.206023	25.61413	0.162273473559612	0.0862129921565514	-0.1632973199	0.0562396745	0.0176516533	-0.0230227245	-0.1447424173	-0.0631617458	0.0692144014	-0.035421055	-0.0477295202	-0.010576607	-0.0766550323	-0.1034575779	-0.0131917332	-0.1966148939	0.0745788151	0.175575082	0.0830461228	-0.0398223535	0.0871810184	-0.0951489662	0.0109776797	0.0983484088	0.1125678628	0.0233243159	-0.1140958319	-0.0446380232	0.0073681003	-0.0484380921	-0.0993569019	0.0448900316	0.0033193035	-0.2522122987	0.0414042366	-0.0828725138	-0.1227281538	-0.0818002088	0.1504899251	-0.0644216996	-0.0399643759	-0.0672047886	-0.005156825	-0.0840477671	0.0721228677	0.0416155962	-0.0365609859	0.0178255783	-0.0549732249	-0.0511624122	-0.0074187416	0.0933415671	0.0288407526	0.0622493497	-0.0987746378	0.2017044905	0.0328907831	0.03152648	0.008890454	-0.1253619176	-0.0325755569	0.0891121508	-0.0562524605	0.0677540754	-0.1318931134	-0.024123079	-0.1181584993	0.0120866544	0.1156635192	0.1336863995	0.0778850043	-0.0850405805	-0.0362730384	0.0555887402	0.0324790297	-0.1224893724	-0.1854427494	-0.0399036733	-0.1140660105	-0.0689819333	0.1543477169	-0.0090541132	0.03562141	0.0111229251	0.1535731997	0.1430497353	0.0	0.0	0.0	0.0	-0.0001777585810884	-5.127245347580001e-05	3.159811315056128e-08	2.6288644854280763e-09	-0.0062703689343521	-0.0419121448556864	3.931752657288789e-05	0.001756627886404	-0.0776744871300962	0.0669816144276183	0.0060333259509234	0.0044865366713301	0.0003589142584143	-0.0003440860317724	1.1839519726087709e-07	1.288194448930869e-07	0.0003475882134704	0.0003495460593489	1.2218244760636625e-07	1.2081756614354437e-07	0.0004929371947553	0.0003729367453353	2.429870779732246e-07	1.3908181602128646e-07	0.0	0.0	0.0	0.0	0.0	0.0
