global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
966.2584937801458	n/a	n/a	933655.476802276	1045.0849984229644	n/a	1092202.6539287276	n/a	987.9554632482394	n/a	n/a	976055.9973620434	990.8372704933234	836.5930215100514	n/a	n/a	n/a	n/a	-0.0920436754	0.1269762061	-0.0542904416	-0.1034144556	0.0797093477	-0.1245744505	0.1779131313	-0.0043047796	0.0955504528	-0.0205017492	0.0712129245	-0.0593337796	0.0074351766	-0.0294831562	0.0935373046	-0.0707007266	0.117580271	-0.0405472403	0.2483669274	-0.0554911404	0.024570681	0.0897903687	-0.0012619205	0.0734346066	-0.0347252774	0.0987858071	-0.0541697105	0.0432888007	-0.0476155339	0.1511772613	-0.0098379544	0.0733521359	0.1406766544	-0.0671431709	0.0175325849	-0.2228264556	0.1223663417	-0.0387196032	0.0012779165	0.0790703504	-0.0150451728	0.0880887177	-0.0232796746	0.0627150635	-0.0363122252	0.01711791	-0.1176845839	-0.0193837248	0.1144095911	0.0165176652	-0.0281443475	0.0926908132	-0.1699708758	0.1059679907	-0.0403978275	0.0019640848	-0.1002949925	0.0889485924	0.0489826959	-0.1389882483	0.1949691461	-0.1030353194	0.0695322239	-0.1630868136	0.0193458012	-0.1041737532	0.1569679824	-0.1107947616	0.1333665559	-0.0464730101	0.0591354089	0.153366806	0.1532882396	-0.0080482243188697	n/a	6.477391468684563e-05	n/a	0.0421901513637124	n/a	0.0017800088720929	n/a	0.2843972944556299	n/a	0.0808818210936822	n/a	-0.0001630001863159	n/a	n/a	2.6569060739018112e-08	-1.4162293782149504e-08	n/a	n/a	2.005705651719105e-16	0.0001739998405609	n/a	3.0275944515218624e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.0517948976544	2.7933011175085767	7.802531133074663	939061.3811943656	1046.390609498658	1.305611075693605	1094933.307646973	1.7046202809738125	988.679234941987	0.723771693747608	0.5238454646702813	977486.6296054728	991.4009496611492	817.3585903684166	1.152532	27.385759	0.1237534784925156	0.073483863031039	-0.05605932	-0.0283485353	0.1341617639	-0.0744774725	0.0096011503	-0.0465013705	0.1510513684	0.089076804	0.0549552092	-0.1092771768	-0.0264000312	0.0145257869	0.1298442473	-0.0774791724	0.0910874347	-0.0406207575	0.0550264425	-0.0242529008	0.2114106086	-0.0642436552	0.0720521924	-0.0195500076	-0.0285767894	-0.0062824449	-0.1008779205	0.1107703185	0.0581968677	0.0520465179	0.0074484211	0.0067068596	-0.0502806308	0.1038713882	0.069928629	-0.0217265009	0.0355910275	-0.2503147194	0.0461308775	-0.0080123512	0.0403983043	0.024244789	0.0157619775	0.1706181876	0.0024233498	0.1784703075	0.0127899598	-0.0364888371	0.0238845063	-0.0218625743	0.1339691134	0.0053983215	0.0318793842	-0.0556640139	-0.0655428349	0.1708465824	-0.0506828173	-0.0881882485	-0.1814985615	0.1423857473	-0.1610138064	-0.0135536882	0.1342955902	-0.063132697	-0.1640257384	0.0808674369	0.1270281397	-0.0266855797	-0.0042596601	0.0261086281	0.1942492047	-0.1479875661	-0.1108946142	0.1531573254	0.1524510324	-0.00901516560738	-0.0009669412885103	8.127321092848722e-05	9.34975455425962e-07	-0.0183473949035999	-0.0605375462673123	0.0003366268997486	0.0036647945080669	0.3225961974540894	0.0381989029984595	0.1040683066118378	0.0014591561902857	-0.0005170000490786	-0.0003539998627627	1.2531590283601045e-07	2.672890507472748e-07	-1.2116622372104756e-08	2.0456714100447487e-09	4.184771517874471e-18	1.4681253770818944e-16	4.699999023034058e-05	-0.0001269998503305	2.2089990816521102e-09	1.6128961983984492e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.4472119629802	4.395417065325773	19.319691178157036	947599.4744784991	1054.2292434480148	7.83863394935679	1111399.2977409738	61.44418219200883	992.5155312026236	3.8362962606365727	14.71716899937415	985087.079678426	995.4542242365231	834.716775382476	1.057414	25.125628	0.2015543883618096	0.1039232227689901	-0.0315612001	-0.0722113432	-0.0249408656	0.0589587702	-0.0662644739	0.0516554306	0.0988924213	0.0829869823	0.059089117	0.0111167542	0.0993133854	0.1536019129	0.11535751	-0.0839171191	0.1023168374	0.0942812592	-0.0428462065	-0.0451528421	0.150481932	-0.1387302792	-0.0607326734	-0.0420868459	0.0443163742	0.0789498551	-0.1833560163	0.0392034845	0.0352982872	0.1364357583	-0.1510656854	0.0412086859	-0.0469731885	0.1122050177	-0.0844660244	-0.0302976303	-0.0008126201	-0.1979222222	0.022592959	-0.1439238625	0.0339836396	-0.0633729916	-0.0004084088	0.1480803873	0.1484650409	0.1272535094	0.1134800498	0.0314534659	-0.1486487758	-0.0089709722	0.130695794	-0.0546362001	-0.0516449507	-0.1615692618	-0.094069778	0.1338324405	-0.1150205992	-0.062339931	-0.194512578	-0.0198024901	-0.152987906	-0.0579848134	0.2099646743	0.0355801902	0.0588372718	0.044168457	-0.0136511995	0.0452795514	-0.2299875169	-0.0090768296	-0.0317261837	-0.2547167995	-0.0271858641	0.1527386503	0.1507811905	7.580249227601144e-05	0.009090968099656	5.746017835254773e-09	8.264570098896325e-05	0.0262485063759356	0.0445959012795355	0.0006889840869675	0.001988794410934	0.2419266606323447	-0.0806695368217447	0.0585285091247176	0.0065075741710348	0.0001529558156537	0.0006699558647322	4.488408606892038e-07	2.339548154228865e-08	-0.000211032119995	-0.0002110200033726	4.4529441823383886e-08	4.453455566958407e-08	-0.0004159837848822	-0.0004629837751125	1.7304250928492048e-07	2.1435397601745958e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.403049913674	0.9558379506937628	0.9136261879864518	949461.3036810698	1057.079350058054	2.85010661003912	1117416.7523191578	8.123107688588684	994.2303798000952	1.7148485974715868	2.9407057122502684	988494.0481174416	997.466531076252	854.803829047371	1.054734	25.061949	0.0976107249580536	0.0390476926860598	-0.0453627909	0.0288377631	-0.129972284	0.060150033	-0.0587709535	0.004596287	-0.0707488401	0.0224265516	-0.0869467662	0.0698299338	0.0953332784	0.033109282	0.1704551655	-0.0314905821	-0.0328204559	-0.0188786256	-0.0372935217	0.118148332	-0.0087044055	-0.0815220363	-0.1523644236	-0.0322448552	-0.0995189231	0.0169253192	-0.1351379921	0.2319644568	0.1013498644	0.0021322942	-0.1422873983	0.0523186246	-0.0337904749	-0.028915712	-0.0160447666	0.0461875291	0.0844140592	0.0189863287	-0.0184715977	-0.1603935233	0.005729784	0.0644271085	0.0614865561	0.1131128647	0.0160841096	-0.0490749938	0.1051997663	0.0373920104	-0.1396609573	-0.0118936784	0.053544695	0.0014650834	-0.0644976323	-0.0200313711	-0.1388358031	0.0634214717	-0.0464431906	0.0572854862	-0.02782324	-0.0168086557	0.0485279192	-0.189023001	0.0945190455	-0.0830353714	0.1443951995	0.0445967802	0.1224531292	-0.1000118413	-0.0847403387	0.2176006387	-0.0555895658	-0.0878673073	0.1159458239	0.1521113526	0.148287834	-0.0066206044153602	-0.0066964069076362	4.3832402824686974e-05	4.484186547263797e-05	0.0522310352890968	0.0259825289131611	0.0027280810473708	0.0006750918087232	0.2579570192499574	0.0160303586176127	0.0665418237803228	0.0002569723974092	0.0005800004618232	0.0004270446461695	1.8236712982203348e-07	3.364005357151253e-07	1.6973060979363908e-05	0.0002280051809743	5.1986362551152437e-08	2.880847990092057e-10	-9.300500163319386e-05	0.000322978783249	8.649930328790392e-09	1.043152944290085e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.698126712479	-2.7049232011949016	7.316609524362474	944197.249456541	1055.3482747491385	-1.731075308915479	1113759.981015983	2.99662172513682	993.4098184791528	-0.8205613209423746	0.6733208814266947	986863.0674507832	997.1837053912094	852.274824787612	1.028855	24.447018	0.15304987621507	0.0738293185011347	-0.0896216593	0.1243043387	-0.0742720718	-0.0065375475	-0.0211178291	0.0141515762	0.0452353495	0.0603308794	-0.0541277742	0.0791293556	0.1147590593	-0.0024254244	0.0199152583	-0.0281850589	0.0655793949	-0.0682510117	-0.0362202859	-0.0043506379	0.060965199	0.0131728383	-0.0979205626	0.149490115	0.117117452	0.1461951771	0.1474606767	0.0549692439	0.132733947	0.1108042217	0.0069376861	-0.0138310513	-0.0031384029	0.066239587	0.0175972881	0.0642789094	-0.007159861	0.0222150077	0.1240384536	-0.0891327355	-0.0360076908	0.1977462069	-0.1665319273	0.0376106829	0.0203970953	-0.062918089	0.0488945757	0.0986703282	-0.1238829993	-0.0208367549	0.1002952642	0.0318096993	0.0193075733	0.0351960715	-0.1499629232	0.0909373727	-0.0168070126	-0.0165015489	0.0139262852	0.0452978899	0.1079973744	-0.1952077823	0.0462515786	0.0342617621	0.0812298998	-0.1065155968	0.1093920093	0.0143097014	0.1196464485	-0.0745884253	-0.0149781559	0.0676055924	0.0358118775	0.151276289	0.1449845808	-2.5667662356454457e-05	0.0065949367530037	6.588288908449492e-10	4.3493190776119584e-05	0.0265850571253309	-0.0256459781637658	0.0007067652623571	0.0006577161959763	0.2954126792409113	0.0374556599909539	0.0872686510562935	0.0014029264653579	-0.0003190575464193	-0.0008990580082425	8.083053021849712e-07	1.0179771792710377e-07	0.0002729328090114	0.000255959748032	6.55153926126234e-08	7.449231823485336e-08	0.0004190432682392	0.0005120482698723	1.7559726065659013e-07	2.62193430679312e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.7726057982812	-0.9255209141978183	0.8565889626175657	942399.4521683851	1052.7275933723229	-2.6206813768155826	1108235.3858474828	6.867970878788017	992.2312181738434	-1.1786003053093737	1.3890986796753488	984522.7903187491	995.5964318642394	834.7171899551569	0.848238	20.155315	0.1096760543479767	0.0629629052844674	-0.0866460577	0.1607979074	0.0463795785	-0.048435373	0.019447654	-0.081122372	0.0545606398	0.103348919	-0.0464848566	0.0668751764	0.1212308554	-0.0472679945	-0.0689314099	-0.0396502581	0.0428834977	-0.0481102784	0.047860509	0.0426806043	0.1217952597	0.0267631108	-0.0527578367	0.1180496963	0.0533940727	0.0343925395	-0.0094055851	-0.0137244439	0.1193677796	-0.0697691892	0.0846181126	0.0176422844	-0.0155594468	0.0302239267	0.0639158349	-0.0066953064	0.0605282698	-0.0485575936	0.1350725716	-0.0150957178	-0.0750283599	0.1163394734	-0.0656872971	-0.004038258	-0.0075754661	-0.0744519491	0.1161889715	-0.0352003904	-0.0047279733	-0.0159095631	0.0777524904	0.0344049945	-0.0036920893	0.1325835824	-0.0809301059	0.1224221324	-0.0264084514	-0.0596097224	0.0537641309	0.0189377783	0.1370598546	-0.1128666105	0.0298333455	-0.0076627591	0.0726675563	-0.0808448776	0.0216590092	0.1176041475	0.1159362373	-0.1384301207	0.0182198322	0.0959416417	-0.007812423	0.1502346003	0.1408894722	9.364166083969394e-05	0.0001193093231961	8.76876064481627e-09	1.4234714601522996e-08	0.0461079774001405	0.0195229202748095	0.0021259455799318	0.0003811444160565	0.2480786892154753	-0.047333990025436	0.0615430360428683	0.002240506611728	0.0002668895844318	0.0005859471308511	3.433340401526361e-07	7.123005027817891e-08	0.0003810769297953	0.0001081441207838	1.1695150860122751e-08	1.45219626422212e-07	0.0005789487110949	0.0001599054428556	3.35181610078446e-07	2.556975065487753e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.364602635212	-0.4080031630692247	0.1664665810744923	941607.4620473929	1050.0939735015693	-2.6336198707535914	1102697.3531843144	6.935953623628164	991.424940106268	-0.8062780675754766	0.6500843222532449	982923.411864717	994.663706235197	829.6470620038106	0.779239	18.515795	0.0854712387967002	0.0359925325510364	-0.0636229808	0.1336038621	0.1331095492	-0.0385600479	0.0004884806	-0.0860386721	0.0608734689	0.1086088505	0.0418323706	-0.1445371771	-0.0114147794	0.0537749627	-0.0245702475	-0.0337418573	0.1359117286	-0.0489625686	0.0057689689	-0.0046411955	0.1773317889	0.0064135671	0.0775026997	0.0687412211	0.0116143736	-0.012844015	0.0054474729	-0.0576523968	0.1779111607	-0.0662014866	-0.0099152348	-0.2280127824	-0.013323219	0.0971684534	0.0674229827	0.0105688346	0.0149953164	-0.1541608277	0.0985572414	0.071518964	-0.0365104785	0.0514729794	-0.0364952778	0.0482971091	-0.0177907749	-0.0235320757	0.0699120048	-0.0363836489	0.1349457066	-0.0100447404	0.093123772	0.0451016016	0.0027043299	0.1289487288	-0.0143916576	0.1559105238	0.0068258048	-0.093749066	-0.0627656474	0.0644649341	0.0644337554	-0.0715196719	-0.0666291189	0.0402330763	0.0442964958	0.0360871834	-0.1707971884	0.1105484238	-0.0185764279	-0.0177189212	0.1039070855	0.0256454242	-0.001948773	0.1489877092	0.136024874	-0.0041894783449976	-0.0042831200058372	1.7551728803203827e-05	1.834511698440366e-05	0.0324430701211184	-0.0136649072790221	0.0010525527988838	0.0001867296909442	0.230503149112323	-0.0175755401031522	0.0531317017506978	0.0003088996099175	-0.0001830047204445	-0.0004498943048763	2.024048855601292e-07	3.3490727704969595e-08	2.3964565396328297e-05	-0.0003571123643989	1.2752924080662394e-07	5.743003946348956e-10	0.0003870019521964	-0.0001919467588985	1.497705110038247e-07	3.684355825163889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.6095749569752	-1.7550276782368428	3.080122151377403	938204.508698332	1052.020917881431	1.926944379861652	1106748.0116600886	3.713114643080407	992.8359841598964	1.411044053628416	1.991045321280112	985723.29144275	995.7923346726052	819.6738218073037	1.589866	37.777416	0.488896491252287	0.3933333138262954	0.2317295015	-0.0131152761	0.1127356793	-0.1936396476	0.0803265754	-0.1180528275	-0.1439384662	0.0817296779	0.2133810526	-0.0220431439	-0.088243751	-0.0063538002	0.0690561597	0.0911427165	-0.1700054927	0.0797834579	0.1265826955	0.2250404169	0.0498213499	-0.1258942111	0.2249451995	0.1713493123	0.1214980792	0.0350397335	0.0413872238	-0.079121973	-0.1105347397	0.1014185115	0.0379898773	0.0094898211	0.0476401102	-0.2093663694	0.0114715369	-0.0834672434	0.2056978647	-0.1531720143	-0.1787395061	0.1490751452	-0.03839055	0.072823991	-0.1564258298	-0.072861013	0.0634367079	-0.0380866039	-0.097435083	0.1440978012	-0.0337166962	0.1493000562	-0.2534781891	-0.0716699709	-0.1216893326	0.1737818453	0.1780978026	0.2046360083	-0.0388203825	0.1443233039	-0.0553145825	0.078299135	0.0560100777	0.0836726971	0.0001332657	-0.0513770694	0.0054280644	0.0314289567	-0.0451068463	0.0309136465	-0.0264429622	0.2498659268	0.1179830592	0.267771788	0.197439561	0.1475373187	0.1304173552	7.291827195388123e-05	0.0042623966169514	5.317074384740182e-09	1.816802492019943e-05	0.0835769668563699	0.0511338967352515	0.0069851093889107	0.0026146753953313	-0.1587006444197101	-0.3892037935320331	0.0251858945392312	0.1514795928997254	-0.0002910072256191	-0.0001080025051745	1.1664541123989497e-08	8.468520536252577e-08	-4.295281814759022e-05	-6.691738354391852e-05	4.477936220363897e-09	1.8449445868199558e-09	-0.0003240062464461	-0.0007110081986425	1.049800477360909e-07	5.055326585368527e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.9549071128114	3.3453321558362177	11.191247232871795	944696.3414606738	1050.8100150224102	-1.2109028590207345	1104201.687671398	1.4662857339845887	992.743812477458	-0.0921716824383338	0.008495619043513	985540.2772122785	995.7626732166868	830.0285267029885	1.622404	38.550587	0.502642354272971	0.3711430861530151	0.0135715407	-0.1152163779	0.0552067004	0.0895418664	0.0368208424	0.0664943295	0.1119769116	-0.1204229592	0.0912195585	-0.117387595	-0.0622508693	0.1869717751	0.0191884603	-0.0384419342	0.0791588761	0.090439862	-0.0220666781	-0.1624534493	-0.0489877035	-0.0327374234	0.0599657066	-0.1871923375	0.081497597	-0.1864584654	-0.0690240999	-0.1464005151	-0.1037422946	0.0538652607	-0.1301689011	-0.2613777406	-0.0290141357	0.0840306359	-0.0622622009	-0.0824117131	-0.1830354657	-0.0894816543	-0.1055140769	0.0314063566	-0.0464375159	-0.2394255984	0.0731323581	-0.0857464937	-0.0193864939	0.0718922691	0.0040936114	0.0196614611	0.0413126741	-0.0067209245	0.011068095	-0.0218410672	-0.0383189518	-0.1343320668	0.0573080431	-0.0187220321	0.0409233017	-0.067287457	-0.1210806715	-0.0986092771	-0.013372255	0.0839895033	0.0048326674	0.2084547429	-0.0325100457	-0.1160444224	-0.1314840793	-0.0423817523	-0.0456323307	-0.0311972349	-0.0803168456	0.0751012385	0.2008925389	0.1458854101	0.124097542	-1.317062471173358e-05	-8.608889666561481e-05	1.7346535529732726e-10	7.411298129102905e-09	-0.0150949960229525	-0.0986719628793224	0.0002278589049329	0.0097361562584583	0.1920337362832498	0.3507343807029599	0.0368769558709047	0.1230146058070888	-0.0010339976023799	-0.0007429903767607	5.520346999591554e-07	1.0691510417273815e-06	2.403653677429673e-05	6.698935492188696e-05	4.48757367285054e-09	5.77755100102119e-10	-7.098754224832627e-05	0.0002530187041977	5.039231154457907e-09	6.401846467392055e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.6798371185135	4.724930005702163	22.32496355878464	953903.5042338462	1054.7146942270974	3.904679204687227	1112423.0862185596	15.246519691516877	995.5534963354072	2.809683857949153	7.894323381620038	991126.7640656536	998.0082402743408	861.4388628196083	1.159927	27.561483	0.1383939272595939	0.0853404798456089	-0.0364667351	0.0749879338	-0.0807434534	0.2334284258	-0.0486554683	0.1598501516	0.0785892051	0.0102458472	0.0717850755	-0.0616665128	0.1488455535	0.0726717048	0.0629897453	-0.0004066085	0.040120878	0.065159144	-0.1394347767	-0.1160943705	0.0154820867	-0.0515887347	-0.0252549843	0.0982331709	-0.0249337677	0.0830129207	0.113987073	-0.0332654441	-0.1054659697	0.0539201593	0.1382863243	0.1032137116	-0.0102260136	0.0554739681	-0.1360511947	0.0421787122	-0.1465430228	-0.057986815	-0.0188637203	-0.0257554892	0.0230175476	0.0897614382	6.7116e-05	-0.158451261	0.079702499	-0.1083168634	-0.1243571024	0.1342274377	-0.0609591703	-0.0279058649	0.0596447338	0.0287110119	0.0219630719	-0.0874104189	-0.0884138313	-0.0372828088	0.1743755903	0.0193248647	-0.0125618346	-0.12323081	0.1072596851	0.0260135965	-0.1087608632	0.0925875746	0.0483854404	0.1552380443	-0.0865449895	-0.0047685533	0.0143634555	0.0545067381	-0.143031352	0.1310264495	0.1183601478	0.1440342395	0.1170999511	4.359902563066953e-05	5.676965034240311e-05	1.9008750359437792e-09	3.222793199998709e-09	-0.0351004950427409	-0.0200054990197883	0.0012320447522454	0.0004002199910307	0.2657770248687541	0.0737432885855043	0.0706374269480863	0.0054380726114049	-0.0015359738075765	-0.0005019762051966	2.519801105835791e-07	2.359215537561051e-06	0.00036209349295	0.0003380569561757	1.1428250561878137e-07	1.3111169763673174e-07	-0.0001227217809552	-5.173423870687374e-05	1.5060635520816092e-08	2.676431454579793e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
