global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
850.4126159878591	n/a	723201.617431314	n/a	1275.411038434064	n/a	n/a	1626673.3169594577	820.0746876771597	n/a	672522.493368791	n/a	930.2955979977456	954.3000478168462	n/a	n/a	n/a	n/a	-0.0020340305	0.0087444728	-0.0367601056	-0.0054384899	0.0091999577	-0.0156308644	0.1063618206	-0.0463381622	0.0503909765	0.1120623085	-0.0206507717	0.1687484016	-0.0822418156	0.0558188575	-0.0168956941	0.05989548	-0.0309910443	0.1232005852	-0.042341024	0.1916274251	-0.0795050611	0.0035031391	-0.2510825998	0.025290558	-0.0609822711	-0.0615765986	0.1957998103	-0.0180800192	0.0403034711	0.0141570831	-0.0440751255	0.0653765023	-0.0613011987	0.11601588	-0.025924627	0.223279891	-0.04617666	0.0842935843	-0.0857774467	0.0318301744	-0.0316299826	0.1134079198	-0.0530301543	0.0168555211	0.0132707342	-0.0254831832	0.037714897	-0.1419312619	0.0101651738	-0.1307477386	0.0571306787	-0.0076940819	0.10203705	-0.1039271223	0.0093408106	-0.0046237272	0.0895832258	-0.1964153365	0.0121602575	-0.1048186298	0.0597670808	-0.0095878104	0.0319989503	-0.0712493303	0.2567023448	0.058585428	0.153366806	0.1532882396	0.0685837013233623	n/a	0.0047037240872121	n/a	0.0144195857247808	n/a	n/a	0.0002079244524743	-0.1486818574971806	n/a	n/a	0.0221062947488119	0.0006039640202738	n/a	n/a	3.647725377852911e-07	0.0006050356579165	n/a	n/a	3.66068147350452e-07	0.000118817260867	n/a	n/a	1.4117541479936728e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.2583425159595	-2.1542734718996144	719542.2156479228	4.6408941917304185	1267.2939062550236	-8.117132179040482	65.88783481201448	1606033.8448311165	818.4089706147878	-1.6657170623718685	669793.2431827566	2.774613331876767	927.3103685369229	940.4241066747064	0.89327	24.221334	0.0551469056779507	0.0368982752658965	-0.0198952578	0.0197540142	-0.0367436459	-0.0640433623	-0.0024992532	-0.0179196617	0.0179721916	-0.046047035	0.0832532939	-0.0290130285	0.1159441832	0.1199419882	-0.0957696619	0.0561448827	-0.1283062965	0.1506546822	0.002034105	0.0577019574	0.139896996	0.1059717634	0.0183768991	-0.0031674359	0.0641386727	0.0387087099	-0.2374623023	-0.1993997467	-0.0213904472	-0.0304870547	0.0659238162	0.0064150668	-0.0148280389	0.0019254892	0.0648146888	0.0220956833	-0.1247595686	0.0924195358	-0.0816768851	0.0989410641	-0.2256666062	0.0222357274	0.2080485648	0.0602419461	-0.0572758819	0.0243499994	0.0040541917	-0.0174539712	0.0014984108	-0.0919529835	0.0395185093	-0.1199730459	0.0633364163	0.0328101601	0.0058048432	-0.0482004957	-0.1139858241	-0.0997651364	0.140313575	0.0432236285	0.1847911341	-0.1402406637	0.0723070912	-0.0733276492	0.0739635415	0.1170309039	-0.1718773575	-0.0100328077	0.1531573254	0.1524510324	0.0687195105945903	0.0001358092712279	0.00472237113636	1.8444158151480203e-08	0.0128410882356178	-0.001578497489163	2.4916543232938952e-06	0.0001648935470749	-0.1533820325512707	-0.00470017505409	2.2091645539090823e-05	0.023526047909559	0.0012659987252691	0.0006620347049952	4.382899506182138e-07	1.602752772382986e-06	0.0004119998741733	-0.0001930357837432	3.726281380535147e-08	1.6974389631881508e-07	-7.607276638940241e-07	-0.0001195779885308	1.4298895341094622e-08	5.787065786136593e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.1224412281739	-0.1359012877856003	719311.6753148373	0.0184691600217845	1268.545326452687	1.2514201976634922	1.566052511120134	1609207.2452649544	818.613255950139	0.2042853353511873	670127.6628172877	0.041732498239547	926.8817467370968	937.99551769231	0.8491419999999998	23.024799	0.1008822119070321	0.0769617663912249	-0.0221061645	0.0096849941	-0.0269357175	-0.0613843586	0.0576344556	0.0086133498	-0.0822435996	-0.0482490377	0.0506667445	0.0198344764	0.105278013	0.1091972442	-0.0025541393	0.0142777605	-0.106519569	0.0619586477	0.0301887557	0.0941545996	-0.0193957402	0.0659094665	0.0111249986	-0.0162486183	-0.2109030676	0.1625902777	-0.0359058265	-0.001593216	-0.1226884998	-0.0406352407	0.0446339289	0.0128112356	-0.022184597	0.0066041787	0.1142266009	-0.0100790196	-0.1377977503	0.1440705077	-0.0174860241	-0.0506363617	-0.1029835297	0.0364353046	0.0351095618	-0.003889262	-0.0470213997	0.0130298001	-0.0003910737	-0.0229998523	0.0042797238	-0.0732069471	0.0445081803	-0.0939086928	0.1287100386	0.1018178179	-0.0005642557	0.0374932659	-0.0999392667	0.0373878177	0.0210685192	-0.0941113634	0.0393706539	-0.0827208422	0.0266351205	0.1334664051	0.1584712933	0.0020960298	0.0869574203	0.035779042	0.1527386503	0.1507811905	0.0693036622440388	0.0005841516494485	0.0048029976004358	3.412331495534032e-07	-0.0002731698289011	-0.0131142580645189	0.0001719837645827	7.462175542185628e-08	-0.1348373109562004	0.0185447215950702	0.0003439066990386	0.018181100425899	-0.0001060001032693	-0.0013719988285384	1.8823807855107416e-06	1.1236021893102264e-08	0.0004119996079123	-2.66261000010301e-10	7.089492012648555e-20	1.6974367691988893e-07	2.1789496595579746e-08	7.825171604896038e-07	6.123331064607124e-13	4.747821618887813e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.2010684599294	1.0786272317554904	721142.4546734857	1.1634367050845122	1272.766358426569	4.221031973881964	17.817110924533864	1619934.2031424297	819.7471690244276	1.133913074288671	671985.4211235635	1.285758860042785	928.9189784646892	934.3762526672158	0.781425	21.188618	0.0438445473708802	0.0311102142100959	-0.0239101046	0.0062260395	-0.0265970916	-0.0089907372	0.0184684457	0.0037792046	0.0345037922	0.0039843696	-0.0009164024	0.0324283189	0.0422905491	0.0670419464	-0.0323371464	-0.0314313402	-0.0654372395	0.0345020164	0.0008425762	0.0086551605	-0.0582806441	-0.0427365493	-0.1754016285	-0.1237001243	0.0212957987	0.0242834017	-0.0941072604	0.0627123608	0.0118709715	-0.0076036578	0.0150060154	0.0094886592	-0.0087738193	0.0196771221	0.0164863533	0.0671931976	0.0037955353	0.1265687749	-0.0087286097	-0.0462739601	-0.0057757789	-0.1246842838	-0.0429633635	-0.0061927792	-0.0363007635	0.0102906468	0.0049140004	-0.0019032908	0.0306759728	-0.066799375	0.0128754301	-0.0794795726	0.0884472278	0.0695483619	0.0422551375	-0.0334511147	-0.0043535104	-0.1286922944	-0.0832299532	-0.0413349297	0.037408865	-0.0923867646	0.0229313343	-0.0867354724	0.0320293807	0.010084748	0.2028626139	0.0108499129	0.1521113526	0.148287834	0.0636236074270186	-0.0056800548170202	0.0040479634220273	3.226302272435444e-05	0.0032117055870344	0.0034848754159354	1.2144356664591622e-05	1.031505277778798e-05	-0.1417611989274263	-0.0069238879712258	4.794022463808664e-05	0.0200962375213413	0.0004489999640787	0.000555000067348	3.080250747562846e-07	2.016009677426739e-07	0.0004119998486742	2.407618999999972e-10	5.796629249160865e-20	1.697438753075637e-07	-9.248572747743008e-08	-1.1427522407300983e-07	1.3058826836936604e-14	8.553609787029466e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.6450309430428	-0.5560375168865903	720198.388544318	0.3091777201854052	1273.1945447254573	0.4281862988882494	0.1833435065556173	1621024.3487186644	820.6146680706775	0.8674990462498045	673408.4334527481	0.7525545952443203	930.0942651291912	943.7649373816164	0.804115	21.803885	0.0385037568723075	0.0288554921024318	-0.0179000009	0.0200699068	-0.0123638317	-0.0244773062	0.0304651325	0.0113827331	0.0661069405	0.0072600166	-0.0023470289	0.0029510319	0.0623469135	0.1118622349	-0.1057833922	-0.0280006451	-0.0852600286	-0.011990757	0.0036460681	0.0718350334	0.1343457653	0.0244077829	-0.0882705365	-0.1449132891	0.0778863236	0.139652898	-0.0741660921	0.1500332267	-0.1332363396	0.0126020697	0.0087752095	-0.0084075332	-0.0247285883	0.034486268	0.0138351965	0.1014909786	-0.0705671049	0.1434741486	0.0145255699	-0.0290617023	-0.1303292901	-0.0041077305	0.1710382898	-0.0946573253	-0.0378524271	0.0086462286	-0.0092358769	-0.0099133602	0.0092779037	-0.0508737306	0.0255256544	-0.0767196357	0.1002423691	0.0682582695	-0.007447118	0.0159965144	-0.1184966143	-0.0926754557	0.0380269409	0.0277745781	0.0916396464	-0.1387908497	0.0545153634	0.0542821962	0.1581777115	0.0296643577	0.0194403886	0.0345713775	0.151276289	0.1449845808	0.0624274262149668	-0.0011961812120517	0.0038971835438251	1.4308494920657068e-06	0.0044001825808805	0.0011884769938461	1.4124775649014628e-06	1.9361606745084174e-05	-0.1291969510338262	0.0125642478936001	0.0001578603251318	0.0166918521564368	-2.200000873736137e-05	-0.000470999972816	2.2184097439273055e-07	4.840003844439766e-10	0.0004119998188105	-2.9863700000323096e-11	8.918405777092977e-22	1.6974385069988482e-07	4.527048952295836e-09	9.701277642972593e-08	9.411478790603983e-15	2.049417221648283e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1102108319872	-2.534820111055637	715902.4888741497	6.425312995412114	1267.6956774550702	-5.498867270387109	30.237541257334573	1607052.3306382692	819.5580961860672	-1.0565718846102072	671675.473024131	1.116344147348765	929.645308240712	941.1745752552212	0.868623	23.55302	0.1002200195171697	0.0614521641654114	-0.0227002807	0.027343267	-0.0487481287	-0.0288015642	-0.0507101561	-0.0210261682	-0.0480555908	-0.0157101223	0.0689057239	-0.0075155054	0.0077791047	0.050212447	0.0086453627	0.0065571928	-0.1725151527	0.1133022641	-0.0033345569	0.0181000193	0.1192177111	-0.0355596337	-0.0256918745	-0.0284347484	0.1387809862	-0.0338289739	-0.0383224042	0.0297052153	-0.0388659335	-0.0031352122	0.0557841945	-0.0106284543	-0.0106377338	0.0545420746	0.0182734896	0.056153216	0.0528450953	-0.004799614	-0.0589007776	0.0331021035	-0.1149995966	-0.010702269	0.2741323945	-0.0188255671	-0.0326225998	0.0224432589	-0.01414416	0.0154809944	0.0001679484	0.0269485247	0.0056240744	-0.0654333369	0.1078964833	-0.0459473166	-0.0092371008	-0.067672647	-0.0707868661	-0.1429250268	0.1372430206	0.0584816867	0.1439690008	-0.095458465	0.0433535847	-0.0280431571	0.0872476195	0.0506292303	0.0195850699	0.0113541239	0.1502346003	0.1408894722	0.0556294461427739	-0.0067979800721929	0.0030946352781517	4.621253306193178e-05	0.0129236705748496	0.0085234879939691	7.264984758333541e-05	0.0001670212611272	-0.0700942774678239	0.0591026735660022	0.0034931260226494	0.0049132077337362	0.0001109486526836	0.0001329486614209	1.7675346573625425e-08	1.2309603532306105e-08	0.000633008442858	0.0002210086240474	4.8844811903369176e-08	4.006996887295098e-07	0.0001619647992806	0.0001619602722316	2.623112978134944e-08	2.6232596206005044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.8547838208561	1.7445729888689812	718857.7344479107	3.0435349134912504	1272.3597343036668	4.664056848596601	21.75342628694086	1618899.2934772975	819.4682961799515	-0.0898000061157517	671528.2884440727	0.008064041098389	927.855806074309	928.3598532996722	1.011069	27.415497	0.1555915585149274	0.0919816564690268	-0.03160654	0.0075148196	-0.0027622396	-0.0074515519	0.0255906279	-0.0081046619	-0.0584141638	-0.0529142904	0.0401625458	0.0886548288	0.0129052693	0.1133615241	0.0069428775	-0.0264109022	-0.0827326231	-0.0679243538	0.0999834707	0.0111968388	-0.0917315983	-0.0735103216	0.059849844	0.0788435758	-0.134874524	-0.2280494988	0.008788825	0.146164776	0.1269072816	-0.0414566001	0.0239974153	0.0361944139	-0.0096564135	0.0304969545	0.0653213136	-0.0538288163	-0.0077382073	0.1129041021	0.1049140334	-0.0498907321	0.0069309557	-0.1655541727	-0.1232432566	0.0030603744	-0.039330355	0.0163504523	0.0096708703	-0.0115064123	-0.0057803127	-0.0490650268	0.035931733	-0.0724732876	0.0703593527	0.0686353816	0.0591603982	-0.0553860811	0.0319817995	0.021167894	-0.1533421257	-0.0196032549	0.1256543059	-0.1337323512	0.0416211086	0.0609930512	-0.0873012397	0.1946937304	0.1044223325	0.0449260394	0.1489877092	0.136024874	0.0489905259981213	-0.0066389201446526	0.0024000716375725	4.407526068707413e-05	0.0130985483425121	0.0001748777676624	3.05822336226193e-08	0.0001715719686811	-0.1318838084592712	-0.0617895309914472	0.003817946140143	0.0173933389337217	0.0011299715850969	0.0010190229324133	1.038407736784201e-06	1.2768357831264007e-06	0.0001422216070261	-0.0004907868358319	2.408717182258884e-07	2.0226985505086423e-08	0.0003919196232587	0.000229954823978	5.287922107079895e-08	1.5360099109524133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.8171765152738	2.9623926944176446	723889.8678534225	8.775770475939032	1268.6032704168877	-3.756463886779102	14.111020932675556	1609354.2577124229	820.711055566018	1.2427593860664956	673566.6367282874	1.544450891656373	928.2576722383254	926.1760827070916	0.879511	23.848272	0.0419049240186739	0.0200743355505139	-0.0226638114	-0.0117988141	0.0037353382	0.0228678927	-0.0034641034	-0.0659398933	-0.0136303187	-0.0460790427	0.0155610046	0.0164147454	-0.0191266437	0.0930974029	-0.1232955916	-0.0534046013	0.1525703245	-0.0348081784	0.2073521339	-0.0414330507	0.1060917941	-0.0746791531	0.0278295852	0.0993340249	-0.061785408	-0.1543662484	-0.0113655771	-0.1107585538	0.0299620412	-0.0345898944	0.0314731258	0.0035971889	0.0464310728	-0.0523901714	-0.0194458212	-0.0052887416	0.0045200554	0.1148690425	0.0265916326	0.254665476	-0.003546739	-0.0835599145	-0.1725868066	0.2063045101	-0.0460210276	0.0286062729	0.0254824504	-0.0289228353	0.0352645207	-0.1534632064	0.0546032156	-0.1289621613	-0.0710498014	-0.0389878887	0.1439934308	-0.2242108419	0.0140455846	0.1101876751	-0.0792753365	-0.0527276804	-0.0066140705	0.0117914232	0.051340218	0.0800384	-0.2922308424	0.0436499802	0.0339599689	-0.0284348162	0.1475373187	0.1304173552	0.056855742675367	0.0078652166772456	0.0032325754751675	6.186163338002387e-05	0.0261086999865227	0.0130101516440106	0.0001692640458001	0.0006816642149862	-0.1205512126624412	0.0113325957968299	0.0001284277274943	0.0145325948743851	0.0010789973061466	-5.09742789503e-05	2.598377114502997e-09	1.1642351866716196e-06	3.2193806249747325e-05	-0.0001100278007763	1.2106116943680756e-08	1.0364411608462699e-09	0.0003589825049736	-3.2937118285100004e-05	1.084853760926669e-09	1.2886843887712076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.0479137985429	1.23073728326915	725985.6474084492	1.5147142604287276	1275.823573485323	7.220303068435442	52.132776400058255	1627725.7906608596	821.3092812752392	0.5982257092211967	674548.9355088499	0.3578739991732037	930.0443053446472	932.0291945502262	0.8773039999999999	23.788418	0.1515925910734145	0.0723225562403265	-0.0264558302	-0.0284356758	0.0329831842	0.0295670942	0.0179523635	-0.1323004894	0.0688722221	-0.044456159	-0.0170295035	-0.0077457645	-0.0281752669	0.0459343606	-0.0982877223	-0.0304669097	0.1675165473	-0.0155050643	0.1939535845	0.1490936009	0.1232329461	-0.1751774993	0.2643106181	0.0289805347	0.1416230553	-0.145696253	0.0670634318	-0.0165868759	-0.0730018394	-0.0525761651	-0.0055836855	-0.0077261806	0.0541016416	-0.0716884033	-0.088480724	-0.026648069	-0.0212397607	0.0782710913	-0.0846155588	0.112387441	-0.0821230999	0.0373507269	-0.0321485416	0.1333673967	-0.0503342216	0.0434438535	0.0234833136	-0.0011443334	0.0034024727	-0.0818291468	0.0265346236	-0.0341125749	-0.1262787684	-0.0144049806	0.0359578403	-0.1826263786	-0.0725966571	0.0973139086	-0.0526821273	0.1439921247	0.0920658772	0.0900748204	0.0316915369	0.0465895689	-0.1776536778	0.0289898936	-0.3292302705	-0.0997371397	0.1458854101	0.124097542	0.0490563189297574	-0.0077994237456096	0.002406522426938	6.0831010763578906e-05	0.0448179021720278	0.0187092021855051	0.0003500342464181	0.0020086443551014	-0.0859875302318329	0.0345636824306083	0.0011946481431639	0.0073938553553703	0.0022550021192368	0.0011760048130902	1.3829873204113163e-06	5.085034557762459e-06	-0.0002439996318599	-0.0002761934381096	7.628281525482757e-08	5.953582034776673e-08	7.751019396170719e-07	-0.0003582074030339	1.2831254358835025e-07	6.00783016798147e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.7658509320646	-1.2820628664783271	723802.5331121599	1.6436851936026249	1282.1224979981473	6.298924512824215	39.67645001825777	1643838.0998730091	822.021919690354	0.7126384151148386	675720.0364514148	0.507853510697389	932.0621630834283	932.352444088699	0.877522	23.794321	0.1351479916878654	0.0963016080756432	-0.0248500012	-0.0029397302	0.0376560036	0.0170609884	0.0198224582	0.0036810417	0.116557223	-0.0250513753	-0.0331499182	0.0290754695	-0.1007577011	0.00382718	-0.0766628411	0.0348105098	0.1253650512	-0.0355196743	0.0969269201	0.0398624324	0.024819308	0.0168389982	0.0053935308	-0.1353470111	0.1199479363	0.0098514039	0.1123372791	0.0170291172	-0.0745272827	-0.0341919437	-0.0276335171	-0.0038038069	-0.0047926257	0.0294860814	-0.0923666046	0.0727788255	0.0318540281	0.1333845559	0.0079517135	-0.0589619579	0.1575709205	-0.1099422812	-0.027438919	0.0072264044	-0.0379567919	0.0366236207	0.0213287607	-0.0191545315	0.000457706	-0.0446026937	-0.0016064705	-0.0410085818	-0.0954430333	0.0413584847	0.0490182883	-0.0966028606	-0.0082333814	-0.0394126176	-0.2202381551	0.0745340231	-0.2041838741	0.0802188126	-0.1429154236	-0.0146412144	0.0115420056	-0.1072857248	-0.1513239714	-0.0814148296	0.1440342395	0.1170999511	0.0489345285555629	-0.0001217903741944	0.0023945880849552	1.4832895246435942e-08	0.0496827737467384	0.0048648715747105	2.3666975438427175e-05	0.0024683780071695	-0.0421641856818197	0.0438233445500132	0.0019204855275491	0.0017778185542109	0.0007270004605592	-0.0015280016586776	2.334789068921497e-06	5.285296696532889e-07	-4.600002213872578e-05	0.0001979996097211	3.92038454497373e-08	2.1160020367632622e-09	1.6666559448134336e-08	-7.584353801689376e-07	5.75224225892001e-13	2.777742038381959e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
