global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1144.4801215985044	n/a	n/a	1309834.7487341275	1592.3129126290294	n/a	2535460.411725143	n/a	1091.9487064442735	n/a	1192351.9775053223	n/a	1174.3517844611006	1238.2071321587814	n/a	n/a	n/a	n/a	-0.1066336793	-0.0859093299	0.031841223	-0.0067141567	-0.1063428238	0.0050822358	-0.0348048073	0.0521576774	-0.0437450989	0.0295585376	-0.165892323	0.0162075144	-0.0038795372	0.05919665	-0.0303771801	-0.0180826584	0.0207427079	-0.1042196099	0.0426492125	-0.0123134635	0.0066445673	-0.0746520035	0.048456227	-0.0569837682	0.0491665542	-0.0690939992	0.1201582713	-0.0115687725	0.0664298368	0.0156190115	-0.0319094333	0.0822010432	0.0637519728	-0.0115725378	-0.0240464711	-0.0129033655	0.1512291696	-0.0098813305	-0.1718406439	-0.12507041	0.0249398006	-0.0138200167	0.0030782561	0.0049003223	-0.0186165594	0.0904736208	-0.0561229097	0.0449546002	-0.0219395945	0.0294378396	-0.0030199754	0.0735546012	-0.0836617484	0.0516104827	-0.1230515693	0.0008299371	0.0755982123	-0.0293685889	-0.1214179602	0.0107468868	0.0131250959	0.0432854335	-0.110723544	0.0141606221	0.1854936389	-0.1374784849	0.2148373711	-0.1027609801	0.0349907834	-0.1091268961	0.0476541658	-0.1591051409	-0.005224405	0.0363333301	-0.059572816	0.0122316498	-0.0462382605	0.0563111259	-0.0085138324	0.015370222	-0.0107676936	0.0427337222	-0.0119231556	0.0006995362	0.0521785023	-0.0135720924	0.0061611175	0.0530762924	0.0423865415	0.153366806	0.1532882396	-0.0485131428835501	n/a	0.0023535250324397	n/a	0.0284466732960737	n/a	n/a	0.0008092132216135	-0.1323270425660609	n/a	0.01751044619428	n/a	-0.0014457263528158	n/a	n/a	2.090124687226075e-06	-0.0010792038428519	n/a	n/a	1.1646809344263084e-06	-0.0004127806483299	n/a	n/a	1.7038786363565258e-07
1144.63331869359	0.1531970950854884	0.0234693499426321	1310185.4342635013	1586.9929892994533	-5.319923329576113	2518546.7480856148	28.3015842325682	1093.51934359936	1.5706371550863878	1195784.5548259749	2.466901072937862	1175.1857048758404	1237.457015168039	1.0256	25.938177	0.0499028586274486	0.029032822504923	0.1356793005	0.0753754348	0.0360440691	0.046150517	0.1179730609	0.0394580344	0.0325299591	-0.0127157132	-0.1384472671	-0.0123344452	0.0265769033	-0.1558183276	-0.0677718192	0.0264255905	0.0399679483	-0.0992629776	-0.0130423626	0.0233465485	0.0050391781	0.0505692278	0.0968093311	-0.0666278384	-0.108228294	-0.0053077061	0.0774646888	-0.0128208905	0.1519096439	0.1084116425	-0.0182435625	-0.0975609308	0.0373990052	-0.0142872169	-0.0183481182	-0.0548488924	0.0019603304	-0.0028087342	0.0445146831	0.0122714755	-0.0820058894	0.0703306604	0.056206477	-0.0189774381	0.1081759013	0.0322786676	-0.0364587495	0.1159512824	0.0321472626	0.0330920655	0.0896732563	-0.0442370475	-0.0119954637	0.0812728514	-0.0991800328	0.0271971307	0.092488624	0.1335712076	-0.0232236139	0.0766817915	0.057096834	0.0114306882	0.0544891878	-0.0465704682	0.0265232958	0.0405216904	0.1418784631	-0.2114237661	0.0499582523	0.1284410479	0.0203310065	-0.1683678601	0.0291561403	-0.1187969872	-0.0737161422	0.0580388489	-0.0403216024	-0.0424532572	-0.0736151516	0.0901581351	0.0090157579	0.0460017241	-0.0086626812	-0.0192594039	0.0616589636	-0.0224708595	-0.0102164056	0.004624822	-0.0261293463	-0.0382253664	-0.0020401958	0.1531573254	0.1524510324	-0.0575744102822284	-0.0090612673986782	0.0033148127193463	8.210656687035014e-05	0.0356296596177259	0.0071829863216522	5.159529249704261e-05	0.001269472644475	-0.1223657778964977	0.0099612646695631	0.014973383600215	9.922679381708792e-05	-0.0014456220793488	1.0427346700003261e-07	1.0872955920206891e-14	2.089823196300748e-06	-0.0006062031727893	0.0004730006700625	2.237296338796685e-07	3.6748228669981405e-07	-0.0004119387871084	8.418612214999995e-07	7.087303162654713e-13	1.696935643243397e-07
1144.2138559409048	-0.4194627526851491	0.1759490008902025	1309225.3481271537	1604.8194951565465	17.826505857093252	2575445.6120345127	317.78431107298	1094.1632376596438	0.6438940602838557	1197193.190645834	0.4145995608688295	1178.1486244955554	1254.7232703091806	1.008949	25.517056	0.0327498935883011	0.0233420690681774	-0.0691108764	-0.0877203014	0.02159334	0.0792479367	-0.0946716279	-0.0278778232	-0.0992459016	-0.2145084609	-0.1285096075	0.0246595692	-0.0510185844	0.0881676553	-0.0113899889	0.1217338913	0.0144947462	-0.115032014	-0.033641642	0.027812776	0.1534665421	-0.0319104252	0.023584169	-0.0591535205	-0.0891599412	0.025741296	0.0210268243	-0.0661018422	0.1327385629	-0.035992904	0.0283602315	-0.0605020202	0.0906482398	-0.0210871498	-0.0639185487	0.0297621764	-0.0927279264	-0.0633609115	0.0715768175	-0.0096598025	0.0494911622	-0.1431745393	0.0155788356	-0.0741800301	0.1126788354	0.1492275142	-0.0698095461	0.0235340856	0.0200093342	0.0303201055	-0.0043049818	0.0740567009	0.0301289845	0.0101498223	-0.0771088814	0.0792661503	0.0260415041	0.0752998384	-0.1022124554	-0.0196780822	-0.0684968698	0.0979555046	0.039362858	-0.0197078706	-0.0661947302	0.1273179296	0.0307863845	-0.1751975287	0.2152967122	-0.0832411102	0.0275870991	-0.111154067	0.0675528241	-0.1047590161	0.0052768481	0.0314687396	0.0518019467	-0.0725111642	-0.016294498	-0.0227287671	-0.0406693079	0.0575474641	0.0705885324	-0.0212110881	-0.0228985676	0.0174196605	0.0792784723	0.0056735775	-0.0436327077	0.0732252364	0.0228433361	0.1527386503	0.1507811905	-0.0571943334878284	0.0003800767943999	0.0032711917831169	1.4445836964137774e-07	0.0284864985464707	-0.0071431610712551	5.102475008989571e-05	0.000811480599438	-0.1435154339877087	-0.0211496560912109	0.0205966797926803	0.0004473079527764	-0.0013641232486921	8.149883065670005e-05	6.642059398409472e-09	1.8608322376222888e-06	-0.0006062195788163	-1.6406026999925792e-08	2.6915772192229407e-16	3.675021777402121e-07	-0.0004119140311634	2.4755944999955027e-08	6.128568128407983e-16	1.696731690692825e-07
1141.3148022905086	-2.8990536503961266	8.404512067875107	1302599.4779274228	1566.9746493045416	-37.84484585200494	2455409.551563091	1432.2323575620153	1093.3623569569688	-0.8008807026749309	1195441.243610498	0.6414098999170912	1173.3037607547324	1216.1385199764318	1.045175	26.433235	0.04811828674586	0.0267488524926582	0.1797095533	-0.0138470764	-0.0778852762	0.0775618703	0.1578966812	-0.1238494435	-0.0701782331	0.0532169588	0.0305915227	0.0024007529	0.0966264856	0.0597045812	0.0902770931	0.0053961149	-0.0218581519	0.0164157516	0.0806149096	0.1872757088	0.1182796995	-0.1024497278	-0.0176311887	-0.0239978922	-0.1181216395	-0.0709869985	0.1187618028	-0.0388829351	0.1500490379	0.068182764	0.1345651335	0.0751019103	-0.1584444377	0.1415496345	0.0254585732	0.0426492624	-0.3833030899	-0.0849429488	-0.1132698303	-0.0134729876	-0.0102624297	0.0952810989	-0.0397611395	-0.1640815135	0.0335277224	0.0384771476	-0.0060888113	-0.0096961558	0.0567613933	0.1287200843	0.1933905726	0.0054201598	-0.0448074581	-0.0322641354	-0.089585412	0.1278713903	-0.0300319154	-0.1034921469	0.0881232239	0.1476444978	-0.1979103083	0.0123632625	0.059208405	-0.1313520055	0.0545452645	-0.0708962548	-0.0060083593	-0.2962479607	0.0837517494	0.1103339485	-0.0096370406	-0.0792135252	0.0954322554	-0.0413593106	-0.0550728313	0.071932539	0.1057186081	0.0081427177	-0.1316618483	-0.0194522589	-0.1051480342	0.1660380309	0.0899824501	0.0393411646	0.0055323555	0.0497642302	-0.0248521725	0.0840138626	-0.0645060045	-0.0561223944	-0.0149162253	0.1521113526	0.148287834	-0.0567035595058769	0.0004907739819514	0.0032152936606365	2.4085910136053044e-07	0.0500522555880991	0.0215657570416284	0.0004650818767785	0.0025052282894563	-0.1585512528398638	-0.0150358188521551	0.0251384997770904	0.0002260758485548	-0.0014455838454254	-8.146059673329992e-05	6.6358288201453145e-09	2.0897126541548864e-06	-0.0006068025691026	-5.829902863000672e-07	3.398776739202344e-13	3.682093578695157e-07	-0.0002734388807805	0.0001384751503829	1.9175367273566776e-08	7.47688215224925e-08
1141.8756617929484	0.5608595024398255	0.3145633814770486	1303880.026995084	1592.294187456648	25.31953815210636	2535400.7794082267	641.0790122359696	1090.6114680513422	-2.750888905626653	1189433.3742451037	7.567389771099802	1173.3881286198914	1233.9885894440768	1.097392	27.753843	0.1188372286876848	0.0681011793803205	-0.0588050755	-0.1404848372	0.0904704108	-0.0252509757	-0.1035601387	0.0498788041	-0.1706112053	0.0634741809	0.0942913485	-0.056426098	0.0034606692	0.0990028555	0.00558763	0.0436159609	-0.0989937164	-0.0602530013	-0.0063191065	-0.0515694524	0.0241434133	-0.1680740747	0.0823085898	-0.089667278	-0.084746307	0.0994138711	0.0404274589	-0.0177646513	-0.1270727702	-0.1108911006	-0.0590269623	-0.1332768512	0.03654053	-0.0025679611	0.0977056413	-0.0250683866	-0.1518794899	0.1903122672	-0.072297092	-0.2463510148	-0.0190192585	-0.1230027367	0.0598171743	-0.0044329571	-0.1205685755	0.1025698554	-0.0474450719	0.1347704712	0.094384478	0.0716769619	-0.0249659055	0.021515927	0.1125818376	-0.0972718176	-0.1278995876	0.0504309775	0.0272022753	-0.0396027563	0.0733962916	-0.0240639924	0.0287095443	-0.0799982784	0.1214047193	-0.1071280703	-0.0412826181	0.0089330669	-0.232285001	-0.1653954186	0.1556625173	-0.148127183	0.0358124223	-0.1317841307	0.1006183641	-0.0471214246	0.0381191513	0.037142055	0.0254523341	-0.034787456	-0.1250499193	0.0017840309	-0.0881006983	0.0973468989	0.1139705758	-0.1542022431	-0.1277373989	-0.0091776695	0.0864421608	0.0250007857	0.0049598029	-0.0531484484	0.0227574082	0.151276289	0.1449845808	-0.0528077474436372	0.0038958120622397	0.0027886581900709	1.5177351624292383e-05	0.0341993934872135	-0.0158528621008856	0.0002513132367896	0.0011695985148932	-0.1089965603563243	0.0495546924835395	0.0118802501695098	0.0024556675471381	-0.0020650321195604	-0.000619448274135	3.837161643288301e-07	4.264357654816117e-06	-0.0002602436556213	0.0003465589134813	1.201030805133392e-07	6.772676029113778e-08	-0.0002487688275764	2.46700532041e-05	6.086115250931245e-10	6.188592957373665e-08
1143.713837127432	1.8381753344835945	3.378888560303874	1308081.341236754	1578.647540653977	-13.64664680267083	2492128.0576128503	186.230968956846	1092.608889424209	1.9974213728669383	1193794.1852488036	3.9896921407856447	1171.2383158989103	1221.3731357641389	1.06121	26.838778	0.0528934146360867	0.026021073595802	0.1074067502	0.0673272112	0.0685176956	-0.1483331001	0.1341220531	0.1074799878	0.0353018672	-0.223794192	0.0715199692	0.0441453197	-0.0318526358	0.0097479034	-0.0158251776	0.0092199247	0.0221398404	0.103172893	-0.1436829525	0.0296664263	0.0025351843	-0.2221262398	0.0286635421	-0.0169763615	-0.0783454277	0.0167362459	0.1396642882	0.0490900048	-0.0228833735	-0.0129802814	-0.1769882657	0.0874280154	0.0471820942	-0.1685619654	-0.0690605241	-0.1215797211	0.1893529356	0.1171309743	0.0530940576	-0.1189012102	-0.1353548038	0.1315467845	0.1112251841	0.0706838219	-0.0201550367	0.1733167637	-0.0961262708	0.0402487686	0.1674921108	-0.0724725633	-0.0658626036	0.0803865994	0.1696969856	-0.0462834195	-0.1124941062	-0.0227643764	0.0659415763	0.0321554555	0.197734759	-0.0290841098	-0.0129514611	-0.0622724382	0.0281228031	-0.0136239739	-0.0738093746	0.1125815555	0.0834012657	-0.1575971781	-0.0013116702	0.0806043924	0.0578060738	-0.1936033995	0.0443819346	-0.0798931181	-0.002345074	-0.0221902954	-0.1117400137	0.0141932754	-0.0498630856	0.0545045531	8.78636e-05	-0.1556637465	0.0454158753	-0.0910416223	-0.0833677273	0.0117875945	0.0406082885	0.1419903488	0.0583054716	-0.0124033252	0.0129682575	0.1502346003	0.1408894722	-0.0487520962586387	0.0040556511849984	0.0023767668896115	1.6448306534379706e-05	0.0264996943792255	-0.007699699107988	5.928536635355122e-05	0.0007022338021923	-0.105066156368224	0.0039304039881002	0.011038897213992	1.5448075509674704e-05	-0.0023895488554551	-0.0003245167358947	1.053111118757506e-07	5.709943732606779e-06	-0.000587313870908	-0.0003270702152867	1.069749257276883e-07	3.449375829609389e-07	-0.0001562025716578	9.25662559186e-05	8.568511734787753e-09	2.439924339251014e-08
1145.2536423201243	1.5398051926922562	2.3710000314420365	1311605.905247511	1570.4328989759783	-8.21464167799877	2466259.4901860952	67.48033789791445	1093.7537600469927	1.1448706227836285	1196297.2876169346	1.3107287429129728	1174.1296423810272	1223.882173196893	1.138519	28.793978	0.2024237063088316	0.1049749625974694	0.0433085086	0.0324879702	-0.1587808346	-0.0456137785	0.0535185198	-0.1943933597	0.0620260508	0.0352009547	0.0172496634	0.1286245606	-0.2278851745	0.2829652418	-0.0451992387	0.1720402711	0.1305982693	-0.1221650265	0.052718405	-0.0466938997	0.0811757624	0.1002666812	0.0791723282	-0.0536205375	0.11119941	-0.0849898557	-0.0264120138	-0.0155246967	-0.0421390173	0.1601772833	-0.0812613471	-0.024357071	-0.0046208836	-0.1314845722	0.0877577022	-0.0272371202	0.0350359707	0.1075093339	0.0520190467	-0.0699310531	0.0710935277	0.0119195578	-0.2279305183	0.0282992118	0.0939308094	0.0916554008	-0.1065926495	0.1058094427	0.0501706057	0.0833949548	-0.0007724533	-0.110972227	-0.0802748846	0.0622709813	0.0298201901	0.0188462123	0.1347193559	-0.0007057353	-0.0560848951	-0.0354598431	0.0023290621	-0.1426667705	0.2227183055	-0.0388160667	-0.0235872471	-0.0950310179	-0.0300973859	-0.0757182532	0.0535430717	0.0346856854	-0.1448194746	-0.2592216668	-0.2493749683	0.1248216262	0.2808376834	-0.2220009389	-0.1666976727	0.057188337	0.2508074177	-0.0237369445	0.0997878054	-0.1192116341	-0.0553469754	-0.0306768572	0.1689734962	0.1042249331	0.0805472151	-0.2420236557	-0.2366610692	0.1523997147	0.1591465218	0.1489877092	0.136024874	-0.0322280993987362	0.0165239968599025	0.0010386503908548	0.000273042472226	-0.0450656682292986	-0.0715653626085241	0.0051216011252895	0.0020309144529532	-0.049252811895819	0.055813344472405	0.0024258394796449	0.0031151294211953	-0.0012360479265748	0.0011535009288803	1.3305643929277148e-06	1.5278144767898625e-06	-0.0006039036393064	-1.6589768398399935e-05	2.7522041551254907e-10	3.6469960556751443e-07	-0.0001558732215765	3.293500812999982e-07	1.0847147605231542e-13	2.429646120463666e-08
1147.598336368111	2.34469404798665	5.497590178664022	1316981.941634856	1589.1920039096726	18.75910493369429	2525531.225290441	351.9040179133534	1094.7616696188636	1.0079095718708686	1198503.1132666818	1.0158817050689175	1175.8598895770288	1221.1669168438827	1.214826	30.723839	0.1531917672632615	0.0850671042084489	-0.1549326177	-0.0143294137	-0.0659796497	-0.1058857944	-0.2026319869	0.1108904842	0.0941272515	0.1409690542	0.0807026213	0.3198973729	0.1810557281	-0.0905010232	0.067864331	0.1485087965	0.0506038763	-0.044466099	0.0508171711	0.1056523482	-0.019360936	0.1589772647	0.180352815	0.0263671873	0.110941263	0.1085055979	0.0084468948	0.0432807475	-0.1230072659	0.0097629778	-0.2694357123	-0.1953947307	-0.1357524385	-0.1190315751	0.0615344685	0.0796286729	-0.0382708548	-0.1620861058	-0.1455970007	0.0503557304	-0.0305040331	-0.1474364573	-0.0454343082	0.041780249	0.0835665309	-0.0515374943	-0.0610912883	-0.0357748877	0.1481641926	-0.0489724819	-0.1452380359	-0.3724413852	-0.0006606266	-0.0400180935	-0.0679796241	0.0717084474	0.0620214541	-0.1343030379	-0.113690695	-0.038833859	0.0451127984	-0.1124964103	-0.1587239454	0.0590384368	0.0508587719	0.0072909879	-0.0885420079	0.0568620716	0.0032963811	-0.1653324957	-0.1385982268	-0.1492782374	-0.1758422036	-0.0130588249	-0.0424060122	0.1742774472	-0.0919917637	0.0889410254	0.2292501894	-0.0347222769	0.1941176748	-0.1190803071	-0.1042660845	0.0604632555	0.0476350264	0.0700920416	-0.1707065186	-0.0693993576	0.1085402064	-0.0026375258	-0.0871397477	0.1475373187	0.1304173552	-0.0278829515449388	0.0043451478537974	0.0007774589868574	1.8880309871360165e-05	0.0155381001048482	0.0606037683341467	0.0036728167362989	0.0002414325548682	0.0086817372820533	0.0579345491778723	7.53725622345942e-05	0.0033564119884433	-0.0010690817981203	0.0001669661284545	2.7877688051084603e-08	1.142935891072134e-06	-0.0010429196705976	-0.0004390160312912	1.9273507573067602e-07	1.0876814393194065e-06	-0.0001560570997797	-1.8387820320000213e-07	3.381119361206128e-14	2.4353818391651242e-08
1144.8567722936311	-2.741564074479811	7.516173574478343	1310697.0290665913	1595.5020385456976	6.310034636024966	2545626.7550034765	39.816537107834726	1092.655530023237	-2.1061395956267006	1193896.1072903608	4.435823996266602	1178.0370842251382	1245.312912777014	1.236884	31.281702	0.0812287027671727	0.0412428231836239	0.1200433921	0.0428720879	0.0028172803	0.1281339537	0.0865509491	0.0359976677	0.0030610556	-0.012388229	-0.1230849112	-0.0775670321	-0.0695554895	-0.2093270137	0.0151116772	-0.0341353248	-0.0230083405	0.1665198546	0.0349150079	-0.0955301472	-0.0575241762	0.0340239234	0.0349033308	0.1406150748	0.1158852924	0.0013061657	0.09001133	0.007960796	0.052275173	0.0357134158	0.0566939688	-0.0121876743	-0.0342756901	-0.0902225633	-0.0942688159	0.3357976718	-0.0171620436	-0.0473934441	0.0843025417	0.1509126203	0.1553743327	0.1576860464	0.0479477067	-0.0426224917	0.0372315757	0.0084685047	0.163007988	-0.0118602074	-0.1434084066	0.0547301848	-0.0188370606	-0.1626954935	0.0199873043	0.0612482034	0.0082680006	0.0288526448	-0.0624163372	-0.0405371042	-0.1862882799	0.0086930743	-0.0337165957	-0.0361955917	-0.1825971634	0.0277666094	0.3501670379	0.1619396842	0.1332117962	-0.0895969838	-0.1601098222	0.0606496308	-0.0873159981	-0.0633922611	-0.0872636923	0.0389765459	-0.1822415278	0.11501201	0.011359186	-0.0686396633	0.132325932	-0.0409164136	0.0014185253	-0.0948669236	-0.0673632959	0.1422808758	0.0855249438	-0.0297129639	-0.2053743639	0.0774031943	0.1347942678	-0.1295824638	-0.1626826915	0.1458854101	0.124097542	-0.0220171907265438	0.0058657608183949	0.000484756687489	3.440714997861796e-05	0.034972992779501	0.0194348926746528	0.0003777150532752	0.001223110223955	-0.0237889958496566	-0.0324707331317098	0.0005659163235349	0.0010543485101107	-0.0011680538130105	-9.897201489019989e-05	9.795459731425943e-09	1.364349710088368e-06	-0.0006729092782193	0.0003700103923783	1.3690769046794357e-07	4.528068967136193e-07	-0.0001558931841999	1.6391557979998295e-07	2.6868317301164567e-14	2.4302684879983956e-08
1142.2771639832702	-2.5796083103609817	6.654379034883439	1304797.1193576627	1601.7901069427205	6.288068397022926	2565731.546699572	39.53980416563847	1090.7269131274934	-1.9286168957435168	1189685.1990206304	3.719563130547358	1174.9324797679312	1253.2304105524431	1.067653	27.001738	0.0653486627564692	0.0403628662559231	-0.0380520314	-0.1471184088	0.0432556126	0.1217879931	-0.0891882559	-0.046000794	-0.1613582383	-0.0847015006	-0.1391195541	0.0477969774	-0.0530561961	-0.0021685361	-0.0267946589	-0.0276713396	-0.1769995406	0.0387543971	-0.046912787	0.1146866479	-0.0757788199	0.0215535797	0.0339647973	0.0128778955	0.0131082911	0.0040652419	-0.0115768691	-0.1605634776	-0.0460723577	-0.0767515308	0.0098395139	-0.1197184169	-0.2150514974	0.0239063061	0.0034440036	-0.0125938919	0.1541492372	0.1333784004	0.1541945756	0.0962102813	0.1017949288	-0.0975405999	0.0927538818	-0.1214912208	-0.0473410227	0.0121581079	-0.0410334087	-0.0807726435	0.1015588429	-0.0039469373	-0.0227375476	-0.1321590107	-0.0841489444	-0.0980968508	0.0101003839	0.120628273	-0.0335587723	0.0475313456	-0.0060729489	-0.0491349328	-0.0096197305	0.0893066802	-0.0492873013	-0.0036277801	-0.1236712445	0.1695402292	0.080566116	-0.0063141535	-0.1118759332	-0.1777600667	-0.0366989888	-0.0066813908	-0.0015508202	0.0987523782	-0.0908084702	-0.0026210476	0.0470042198	-0.117511959	0.1268525898	-0.0269979652	-0.0843072493	-0.0633454932	-0.0989345436	0.0288444657	-0.0694261151	-0.0594463126	-0.0447348312	0.0230730476	0.0705410251	0.0540719703	-0.0702724458	0.1440342395	0.1170999511	-0.0193599219807367	0.0026572687458071	0.0003748065791002	7.061077187443243e-06	0.0350274147071019	5.442192760089781e-05	2.9617462037973633e-09	0.0012269197810632	-0.0057921208503586	0.0179968749992979	3.354866394515883e-05	0.0003238875097403	-0.0014810082398087	-0.0003129544267982	9.794047325259e-08	2.193385406381264e-06	-9.388539552923623e-05	0.00057902388269	3.352686567254767e-07	8.814467493681131e-09	-0.0001550695520129	8.23632187000017e-07	6.783699794624309e-13	2.4046565961481492e-08
