global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1261.1926148160362	n/a	n/a	1590606.8116665108	1760.045972842262	n/a	3097761.8265182646	n/a	1206.9722546739267	n/a	1456782.0235526622	n/a	1297.3961035907269	1342.823044495641	n/a	n/a	n/a	n/a	-0.1395551999	-0.0636081959	0.0563453719	-0.0076163227	-0.1329727873	0.0080584314	-0.0570782903	0.0935092542	-0.0541253736	0.0502469754	-0.101388603	0.0730368666	-0.1423179807	0.0752606214	-0.110681873	0.0919020719	-0.0630889004	0.0907523802	-0.0403832528	0.0166207413	-0.0369043314	0.1167732179	-0.0647904469	0.1653116652	-0.0190241893	0.1023883523	-0.0717682265	-0.0723164893	0.1867172763	0.0032756417	-0.0644503033	0.0355221005	-0.1358807563	-0.0228404799	-0.0324007708	-9.92001e-05	0.1342081418	-0.0119818751	-0.0383049555	-0.0977200702	-0.1141515215	-0.037866742	0.0555230455	-0.0923832168	0.0188830135	-0.025646734	0.0853956343	-0.0728557164	0.0893579536	-0.1251199001	0.0532952282	-0.0174102576	0.0235016242	-0.0176320248	0.1404514996	-0.1806715636	-0.0901905786	0.0843057937	0.0400966119	-0.0814728445	-0.0861969324	0.0887716542	-0.1398431221	-0.2527923751	0.003552125	0.0365599257	0.0029696684	-0.1747294195	0.140393459	-0.1975450401	0.012047379	-0.0007202315	0.0888120371	-0.2401516345	0.1381474074	0.0460280757	-0.0135023238	0.171411288	-0.1869427362	0.0176569652	-0.095278646	0.0126064428	-0.1401211989	0.0249502558	-0.0537931351	0.1286928467	-0.0068078595	-0.0247856193	0.1413336298	0.1923460624	-0.0439963186	0.153366806	0.1532882396	0.0014105955488474	n/a	1.989779802428097e-06	n/a	0.0754388797968772	n/a	n/a	0.0056910245850076	-0.1220013236911157	n/a	0.0148843229823843	n/a	0.0013280246393349	n/a	n/a	1.7636494426805911e-06	-0.0005169406765457	n/a	n/a	2.672276630675261e-07	8.984338326808246e-05	n/a	n/a	8.071833517055559e-09
1262.3678929045277	1.1752780884914955	1.3812785852882234	1593572.6970362172	1738.244959150042	-21.801013692220067	3021495.538010531	475.2841980083669	1204.9509524128498	-2.021302261076926	1451906.797720634	4.085662830634693	1291.3810064047575	1354.71614285747	1.219544	31.527971	0.0461122967370002	0.0324784810967838	0.1209365075	-0.1308921684	-0.1046230537	-0.0258975048	0.1254892438	0.0950888976	-0.0703068321	-0.1017326529	-0.1383466797	0.1485847371	0.0599693403	0.1468777787	-0.0359083592	-0.073697297	0.0897345493	0.0958051774	-0.151325692	0.1971831676	0.0919772854	-0.0508792563	0.0293934925	-0.203103442	-0.0557644302	0.3093622452	0.046000243	0.2085522861	0.0359384932	-0.1779938447	0.1525394698	0.0961063041	0.0069447949	0.1080620413	-0.090581328	0.0567115065	-0.027563403	-0.154209911	0.0990771366	0.0534429846	0.0465911238	-0.0116239458	0.153467684	0.0601926978	0.0828220317	-0.0772857782	0.2690509885	0.0044070911	0.0958508273	-0.0645959321	0.1565048247	-0.13684503	-0.1656385289	-0.0747562987	-0.1876232879	0.1043711656	-0.0363919067	0.1110383109	0.1355336233	0.0356628136	0.0212243091	0.0095779059	-0.0031483262	0.2250616438	-0.1093784828	-0.0672097797	-0.1935592699	0.1334228769	0.0458878507	-0.2390363386	-0.1354602696	-0.1938676882	0.1297743592	0.0234049293	0.0339513144	-0.1391381257	0.0820757612	-0.1603996068	0.0083602499	0.1941897791	-0.1593022083	-0.0135308382	-0.1272316923	0.034350864	-0.1218327725	-0.0953980386	0.0431989065	0.1726065302	-0.3829223327	0.0046563686	-0.0890005047	-0.1611517078	-0.1022717008	0.1531573254	0.1524510324	0.0034878673989453	0.0020772718500979	1.2165218992625452e-05	4.315058339209152e-06	0.0735065512275099	-0.0019323285693673	3.7338936999930776e-06	0.0054032130733625	-0.1536068678228659	-0.0316055441317501	0.0235950698423513	0.000998910419864	0.0013890008990445	6.097625970959988e-05	3.718104248172573e-09	1.929323497546429e-06	-0.0004569999324022	5.994074414349999e-05	3.5928928084765292e-09	2.088489382156154e-07	8.173434054846744e-07	-8.902603986259779e-05	7.92563577361685e-09	6.68050242489285e-13
1263.7670575427132	1.399164638185539	1.95766168474887	1597107.1757301674	1763.4118929908389	25.1669338407969	3109621.504341534	633.3745589470483	1205.9343837917063	0.983431378856494	1454277.7380110824	0.9671372769195852	1297.513222247362	1363.2553602954272	1.156785	29.905512	0.0757506520708379	0.0405907036544198	-0.1178369119	-0.098168526	0.0471819591	0.0664573254	-0.0963289539	-0.0502456469	-0.0206053634	-0.0872353841	-0.1993614649	0.0962859064	-0.1155819891	0.1647070975	-0.1748800025	-0.0189053988	-0.1469388223	-0.073844002	-0.1338381037	0.2070182673	0.094899712	0.0296102222	0.0186175873	-0.0596648676	-0.1656270211	0.0741767374	-0.0112167767	0.1914786806	-0.088854205	-0.133592229	-0.1052603818	0.1536580742	0.0169513071	0.1482209143	0.1529306226	0.0483424025	-0.1161495286	-0.0442907251	-0.0220612611	0.0024138079	-0.0764292324	0.1038066152	-0.0961605189	-0.0097331282	0.0859576512	-0.1666338513	0.0664564691	0.0867375552	0.2455761389	-0.1660140541	-0.0011139637	-0.0167032693	-0.2211024443	-0.1322482148	0.0266896997	0.0673833165	-0.0012249731	0.0419597886	0.0327988748	-0.015998163	0.0663253496	0.0555577352	0.0803772421	0.1179821872	-0.1144112758	-0.0376634754	-0.063348453	-0.0604802646	-0.247347985	-0.2006967622	0.1255711338	-0.113480494	0.0208986849	-0.0058306214	0.0831601979	-0.1649505455	0.1048423886	-0.1044544724	0.0279797531	0.0951421466	-0.105617035	0.0383183492	-0.0367197832	-0.0054607367	0.0221232376	0.1617789536	-0.1926846289	0.0192776303	0.212303874	-0.0524781008	0.0825852311	0.0171384727	0.1672408263	0.1527386503	0.1507811905	-0.0036049380855445	-0.0070928054844898	1.2995578600609246e-05	5.030788964080858e-05	0.0866031714051303	0.0130966201776203	0.0001715214600768	0.0075001092974263	-0.1220446600680489	0.0315622077548169	0.0148948990511256	0.0009961729583582	0.0010740376211678	-0.0003149632778766	9.920186641083527e-08	1.1535568116837868e-06	-0.0004569110932488	8.883915340000955e-08	7.892395176830429e-15	2.0876774713381362e-07	0.0001657455994536	0.0001649282560481	2.7201329643072693e-08	2.747160373823321e-08
1263.609408238221	-0.1576493044922244	0.0248533032068821	1596708.736588147	1743.1491661435082	-20.26272684733067	3038569.015426808	410.57809928953503	1206.0687160009943	0.1343322092880043	1454601.7477162872	0.0180451424521962	1293.9964890778065	1358.6779502149652	1.124791	29.078394	0.0618400821971864	0.0279190120720428	0.1142747219	-0.0967298868	0.123944401	0.0823520574	0.1248842489	-0.1000547167	-0.0699210714	0.2052654827	-0.0254541344	0.0321183906	-0.094771481	-0.0868143809	-0.006719256	0.1062097511	-0.0976854279	0.137086468	0.0194169313	0.0337752843	0.2181203853	0.0120268978	-0.0434690996	0.1222258459	0.0974526342	-0.0120420857	0.1290020224	-0.0429480221	0.22467847	-0.1105500883	-0.0442324177	0.0415711062	0.1427745434	-0.1796014466	-0.0162447542	-0.2186198124	0.080404866	-0.0675371436	-0.0902816112	0.0448112487	0.1174081623	-0.039134029	0.0574720286	-0.184187423	0.0264674554	-0.0756514694	-0.1174081513	-0.0695371445	0.0092960277	-0.0535726042	0.0243402155	-0.2099523734	-0.030276975	0.0634186806	-0.0791120496	0.1680016	0.1148112613	0.078510628	0.1976564745	-0.0142284516	-0.0852524786	-0.106061096	0.0214670154	-0.1730649907	0.0924080959	-0.0159533688	0.0289807672	-0.052657759	0.0488843422	-0.1168107504	-0.1201926497	-0.096611918	-0.058008044	-0.0871778714	0.0836121639	-0.0494452606	0.0250755952	0.0166997171	0.2241592154	-0.104544798	-0.0841689265	-0.0192170588	-0.086002587	-0.0491659993	0.1079452954	0.0384552873	0.0212056083	-0.0875083283	0.0944146531	0.0979080319	0.1757140446	-0.0153328375	0.0942511274	0.1521113526	0.148287834	0.0033754404875736	0.0069803785731181	1.1393598485151102e-05	4.872568502404629e-05	0.0695482958899305	-0.0170548755151997	0.0002908687788389	0.0048369654611933	-0.1097732924007885	0.0122713676672604	0.012050175724509	0.000150586464425	0.0007870002729535	-0.0002870373482143	8.239043926989732e-08	6.193694296288835e-07	-0.0005149999566924	-5.8088863443600015e-05	3.37431605616921e-09	2.652249553931739e-07	2.0260227933820065e-07	-0.0001655429971742	2.7404483913437654e-08	4.1047683593034295e-14
1263.5665179333064	-0.0428903049146356	0.0018395782556704	1596600.3452421008	1764.3726085844494	21.2234424409412	3113010.7019230947	450.4345090439441	1204.1288333162934	-1.9398826847009327	1449926.2472236578	3.7631448304025	1295.98583188653	1355.9282136554286	1.146519	29.640104	0.0602897507795538	0.0282915042466581	-0.1342881166	-0.07164243	-0.0571336354	-0.0152818947	-0.1291663412	0.0807295162	-0.1092257016	0.1101474959	0.0769498877	-0.1158504686	0.0108898714	0.1008742396	0.0684695477	-0.1131964788	-0.151606238	-0.1086811276	0.080177954	0.0243082252	0.1066267207	0.0337747748	0.1376744605	0.0332799946	-0.009391578	-0.1137247783	-0.2292082184	-0.2342752088	0.2002205965	0.0448847147	-0.0270763913	0.0993682262	-0.0204892273	0.0186169933	-0.21696551	-0.0257344953	-0.0628907452	-0.0234666423	-0.1593980796	-0.0796992803	-0.120419379	-0.0356597613	-0.0841784812	0.103892263	0.0780158591	-0.0270527743	-0.1210874001	0.032257515	0.0553334618	-0.0533284017	0.0041377127	0.1922611017	0.0456365704	0.1082642514	-0.0429618895	0.0825580414	-0.0832645637	-0.0577190409	0.1669186839	-0.020994028	0.0753411241	0.0112251474	0.148225479	-0.1412510402	0.0318982039	-0.0512403983	-0.0201718424	-0.1583606544	0.1431229864	-0.1273648608	0.1096276114	0.0003258592	0.0730898575	-0.0373056055	0.0419264462	-0.0007706952	0.0064093497	0.0958538014	0.2214368388	-0.1179072742	0.0180302137	0.0903574188	0.0227367579	0.1277581033	0.0309015086	-0.0511329281	0.0745859479	-0.0376416126	0.0516261472	-0.1164667265	0.0713880491	-0.2010600585	0.174262882	0.151276289	0.1449845808	-0.0063367620802097	-0.0097122025677833	4.0154553661183566e-05	9.43268787176565e-05	0.0566678620196512	-0.0128804338702793	0.0001659055766866	0.0032112465858782	-0.1071721054489032	0.0026011869518852	0.0114858601863508	6.766173558658328e-06	0.0004290301021546	-0.0003579701707989	1.281426431817937e-07	1.840668285547865e-07	-0.0007809835143954	-0.000265983557703	7.074725296834513e-08	6.0993524975739e-07	7.816742156955612e-05	7.796481929021792e-05	6.0785130469563365e-09	6.110145794832707e-09
1263.409126430602	-0.1573915027042858	0.0247720851235132	1596202.6207481371	1761.6419109526134	-2.730697631835937	3103382.222424776	7.456709556514397	1206.4561129683625	2.327279652069137	1455536.3525187303	5.4162305789350444	1295.4531274735928	1359.5686040215885	1.152753	29.801277	0.0651033492891858	0.0331565330278781	0.1139642359	-0.0688936498	0.0507137051	0.0063281737	0.1044362805	-0.0038646206	-0.0922794035	-0.0381239619	-0.0038592303	-0.157837325	-0.1743799927	-0.0552285671	0.0577871889	0.1067434349	-0.0011466518	0.0638392331	-0.1597742065	-0.3001031445	-0.0467649426	-0.1496328085	0.0060119641	0.1468492999	0.0925748178	0.3025987378	-0.0221029774	-0.1014579922	0.0852023476	0.1620198516	0.0092775602	0.0753746404	-0.2086486607	-0.0719787517	0.2944099795	0.0220731363	-0.0227734687	0.0069911892	0.0164344147	0.1240756745	-0.0327337903	-0.0889108336	0.1303226408	-0.0802830845	0.0515424279	-0.0679749477	-0.1369637996	0.046595123	0.0078269076	0.1245605533	0.114897401	-0.1038050035	0.2407216618	-0.1733763966	-0.0575223088	-0.1106693475	0.2901396942	0.0157419307	-0.1303979282	0.1587622944	0.0148653706	-0.0926352121	0.0710659254	0.0745143048	0.1928192984	0.2369387794	-0.032371577	-0.0908558115	-0.0321823384	-0.0732590156	-0.1560841928	0.0390708489	-0.0140409629	-0.1877047827	0.0885881429	-0.0710092831	0.1236094793	0.0431710403	-0.003848015	0.0070645251	0.035218459	0.1086598237	0.3002340628	0.0004346562	0.0611951002	-0.1389423373	0.0066860821	-0.1585753246	0.0627318563	0.015905988	-0.1775245353	-0.1361242999	-0.0247790699	0.1502346003	0.1408894722	0.0033857372888377	0.0097224993690474	1.146321698902606e-05	9.452699398112708e-05	0.0536547285980617	-0.0030131334215894	9.07897301629961e-06	0.0028788299009316	-0.0815540213834609	0.0256180840654422	0.0066510584038139	0.000656286231184	0.0005619999465011	0.0001329698443465	1.7680979505532445e-08	3.158439398672393e-07	-0.0004569997139254	0.00032398380047	1.049655029669848e-07	2.0884873852789745e-07	1.2841772392333233e-07	-7.803900384563279e-05	6.0900861212186894e-09	1.64911118176492e-14
1262.8000294586295	-0.6090969719725763	0.3709991212661613	1594663.9144007156	1762.5463701520648	0.9044591994513668	3106569.7069362192	0.818046443472207	1204.185471407343	-2.270641561019602	1450062.6495485248	5.155813098629534	1296.4203544557097	1346.009290099352	1.142512	29.53653	0.03228372246905	0.0163306342944284	-0.1485992021	-0.0047292872	0.0185839014	-0.0157322941	-0.133935043	0.015982785	-0.078761634	-0.0061111522	-0.0206363406	-0.0969814439	-0.0699943477	-0.0023745031	0.0312020213	0.1812989276	-0.0821685426	-0.0702605135	-0.0140421316	-0.0631779102	-0.0263970583	-0.0358147823	0.0731090024	-0.0543180277	0.0727453536	0.1517615118	-0.0826936352	-0.0416899149	-0.0055414434	-0.0053152273	-0.0089984863	-0.1369387979	0.1070233073	-0.1330023439	0.0984191331	-0.0934121463	0.0336248654	0.1047053186	0.0510918084	0.0176237219	0.1531278626	-0.0551075734	-0.1287745095	0.0073403704	0.0568036137	0.0461462262	-0.073309126	-0.0034830421	0.0911756993	0.0662543577	-0.0631310476	0.0844254936	0.0561020985	-0.1144939924	-0.1690121722	0.0001048359	0.0981647784	-0.1100410909	0.0051642069	0.0979524248	-0.0948079935	0.0010798932	-0.0080573529	-0.0805898539	-0.037918749	0.0544171216	0.0314795211	0.0898041597	-0.1094333937	-0.0597806172	0.1362899286	0.0421229626	-0.0501809777	-0.0926059368	0.0219484134	0.0025707767	0.1319241008	0.0250825931	0.0229567128	0.0066733051	0.0603069617	-0.0087780079	0.2960831425	0.0151507933	-0.0790391318	-0.0453741192	-0.0231414494	0.0565797812	0.2305185896	0.033897191	-0.0321865494	-0.0047465383	0.1254809919	0.1489877092	0.136024874	0.0034105163792048	2.4779090367100035e-05	1.163162197282422e-05	6.140033194209096e-10	0.0491902975574731	-0.0044644310405886	1.993114451617101e-05	0.0024196853737927	-0.0710647172300369	0.010489304153424	0.0050501940349851	0.000110025501623	0.0006739997666	0.0001119998200988	1.2543959702185946e-08	4.542756853768544e-07	-0.0006909995966022	-0.0002339998826768	5.475594509275617e-08	4.774804425044031e-07	2.328786416297977e-07	1.0446091770646537e-07	1.0912083328076927e-14	5.423246172733974e-14
1261.5453244660205	-1.2547049926090494	1.5742846184780748	1591496.605682077	1761.0573739914666	-1.4889961605981623	3101323.0744897206	2.217109566276069	1204.4670471852437	0.2815757779007981	1450740.8677551402	0.0792849187004395	1294.7223248034716	1363.7706770306063	1.210786	31.301565	0.0947487401458769	0.0493182223158934	0.1204507609	-0.0290191549	-0.1097687325	0.1063834884	0.079289945	0.0809256063	0.0056120868	-0.0304470859	-0.1673818101	-0.0508582406	0.0426060853	-0.0435148788	-0.0074239548	0.0187492839	0.0957068395	-0.0416117877	0.1307104306	-0.143468311	-0.0966766788	-0.0445265382	0.1840865433	0.0839645829	0.1707472392	0.0986763341	-0.0875582147	0.0085363752	-0.1883700774	0.0096939178	0.0511933856	-0.1143567563	-0.0238462984	0.0898494809	-0.0693755678	0.0164880377	-0.0109218815	-0.1112312525	-0.1571860938	-0.1216413582	-0.1834604085	0.3010804169	0.0898306425	0.0861921329	-0.0485871605	-0.1487601896	-0.0954220164	-0.0972382275	-0.0561396492	0.1321826423	-0.0529449988	0.109697185	0.0263310813	-0.0540473121	0.0274457671	-0.0633413595	-0.0696415106	-0.0968096812	-0.0360741339	0.0083019469	-0.0500566231	0.0988269085	-0.0228231096	0.1660845001	-0.1418015272	-0.0406641917	0.0968671076	0.1388814509	0.1189510502	0.0092097219	-0.1292642013	0.0643392092	0.1021682972	-0.0021390978	-0.0564145645	0.0378876353	0.1171061026	-0.0679738513	0.0311971011	0.0987542726	0.1740178398	-0.0917131477	0.0605928898	-0.1041660166	-0.0178343363	-0.0295873291	0.0645047275	0.2347978464	0.0117185855	-0.1495207293	-0.0119452261	-0.0200848782	-0.2545821547	0.1475373187	0.1304173552	-0.0045890325578881	-0.0079995489370929	2.1059219817357e-05	6.399278319694415e-05	0.0409767226377937	-0.0082135749196794	6.746281296118651e-05	0.0016790917981346	-0.0276152232399908	0.0434494939900461	0.0007626005545945	0.001887858527991	0.0007321184601944	5.811869359440003e-05	3.377782545119755e-09	5.359974397574193e-07	-0.0011249244348632	-0.0004339248382609	1.8829076525983492e-07	1.2654549841522895e-06	0.0002099117927674	0.0002096789141257	4.3965247028962114e-08	4.406296074282388e-08
1259.7288466598254	-1.8164778061950528	3.299591620399192	1586916.767106894	1756.8467799595423	-4.210594031924302	3086510.6082542124	17.72910210167655	1207.2699499026962	2.8029027174525254	1457500.7319380587	7.856263643502752	1298.7661127746103	1345.5222581260907	1.153279	29.814867	0.0470040374050084	0.0264552234337971	-0.0464697515	0.1120125403	0.1283541223	0.0998418003	-0.0431740701	-0.2231255194	0.040103862	0.0091006271	-0.0624327475	0.2629985839	0.051813809	-0.090368567	0.2324969863	0.0361247409	0.0439887297	0.0439176972	0.2666434537	-0.0535816902	0.0036693596	-0.0154466039	0.0852113864	0.1277121789	-0.0774486216	0.0078445283	-0.00224537	0.036266881	-0.1197554823	0.0185851689	-0.1503657717	0.0822051188	0.0795580275	-0.0300530512	-0.3314557383	0.1535842899	0.0943546963	-0.0341463782	-0.0932798226	0.2260208096	0.0256097311	-0.0084394467	-0.1284982927	-0.1693713505	-0.1156742025	0.0322445928	-0.0566348396	-0.020923394	-0.0189648217	0.0839674637	-0.0358528565	0.0181397809	-0.2154551732	-0.0559069547	0.0480190777	0.0071082213	-0.2588452277	0.0458872218	-0.0761548116	-0.1905533964	-0.044848641	0.0182061677	-0.0513388256	0.0351257613	0.024831731	-0.0366195872	0.2583756116	-0.0716030218	0.1415268733	0.0577100865	0.0595283088	-0.0051139217	-0.1573561504	-0.0646165662	-0.039834469	0.0889863471	0.0209431143	-0.1184622442	0.0639313214	0.0029203973	0.1111312524	0.0773693862	0.0036547521	0.0037685207	-0.0774715803	0.0087156488	-0.026604114	0.0460965586	0.0449502288	-0.0973367964	-0.1331179965	-0.0902606867	-0.1411725496	0.1458854101	0.124097542	0.0034035745431282	0.0079926071010163	1.1584319670630335e-05	6.388176827121618e-05	0.0223794146701976	-0.0185973079675961	0.0003458598636416	0.0005008382009806	-0.0255589563347697	0.0020562669052211	0.0006532602489226	4.228233585507562e-06	0.0007320694619061	-4.899828830000341e-08	2.4008322563302518e-15	5.359256970554868e-07	-0.0007949370756514	0.0003299873592117	1.088916572395775e-07	6.319249542451996e-07	0.000172791041644	-3.712075112339999e-05	1.3779501639654018e-09	2.985674407241854e-08
1259.7942941471003	0.0654474872749233	0.0042833735906012	1587081.6635655907	1756.0226288568406	-0.8241511027017623	3083615.473057289	0.6792250400845308	1203.7285907621415	-3.541359140554732	1448962.5202182112	12.541224562390552	1294.6936402469871	1349.520928347922	1.162247	30.046717	0.0923842063346373	0.0654629748315528	0.0616102738	0.039757153	-0.1920216841	-0.0507091186	0.0652031229	0.1561026163	0.1183365606	0.0237527327	-0.0340355583	0.0138711845	0.0607007003	0.0203765416	0.088147106	-0.2217585851	-0.2249863387	-0.0396327197	0.1232615512	-0.1829723095	0.0086822624	0.105929848	-0.1126494183	-0.0691678485	0.1291598114	-0.0504861948	0.1621221784	0.0704215307	-0.204389207	0.0692340499	-0.1497215396	-0.0435830813	0.0710042629	0.0127194501	-0.0324129657	-0.2227302952	0.014149596	0.1453891175	0.1074287581	-0.0986320904	0.0501654817	0.0703720068	0.0969780992	0.1517007643	-0.1196341556	-0.0735892006	-0.1123660305	0.0644702254	-0.0705749383	0.0524558106	-0.328109485	-0.1039631161	0.0001580521	0.0299253656	-0.0617642071	0.0178312263	-0.2126639905	0.0219908372	-0.095081671	-0.116707222	0.0928373582	-0.131523968	-0.0122705454	0.0098512631	0.1139205982	0.0448813107	-0.0928461748	-0.2281252176	-0.0183400448	0.1071800992	0.0054997948	0.1502817695	0.1337962694	-0.0318284364	-0.0376967706	0.1079539266	0.0138979793	0.0097300345	0.1049656819	-0.0563675348	0.1654286842	0.0502237188	0.0470124139	-0.0132404014	-0.1564799234	0.097021659	0.0372589247	0.0863321511	0.062465017	-0.1991494792	-0.1281569571	0.0408101275	0.0661946724	0.1440342395	0.1170999511	-0.008620088651071	-0.0120236631941992	7.430592835232306e-05	0.0001445684766075	0.0225119714780959	0.0001325568078982	1.757130732018662e-08	0.0005067888598306	0.037361980347768	0.0629209366825377	0.001395917575507	0.0039590442730079	0.0006410009232322	-9.10685386739e-05	8.293478736199621e-09	4.1088218358453285e-07	-0.000877999904578	-8.306282892660006e-05	6.8994335492896275e-09	7.708838324389772e-07	7.814162444562118e-07	-0.0001720096253995	2.9587311230091384e-08	6.106113471000502e-13
