global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1650.6742144986954	n/a	2724725.362410885	n/a	2525.7098029956483	n/a	6379210.008948317	n/a	1606.9044778354632	n/a	n/a	2582142.000887662	1870.2935708535683	1495.12092869676	n/a	n/a	n/a	n/a	-0.0803781213	0.1766510395	0.0415960711	-0.0008539723	0.1480502253	-0.0133012935	0.0708274753	-0.2723079033	0.0095432414	-0.1056803095	0.1617456187	-0.0208775647	-0.1228311467	0.0227874823	-0.028957626	0.131933217	-0.0635511417	0.1186125141	-0.0807257769	0.1322014588	-0.1603467354	-0.0294538237	0.0944381821	-0.1846588467	0.145482797	-0.048332865	0.049971205	-0.0118720477	0.1288541172	-0.0519358225	0.2718619735	-0.1515957228	0.1686557601	-0.062002405	0.0621367881	-0.0533036071	0.0790568604	-0.0627160454	-0.1104395585	0.0227201976	0.0835805398	-0.0525477116	-0.0081476561	-0.1658310793	-0.0630150883	0.180473141	-0.0506518562	0.1492238588	-0.062848572	-0.0154519589	0.0768397319	-0.120536701	0.0801812275	-0.0682144838	0.120872856	-0.0502749065	0.2658479939	-0.1042874268	0.1202871767	-0.0915195872	0.0498331671	-0.0017495659	-0.1163880347	0.0527487375	-0.0578594932	0.0503495219	0.0438436504	-0.1425375302	0.133301592	-0.1371511984	0.1574457479	-0.0134582113	0.1314782309	-0.1179351009	0.0142141384	-0.0579649305	0.0223372607	0.0929010308	-0.0768884739	0.050553654	-0.124471367	0.0961398813	-0.1867617022	0.1080512995	-0.1149394234	0.0481019622	-0.0293871372	0.0269702778	-0.0674400007	0.2820072222	-0.0332022306	-0.0147264038	0.153366806	0.1532882396	-0.0252436724010181	n/a	0.0006372429962899	n/a	-0.0561938999645548	n/a	0.0031577543932263	n/a	0.1323270547237456	n/a	n/a	0.0175104494118611	-0.0002360005934682	n/a	n/a	5.569628011734261e-08	0.0013019981669171	n/a	n/a	1.695199226655489e-06	1.5250125910520854e-07	n/a	n/a	2.3256634028673952e-14	0.0	0.0
1649.1626615615492	-1.5115529371462344	2719737.4842887726	2.284792281795408	2519.685213858621	-6.024589137027306	6348813.576937764	36.295674269987416	1607.9505287633535	1.046050927890292	1.0942225437401405	2585504.9029503483	1867.640722398052	1515.9471666381114	1.086991	18.85129	0.0563779731281782	0.0323716748318687	-0.1533718288	0.1507174029	0.0439081759	0.0924550925	-0.1753688706	0.0527745464	0.1166711605	-0.0221783942	-0.037689188	-0.1361197405	0.0901794525	0.1047895502	-0.1002596119	-0.1370906978	0.0443995024	0.3549765907	-0.1141027633	0.0407333947	0.1289320675	0.0815432719	0.0770559634	-0.0538041922	0.0369069821	-0.1839391531	-0.0486148275	0.1133457314	-0.2203506842	-0.0788032854	0.0884168738	0.0107612136	-0.1898140748	-0.0944566467	-0.0118723368	0.0411097382	0.2039996015	-0.0018812038	0.0119321896	-0.0694441155	0.0756506603	0.0512409572	-0.0390488232	0.1417094222	-0.1107996321	-0.1697793926	0.0673104663	0.1022238812	-0.087782299	0.0673059167	-0.0791647515	-0.0727117029	0.1165157952	-0.1224540032	-0.1648763072	-0.0389455706	0.07196264	0.0253700673	0.1186404306	-0.104905079	0.009565979	0.0159727098	0.270995024	0.1020185159	0.1205155353	-0.2090406857	-0.1347634541	-0.0228846207	-0.2613734405	-0.0241729537	0.1089774397	-0.1129948766	0.1638808536	-0.0976277853	0.0483233741	-0.1704436169	0.1122972097	-0.0157065646	-0.120852532	-0.0039097782	0.1160696966	0.0287948307	0.1148130773	0.1211218173	-0.1621485019	-0.060055228	0.0426595343	-0.1107042022	-0.0338853461	-0.1146033165	-0.0662522346	0.0769488952	-0.1484381614	-0.087441546	0.1531573254	0.1524510324	-0.0127020596354014	0.0125416127656166	0.0001613423189812	0.0001572920507626	-0.0562352499687222	-4.135000416739809e-05	0.0031624033390446	1.7098228446438393e-09	0.1110853180524884	-0.0212417366712571	0.000451211376811	0.0123399478868225	-0.0001919997789897	4.400081447850001e-05	1.936071674771376e-09	3.686391513209365e-08	0.000894999968386	-0.0004069981985311	1.6564753360756077e-07	8.01024943410941e-07	8.604052596535419e-08	-6.646073313985435e-08	4.4170290494869344e-15	7.402972108394791e-15	0.0	0.0
1647.26112442976	-1.901537131789155	2713469.212057597	3.615843463572926	2515.926234730503	-3.7589791281179714	6329884.818605206	14.129924085626543	1603.2810608495158	-4.669467913837707	21.803930598359862	2570510.160078749	1867.3011083726176	1499.787958310345	1.152803	19.992643	0.0364213877998804	0.0233671837626822	-0.1802761413	-0.0558330734	-0.07759174	-0.0851716863	0.03825989	0.2246838848	-0.0222267315	0.0805192786	-0.1338460165	-0.1025986978	-0.0201869071	0.1492081575	-0.0669197879	-0.1278787582	-0.0068772219	0.1069414129	0.0867447992	-0.0222777424	-0.0126563478	-0.0218595606	0.0063953253	-0.0522284252	0.1924075701	0.0563608897	0.0173540998	0.0270441714	-0.0748985368	-0.2233707792	-0.0719343934	0.059442219	0.1869061838	-0.0446231078	-9.2007e-05	-0.0931417197	0.0932105538	0.2426216744	0.0178261455	0.064785187	-0.0555518612	0.1069070773	-0.0276542806	0.0088365101	0.0302615809	0.2141782682	0.1102967373	-0.0731110004	-0.113034463	0.1923599481	-0.0373879356	0.0249286815	0.0524944067	-0.047189942	-0.0974558664	0.0219138038	0.0426612822	0.1909560057	-0.0083651186	-0.1758066754	-0.0199310021	0.1785975543	0.1652390695	0.0167211006	0.0304631398	0.0058520614	0.0817022377	-0.1151103371	0.200625807	0.0235221635	0.1641462398	-0.1063814389	0.03144361	-0.0595487469	-0.0046446022	-0.0155174411	-0.0933627083	-0.0343068471	-0.1481374721	-0.1209732913	0.1165449206	0.0469110927	-0.2144548109	0.0522704996	-0.1758589554	0.0200247127	0.0666119237	0.0687470196	-0.0747702571	-0.0422491637	0.0053827711	0.0604117613	0.0137464027	0.0353449985	0.1527386503	0.1507811905	-0.025242018297348	-0.0125399586619465	0.0006371594877236	0.0001572505632433	-0.0561978408440921	3.740912463010005e-05	0.0031581973155379	1.3994426055903578e-09	0.1110416017335751	-4.3716318913311625e-05	1.9111165393303677e-09	0.0123302373155579	-0.0001230005331313	6.89992458584e-05	4.7608959290279294e-09	1.512913115058403e-08	0.0013020011094357	0.0004070011410496	1.6564992881575777e-07	1.6952068889717936e-06	8.035354625737346e-08	-5.6869797079807304e-09	3.2341738198984584e-17	6.456692396135857e-15	0.0	0.0
1646.813807537079	-0.4473168926811013	2711995.716694772	0.2000924024778759	2510.85773963259	-5.068495097913001	6304406.588672879	25.68964255756812	1602.92309375312	-0.3579670963958961	0.1281404421021087	2569362.444487073	1864.977656184016	1492.8398726493356	1.139897	19.768822	0.03235173356285	0.0224458658897519	-0.0520501115	0.0096632896	-0.1967360694	0.1049286439	-0.0294114404	-0.0096233097	-0.0952278142	0.1330244958	-0.0620925703	-0.0515456706	-0.0394518033	0.0031637366	-0.0437976232	-0.0700871816	0.1226688743	0.0255832762	0.2025265495	0.019628423	0.0182321616	-0.0013696107	0.171021507	0.0721824897	0.1288227462	0.0572949449	-0.0301722623	-0.0751004714	-0.0448396439	-0.078708016	-0.019305896	0.021290544	0.0070391867	-0.0629363619	-0.0609036922	-0.1093871247	-0.168514724	0.0046928526	0.1275059046	-0.0956224587	-0.0863863881	0.0064456884	0.0547343998	-0.0263821791	0.1000764923	0.075864275	0.0065249643	-0.1326530383	-0.0355680807	0.0353058941	-0.1382265433	0.2548386512	-0.0407397289	-0.0434870302	-0.1126021192	-0.063161921	0.0140952129	0.0562878172	-0.0580339732	-0.1290686675	0.044783359	-0.0067394212	0.0821026638	-0.0633117	0.1410554186	-0.036779165	-0.090785001	0.092943449	0.1563455628	0.0339557419	0.1953666475	-0.1039297293	-0.052238407	0.0567361766	0.0368500309	-0.0149213323	-0.1396619905	0.0928713211	-0.1001462123	0.2335251129	0.1134453257	0.0156691683	-0.0350829179	0.2029067267	0.0583051617	0.025481427	0.0644627302	-0.0078552507	0.0239616485	-0.0618702472	-0.036222741	0.0975918531	-0.0478290206	-0.0446337253	0.1521113526	0.148287834	-0.0251935097729614	4.8508524386599305e-05	0.0006347129346803	2.3530769381652997e-09	-0.0642461972000774	-0.0080483563559853	0.0041275738546712	6.477604003292903e-05	0.1314462092005612	0.020404607466986	0.0004163480058817	0.0172781059131976	-0.0001229999648041	5.683271999984851e-10	3.229958062581182e-19	1.5128991341809842e-08	0.0013790007732927	7.699966385700009e-05	5.928948234091006e-09	1.9016431327418648e-06	8.534567189742042e-08	4.9921256400469605e-09	2.4921318406014268e-17	7.283883711622138e-15	0.0	0.0
1648.808805570494	1.994998033415186	2718570.477326799	3.98001715333046	2516.868602016516	6.010862383925996	6334627.559816572	36.13046659849651	1606.384046073158	3.460952320038132	11.978190961577328	2580469.70347837	1867.0066576373845	1479.810344166643	1.11963	19.417332	0.0323078331981946	0.0237098964404644	0.0667362169	0.1331744457	0.0035188955	0.2092321666	0.1265901115	0.0823469624	-0.0270795424	0.0748431314	0.0545330049	-0.0730366336	0.0545791301	0.0928442086	0.2188571705	0.1325900355	0.2196405418	0.1083457068	0.2017340266	-0.0521499317	-0.0454675427	-0.1150093173	-0.0561793528	0.0352250657	0.0752956256	-0.1812126498	0.0648579162	-0.0621721427	0.1597534241	-0.2126180127	0.0491306801	0.0720928699	0.1031768595	0.0510482148	0.0090283648	-0.1061754542	0.0424223359	-0.1103003119	-0.1123025736	-0.0724771863	0.1231004521	-0.0047332887	0.002628912	-0.0260572425	0.0321532998	-0.0043937699	-0.0624641528	-0.01425903	0.0340409048	0.0608459422	-0.0464679886	0.3171187823	0.1711947552	-0.0204640142	0.0433535385	0.0505656738	0.0018202164	0.035957351	0.0888171872	0.0209047208	0.1358623307	-0.0582254354	0.0217801613	0.1658502612	-0.0527579834	-0.0491437176	0.2131371392	-0.0135425809	0.0497981698	0.0528967232	0.1725984336	-0.0654498099	0.0743007157	0.0139333442	0.1019514266	-0.1700137349	-0.1285864893	0.0012747725	0.0206648894	0.1194287829	0.0614314603	0.0325194211	-0.0445849371	0.0922715872	0.119242966	-0.0171859196	-0.1013658143	-0.0494722797	0.0937545508	0.1933602552	0.1104002962	-0.0005132899	0.0838304357	0.0339771341	0.151276289	0.1449845808	-0.0253288077701512	-0.0001352979971898	0.0006415485030572	1.8305548043571792e-08	-0.052205021346694	0.0120411758533834	0.0027253642538087	0.0001449899159321	0.1313661614745029	-8.004772605829658e-05	6.407638447104093e-09	0.0172570683805451	-0.000123000059106	-9.430190000192172e-11	8.892848343972441e-21	1.5129014540079494e-08	0.0009779998635137	-0.000401000909779	1.6080172964358578e-07	9.564837330328158e-07	6.011732153441439e-08	-2.5228350363006036e-08	6.364696620385866e-16	3.614092348472164e-15	0.0	0.0
1648.1164261176482	-0.6923794528458984	2716287.7540388093	0.4793893067231856	2515.6359103018776	-1.2326917146383494	6328424.033200356	1.5195288633380335	1607.728030463758	1.3439843905998714	1.806294042176108	2584789.419938874	1867.9512281765249	1503.1043110644723	1.173135	20.345259	0.0914131213340629	0.0534442890295623	-0.0552268735	0.1955345435	-0.0916663625	-0.0071963725	0.0381895389	0.1113477432	-0.0985147724	-0.0965690371	0.0179276055	-0.2627347798	-0.0526986414	-0.0086872463	-0.0747996848	0.0175625839	0.1071526074	0.0269218568	-0.1079409818	0.0315367921	-0.1643585518	0.1363789379	0.0431863583	-0.0391302664	0.0553877555	-0.106897317	0.1590262988	0.027186118	-0.0258768239	-0.1650411204	0.0758504415	-0.0061179493	-0.0080653601	-0.0090455729	0.0518636078	-0.1041841026	-0.0410148922	-0.0446895988	0.2110018047	-0.0269083926	0.0029674711	0.027095897	-0.1833133044	0.092295407	0.041972752	-0.0319409639	-0.1314512481	0.1333782442	-0.0383186857	0.2454106209	0.012900764	0.1250988759	0.0376584949	-0.1257567633	-0.1752096868	-0.04670717	-0.0607061711	-0.0497170487	0.0558898248	0.0425821639	-0.1616624762	-0.0543377877	-0.1612265762	-0.0721548508	-0.0167970688	0.1065235626	0.1573701283	-0.0781243968	0.0907876424	0.0066094366	0.1256373902	-0.099306701	0.0337365717	0.0552449558	0.0476237777	-0.1790669979	-0.0260640011	-0.0496637602	0.0158301478	-0.1856146523	-0.0718912465	-0.01560611	0.0461200525	0.1210712716	0.1439465493	0.0515085369	0.0319667102	-0.1021160774	0.0522592942	-0.0236645895	0.1353959683	-0.0126150722	-0.204696535	-0.0520526132	0.1502346003	0.1408894722	-0.0253332043824201	-4.396612268899036e-06	0.0006417712442814	1.933019944303353e-11	-0.0225717170756496	0.0296333042710443	0.0005094824117431	0.0008781327220202	0.0896230524279815	-0.0417431090465213	0.0017424871528697	0.0080322915265087	-0.0001236332241715	-6.331650654999976e-07	4.008980001696162e-13	1.5285174119040373e-08	0.00088098151066	-9.701835285369997e-05	9.412560790445032e-09	7.761284221247757e-07	0.0003030548274869	0.0003029947101653	9.18057943881939e-08	9.184222846311472e-08	0.0	0.0
1651.1385893515771	3.02216323392895	2726258.641245916	9.13347061251189	2519.3158116926224	3.679901390744817	6346952.159044457	13.54167424560564	1606.1251080302766	-1.6029224334813534	2.569360327757784	2579637.8626452675	1867.3434599574948	1505.214186240369	1.170655	20.30224	0.0783238120945385	0.0390084329177887	0.0044101039	0.1629869572	-0.0275061092	-0.0982594807	-0.129191635	-0.1557916289	-0.0900370188	-0.0843791985	0.0335790847	-0.061205462	-0.1498122911	-0.1415480897	-0.0697544741	-0.1655209752	0.1785061347	-0.0188015247	0.083248322	0.0896411523	-0.1998467126	0.0093909027	0.0379106805	-0.002674657	-0.1098811193	-0.069811785	0.1186971826	-0.0066533894	0.051345951	-0.229085285	0.3246375386	0.2141720129	-0.2785074309	0.1525547334	-0.1112650168	0.0493939815	-0.1796083141	0.0152307845	-0.0538715538	0.0431564138	-0.0597600643	-0.2153051787	0.0084179596	-0.1095866863	0.0908896663	0.1362252178	-0.1235401923	0.0718024339	-0.1251248008	-0.0719170724	-0.1318528878	0.1130786335	0.0075442192	-0.1265204948	-0.2097112465	0.2379721574	-0.1829491648	-0.0675671697	-0.0212340373	0.06365834	-0.0405159314	-0.1337012578	-0.0535713175	0.1528693957	-0.0761405315	-0.0134004813	-0.0809390799	0.088812584	-0.2798515289	0.0783807351	0.0453588105	-0.0538797619	0.0898510951	0.1576964957	0.0721433063	-0.0340674564	0.0264399293	0.2501502359	0.0449736496	-0.263195431	-0.1941721314	0.1374977512	0.1041130782	0.1809649718	0.1457449853	-0.1004372146	-0.1322708816	-0.03597516	-0.1489983265	0.0503413221	-0.1705561545	-0.0056298462	0.3078035744	0.0922108919	0.1489877092	0.136024874	-0.0251038333804842	0.0002293710019359	0.0006302024503951	5.26110565290795e-08	-0.0393801905977397	-0.0168084735220901	0.0015507994115143	0.0002825247821428	0.114695718274504	0.0250726658465225	0.0006286385726513	0.0131551077905043	-0.0004040937020418	-0.0002804604778703	7.865807964723702e-08	1.6329172002984705e-07	0.0011799724973302	0.0002989909866702	8.939561011001975e-08	1.392335094455669e-06	0.0001582402575476	-0.0001448145699393	2.0971259666704413e-08	2.5039979108730782e-08	0.0	0.0
1654.4530833294568	3.3144939778796925	2737215.004938347	10.985870329400749	2514.518359803317	-4.797451889305648	6322802.5817879625	23.01554463020233	1607.0650338364867	0.9399258062101126	0.8834605211797301	2582658.022979868	1866.3508443507408	1512.7528649878311	1.274322	22.100105	0.0998632735329153	0.0609619877466863	0.0809632924	0.0211511436	0.0024855534	0.0688336269	-0.0327961432	-0.0095318569	-0.0642818171	-0.0230692385	0.1038173862	-0.0306504665	-0.2520392279	-0.0879342188	-0.0510302952	-0.2295382219	0.0559176934	-0.0703474236	0.0607290339	-0.1136130014	-0.1517236601	-0.1106301347	0.0133126231	0.0484886474	0.0169458302	0.033954485	0.008586732	-0.0876375154	0.0065287388	-0.1442403565	-0.0237619901	-0.2296119115	0.0421275165	-0.015971389	-0.0418162319	0.0205120361	-0.1071994455	0.11858217	-0.1064248927	-0.0609614239	0.1349064589	0.0047573892	-0.1826167569	0.2084530969	-0.0703823554	-0.0210756876	-0.0576056361	-0.0621197427	-0.0409833059	-0.0022418778	-0.1152577048	0.0092580192	0.0227792167	-0.0810002315	-0.1240735968	0.1262711979	-0.0165500971	-0.047655845	-0.1288849135	0.1433697817	-0.0122564308	-0.0173979753	-0.1539080224	-0.0595197419	0.0609883535	0.256780996	-0.1642347891	-0.0938172644	0.0552908904	-0.0125529081	0.1062697273	0.0273676762	0.0437409788	0.1373615673	-0.0306614894	0.0809990332	-0.0591614757	0.0336996948	-0.0154856413	0.0019027043	0.0819188553	0.0604105751	-0.0168678065	0.0213757472	-0.0958159864	0.0470457576	0.1473524558	0.0326188405	-0.0906620862	-0.0263077601	0.4008957614	-0.123602	-0.0357534581	0.0888731078	0.1475373187	0.1304173552	-0.0255174744753645	-0.0004136410948803	0.0006511415036008	1.7109895537377405e-07	-0.0651213710495284	-0.0257411804517887	0.0042407929673703	0.0006626083710515	0.1013367819617627	-0.0133589363127413	0.0001784611794078	0.0102691433783658	0.0004804202760637	0.0008845139781055	7.82364977464017e-07	2.308036416531217e-07	0.0008815445327552	-0.000298427964575	8.905925004037749e-08	7.771207632305839e-07	0.0001822886283372	2.404837078959999e-05	5.783241376340861e-10	3.3229144021057834e-08	0.0	0.0
1652.5026853096974	-1.9503980197594049	2730765.124955761	3.804052435481407	2516.0323132966696	1.5139534933528012	6330418.60155299	2.2920551800351503	1608.661874204398	1.596840367911227	2.549899160590863	2587793.025518806	1870.2064467899668	1501.8099936838223	1.112301	19.290226	0.1040130343299824	0.0424480849388767	-0.0698979242	-0.0671491053	-0.0044255317	0.0113873384	0.0794172243	0.0090867206	0.002423846	0.0111730551	-0.0032908895	0.0053971926	-0.1495136505	0.1043461322	-0.0289655658	0.068588806	-0.1199436498	-0.0637685504	0.0731608061	0.1063082059	-0.0760603727	0.0545199992	0.1157989435	-0.0629949166	0.1233597973	0.2119032667	-0.078929379	-0.0402973801	0.1221592783	0.0359507946	-0.1405702641	0.2714405391	-0.0683261705	-0.0161022294	0.0441642178	0.2130311888	0.1345254832	-0.2091632439	-0.0259750693	0.0471530088	-0.0184207919	-0.1003143477	0.1434713774	0.0452989406	0.1250704658	-0.1930754332	0.1032414558	-0.0819576911	0.0136348913	0.0623297929	-0.0406196397	-0.0356272707	-0.1367254023	-0.0009365273	0.1760404544	0.0845305014	0.0890277031	0.1598119331	-0.0801948041	0.1623835248	-0.067875986	0.0305120415	-0.038658768	0.0515108918	-0.086591876	0.0306666177	-0.0911413537	0.049123652	-0.1775388611	-0.0281946646	0.1050655325	0.0235547593	0.0053253835	-0.0098327204	-0.0513031758	0.1833271659	-0.0823636978	-0.0788442175	0.0426525544	0.0138810909	0.0173994335	-0.0034044461	0.0172112738	-0.1087381597	0.0756972717	-0.0461128524	0.1388059721	0.1184670199	0.0367704886	-0.1471727238	-0.1697299386	-0.2030739638	-0.0852619108	-0.0147876594	0.1458854101	0.124097542	-0.0068303479749403	0.0186871265004242	4.665365345877106e-05	0.0003492086968428	-0.0432235227467714	0.021897848302757	0.0018682729186406	0.0004795157602905	0.0874715207702934	-0.0138652611914693	0.0001922454679076	0.0076512669458678	5.4013716686608456e-05	-0.000426406559377	1.8182255387980914e-07	2.9174815903012046e-09	0.0005489983189825	-0.0003325462137727	1.105869842945583e-07	3.0139915424561085e-07	-5.00145652196466e-05	-0.0002323031935568	5.3964773736709736e-08	2.501456734110283e-09	0.0	0.0
1652.0997688193756	-0.4029164903217861	2729433.6461330345	0.1623416981732259	2516.68711076703	0.6547974703603359	6333714.013500901	0.4287597271902949	1607.5555345821683	-1.1063396222295978	1.2239873597151292	2584234.796765761	1868.5797477749063	1510.6074588054746	0.926258	16.063757	0.0536003092044054	0.0337136403143785	-0.0502826684	-0.119476731	0.0014922589	0.0301009964	0.053988344	0.0004149433	0.015340262	0.0112664368	-0.0013754652	-0.1087195198	-0.1233802632	0.0676086947	-0.0444851523	0.1360896513	-0.0992723809	-0.1657262811	-0.0325484005	0.0485338387	0.0867635927	-0.0544281588	-0.1427896099	-0.118123158	0.1131643517	0.2014515274	0.0587331828	-0.0029419945	0.0789076847	0.0709385146	-0.0502041329	-0.0416299185	0.075468082	0.167107189	0.1282496053	0.0353762643	0.0638277144	0.1200434771	0.0563437735	0.0709091403	0.0265274662	-0.1088333635	0.1644243179	-0.0586149057	-0.0323593756	0.0139092171	0.1085929531	-0.030006227	0.074369751	0.141571186	-0.0359071107	-0.0848419795	-0.1136492945	-0.0212222734	0.2291060622	0.0346398732	0.0562198005	-0.0136701584	-0.0645547754	0.2026039928	-0.000335285	-0.0203152864	0.0555149708	-0.0988953932	-0.0472810117	0.1012377509	0.148725804	0.1369059323	0.1338247088	-0.1020057294	0.0933255206	0.0588677005	-0.0160515501	-0.061105812	-0.0816327133	0.1344433218	-0.0707513719	-0.0672329021	0.1007437358	0.0479391482	-0.0561961378	-0.0458962174	0.004085559	-0.1259212219	0.1014637138	-0.1767705162	-0.0208520817	0.0418728548	0.1229148845	0.0518138186	-0.0747038143	-0.0659936945	-0.1352434188	-0.0720667894	0.1440342395	0.1170999511	-0.0085047174520838	-0.0016743694771434	7.233021893977875e-05	2.8035131459897958e-06	-0.012656795262103	0.0305667274846684	0.0001601944663067	0.0009343248291219	0.0874336657807361	-3.785498955730104e-05	1.433000234383371e-09	0.0076446459118574	6.995095134318754e-05	1.5937234656579087e-05	2.5399544849886545e-10	4.893135593816991e-09	0.0004215082378211	-0.0001274900811614	1.6253720794540358e-08	1.77669194551049e-07	0.0002329852640231	0.0002829998292427	8.008890335142374e-08	5.4282133251913616e-08	0.0	0.0
