global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1571.874855278176	n/a	2470790.5606557867	n/a	2415.1085812509345	n/a	5832749.459231902	n/a	1516.3030712421123	n/a	n/a	2299175.003858262	1777.3627607399058	1434.982390196427	n/a	n/a	n/a	n/a	-0.0668526028	-0.0512088998	0.0797805796	-0.1089139231	-0.0126812167	0.0340025969	-0.074710021	0.0320878611	-0.0004755472	0.1058745004	0.0554773258	-0.0022575501	0.0801975231	-0.0315882011	0.1119759055	-0.0063510131	0.0175500615	-0.0737567313	0.0952772377	-0.075419285	0.0250483994	-0.0722011281	0.0182514915	-0.1654022812	0.1173302174	-0.1156736648	0.1596639753	-0.0995564852	0.0489391637	-0.0307473895	0.0536262022	-0.1861612837	0.2329123288	-0.1312946696	-0.1159554419	0.1601854966	-0.0277443618	-0.0417988225	-0.0228012507	0.0227923694	-0.0241873414	0.0604413876	-0.0316066388	0.0270134451	-0.1130603472	0.0535153075	0.0468428672	-0.1112060627	0.1244199072	-0.0401157764	0.1288647175	-0.0950759021	0.0940322166	-0.0092340256	0.1438418684	-0.0150601792	-0.0568655218	0.0772223724	-0.006913301	-0.1258033425	-0.0561660828	0.0385638281	-0.1254854478	0.0950157881	-0.0674653811	0.0649521845	-0.1510159468	0.1168631906	-0.0852363583	0.0774114613	-0.0717663906	0.0058909381	-0.1760105981	0.1189823796	-0.1441791091	0.0989660882	-0.0185195171	0.0270071633	-0.1218570625	0.0668996823	-0.0116637791	-0.0709693266	0.1084089376	-0.0668605499	0.153366806	0.1532882396	4.610824321105156e-05	n/a	2.1259700920094823e-09	n/a	0.0340414376305773	n/a	0.0011588194759564	n/a	-0.017119440586697	n/a	n/a	0.0002930752460014	-0.0009720001525026	n/a	n/a	9.447842964650776e-07	-0.0004929997545921	n/a	n/a	2.430487580278708e-07	-2.3962554338328263e-07	n/a	n/a	5.742040104173346e-14
1570.1368923921916	-1.737962885984416	2465329.860851009	3.0205149930592805	2420.731126411109	5.622545160174468	5859939.186375597	31.61301407820133	1517.212640224359	0.9095689822465828	0.8273157334650846	2301934.1956565697	1777.8438613748997	1423.9832776488051	0.983841	17.295105	0.2284848608052921	0.1625313052775297	-0.03234419	-0.048472964	0.068208688	-0.1035712387	-0.1078990059	0.1157233691	-0.0343314968	-0.0255354931	-0.0128551096	0.2016396459	-0.0340947615	-0.0196524378	0.0800887636	0.1314695912	0.1061506516	0.1866932659	0.0624835413	-0.1836559629	0.0618873417	0.1113339733	-0.2009158298	-0.0221606103	0.0060096863	0.0195363764	0.0382346281	-0.0867919173	0.0680427819	-0.0641455937	-0.1044718909	-0.0188334027	0.1589146579	-0.0888833036	-0.0093939749	0.1518063626	-0.0115740156	-0.0783122711	0.1754414139	-0.0057923773	-0.1178519184	0.0205325503	-0.0531867572	0.0749661426	-0.0657212398	0.1550318727	-0.1441994202	0.0445876926	0.0565099827	0.0441550974	0.2979506527	0.0393606189	0.0335297625	-0.1350020644	0.1768623547	0.1061100388	-0.0486384074	-0.0373232982	-0.0247292259	0.0634488465	0.0650363756	-0.0190144727	0.0099298531	-0.0336275575	-0.3843965345	0.1159654326	-0.0447432266	0.0522600432	0.0281278419	0.0378891313	-0.0464598499	0.1931774134	-0.0424810217	0.0388817935	-0.1813118855	0.1284378095	-0.0174918404	0.1085065503	0.0239310185	0.0950315814	-0.158128981	-0.0016953914	-0.000824341	-0.0717476272	0.1694275808	-0.0932368462	0.1531573254	0.1524510324	2.392560158170909e-05	-2.218264162934247e-05	5.724344110466804e-10	4.920695896558374e-10	0.066889156636904	0.0328477190063267	0.0044741592755962	0.0010789726439185	-0.0510682120307848	-0.0339487714440878	0.0011525190825629	0.0026079622800211	0.0018550033998724	0.0028270035523749	7.991949085140868e-06	3.441037613538163e-06	-8.699997401850901e-05	0.0004059997805735	1.6483582182580405e-07	7.568995479221243e-09	8.079577299097227e-08	3.204213163742549e-07	1.0266981998701036e-13	6.5279569332087235e-15
1569.920444758665	-0.2164476335265135	2464650.202871245	0.0468495780592279	2413.7135278437127	-7.017598567396362	5826012.994495741	49.24668965312348	1517.257068731846	0.0444285074870549	0.0019738922775272	2302069.0126167536	1777.498913916472	1414.14914781774	1.03424	18.18107	0.1961959292385649	0.1624461279451785	-0.0317451212	-0.0105805117	0.0636152678	-0.1290844437	-0.0615638936	0.0239135695	0.0128694567	0.0201910125	-0.0617100886	0.1302198868	-0.0163427806	0.1443451328	0.0547798264	0.0787311418	0.1924647448	0.1629556893	0.0158399065	-0.0974188197	-0.0569812109	-0.1124463296	-0.1792110767	-0.0579390045	0.0358569756	0.0489566171	0.1282167622	0.0218437154	-0.02033609	0.0381157789	-0.0227099002	0.0994092109	-0.0507345977	-0.035713835	0.0337400622	0.0391603907	-0.0245388651	0.094758866	-0.0311201712	0.2339031703	-0.0720423267	0.0464966214	-0.1174264903	0.0464019795	-0.0226051461	0.1218591418	-0.0677863986	0.0055254172	0.0075464162	-0.0327182561	0.1019288491	-0.0370035207	0.1473478796	0.0454347737	0.1445495977	0.0243998776	-0.0785474327	-0.0830872645	-0.1113472678	-0.1716628273	0.0287523256	-0.015068573	-0.0507803296	0.0713034864	-0.1545685764	0.0768634625	-0.0212642648	0.1509188599	-0.0703095843	0.0322162157	-0.0818692303	0.0054084191	-0.011203911	0.0917990681	-0.1509086554	0.0782011981	-0.1298346953	0.0353097693	0.1104462065	-0.1271874467	-0.1501893727	0.1631575344	-0.0408008467	-0.1264921997	-0.0451119954	-0.0108841536	0.1527386503	0.1507811905	3.005169160985588e-05	6.126090028146791e-06	9.031041686138824e-10	3.7528979032959545e-11	0.055302734499449	-0.011586422137455	0.0030583924431165	0.0001342451779473	-0.009019544001191	0.0420486680295938	0.0017680904830629	8.135217398942054e-05	-0.0009309998830267	-0.0027860032828991	7.761814292324562e-06	8.667607821957291e-07	-2.199998962759686e-05	6.499998439091215e-05	4.224997970818822e-09	4.839995436143694e-10	-1.0196566755922652e-08	-9.099233974689492e-08	8.279605892614353e-15	1.03969973607987e-16
1569.3835573384094	-0.5368874202556526	2462964.7500441605	0.2882481020287697	2416.856177809136	3.142649965423516	5841193.7842141865	9.876248805176424	1517.4042362310947	0.1471674992487806	0.0216582728351398	2302515.616132072	1780.210012845904	1412.4637834074	0.9413	16.54727	0.0854631580699026	0.0485952299151517	-0.0196773527	-0.0051187294	-0.0054229192	-0.188503764	0.0180730175	0.0462260967	0.0184607179	0.0001089011	-0.1596723104	0.0131337048	0.0306027928	0.0093067151	0.1339678428	0.0643680802	0.1016731835	0.0331608364	-0.0506492394	-0.1440992357	-0.0805158987	-0.1064311628	-0.0279742008	0.0604625007	-0.1082566707	0.0241428393	-0.1066363835	-0.0547898769	-0.0898698824	0.022794777	0.0464132448	-0.0067685276	0.0064636251	-0.040504334	-0.0134905695	-0.1281442861	-0.0067336686	-0.0417153754	0.0897027415	-0.059814282	0.0342519421	0.0562293414	-0.1534126425	0.0921038291	0.122062228	0.0948372056	-0.0422652506	-0.1614024503	-0.0803672156	-0.1640955454	-0.0554482835	0.0295187972	-0.0724330588	-0.0016948162	0.0416414615	-0.0084556657	0.0272310534	0.1042256017	0.0392638999	-0.0202168075	-0.1891464435	0.0536654597	-0.0423769129	0.0882729269	-0.0870039517	0.0096071762	-0.0025069751	0.1742100883	-0.1015258177	-0.0905175155	-0.1036398385	-0.0901790373	0.0339608886	0.0237191587	0.0654314362	-0.1048755286	-0.0585271045	-0.0031888305	0.0686657823	-0.1120975385	-0.0778989308	0.0330043511	0.030074871	0.1195393953	-0.043413019	0.1544578054	0.1521113526	0.148287834	3.877871091617635e-05	8.727019306320472e-06	1.503788420320375e-09	7.616086597289025e-11	0.0244482288142506	-0.0308545056851984	0.0005977158921539	0.0009520005210779	0.021469579301808	0.030489123302999	0.0009295866397854	0.0004609428353966	-0.0009200002899483	1.099959307840001e-05	1.2099104789038544e-10	8.46400533504956e-07	-0.0004929999268372	-0.0004709999372096	2.218409408514501e-07	2.4304892786148457e-07	-2.267075267313565e-07	-2.1651095997543386e-07	4.6876995789483925e-14	5.1396302676648733e-14
1571.4555613497066	2.0720040112971674	2469472.5812969217	4.293200622831552	2409.794799220619	-7.061378588517073	5807110.974350744	49.86306757036737	1519.009416629107	1.6051803980121804	2.576604110162542	2307389.6078079	1778.167105701482	1412.3033047250135	1.074548	18.88965	0.0811474059989977	0.0514346949304403	-0.0624991539	0.1561734727	-0.0336537557	-0.0555513089	-0.0327092516	-0.0275504221	0.0420741456	-0.0074928552	-0.1827848342	-0.0968444943	-0.0203675444	0.1714031254	0.0728287625	0.0575959052	0.1135552514	0.0366505449	0.0627006029	0.0231120555	-0.1076952863	0.0216401929	-0.0119014762	-0.063646793	-0.0836730825	-0.0545769443	0.0364576699	0.0870752232	-0.1385415034	0.0376427272	0.0957890673	-0.0389607727	0.044131597	-0.0621862406	-0.0135715157	-0.0136087983	-0.2174472785	0.1911726929	0.2795272899	-0.0764240212	-0.0323505096	0.0191630976	-0.067418555	-0.0611328048	0.2048143324	-0.0538954	0.0163790824	0.0047749279	-0.0010102296	-0.1178874385	-0.014580387	0.1784315795	-0.0262527992	0.0686377932	0.0602358012	0.1102589439	0.0401623684	0.0767523812	-0.1563505822	-0.140905815	-0.0425523696	-0.0986064123	-0.0610748819	-0.0207914738	-0.0364703193	-0.13217471	0.0354239638	0.1228471601	-0.1182037861	-0.0457690302	-0.198711403	-0.0818691993	0.1720461898	-0.0384313382	0.0118674296	-0.1028173399	-0.0721667845	-0.1234397999	-0.0229859247	-0.0223858438	0.0795066481	0.0384431456	-0.050995885	0.1946123641	-0.1132744477	0.0506863559	0.151276289	0.1449845808	-5.999892636054938e-06	-4.477860355223129e-05	3.599871164418627e-11	2.0051233360879008e-09	0.0246157989320607	0.0001675701178101	0.0006059375570636	2.807974438289105e-08	-0.0307143608234383	-0.0521839401252463	0.0027231636069952	0.0009433719607923	-0.0013650009817463	-0.000445000691798	1.9802561570069864e-07	1.8632276801683629e-06	-0.0003629994138483	0.0001300005129889	1.690013337737716e-08	1.3176857445420938e-07	-2.4784578761343455e-07	-2.1138260882078043e-08	4.468260731187906e-16	6.14275344377237e-14
1571.8789152592688	0.4233539095621381	2470803.324236656	0.179228532741547	2417.89624607506	8.101446854440837	5846222.256783866	65.63344113532933	1520.5042243370642	1.4948077079573068	2.234450083768577	2311933.096226857	1779.6621547235509	1426.5919022993608	1.095421	19.25659	0.2032511266701158	0.1393797698233511	-0.0516372343	0.0738947666	-0.1350273595	-0.090652485	-0.0388663292	0.0920265212	-0.0014005415	0.0696907209	-0.1316090608	-0.0730131771	-0.1154245992	0.0312434913	-0.1118154183	-0.0355065816	0.1682442063	0.056660352	-0.0401251689	-0.0579607879	-0.1648167969	0.0147177153	0.0221550515	-0.0460955186	-0.091388471	-0.0320418552	-0.0979288672	-0.1437189992	0.1119397976	0.0730189272	0.0146279658	0.0612841597	-0.0034247298	-0.0530332666	-0.1888854315	0.0222557817	0.0472105673	0.0629805086	-0.0918578585	-0.1565216296	-0.0458023015	0.0337086557	-0.1079463023	0.0353510548	0.1355847599	0.014813716	0.0151208896	-0.061298348	-0.0244933948	0.0411294754	0.0603993553	-0.0126526755	0.0101295092	-0.0478706915	0.1006960802	0.0148838695	-0.1015283563	0.2532172693	0.0948037912	0.0986960229	0.0241194313	0.0254325486	-0.0026784914	-0.083935409	-0.2674048622	-0.1350007627	0.045328629	0.1206513839	-0.0935271071	-0.0650748239	-0.0425185183	-0.0829906251	0.0757499808	0.0487387898	0.0046243675	-0.1153348951	0.1328626801	-0.1098549631	-0.0234401685	-0.0636126182	0.0914628373	-0.0204851337	-0.0366423004	0.0186606119	0.1389154519	0.0508584976	0.1502346003	0.1408894722	2.7821292263752184e-05	3.382118489980712e-05	7.74024303225117e-10	1.143872548026941e-09	0.0712460713496767	0.046630272417616	0.0050760026827632	0.002174382305741	-0.0656273769199486	-0.0349130160965103	0.0012189186929551	0.004306952601393	0.0009380000237584	0.0023030010055047	5.303813631355658e-06	8.79844044570759e-07	-0.0004929997381484	-0.0001300003243	1.6900084318131165e-08	2.430487418143909e-07	2.311638293816523e-07	4.790096169950868e-07	2.2945021317377977e-13	5.3436716014389664e-14
1570.6740966798611	-1.204818579407629	2467017.1179810977	1.451587809285817	2413.783640008224	-4.112606066835724	5826351.460771353	16.913528660974006	1518.3417264498198	-2.162497887244399	4.676397112336489	2305361.59827862	1779.7252682124342	1414.040415179588	1.094195	19.235035	0.2178060088159532	0.1316022167097541	-0.0189424377	0.0195539255	-0.0045625082	-0.2351426255	-0.0753730134	0.0130649662	-0.0286296864	-0.0364570128	-0.1195850287	0.0021205917	-0.1082543338	-0.0126364044	-0.1719259208	0.0660666996	0.1484593432	0.0092137372	-0.0386475613	-0.0772469107	-0.1053618396	-0.0428970446	-0.0403755356	-0.0996512772	-0.0253221378	0.107338151	-0.0907983459	-0.0423341513	-0.0513946223	0.036918131	-0.0437231048	-0.1199500259	-0.0740762115	0.0467508943	0.002299866	0.0934598082	-0.1448732743	-0.0917599934	-0.1831480524	-0.0620413062	-0.0596518542	0.0947793928	-0.0899059532	0.0528915354	0.1068462767	0.0632891004	-0.0991117519	-0.0849512632	-0.0562444485	0.1001608758	-0.0677738425	-0.1253972496	-0.0222903849	0.0819045676	0.1014548692	-0.0432808701	-0.0988575201	0.058220619	0.1790602485	0.1884160264	0.0110987094	-0.0728158197	-0.0436177756	0.0262032266	-0.1030538987	-0.1060780172	-0.1311600448	0.0746359056	-0.1978665241	0.0097346556	0.0599469314	-0.0374230335	-0.0579462184	0.0049981359	0.1598426397	-0.0824899259	0.02173079	-0.0215518808	0.1157044645	0.1523050449	0.1254809077	-0.1942375898	0.0206244476	-0.0656087597	0.1869722657	-0.0035835062	0.1489877092	0.136024874	-0.004545470874163	-0.0045732921664267	2.066130546786415e-05	2.0915001239500292e-05	0.0236146199768114	-0.0476314513728653	0.0005576502766492	0.0022687551598856	-0.0179395251973772	0.0476878517225714	0.0022741312019139	0.0003218265643073	-0.0010019996978135	-0.0019399997215719	3.7635989196990498e-06	1.0040033944183454e-06	-7.499994514015285e-05	0.0004179997930082	1.7472382695493745e-07	5.6249917710259375e-09	-3.7592672266881406e-08	-2.687565016485337e-07	7.223005717835829e-14	1.4132090081651544e-15
1571.1466345051867	0.4725378253256167	2468501.747116975	0.223291996363463	2408.81103515625	-4.972604851974211	5802370.603090525	24.726799013877464	1519.206069555038	0.8643431052182677	0.7470890035383575	2307987.081772867	1778.9364355925088	1415.8320647982268	1.075433	18.905203	0.0696392617802035	0.0535926163703618	-0.0163356369	-0.0380404158	0.1236439862	-0.1071201836	-0.0244171175	-0.0673710673	-0.0951096068	-0.0324835503	0.0942515291	0.1468074299	-0.2050522149	-0.0927746613	0.1167808265	-0.1991399782	-0.0261946907	0.0594537343	0.1117153001	-0.0101047529	0.0253888246	-0.1056880426	-0.0199538447	-0.0466536753	0.0134104066	-0.0685111524	0.0564105148	0.0326026625	0.0551650454	-0.2230336697	-0.088190583	-0.0884730363	-0.0397424972	0.062208795	-0.164535796	-0.0482140341	0.043622961	0.2038168095	-0.1366765895	-0.0881330251	-0.0506588816	0.040082048	0.0229605902	0.072171864	-0.1596345441	-0.0396196353	-0.231734345	0.1154284225	-0.0835596705	0.1372879358	-0.0728876114	-0.1133034496	0.0543391437	0.0224573068	-0.0837969795	0.0478500587	0.0348753039	0.1879789309	-0.101217292	0.1301982826	-0.0631306979	-0.0208936978	-0.0601026469	0.0724806696	0.0606433156	0.0134664662	-0.1108662181	-0.0162940956	-0.1561390962	0.1327656036	0.0466799803	0.1418484189	0.0589174983	-0.0450607298	-0.0621633172	-0.0366484742	-0.0746639295	-0.0990964093	-0.1413520463	-0.0034401082	0.218205953	0.1243598267	-0.0729996573	-0.1179724553	0.0850632767	0.1859307794	0.1475373187	0.1304173552	1.939529312267041e-06	0.0045474104034752	3.761773953143061e-12	2.0678941377635093e-05	0.0224787432344015	-0.0011358767424098	0.0005052938973981	1.290215973947723e-06	-0.0095428079262234	0.0083967172711537	7.05048609316925e-05	9.106518311679217e-05	-0.0019610004655326	-0.000959000767719	9.19682472485823e-07	3.845522825819074e-06	-0.0002269994665891	-0.0001519995214489	2.310385452070895e-08	5.152875783173593e-08	-2.224507675110173e-07	-1.8485809524413589e-07	3.4172515377290016e-14	4.9484343966240674e-14
1572.5842686169617	1.437634111774969	2473021.2819015444	2.066791839339004	2402.5854422099283	-6.22559294632174	5772416.807119076	38.758007533291	1521.0721079508464	1.8660383958083455	3.4820992946309843	2313660.357586032	1778.255413162374	1421.67619102086	1.102001	19.372246	0.1046225310645694	0.0714491800955656	-0.053673189	0.0087947102	0.1044093982	0.0222459562	-0.0928302699	-0.1027240589	0.0627155242	-0.0038185366	0.0079428553	0.0702190166	-0.039105568	-0.2038573838	0.1322712215	-0.1234612078	0.0072217854	0.0052016506	0.061293825	0.0686114513	0.000249295	-0.173753166	0.0487047821	-0.00543012	0.0751647177	-0.0938652239	0.1054045734	0.0006712284	-0.112152415	0.1886268092	-0.0084282229	0.1443471549	-0.0747682215	0.1378810446	-0.0898752922	0.086838358	0.0576385051	-0.2238653433	-0.0235865041	-0.0234186898	-0.0550857002	-0.0120000313	0.1455390258	0.0354862887	-0.098231305	-0.1793222694	-0.0075246321	0.1379878629	-0.1165244501	-0.083457857	-0.1897303543	-0.1632577217	0.1089167406	-0.0040438913	-0.0805276211	-0.08019435	0.1855493065	-0.0010492788	0.0764045815	-0.0568511858	0.3097326228	0.1941896084	-0.0848616083	0.0530394387	0.2001642246	0.0869405967	-0.0585823367	-0.0638304409	-0.060481464	0.1726525424	0.0170971546	0.2268590815	0.0709381099	-0.0128937152	0.0005938838	-0.107328382	0.080794547	-0.1249564899	-0.1828696947	0.1129938111	0.0452144037	-0.3425444987	-0.0122043592	0.2140205768	0.0049199386	-0.0575094861	0.1458854101	0.124097542	-4.148391704461574e-05	-4.342344635688278e-05	1.7209153733645602e-09	1.885595693509076e-09	-0.0461972529462002	-0.0686759961806017	0.0021341861797752	0.004716392451398	-0.0127068411487272	-0.0031640332225038	1.0011106233107785e-05	0.0001614638119789	-0.0024290029581386	-0.000468002492606	2.1902633308542926e-07	5.90005537064607e-06	-0.0004129993020145	-0.0001859998354253	3.459593877827588e-08	1.705684234644642e-07	-1.0016870382512002e-06	-7.792362707401829e-07	6.072091656370675e-13	1.0033769226004617e-12
1575.135524961825	2.5512563448633045	2481051.921996764	6.508908937205269	2415.1946717768765	12.609229566948216	5833165.302579414	158.99267027200108	1520.8214162190754	-0.2506917317709849	0.0628463443783354	2312897.780030594	1779.373374653754	1448.8102164890456	1.062954	18.685841	0.0819893830625951	0.06450608106536	-0.1077843859	-0.0716318736	0.0344157544	0.1156692539	-0.0971878812	0.0142927598	-0.0363671768	0.0495881868	0.0260120826	-0.059254286	0.0284643014	-0.0715401296	0.1648733963	-0.2695103517	-0.0932597578	-0.1384387359	0.1243141341	-0.0321334259	0.0184458316	-0.1523872531	-0.0052707168	0.0559379958	0.2614936378	-0.078155944	-0.0220163077	0.076624724	0.0847540345	0.0697333634	0.2281628501	0.1429911198	-0.1370761273	-0.0749934296	-0.0250566794	0.0127648484	0.1322378486	-0.1305114964	0.156647463	0.0865695012	-0.1079766833	-0.0922058456	0.0288466593	0.0182071605	-0.1625696122	-0.1570664901	-0.0831807467	0.1264859943	0.0527136678	-0.0223227608	-0.2447492149	0.03132243	0.0629986583	0.0676275708	0.0752593667	0.0927110687	0.0203233731	-0.0389100448	0.127625021	-0.2050495971	-0.0297216116	-0.0102340537	-0.14147112	0.069422105	0.2705951714	0.0795183456	0.0003118555	-0.037816428	-0.1184236588	0.0651291396	-0.0241128368	0.1692108179	0.036470352	0.0275536268	-0.0841153405	-0.026105131	0.2291029299	-0.0342207014	0.125234187	0.1009127739	-0.0301922763	-0.101327919	-0.086056534	-0.1839287168	-0.0279312357	0.0042813698	0.1440342395	0.1170999511	0.0060797709223834	0.006121254839428	3.696361446865869e-05	3.74697608092209e-05	-0.0414799765255367	0.0047172764206635	0.001720588452559	2.225269682894788e-05	-0.0034002696698394	0.0093065714788878	8.661227269164786e-05	1.1561833827629744e-05	-0.0035850075055525	-0.0011560045474138	1.3363465136416153e-06	1.2852278814867756e-05	-0.0004929984076547	-7.999910564019996e-05	6.399856903231873e-09	2.4304742995006973e-07	-1.883640456468291e-06	-8.819534182170907e-07	7.778418319048106e-13	3.5481013692440708e-12
